event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2013-12-21_01,Dishwasher,Appliance4,2013-12-21 18:28:00,2013-12-21 19:59:00,2013-12-21 20:13:00,2013-12-21 21:44:00,91,0.2384652083333334,0.1192326041666667,0.23846520833333343,0.11923260416666671,0.11923260416666671,50.0,True,0.0,47.69304166666667,0,47.69304166666667,0.0,0
Dishwasher_2013-12-25_01,Dishwasher,Appliance4,2013-12-25 16:29:00,2013-12-25 18:01:00,2013-12-25 20:14:00,2013-12-25 21:46:00,92,0.2524197678571429,0.1262098839285714,0.2524197678571429,0.12620988392857144,0.12620988392857144,50.0,True,0.0,50.48395357142857,0,50.48395357142857,0.0,0
Dishwasher_2013-12-26_03,Dishwasher,Appliance4,2013-12-26 08:14:00,2013-12-26 08:36:00,2013-12-26 13:14:00,2013-12-26 13:36:00,22,0.000455,0.0002275,0.000455,0.0002275,0.0002275,50.0,True,0.0,0.09100000000000005,0,0.09100000000000005,0.0,0
Dishwasher_2013-12-31_02,Dishwasher,Appliance4,2013-12-31 10:27:00,2013-12-31 10:37:00,2013-12-31 13:12:00,2013-12-31 13:22:00,10,0.000848,0.000424,0.000848,0.000424,0.000424,50.0,True,0.0,0.1696,4,0.1696,0.0,4
Dishwasher_2014-01-12_01,Dishwasher,Appliance4,2014-01-12 19:00:00,2014-01-12 20:31:00,2014-01-12 20:00:00,2014-01-12 21:31:00,91,0.1895413902417028,0.1254178017676768,0.1895413902417028,0.12541780176767683,0.06412358847402597,33.830915976851124,True,24.51768531746032,25.649435389610385,0,50.1671207070707,0.0,0
Dishwasher_2014-02-02_01,Dishwasher,Appliance4,2014-02-02 19:15:00,2014-02-02 20:57:00,2014-02-02 20:00:00,2014-02-02 21:42:00,102,0.0395789583333333,0.0280116666666666,0.03957895833333333,0.028011666666666664,0.011567291666666667,29.225861805778536,True,6.57775,4.626916666666666,84,11.204666666666666,0.0,84
Dishwasher_2014-04-20_01,Dishwasher,Appliance4,2014-04-20 18:03:00,2014-04-20 19:19:00,2014-04-20 20:03:00,2014-04-20 21:19:00,76,0.3580800436507936,0.1790400218253968,0.35808004365079366,0.17904002182539683,0.17904002182539683,50.0,True,0.0,71.61600873015873,0,71.61600873015873,0.0,0
Dishwasher_2014-05-31_01,Dishwasher,Appliance4,2014-05-31 18:10:00,2014-05-31 18:58:00,2014-05-31 20:10:00,2014-05-31 20:58:00,48,0.2817036507936507,0.1408518253968253,0.28170365079365073,0.14085182539682536,0.14085182539682536,50.0,True,0.0,56.34073015873017,0,56.34073015873017,0.0,0
Dishwasher_2014-11-06_02,Dishwasher,Appliance4,2014-11-06 19:20:00,2014-11-06 20:38:00,2014-11-06 20:05:00,2014-11-06 21:23:00,78,0.3036585,0.1842222430555555,0.3036585,0.18422224305555554,0.11943625694444446,39.332426704486934,True,25.914394444444437,47.77450277777776,0,73.68889722222218,0.0,0
Dishwasher_2015-01-16_01,Dishwasher,Appliance4,2015-01-16 10:27:00,2015-01-16 12:01:00,2015-01-16 13:12:00,2015-01-16 14:46:00,94,0.2656687777777778,0.1328343888888889,0.2656687777777778,0.1328343888888889,0.1328343888888889,50.0,True,0.0,53.13375555555555,0,53.13375555555555,0.0,0
Dishwasher_2015-01-17_10,Dishwasher,Appliance4,2015-01-17 09:59:00,2015-01-17 10:04:00,2015-01-17 13:14:00,2015-01-17 13:19:00,5,0.00064,0.00032,0.0006399999999999999,0.00031999999999999997,0.00031999999999999997,50.0,True,0.0,0.128,0,0.128,0.0,0
Dishwasher_2015-01-18_01,Dishwasher,Appliance4,2015-01-18 12:20:00,2015-01-18 13:53:00,2015-01-18 13:05:00,2015-01-18 14:38:00,93,0.1910053749999999,0.1292518333333333,0.19100537499999995,0.12925183333333337,0.06175354166666658,32.33078737531161,True,26.999316666666665,24.701416666666667,0,51.700733333333325,0.0,0
Dishwasher_2015-01-29_01,Dishwasher,Appliance4,2015-01-29 11:09:00,2015-01-29 12:44:00,2015-01-29 13:09:00,2015-01-29 14:44:00,95,0.2704478333333333,0.1352239166666666,0.27044783333333333,0.13522391666666667,0.13522391666666667,50.0,True,0.0,54.08956666666668,0,54.08956666666668,0.0,0
Dishwasher_2015-01-30_01,Dishwasher,Appliance4,2015-01-30 12:47:00,2015-01-30 14:22:00,2015-01-30 13:02:00,2015-01-30 14:37:00,95,0.133478068452381,0.131124630952381,0.13347806845238103,0.13112463095238103,0.0023534374999999996,1.7631641866615717,True,51.508477380952364,0.941375,0,52.44985238095237,0.0,0
Dishwasher_2015-02-09_01,Dishwasher,Appliance4,2015-02-09 20:59:00,2015-02-09 22:32:00,2015-02-09 20:59:00,2015-02-09 22:32:00,93,0.1869030176767676,0.1869030176767676,0.18690301767676765,0.18690301767676765,0.0,0.0,False,26.067833333333333,24.34668686868687,0,26.067833333333333,24.34668686868687,0
