event_id,appliance_name,appliance_id,shiftability,is_reschedulable,start_time,end_time,duration_minutes,energy_w,cost_calculated,low_price_power,high_price_power,total_minutes,missing_minutes,tariff_type
Fridge-Freezer_2013-12-17_01,Fridge-Freezer,Appliance1,Base,False,2013-12-17 18:39:00,2013-12-17 21:32:00,173.0,11582.99,0.04312485912698416,5.916042857142858,5.666950396825397,174,0,Economy_10
Fridge-Freezer_2013-12-18_01,Fridge-Freezer,Appliance1,Base,False,2013-12-18 00:03:00,2013-12-18 00:31:00,28.0,2008.26,0.010041315476190476,0.0,2.0082630952380955,29,0,Economy_10
Fridge-Freezer_2013-12-18_02,Fridge-Freezer,Appliance1,Base,False,2013-12-18 02:17:00,2013-12-18 03:15:00,58.0,3983.71,0.00995926884920635,3.9837075396825385,0.0,56,0,Economy_10
Fridge-Freezer_2013-12-18_03,Fridge-Freezer,Appliance1,Base,False,2013-12-18 05:40:00,2013-12-18 06:18:00,38.0,2815.06,0.010130980158730159,1.5777373015873017,1.237327380952381,39,0,Economy_10
Fridge-Freezer_2013-12-18_04,Fridge-Freezer,Appliance1,Base,False,2013-12-18 08:20:00,2013-12-18 08:58:00,38.0,2835.92,0.014179587301587302,0.0,2.8359174603174613,39,0,Economy_10
Fridge-Freezer_2013-12-18_05,Fridge-Freezer,Appliance1,Base,False,2013-12-18 10:53:00,2013-12-18 11:30:00,37.0,2756.27,0.013781351190476188,0.0,2.7562702380952375,38,0,Economy_10
Fridge-Freezer_2013-12-18_06,Fridge-Freezer,Appliance1,Base,False,2013-12-18 13:13:00,2013-12-18 13:40:00,27.0,2107.59,0.005268976190476191,2.1075904761904765,0.0,28,0,Economy_10
Fridge-Freezer_2013-12-18_07,Fridge-Freezer,Appliance1,Base,False,2013-12-18 15:05:00,2013-12-18 15:36:00,31.0,2335.33,0.005838324404761904,2.3353297619047617,0.0,32,0,Economy_10
Fridge-Freezer_2013-12-18_08,Fridge-Freezer,Appliance1,Base,False,2013-12-18 16:20:00,2013-12-18 16:52:00,32.0,2294.3,0.011471480158730157,0.0,2.2942960317460313,33,0,Economy_10
Fridge-Freezer_2013-12-18_09,Fridge-Freezer,Appliance1,Base,False,2013-12-18 18:02:00,2013-12-18 18:57:00,55.0,3958.37,0.01979183333333333,0.0,3.9583666666666666,56,0,Economy_10
Fridge-Freezer_2013-12-18_10,Fridge-Freezer,Appliance1,Base,False,2013-12-18 20:27:00,2013-12-18 21:05:00,38.0,2788.89,0.006972235604673103,2.7888942418692424,0.0,39,0,Economy_10
Fridge-Freezer_2013-12-18_11,Fridge-Freezer,Appliance1,Base,False,2013-12-18 22:30:00,2013-12-18 23:02:00,32.0,2321.66,0.011608285714285713,0.0,2.3216571428571426,33,0,Economy_10
Fridge-Freezer_2013-12-19_01,Fridge-Freezer,Appliance1,Base,False,2013-12-19 00:30:00,2013-12-19 01:04:00,34.0,2522.19,0.012022363095238095,0.2354285714285714,2.286758333333333,35,0,Economy_10
Fridge-Freezer_2013-12-19_02,Fridge-Freezer,Appliance1,Base,False,2013-12-19 02:40:00,2013-12-19 03:18:00,38.0,2792.69,0.006981729166666664,2.7926916666666664,0.0,39,0,Economy_10
Fridge-Freezer_2013-12-19_03,Fridge-Freezer,Appliance1,Base,False,2013-12-19 05:09:00,2013-12-19 05:51:00,42.0,3127.66,0.007819152777777777,3.1276611111111112,0.0,43,0,Economy_10
Fridge-Freezer_2013-12-19_04,Fridge-Freezer,Appliance1,Base,False,2013-12-19 08:04:00,2013-12-19 09:00:00,56.0,4023.2,0.020115999999999995,0.0,4.0232,57,0,Economy_10
Fridge-Freezer_2013-12-19_05,Fridge-Freezer,Appliance1,Base,False,2013-12-19 11:10:00,2013-12-19 12:13:00,63.0,4582.96,0.022914789682539682,0.0,4.582957936507936,64,0,Economy_10
Fridge-Freezer_2013-12-19_06,Fridge-Freezer,Appliance1,Base,False,2013-12-19 13:56:00,2013-12-19 14:45:00,49.0,3515.94,0.00878984523809524,3.5159380952380945,0.0,50,0,Economy_10
Fridge-Freezer_2013-12-19_07,Fridge-Freezer,Appliance1,Base,False,2013-12-19 16:26:00,2013-12-19 17:13:00,47.0,3355.12,0.016775601190476185,0.0,3.3551202380952376,48,0,Economy_10
Fridge-Freezer_2013-12-19_08,Fridge-Freezer,Appliance1,Base,False,2013-12-19 18:57:00,2013-12-19 23:01:00,244.0,15981.45,0.06059450595238095,7.725099206349205,8.256351587301584,245,0,Economy_10
Fridge-Freezer_2013-12-20_01,Fridge-Freezer,Appliance1,Base,False,2013-12-20 01:33:00,2013-12-20 02:00:00,27.0,1971.6,0.004929008928571428,1.9716035714285718,0.0,28,0,Economy_10
Fridge-Freezer_2013-12-20_02,Fridge-Freezer,Appliance1,Base,False,2013-12-20 04:32:00,2013-12-20 04:59:00,27.0,2005.62,0.005014057539682539,2.0056230158730157,0.0,28,0,Economy_10
Fridge-Freezer_2013-12-20_03,Fridge-Freezer,Appliance1,Base,False,2013-12-20 07:31:00,2013-12-20 07:58:00,27.0,2034.46,0.010172323412698414,0.0,2.0344646825396824,28,0,Economy_10
