event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted,is_low_rate_period,search_start,search_end
Dishwasher_2013-12-21_01,Dishwasher,Appliance4,2013-12-21 18:28:00,2013-12-21 19:59:00,2013-12-21 20:13:00,2013-12-21 21:44:00,91,0.23846520833333343,0.11923260416666671,0.11923260416666671,50.0,True,True,2013-12-21 18:28:00,2013-12-22 14:00:00
Dishwasher_2013-12-25_01,Dishwasher,Appliance4,2013-12-25 16:29:00,2013-12-25 18:01:00,2013-12-25 20:14:00,2013-12-25 21:46:00,92,0.2524197678571429,0.12620988392857144,0.12620988392857144,50.0,True,True,2013-12-25 16:29:00,2013-12-26 14:00:00
Dishwasher_2013-12-26_03,Dishwasher,Appliance4,2013-12-26 08:14:00,2013-12-26 08:36:00,2013-12-26 13:14:00,2013-12-26 13:36:00,22,0.000455,0.0002275,0.0002275,50.0,True,True,2013-12-26 08:14:00,2013-12-27 14:00:00
Dishwasher_2013-12-31_02,Dishwasher,Appliance4,2013-12-31 10:27:00,2013-12-31 10:37:00,2013-12-31 13:12:00,2013-12-31 13:22:00,10,0.000848,0.000424,0.000424,50.0,True,True,2013-12-31 10:27:00,2014-01-01 14:00:00
Dishwasher_2014-01-12_01,Dishwasher,Appliance4,2014-01-12 19:00:00,2014-01-12 20:31:00,2014-01-12 20:00:00,2014-01-12 21:31:00,91,0.1895413902417028,0.12541780176767683,0.06412358847402597,33.830915976851124,True,True,2014-01-12 19:00:00,2014-01-13 14:00:00
Dishwasher_2014-02-02_01,Dishwasher,Appliance4,2014-02-02 19:15:00,2014-02-02 20:57:00,2014-02-02 20:00:00,2014-02-02 21:42:00,102,0.03957895833333333,0.028011666666666664,0.011567291666666667,29.225861805778536,True,True,2014-02-02 19:15:00,2014-02-03 14:00:00
Dishwasher_2014-04-20_01,Dishwasher,Appliance4,2014-04-20 18:03:00,2014-04-20 19:19:00,2014-04-20 20:03:00,2014-04-20 21:19:00,76,0.35808004365079366,0.17904002182539683,0.17904002182539683,50.0,True,True,2014-04-20 18:03:00,2014-04-21 14:00:00
Dishwasher_2014-05-31_01,Dishwasher,Appliance4,2014-05-31 18:10:00,2014-05-31 18:58:00,2014-05-31 20:10:00,2014-05-31 20:58:00,48,0.28170365079365073,0.14085182539682536,0.14085182539682536,50.0,True,True,2014-05-31 18:10:00,2014-06-01 14:00:00
Dishwasher_2014-11-06_02,Dishwasher,Appliance4,2014-11-06 19:20:00,2014-11-06 20:38:00,2014-11-06 20:05:00,2014-11-06 21:23:00,78,0.3036585,0.18422224305555554,0.11943625694444446,39.332426704486934,True,True,2014-11-06 19:20:00,2014-11-07 14:00:00
Dishwasher_2015-01-16_01,Dishwasher,Appliance4,2015-01-16 10:27:00,2015-01-16 12:01:00,2015-01-16 13:12:00,2015-01-16 14:46:00,94,0.2656687777777778,0.1328343888888889,0.1328343888888889,50.0,True,True,2015-01-16 10:27:00,2015-01-17 14:00:00
