event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2014-06-15_01,Tumble Dryer,Appliance2,Shiftable,2014-06-15 13:01:00,2014-06-15 14:18:00,77.0,106332.7,True,"{""0"": 59, ""1"": 18, ""2"": 0}",0,0,1,0.0,6
Tumble_Dryer_2014-06-15_02,Tumble Dryer,Appliance2,Shiftable,2014-06-15 14:27:00,2014-06-15 15:42:00,75.0,82993.8,True,"{""0"": 0, ""1"": 75, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-06-15_03,Tumble Dryer,Appliance2,Shiftable,2014-06-15 16:10:00,2014-06-15 17:31:00,81.0,77680.72,True,"{""0"": 0, ""1"": 50, ""2"": 31}",1,1,2,0.5,6
Tumble_Dryer_2014-06-25_01,Tumble Dryer,Appliance2,Shiftable,2014-06-25 07:33:00,2014-06-25 07:38:00,5.0,67.56,False,"{""0"": 5, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-30_01,Tumble Dryer,Appliance2,Shiftable,2014-06-30 12:00:00,2014-06-30 13:17:00,77.0,77761.28,False,"{""0"": 77, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-07-06_03,Tumble Dryer,Appliance2,Shiftable,2014-07-06 11:04:00,2014-07-06 11:10:00,6.0,26.4,False,"{""0"": 6, ""1"": 0, ""2"": 0}",0,0,0,0.0,7
Tumble_Dryer_2014-07-06_05,Tumble Dryer,Appliance2,Shiftable,2014-07-06 12:41:00,2014-07-06 13:02:00,21.0,21045.97,False,"{""0"": 21, ""1"": 0, ""2"": 0}",0,0,0,0.0,7
Tumble_Dryer_2014-08-02_01,Tumble Dryer,Appliance2,Shiftable,2014-08-02 12:59:00,2014-08-02 14:17:00,78.0,69356.96,True,"{""0"": 61, ""1"": 17, ""2"": 0}",0,0,1,0.0,8
Tumble_Dryer_2014-08-25_01,Tumble Dryer,Appliance2,Shiftable,2014-08-25 14:00:00,2014-08-25 15:06:00,66.0,61738.76,True,"{""0"": 0, ""1"": 66, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-08-25_02,Tumble Dryer,Appliance2,Shiftable,2014-08-25 15:10:00,2014-08-25 16:36:00,86.0,82647.72,True,"{""0"": 0, ""1"": 86, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-08-27_01,Tumble Dryer,Appliance2,Shiftable,2014-08-27 18:29:00,2014-08-27 19:46:00,77.0,73182.24,True,"{""0"": 0, ""1"": 0, ""2"": 77}",2,2,2,1.0,8
Tumble_Dryer_2014-08-28_01,Tumble Dryer,Appliance2,Shiftable,2014-08-28 14:38:00,2014-08-28 14:53:00,15.0,16523.68,True,"{""0"": 0, ""1"": 15, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2014-08-28_02,Tumble Dryer,Appliance2,Shiftable,2014-08-28 14:54:00,2014-08-28 15:31:00,37.0,29264.03,True,"{""0"": 0, ""1"": 37, ""2"": 0}",1,1,1,0.5,8
Tumble_Dryer_2015-06-21_01,Tumble Dryer,Appliance2,Shiftable,2015-06-21 20:12:00,2015-06-21 21:33:00,81.0,144029.83,True,"{""0"": 0, ""1"": 81, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2015-06-30_01,Tumble Dryer,Appliance2,Shiftable,2015-06-30 12:54:00,2015-06-30 13:06:00,12.0,718.22,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
