event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2014-06-03_01,Tumble Dryer,Appliance4,Shiftable,2014-06-03 13:28:00,2014-06-03 13:36:00,8.0,710.6,False,"{""0"": 8, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-04_01,Tumble Dryer,Appliance4,Shiftable,2014-06-04 12:01:00,2014-06-04 12:48:00,47.0,1456.25,False,"{""0"": 47, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-04_02,Tumble Dryer,Appliance4,Shiftable,2014-06-04 12:49:00,2014-06-04 13:01:00,12.0,1468.15,False,"{""0"": 12, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-04_03,Tumble Dryer,Appliance4,Shiftable,2014-06-04 13:02:00,2014-06-04 13:12:00,10.0,13805.88,False,"{""0"": 10, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-07_01,Tumble Dryer,Appliance4,Shiftable,2014-06-07 12:18:00,2014-06-07 13:40:00,82.0,123879.48,False,"{""0"": 82, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance4,Shiftable,2014-06-09 11:32:00,2014-06-09 11:42:00,10.0,7044.75,False,"{""0"": 10, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-09_02,Tumble Dryer,Appliance4,Shiftable,2014-06-09 11:43:00,2014-06-09 11:51:00,8.0,1230.6,False,"{""0"": 8, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-06-15_01,Tumble Dryer,Appliance4,Shiftable,2014-06-15 17:26:00,2014-06-15 17:39:00,13.0,36775.56,True,"{""0"": 0, ""1"": 0, ""2"": 13}",2,2,2,1.0,6
Tumble_Dryer_2014-06-15_02,Tumble Dryer,Appliance4,Shiftable,2014-06-15 17:40:00,2014-06-15 17:48:00,8.0,9820.33,True,"{""0"": 0, ""1"": 0, ""2"": 8}",2,2,2,1.0,6
Tumble_Dryer_2014-06-27_01,Tumble Dryer,Appliance4,Shiftable,2014-06-27 09:13:00,2014-06-27 09:55:00,42.0,69807.19,False,"{""0"": 42, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
