event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2014-03-21_01,Tumble Dryer,original,,2014-03-21 09:38:00,2014-03-21 10:57:00,79,96376.99,0.4818849500000003,0,0.0,0.15,0.0,79,96376.99000000006,0.3,0.4818849500000003,scheduled,,2014-03-22 06:00:00,2014-03-22 07:19:00,79,96376.99,0.24094247500000016,79,96376.99000000006,0.15,0.24094247500000016,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-24_01,Tumble Dryer,original,,2014-03-24 10:30:00,2014-03-24 11:20:00,47,52689.9,0.2634495000000003,0,0.0,0.15,0.0,47,52689.90000000006,0.3,0.2634495000000003,scheduled,,2014-03-25 06:00:00,2014-03-25 06:50:00,47,52689.9,0.13172475000000014,47,52689.90000000006,0.15,0.13172475000000014,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-30_01,Tumble Dryer,original,,2014-03-30 12:52:00,2014-03-30 13:19:00,27,37126.05,0.18563025,0,0.0,0.15,0.0,27,37126.05,0.3,0.18563025,scheduled,,2014-03-31 06:00:00,2014-03-31 06:27:00,27,37126.05,0.092815125,27,37126.05,0.15,0.092815125,0,0.0,0.3,0.0
Tumble_Dryer_2014-03-31_01,Tumble Dryer,original,,2014-03-31 08:08:00,2014-03-31 08:51:00,41,43806.26,0.2190313,0,0.0,0.15,0.0,41,43806.26,0.3,0.2190313,scheduled,,2014-04-01 06:00:00,2014-04-01 06:43:00,41,43806.26,0.10951565,41,43806.26,0.15,0.10951565,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-07_01,Tumble Dryer,original,,2014-04-07 08:38:00,2014-04-07 09:00:00,22,30862.91,0.15431455000000002,0,0.0,0.15,0.0,22,30862.910000000007,0.3,0.15431455000000002,scheduled,,2014-04-08 06:00:00,2014-04-08 06:22:00,22,30862.91,0.07715727500000001,22,30862.910000000007,0.15,0.07715727500000001,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-09_02,Tumble Dryer,original,,2014-04-09 23:12:00,2014-04-09 23:17:00,5,288.0,0.0014399999999999999,0,0.0,0.15,0.0,5,288.0,0.3,0.0014399999999999999,scheduled,,2014-04-10 06:00:00,2014-04-10 06:05:00,5,288.0,0.0007199999999999999,5,288.0,0.15,0.0007199999999999999,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-11_01,Tumble Dryer,original,,2014-04-11 08:34:00,2014-04-11 09:54:00,80,95855.2,0.47927600000000053,0,0.0,0.15,0.0,80,95855.2000000001,0.3,0.47927600000000053,scheduled,,2014-04-12 06:00:00,2014-04-12 07:20:00,80,95855.2,0.23963800000000027,80,95855.2000000001,0.15,0.23963800000000027,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-14_01,Tumble Dryer,original,,2014-04-14 09:01:00,2014-04-14 09:51:00,48,53128.7,0.2656434999999998,0,0.0,0.15,0.0,48,53128.69999999996,0.3,0.2656434999999998,scheduled,,2014-04-15 06:00:00,2014-04-15 06:50:00,48,53128.7,0.1328217499999999,48,53128.69999999996,0.15,0.1328217499999999,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-19_01,Tumble Dryer,original,,2014-04-19 15:48:00,2014-04-19 17:00:00,72,86043.16,0.43021580000000004,0,0.0,0.15,0.0,72,86043.16000000002,0.3,0.43021580000000004,scheduled,,2014-04-20 06:00:00,2014-04-20 07:12:00,72,86043.16,0.21510790000000002,72,86043.16000000002,0.15,0.21510790000000002,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-25_01,Tumble Dryer,original,,2014-04-25 08:37:00,2014-04-25 09:53:00,76,83844.79,0.4192239500000005,0,0.0,0.15,0.0,76,83844.79000000011,0.3,0.4192239500000005,scheduled,,2014-04-26 06:00:00,2014-04-26 07:16:00,76,83844.79,0.20961197500000026,76,83844.79000000011,0.15,0.20961197500000026,0,0.0,0.3,0.0
Tumble_Dryer_2014-04-28_01,Tumble Dryer,original,,2014-04-28 08:34:00,2014-04-28 09:22:00,48,47147.96,0.23573980000000025,0,0.0,0.15,0.0,48,47147.96000000005,0.3,0.23573980000000025,scheduled,,2014-04-29 06:00:00,2014-04-29 06:48:00,48,47147.96,0.11786990000000012,48,47147.96000000005,0.15,0.11786990000000012,0,0.0,0.3,0.0
Tumble_Dryer_2014-05-01_01,Tumble Dryer,original,,2014-05-01 10:01:00,2014-05-01 10:53:00,52,58265.91,0.2913295499999997,0,0.0,0.15,0.0,52,58265.909999999945,0.3,0.2913295499999997,scheduled,,2014-05-02 06:00:00,2014-05-02 06:52:00,52,58265.91,0.14566477499999986,52,58265.909999999945,0.15,0.14566477499999986,0,0.0,0.3,0.0
Tumble_Dryer_2014-05-09_01,Tumble Dryer,original,,2014-05-09 08:33:00,2014-05-09 09:49:00,76,93295.34,0.46647669999999963,0,0.0,0.15,0.0,76,93295.33999999994,0.3,0.46647669999999963,scheduled,,2014-05-10 06:00:00,2014-05-10 07:16:00,76,93295.34,0.23323834999999982,76,93295.33999999994,0.15,0.23323834999999982,0,0.0,0.3,0.0
Tumble_Dryer_2014-05-23_02,Tumble Dryer,original,,2014-05-23 22:55:00,2014-05-23 22:59:00,7,202.67,0.0010133499999999999,0,0.0,0.15,0.0,7,202.67,0.3,0.0010133499999999999,scheduled,,2014-05-24 06:00:00,2014-05-24 06:04:00,7,202.67,0.0005066749999999999,7,202.67,0.15,0.0005066749999999999,0,0.0,0.3,0.0
Tumble_Dryer_2014-05-27_01,Tumble Dryer,original,,2014-05-27 08:07:00,2014-05-27 08:51:00,44,47713.64,0.23856820000000004,0,0.0,0.15,0.0,44,47713.64000000001,0.3,0.23856820000000004,scheduled,,2014-05-28 06:00:00,2014-05-28 06:44:00,44,47713.64,0.11928410000000002,44,47713.64000000001,0.15,0.11928410000000002,0,0.0,0.3,0.0
Tumble_Dryer_2014-05-30_02,Tumble Dryer,original,,2014-05-30 09:01:00,2014-05-30 10:13:00,71,74099.89,0.3704994500000001,0,0.0,0.15,0.0,71,74099.89000000003,0.3,0.3704994500000001,scheduled,,2014-05-31 06:00:00,2014-05-31 07:12:00,71,74099.89,0.18524972500000006,71,74099.89000000003,0.15,0.18524972500000006,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-02_01,Tumble Dryer,original,,2014-06-02 09:09:00,2014-06-02 10:07:00,60,62458.01,0.3122900499999997,0,0.0,0.15,0.0,60,62458.00999999995,0.3,0.3122900499999997,scheduled,,2014-06-03 06:00:00,2014-06-03 06:58:00,60,62458.01,0.15614502499999985,60,62458.00999999995,0.15,0.15614502499999985,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-06_01,Tumble Dryer,original,,2014-06-06 08:39:00,2014-06-06 09:49:00,70,78693.75,0.3934687500000001,0,0.0,0.15,0.0,70,78693.75000000003,0.3,0.3934687500000001,scheduled,,2014-06-07 06:00:00,2014-06-07 07:10:00,70,78693.75,0.19673437500000004,70,78693.75000000003,0.15,0.19673437500000004,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-09_01,Tumble Dryer,original,,2014-06-09 08:45:00,2014-06-09 09:58:00,73,88144.58,0.44072290000000036,0,0.0,0.15,0.0,73,88144.58000000007,0.3,0.44072290000000036,scheduled,,2014-06-10 06:00:00,2014-06-10 07:13:00,73,88144.58,0.22036145000000018,73,88144.58000000007,0.15,0.22036145000000018,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-12_01,Tumble Dryer,original,,2014-06-12 08:10:00,2014-06-12 09:11:00,61,68183.17,0.34091584999999985,0,0.0,0.15,0.0,61,68183.16999999997,0.3,0.34091584999999985,scheduled,,2014-06-13 06:00:00,2014-06-13 07:01:00,61,68183.17,0.17045792499999993,61,68183.16999999997,0.15,0.17045792499999993,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-13_01,Tumble Dryer,original,,2014-06-13 20:41:00,2014-06-13 22:05:00,84,92930.31,0.4646515500000008,0,0.0,0.15,0.0,84,92930.31000000016,0.3,0.4646515500000008,scheduled,,2014-06-14 06:00:00,2014-06-14 07:24:00,84,92930.31,0.2323257750000004,84,92930.31000000016,0.15,0.2323257750000004,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-16_01,Tumble Dryer,original,,2014-06-16 08:29:00,2014-06-16 09:15:00,46,50585.15,0.2529257499999997,0,0.0,0.15,0.0,46,50585.14999999995,0.3,0.2529257499999997,scheduled,,2014-06-17 06:00:00,2014-06-17 06:46:00,46,50585.15,0.12646287499999986,46,50585.14999999995,0.15,0.12646287499999986,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-17_01,Tumble Dryer,original,,2014-06-17 14:42:00,2014-06-17 15:33:00,51,55353.28,0.27676640000000013,0,0.0,0.15,0.0,51,55353.280000000035,0.3,0.27676640000000013,scheduled,,2014-06-18 06:00:00,2014-06-18 06:51:00,51,55353.28,0.13838320000000007,51,55353.280000000035,0.15,0.13838320000000007,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-18_01,Tumble Dryer,original,,2014-06-18 14:20:00,2014-06-18 14:50:00,29,26677.76,0.13338880000000003,0,0.0,0.15,0.0,29,26677.760000000006,0.3,0.13338880000000003,scheduled,,2014-06-19 06:00:00,2014-06-19 06:30:00,29,26677.76,0.06669440000000001,29,26677.760000000006,0.15,0.06669440000000001,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-20_01,Tumble Dryer,original,,2014-06-20 08:35:00,2014-06-20 09:52:00,80,95616.88,0.47808439999999974,0,0.0,0.15,0.0,80,95616.87999999996,0.3,0.47808439999999974,scheduled,,2014-06-21 06:00:00,2014-06-21 07:17:00,80,95616.88,0.23904219999999987,80,95616.87999999996,0.15,0.23904219999999987,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-23_01,Tumble Dryer,original,,2014-06-23 09:08:00,2014-06-23 09:46:00,38,38789.4,0.19394700000000004,0,0.0,0.15,0.0,38,38789.40000000001,0.3,0.19394700000000004,scheduled,,2014-06-24 06:00:00,2014-06-24 06:38:00,38,38789.4,0.09697350000000002,38,38789.40000000001,0.15,0.09697350000000002,0,0.0,0.3,0.0
Tumble_Dryer_2014-06-27_01,Tumble Dryer,original,,2014-06-27 09:36:00,2014-06-27 11:21:00,104,132583.01,0.6629150499999984,0,0.0,0.15,0.0,104,132583.0099999997,0.3,0.6629150499999984,scheduled,,2014-06-28 06:00:00,2014-06-28 07:45:00,104,132583.01,0.3760768072115379,90,114735.29711538438,0.15,0.286838242788461,14,17847.71288461539,0.3,0.08923856442307695
Tumble_Dryer_2014-06-30_01,Tumble Dryer,original,,2014-06-30 08:42:00,2014-06-30 09:20:00,41,45045.22,0.2252261,0,0.0,0.15,0.0,41,45045.22,0.3,0.2252261,scheduled,,2014-07-01 06:00:00,2014-07-01 06:38:00,41,45045.22,0.11261305,41,45045.22,0.15,0.11261305,0,0.0,0.3,0.0
