event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2013-10-10_01,Dishwasher,Appliance6,2013-10-10 10:45:00,2013-10-10 11:19:00,2013-10-10 13:00:00,2013-10-10 13:34:00,34,0.0029331805555555,0.0014665902777777,0.002933180555555555,0.0014665902777777776,0.0014665902777777776,50.0,True,0.0,0.5866361111111111,20,0.5866361111111111,0.0,20
Dishwasher_2013-10-25_01,Dishwasher,Appliance6,2013-10-25 10:11:00,2013-10-25 10:45:00,2013-10-25 13:11:00,2013-10-25 13:45:00,34,0.0025062182539682,0.0012531091269841,0.0025062182539682533,0.0012531091269841266,0.0012531091269841266,50.0,True,0.0,0.5012436507936507,21,0.5012436507936507,0.0,21
Dishwasher_2013-11-03_01,Dishwasher,Appliance6,2013-11-03 05:33:00,2013-11-03 06:08:00,2013-11-03 13:03:00,2013-11-03 13:38:00,35,0.1679136736111111,0.1379267361111111,0.16791367361111112,0.13792673611111111,0.029986937500000005,17.85854412872289,True,43.175919444444446,11.994774999999999,0,55.17069444444445,0.0,0
Dishwasher_2013-11-09_01,Dishwasher,Appliance6,2013-11-09 10:10:00,2013-11-09 10:46:00,2013-11-09 13:10:00,2013-11-09 13:46:00,36,0.2420609999999999,0.1210304999999999,0.24206099999999997,0.12103049999999999,0.12103049999999999,50.0,True,0.0,48.412200000000006,5,48.412200000000006,0.0,5
Dishwasher_2013-11-10_01,Dishwasher,Appliance6,2013-11-10 09:55:00,2013-11-10 10:19:00,2013-11-10 13:10:00,2013-11-10 13:34:00,24,0.0672889166666666,0.0336444583333333,0.06728891666666666,0.03364445833333333,0.03364445833333333,50.0,True,0.0,13.457783333333333,11,13.457783333333333,0.0,11
Dishwasher_2013-11-14_01,Dishwasher,Appliance6,2013-11-14 12:09:00,2013-11-14 12:42:00,2013-11-14 13:09:00,2013-11-14 13:42:00,33,0.0031353373015873,0.0015676686507936,0.0031353373015873013,0.0015676686507936507,0.0015676686507936507,50.0,True,0.0,0.6270674603174603,21,0.6270674603174603,0.0,21
Dishwasher_2013-11-19_01,Dishwasher,Appliance6,2013-11-19 05:29:00,2013-11-19 06:05:00,2013-11-19 13:14:00,2013-11-19 13:50:00,36,0.1568963668831169,0.1415583668831168,0.15689636688311692,0.14155836688311682,0.015338000000000102,9.77587964890637,True,50.48814675324676,6.1352,0,56.62334675324676,0.0,0
Dishwasher_2013-12-22_01,Dishwasher,Appliance6,2013-12-22 10:10:00,2013-12-22 10:59:00,2013-12-22 13:10:00,2013-12-22 13:59:00,49,0.1895877797619047,0.0947938898809523,0.18958777976190475,0.09479388988095237,0.09479388988095237,50.0,True,0.0,37.91755595238096,24,37.91755595238096,0.0,24
Dishwasher_2013-12-24_02,Dishwasher,Appliance6,2013-12-24 12:17:00,2013-12-24 12:51:00,2013-12-24 13:02:00,2013-12-24 13:36:00,34,0.0913547559523809,0.0456773779761904,0.09135475595238095,0.045677377976190474,0.045677377976190474,50.0,True,0.0,18.270951190476186,14,18.270951190476186,0.0,14
Dishwasher_2013-12-25_02,Dishwasher,Appliance6,2013-12-25 11:54:00,2013-12-25 12:33:00,2013-12-25 13:09:00,2013-12-25 13:48:00,39,0.0821331309523809,0.0410665654761904,0.08213313095238095,0.041066565476190475,0.041066565476190475,50.0,True,0.0,16.42662619047619,19,16.42662619047619,0.0,19
