event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost
Magimix_(Blender)_2014-05-13_02,Magimix (Blender),original,summer,2014-05-13 16:29:00,2014-05-13 19:34:00,185,15563.34,0.15041757794594574,0,0.0,0.4,0.0,31,2607.9110270270266,0.48,0.020863288216216212,154,12955.428972972952,0.6,0.12955428972972952,scheduled,summer,2014-05-13 16:34:00,2014-05-13 19:39:00,185,15563.34,0.1512588395675673,0,0.0,0.4,0.0,26,2187.2802162162166,0.48,0.017498241729729733,159,13376.05978378376,0.6,0.13376059783783759
Magimix_(Blender)_2014-05-14_02,Magimix (Blender),original,summer,2014-05-14 14:51:00,2014-05-14 17:50:00,179,15144.52,0.12961678569832422,0,0.0,0.4,0.0,129,10914.207150838016,0.48,0.08731365720670412,50,4230.312849162011,0.6,0.04230312849162011,scheduled,summer,2014-05-14 14:56:00,2014-05-14 17:55:00,179,15144.52,0.1304628482681566,0,0.0,0.4,0.0,124,10491.17586592181,0.48,0.08392940692737448,55,4653.344134078212,0.6,0.04653344134078212
Magimix_(Blender)_2014-05-16_02,Magimix (Blender),original,summer,2014-05-16 14:47:00,2014-05-16 18:03:00,196,16365.11,0.14144130785714287,0,0.0,0.4,0.0,133,11104.896071428577,0.48,0.08883916857142861,63,5260.2139285714275,0.6,0.05260213928571428,scheduled,summer,2014-05-16 14:52:00,2014-05-16 18:08:00,196,16365.11,0.14227626244897956,0,0.0,0.4,0.0,128,10687.418775510207,0.48,0.08549935020408164,68,5677.691224489793,0.6,0.05677691224489793
Magimix_(Blender)_2014-05-18_02,Magimix (Blender),original,summer,2014-05-18 18:25:00,2014-05-18 22:05:00,220,18334.99,0.1625146840909093,0,0.0,0.4,0.0,125,10417.607954545469,0.48,0.08334086363636375,95,7917.382045454556,0.6,0.07917382045454555,scheduled,summer,2014-05-18 18:30:00,2014-05-18 22:10:00,220,18334.99,0.16168127545454566,0,0.0,0.4,0.0,130,10834.312272727288,0.48,0.0866744981818183,90,7500.677727272737,0.6,0.07500677727272737
Magimix_(Blender)_2014-05-19_02,Magimix (Blender),original,summer,2014-05-19 16:22:00,2014-05-19 20:36:00,254,20956.06,0.19734998236220438,0,0.0,0.4,0.0,74,6105.308818897635,0.48,0.04884247055118107,180,14850.751181102332,0.6,0.1485075118110233,scheduled,summer,2014-05-19 16:27:00,2014-05-19 20:41:00,254,20956.06,0.19734998236220438,0,0.0,0.4,0.0,74,6105.308818897635,0.48,0.04884247055118107,180,14850.751181102332,0.6,0.1485075118110233
Magimix_(Blender)_2014-05-20_02,Magimix (Blender),original,summer,2014-05-20 13:38:00,2014-05-20 18:01:00,263,21611.08,0.180503190367554,22,1807.7709505703428,0.4,0.01205180633713562,180,14790.853231939185,0.48,0.11832682585551348,61,5012.455817490491,0.6,0.05012455817490492,scheduled,summer,2014-05-20 13:43:00,2014-05-20 18:06:00,263,21611.08,0.18187271381495576,17,1396.9139163498103,0.4,0.009312759442332069,180,14790.853231939185,0.48,0.11832682585551348,66,5423.312851711022,0.6,0.054233128517110214
Magimix_(Blender)_2014-05-22_02,Magimix (Blender),original,summer,2014-05-22 15:58:00,2014-05-22 19:36:00,218,18019.75,0.16994773394495405,0,0.0,0.4,0.0,62,5124.883027522939,0.48,0.04099906422018352,156,12894.866972477055,0.6,0.12894866972477054,scheduled,summer,2014-05-22 16:03:00,2014-05-22 19:41:00,218,18019.75,0.17077432798165126,0,0.0,0.4,0.0,57,4711.586009174313,0.48,0.03769268807339451,161,13308.163990825677,0.6,0.13308163990825675
Magimix_(Blender)_2014-05-23_02,Magimix (Blender),original,summer,2014-05-23 15:14:00,2014-05-23 18:34:00,200,16848.27,0.15062353380000013,0,0.0,0.4,0.0,106,8929.583100000009,0.48,0.07143666480000008,94,7918.686900000006,0.6,0.07918686900000005,scheduled,summer,2014-05-23 15:19:00,2014-05-23 18:39:00,200,16848.27,0.15146594730000013,0,0.0,0.4,0.0,101,8508.376350000008,0.48,0.06806701080000005,99,8339.893650000007,0.6,0.08339893650000008
Magimix_(Blender)_2014-05-26_02,Magimix (Blender),original,summer,2014-05-26 16:40:00,2014-05-26 19:33:00,173,14574.66,0.14237673641618478,0,0.0,0.4,0.0,20,1684.9317919075152,0.48,0.013479454335260122,153,12889.728208092465,0.6,0.12889728208092466,scheduled,summer,2014-05-26 16:45:00,2014-05-26 19:38:00,173,14574.66,0.14321920231213853,0,0.0,0.4,0.0,15,1263.6988439306363,0.48,0.01010959075144509,158,13310.961156069343,0.6,0.13310961156069342
Magimix_(Blender)_2014-05-28_02,Magimix (Blender),original,summer,2014-05-28 16:45:00,2014-05-28 18:50:00,125,10835.64,0.10575584640000008,0,0.0,0.4,0.0,15,1300.2768000000003,0.48,0.010402214400000004,110,9535.363200000009,0.6,0.09535363200000008,scheduled,summer,2014-05-28 16:50:00,2014-05-28 18:55:00,125,10835.64,0.1066226976000001,0,0.0,0.4,0.0,10,866.8512,0.48,0.006934809599999999,115,9968.78880000001,0.6,0.0996878880000001
