appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2013-09-26 08:02:00,2013-09-26 09:15:00,73.0,72803.91,house3_event_25477,True,"{""0"": 0, ""1"": 73}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-28 18:57:00,2013-09-28 20:09:00,72.0,82458.34,house3_event_25481,True,"{""0"": 0, ""1"": 72}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-30 06:59:00,2013-09-30 08:13:00,74.0,80835.69,house3_event_25483,True,"{""0"": 32, ""1"": 42}",1,0,1,0.4324324324324324
Appliance5,Tumble Dryer,Shiftable,2013-10-23 09:27:00,2013-10-23 10:53:00,86.0,70773.61,house3_event_25485,True,"{""0"": 0, ""1"": 86}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-24 14:08:00,2013-10-24 15:22:00,74.0,51009.05,house3_event_25486,True,"{""0"": 0, ""1"": 74}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-26 14:08:00,2013-10-26 15:20:00,72.0,69517.06,house3_event_25488,True,"{""0"": 0, ""1"": 72}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-28 10:17:00,2013-10-28 11:20:00,63.0,35256.66,house3_event_25490,True,"{""0"": 0, ""1"": 63}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-29 09:50:00,2013-10-29 11:06:00,76.0,50747.23,house3_event_25492,True,"{""0"": 0, ""1"": 76}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-29 19:16:00,2013-10-29 20:34:00,78.0,90001.71,house3_event_25494,True,"{""0"": 0, ""1"": 78}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-31 09:02:00,2013-10-31 10:17:00,75.0,86346.78,house3_event_25496,True,"{""0"": 0, ""1"": 75}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-31 10:22:00,2013-10-31 10:30:00,8.0,23.73,house3_event_25497,True,"{""0"": 0, ""1"": 8}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-01 16:13:00,2013-11-01 16:48:00,35.0,48402.79,house3_event_25498,True,"{""0"": 0, ""1"": 35}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-01 20:40:00,2013-11-01 21:54:00,74.0,84168.46,house3_event_25499,True,"{""0"": 0, ""1"": 74}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-03 07:56:00,2013-11-03 09:13:00,77.0,81028.89,house3_event_25501,True,"{""0"": 0, ""1"": 77}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-03 13:35:00,2013-11-03 14:54:00,79.0,69753.62,house3_event_25503,True,"{""0"": 0, ""1"": 79}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-03 16:02:00,2013-11-03 17:17:00,75.0,77209.28,house3_event_25505,True,"{""0"": 0, ""1"": 75}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-05 08:57:00,2013-11-05 09:20:00,23.0,145.41,house3_event_25507,True,"{""0"": 0, ""1"": 23}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-05 13:40:00,2013-11-05 14:55:00,75.0,84113.92,house3_event_25509,True,"{""0"": 0, ""1"": 75}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-11-06 08:50:00,2013-11-06 10:06:00,76.0,87781.62,house3_event_25511,True,"{""0"": 0, ""1"": 76}",1,1,1,0.0
