event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Tumble_Dryer_2013-11-01_06,Tumble Dryer,2013-11-01 16:16:00,2013-11-01 17:03:00,2013-11-01 16:21:00,2013-11-01 17:08:00,SUCCESS,winter,47.0,63240.38
Tumble_Dryer_2013-11-02_07,Tumble Dryer,2013-11-02 19:42:00,2013-11-02 20:12:00,2013-11-02 22:00:00,2013-11-02 22:30:00,SUCCESS,winter,30.0,34171.3
Tumble_Dryer_2013-11-05_02,Tumble Dryer,2013-11-05 18:01:00,2013-11-05 18:37:00,2013-11-06 06:00:00,2013-11-06 06:36:00,SUCCESS,winter,36.0,36786.48
Tumble_Dryer_2013-11-05_03,Tumble Dryer,2013-11-05 20:16:00,2013-11-05 20:46:00,2013-11-06 06:36:00,2013-11-06 07:06:00,SUCCESS,winter,30.0,38524.34
Tumble_Dryer_2013-11-13_01,Tumble Dryer,2013-11-13 17:05:00,2013-11-13 17:59:00,2013-11-13 22:00:00,2013-11-13 22:54:00,SUCCESS,winter,54.0,86671.46
Tumble_Dryer_2013-11-20_02,Tumble Dryer,2013-11-20 17:46:00,2013-11-20 18:35:00,2013-11-20 22:00:00,2013-11-20 22:49:00,SUCCESS,winter,49.0,46372.65
Tumble_Dryer_2013-11-22_02,Tumble Dryer,2013-11-22 20:34:00,2013-11-22 21:32:00,2013-11-22 22:00:00,2013-11-22 22:58:00,SUCCESS,winter,58.0,93799.65
Tumble_Dryer_2013-11-25_06,Tumble Dryer,2013-11-25 17:29:00,2013-11-25 18:04:00,2013-11-25 22:00:00,2013-11-25 22:35:00,SUCCESS,winter,35.0,39398.08
Tumble_Dryer_2013-11-27_02,Tumble Dryer,2013-11-27 21:31:00,2013-11-27 22:20:00,2013-11-27 22:00:00,2013-11-27 22:49:00,SUCCESS,winter,49.0,80707.83
Tumble_Dryer_2013-12-04_02,Tumble Dryer,2013-12-04 16:33:00,2013-12-04 17:08:00,2013-12-04 16:38:00,2013-12-04 17:13:00,SUCCESS,winter,35.0,47097.51
Tumble_Dryer_2013-12-10_06,Tumble Dryer,2013-12-10 16:40:00,2013-12-10 17:09:00,2013-12-10 16:45:00,2013-12-10 17:14:00,SUCCESS,winter,29.0,35851.07
Tumble_Dryer_2013-12-12_04,Tumble Dryer,2013-12-12 16:07:00,2013-12-12 17:19:00,2013-12-12 16:12:00,2013-12-12 17:24:00,SUCCESS,winter,72.0,101153.88
Tumble_Dryer_2013-12-17_04,Tumble Dryer,2013-12-17 17:03:00,2013-12-17 17:33:00,2013-12-17 22:00:00,2013-12-17 22:30:00,SUCCESS,winter,30.0,33007.22
Tumble_Dryer_2013-12-20_05,Tumble Dryer,2013-12-20 16:57:00,2013-12-20 17:50:00,2013-12-20 22:00:00,2013-12-20 22:53:00,SUCCESS,winter,53.0,85510.24
Tumble_Dryer_2013-12-21_05,Tumble Dryer,2013-12-21 17:06:00,2013-12-21 17:45:00,2013-12-22 06:00:00,2013-12-22 06:39:00,SUCCESS,winter,39.0,49198.48
Tumble_Dryer_2013-12-21_06,Tumble Dryer,2013-12-21 18:36:00,2013-12-21 19:30:00,2013-12-22 06:39:00,2013-12-22 07:33:00,SUCCESS,winter,54.0,78165.12
Tumble_Dryer_2013-12-26_04,Tumble Dryer,2013-12-26 19:02:00,2013-12-26 19:22:00,2013-12-26 22:00:00,2013-12-26 22:20:00,SUCCESS,winter,20.0,16655.25
Tumble_Dryer_2013-12-27_01,Tumble Dryer,2013-12-27 16:58:00,2013-12-27 17:42:00,2013-12-27 22:00:00,2013-12-27 22:44:00,SUCCESS,winter,44.0,60635.84
Tumble_Dryer_2013-12-30_04,Tumble Dryer,2013-12-30 20:32:00,2013-12-30 20:53:00,2013-12-30 22:00:00,2013-12-30 22:21:00,SUCCESS,winter,21.0,35810.24
Tumble_Dryer_2014-01-01_01,Tumble Dryer,2014-01-01 16:29:00,2014-01-01 17:09:00,2014-01-01 16:34:00,2014-01-01 17:14:00,SUCCESS,winter,40.0,50570.49
Tumble_Dryer_2014-01-02_01,Tumble Dryer,2014-01-02 17:34:00,2014-01-02 17:59:00,2014-01-02 22:00:00,2014-01-02 22:25:00,SUCCESS,winter,25.0,27173.65
Tumble_Dryer_2014-01-09_05,Tumble Dryer,2014-01-09 17:18:00,2014-01-09 18:21:00,2014-01-10 06:00:00,2014-01-10 07:03:00,SUCCESS,winter,63.0,88873.11
Tumble_Dryer_2014-01-09_06,Tumble Dryer,2014-01-09 20:24:00,2014-01-09 21:10:00,2014-01-10 07:03:00,2014-01-10 07:49:00,SUCCESS,winter,46.0,42318.99
Tumble_Dryer_2014-01-20_04,Tumble Dryer,2014-01-20 17:14:00,2014-01-20 17:58:00,2014-01-20 22:00:00,2014-01-20 22:44:00,SUCCESS,winter,44.0,32326.36
Tumble_Dryer_2014-03-11_01,Tumble Dryer,2014-03-11 19:04:00,2014-03-11 19:47:00,2014-03-11 22:00:00,2014-03-11 22:43:00,SUCCESS,winter,43.0,47155.1
Tumble_Dryer_2014-03-12_03,Tumble Dryer,2014-03-12 17:14:00,2014-03-12 18:08:00,2014-03-13 06:00:00,2014-03-13 06:54:00,SUCCESS,winter,54.0,60925.68
Tumble_Dryer_2014-03-12_04,Tumble Dryer,2014-03-12 18:16:00,2014-03-12 19:00:00,2014-03-13 06:54:00,2014-03-13 07:38:00,SUCCESS,winter,44.0,48113.42
Tumble_Dryer_2014-03-17_03,Tumble Dryer,2014-03-17 17:28:00,2014-03-17 18:08:00,2014-03-17 22:00:00,2014-03-17 22:40:00,SUCCESS,winter,40.0,42624.14
Tumble_Dryer_2014-03-18_02,Tumble Dryer,2014-03-18 16:46:00,2014-03-18 17:30:00,2014-03-19 06:00:00,2014-03-19 06:44:00,SUCCESS,winter,44.0,2208.0
Tumble_Dryer_2014-03-18_03,Tumble Dryer,2014-03-18 18:44:00,2014-03-18 19:06:00,2014-03-19 06:44:00,2014-03-19 07:06:00,SUCCESS,winter,22.0,27.0
Tumble_Dryer_2014-03-19_04,Tumble Dryer,2014-03-19 17:14:00,2014-03-19 18:19:00,2014-03-19 22:00:00,2014-03-19 23:05:00,SUCCESS,winter,65.0,8586.81
Tumble_Dryer_2014-03-24_03,Tumble Dryer,2014-03-24 17:16:00,2014-03-24 17:41:00,2014-03-24 22:00:00,2014-03-24 22:25:00,SUCCESS,winter,25.0,1281.81
Tumble_Dryer_2014-03-25_02,Tumble Dryer,2014-03-25 19:21:00,2014-03-25 20:00:00,2014-03-25 22:00:00,2014-03-25 22:39:00,SUCCESS,winter,39.0,55.7
Tumble_Dryer_2014-03-29_01,Tumble Dryer,2014-03-29 17:42:00,2014-03-29 18:02:00,2014-03-29 22:00:00,2014-03-29 22:20:00,SUCCESS,winter,20.0,3084.13
Tumble_Dryer_2014-04-01_02,Tumble Dryer,2014-04-01 18:21:00,2014-04-01 19:01:00,2014-04-02 06:00:00,2014-04-02 06:40:00,SUCCESS,winter,40.0,36922.79
Tumble_Dryer_2014-04-01_03,Tumble Dryer,2014-04-01 20:49:00,2014-04-01 21:05:00,2014-04-02 06:40:00,2014-04-02 06:56:00,SUCCESS,winter,16.0,6506.04
Tumble_Dryer_2014-04-05_07,Tumble Dryer,2014-04-05 16:50:00,2014-04-05 17:24:00,2014-04-06 06:00:00,2014-04-06 06:34:00,SUCCESS,winter,34.0,4238.21
Tumble_Dryer_2014-04-05_08,Tumble Dryer,2014-04-05 18:45:00,2014-04-05 18:54:00,2014-04-06 06:34:00,2014-04-06 06:43:00,SUCCESS,winter,9.0,1838.55
Tumble_Dryer_2014-04-05_09,Tumble Dryer,2014-04-05 19:27:00,2014-04-05 19:40:00,2014-04-06 06:43:00,2014-04-06 06:56:00,SUCCESS,winter,13.0,499.56
Tumble_Dryer_2014-04-06_03,Tumble Dryer,2014-04-06 18:04:00,2014-04-06 18:49:00,2014-04-07 06:00:00,2014-04-07 06:45:00,SUCCESS,winter,45.0,7532.98
Tumble_Dryer_2014-04-06_04,Tumble Dryer,2014-04-06 21:02:00,2014-04-06 21:21:00,2014-04-07 06:45:00,2014-04-07 07:04:00,SUCCESS,winter,19.0,2965.95
