event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Freezer_2013-11-28_01,Freezer,original,,2013-11-28 12:28:00,2013-11-28 12:43:00,15,828.11,0.004140549999999998,0,0.0,0.15,0.0,15,828.1099999999997,0.3,0.004140549999999998
Freezer_2013-11-28_02,Freezer,original,,2013-11-28 13:25:00,2013-11-28 13:40:00,15,820.37,0.00410185,0,0.0,0.15,0.0,15,820.3699999999999,0.3,0.00410185
Freezer_2013-11-28_03,Freezer,original,,2013-11-28 14:20:00,2013-11-28 14:35:00,15,815.66,0.004078300000000001,0,0.0,0.15,0.0,15,815.6600000000002,0.3,0.004078300000000001
Freezer_2013-11-28_04,Freezer,original,,2013-11-28 15:18:00,2013-11-28 15:34:00,16,846.6,0.0042330000000000015,0,0.0,0.15,0.0,16,846.6000000000003,0.3,0.0042330000000000015
Freezer_2013-11-28_05,Freezer,original,,2013-11-28 16:18:00,2013-11-28 16:33:00,15,826.4,0.004132000000000001,0,0.0,0.15,0.0,15,826.4000000000003,0.3,0.004132000000000001
Freezer_2013-11-28_06,Freezer,original,,2013-11-28 17:15:00,2013-11-28 17:30:00,15,816.23,0.004081150000000001,0,0.0,0.15,0.0,15,816.2300000000004,0.3,0.004081150000000001
Freezer_2013-11-28_07,Freezer,original,,2013-11-28 18:12:00,2013-11-28 18:27:00,15,831.74,0.004158700000000001,0,0.0,0.15,0.0,15,831.7400000000002,0.3,0.004158700000000001
Freezer_2013-11-28_08,Freezer,original,,2013-11-28 19:07:00,2013-11-28 19:23:00,16,868.0,0.00434,0,0.0,0.15,0.0,16,868.0,0.3,0.00434
Freezer_2013-11-28_09,Freezer,original,,2013-11-28 20:08:00,2013-11-28 20:24:00,16,853.79,0.004268950000000001,0,0.0,0.15,0.0,16,853.7900000000002,0.3,0.004268950000000001
Freezer_2013-11-28_10,Freezer,original,,2013-11-28 21:05:00,2013-11-28 21:20:00,15,831.16,0.004155799999999999,0,0.0,0.15,0.0,15,831.16,0.3,0.004155799999999999
