event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,orig_level_3_minutes,orig_level_3_W,orig_level_3_rate,orig_level_3_cost,orig_level_4_minutes,orig_level_4_W,orig_level_4_rate,orig_level_4_cost,orig_level_5_minutes,orig_level_5_W,orig_level_5_rate,orig_level_5_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost,sched_level_3_minutes,sched_level_3_W,sched_level_3_rate,sched_level_3_cost,sched_level_4_minutes,sched_level_4_W,sched_level_4_rate,sched_level_4_cost,sched_level_5_minutes,sched_level_5_W,sched_level_5_rate,sched_level_5_cost
Tumble_Dryer_2013-09-26_01,Tumble Dryer,original,,2013-09-26 13:08:00,2013-09-26 14:02:00,54,3951.64,0.022392626666666676,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,54,3951.6400000000017,0.34,0.022392626666666676,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-27 06:00:00,2013-09-27 06:54:00,54,3951.64,0.017123773333333342,0,0.0,0.22,0.0,54,3951.6400000000017,0.26,0.017123773333333342,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-27_01,Tumble Dryer,original,,2013-09-27 10:18:00,2013-09-27 10:39:00,21,8930.8,0.04465399999999998,0,0.0,0.22,0.0,0,0.0,0.26,0.0,21,8930.799999999996,0.3,0.04465399999999998,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-28 06:00:00,2013-09-28 06:21:00,21,8930.8,0.03870013333333332,0,0.0,0.22,0.0,21,8930.799999999996,0.26,0.03870013333333332,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-27_02,Tumble Dryer,original,,2013-09-27 13:26:00,2013-09-27 14:05:00,39,4492.85,0.02545948333333331,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,39,4492.849999999996,0.34,0.02545948333333331,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-28 06:21:00,2013-09-28 07:00:00,39,4492.85,0.019469016666666648,0,0.0,0.22,0.0,39,4492.849999999996,0.26,0.019469016666666648,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-28_01,Tumble Dryer,original,,2013-09-28 08:15:00,2013-09-28 08:39:00,24,22535.31,0.11267654999999997,0,0.0,0.22,0.0,0,0.0,0.26,0.0,24,22535.309999999998,0.3,0.11267654999999997,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-29 06:00:00,2013-09-29 06:24:00,24,22535.31,0.09765300999999998,0,0.0,0.22,0.0,24,22535.309999999998,0.26,0.09765300999999998,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-28_02,Tumble Dryer,original,,2013-09-28 09:00:00,2013-09-28 09:05:00,5,9312.65,0.04656325000000001,0,0.0,0.22,0.0,0,0.0,0.26,0.0,5,9312.65,0.3,0.04656325000000001,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-29 06:24:00,2013-09-29 06:29:00,5,9312.65,0.040354816666666675,0,0.0,0.22,0.0,5,9312.65,0.26,0.040354816666666675,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-28_04,Tumble Dryer,original,,2013-09-28 13:33:00,2013-09-28 15:39:00,126,9469.49,0.053660443333333314,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,126,9469.489999999998,0.34,0.053660443333333314,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-28 20:00:00,2013-09-28 22:06:00,126,9469.49,0.044190953333333324,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,126,9469.489999999998,0.28,0.044190953333333324
Tumble_Dryer_2013-09-29_01,Tumble Dryer,original,,2013-09-29 06:40:00,2013-09-29 07:19:00,39,59212.79,0.2565887566666665,0,0.0,0.22,0.0,39,59212.78999999995,0.26,0.2565887566666665,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-29 06:45:00,2013-09-29 07:24:00,39,59212.79,0.2565887566666665,0,0.0,0.22,0.0,39,59212.78999999995,0.26,0.2565887566666665,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-29_02,Tumble Dryer,original,,2013-09-29 07:52:00,2013-09-29 08:35:00,43,57498.77,0.28036221961240315,0,0.0,0.22,0.0,8,10697.445581395348,0.26,0.04635559751937984,35,46801.324418604665,0.3,0.23400662209302334,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-30 06:00:00,2013-09-30 06:43:00,43,57498.77,0.24916133666666676,0,0.0,0.22,0.0,43,57498.77000000002,0.26,0.24916133666666676,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-09-30_01,Tumble Dryer,original,,2013-09-30 06:09:00,2013-09-30 06:43:00,34,50540.11,0.21900714333333351,0,0.0,0.22,0.0,34,50540.11000000004,0.26,0.21900714333333351,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-30 06:14:00,2013-09-30 06:48:00,34,50540.11,0.21900714333333351,0,0.0,0.22,0.0,34,50540.11000000004,0.26,0.21900714333333351,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-10-23_01,Tumble Dryer,original,,2013-10-23 16:19:00,2013-10-23 16:39:00,20,17108.16,0.09124351999999997,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,20,17108.159999999996,0.32,0.09124351999999997,0,0.0,0.28,0.0,scheduled,,2013-10-24 06:00:00,2013-10-24 06:20:00,20,17108.16,0.07413535999999997,0,0.0,0.22,0.0,20,17108.159999999996,0.26,0.07413535999999997,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Tumble_Dryer_2013-10-23_02,Tumble Dryer,original,,2013-10-23 17:29:00,2013-10-23 18:09:00,40,59812.28,0.3189988266666668,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,40,59812.28000000002,0.32,0.3189988266666668,0,0.0,0.28,0.0,scheduled,,2013-10-24 06:20:00,2013-10-24 07:00:00,40,59812.28,0.2591865466666668,0,0.0,0.22,0.0,40,59812.28000000002,0.26,0.2591865466666668,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
