event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-12-19_01,Tumble Dryer,Appliance2,2013-12-19 11:32:00,2013-12-19 12:33:00,2013-12-19 13:02:00,2013-12-19 14:03:00,61,0.59609339484127,0.298046697420635,0.298046697420635,50.0,1.5,61
Tumble_Dryer_2013-12-21_01,Tumble Dryer,Appliance2,2013-12-21 16:50:00,2013-12-21 17:53:00,2013-12-21 20:05:00,2013-12-21 21:08:00,63,0.6688798472222218,0.3344399236111109,0.3344399236111109,50.0,3.25,63
Tumble_Dryer_2013-12-21_02,Tumble Dryer,Appliance2,2013-12-21 18:16:00,2013-12-21 19:38:00,2013-12-22 12:31:00,2013-12-22 13:53:00,82,0.809472339285714,0.568249634920635,0.2412227043650791,29.799993484389624,18.25,82
Tumble_Dryer_2014-01-03_01,Tumble Dryer,Appliance2,2014-01-03 18:44:00,2014-01-03 20:12:00,2014-01-03 20:14:00,2014-01-03 21:42:00,88,0.6925440694444448,0.35110306944444464,0.34144100000000016,49.3024220500368,1.5,88
Tumble_Dryer_2014-01-04_01,Tumble Dryer,Appliance2,2014-01-04 12:52:00,2014-01-04 14:13:00,2014-01-04 13:07:00,2014-01-04 14:28:00,81,0.4806161855158731,0.4331534285714287,0.047462756944444406,9.875397120365367,0.25,81
Tumble_Dryer_2014-01-04_02,Tumble Dryer,Appliance2,2014-01-04 14:58:00,2014-01-04 16:19:00,2014-01-04 20:13:00,2014-01-04 21:34:00,81,0.4106516775793651,0.36942214880952384,0.04122952876984126,10.040024434545987,5.25,81
Tumble_Dryer_2014-01-10_01,Tumble Dryer,Appliance2,2014-01-10 10:16:00,2014-01-10 11:42:00,2014-01-10 13:01:00,2014-01-10 14:27:00,86,0.7190369940476187,0.35951849702380934,0.35951849702380934,50.0,2.75,86
Tumble_Dryer_2014-01-11_02,Tumble Dryer,Appliance2,2014-01-11 17:59:00,2014-01-11 18:35:00,2014-01-11 20:14:00,2014-01-11 20:50:00,36,0.308808626984127,0.1544043134920635,0.1544043134920635,50.0,2.25,36
Tumble_Dryer_2014-01-12_01,Tumble Dryer,Appliance2,2014-01-12 15:56:00,2014-01-12 17:17:00,2014-01-12 20:11:00,2014-01-12 21:32:00,81,0.6740549529220777,0.347596152056277,0.32645880086580076,48.432075077941036,4.25,81
Tumble_Dryer_2014-01-21_01,Tumble Dryer,Appliance2,2014-01-21 10:46:00,2014-01-21 12:07:00,2014-01-21 13:01:00,2014-01-21 14:22:00,81,0.6105616567460321,0.30528082837301607,0.30528082837301607,50.0,2.25,81
Tumble_Dryer_2014-01-22_01,Tumble Dryer,Appliance2,2014-01-22 12:44:00,2014-01-22 14:00:00,2014-01-22 13:14:00,2014-01-22 14:30:00,76,0.3383113412698413,0.26125363095238086,0.07705771031746045,22.777158468358373,0.5,76
Tumble_Dryer_2014-01-22_02,Tumble Dryer,Appliance2,2014-01-22 18:45:00,2014-01-22 19:46:00,2014-01-22 20:00:00,2014-01-22 21:01:00,61,0.34941106349206336,0.17470553174603168,0.17470553174603168,50.0,1.25,61
Tumble_Dryer_2014-01-23_01,Tumble Dryer,Appliance2,2014-01-23 11:09:00,2014-01-23 12:55:00,2014-01-23 13:09:00,2014-01-23 14:55:00,106,1.0574947976190483,0.5287473988095241,0.5287473988095241,50.0,2.0,106
Tumble_Dryer_2014-01-29_01,Tumble Dryer,Appliance2,2014-01-29 12:49:00,2014-01-29 13:03:00,2014-01-29 13:04:00,2014-01-29 13:18:00,14,0.041228333333333325,0.020614166666666663,0.020614166666666663,50.0,0.25,6
Tumble_Dryer_2014-02-03_01,Tumble Dryer,Appliance2,2014-02-03 08:44:00,2014-02-03 10:55:00,2014-02-03 13:14:00,2014-02-03 15:25:00,131,0.11894166666666665,0.05947083333333333,0.05947083333333333,50.0,4.5,10
Tumble_Dryer_2014-02-12_01,Tumble Dryer,Appliance2,2014-02-12 19:29:00,2014-02-12 20:22:00,2014-02-12 20:14:00,2014-02-12 21:07:00,53,0.036830666666666664,0.018415333333333332,0.018415333333333332,50.0,0.75,3
Tumble_Dryer_2014-02-24_01,Tumble Dryer,Appliance2,2014-02-24 12:30:00,2014-02-24 14:56:00,2014-02-24 13:00:00,2014-02-24 15:26:00,146,0.647600594877345,0.469801652507215,0.17779894237013,27.45503073600557,0.5,88
Tumble_Dryer_2014-03-03_02,Tumble Dryer,Appliance2,2014-03-03 16:50:00,2014-03-03 18:16:00,2014-03-03 20:05:00,2014-03-03 21:31:00,86,0.006868571428571441,0.0034342857142857204,0.0034342857142857204,50.0,3.25,86
Tumble_Dryer_2014-03-23_01,Tumble Dryer,Appliance2,2014-03-23 19:07:00,2014-03-23 19:52:00,2014-03-23 20:07:00,2014-03-23 20:52:00,45,0.38283698412698414,0.19141849206349207,0.19141849206349207,50.0,1.0,45
Tumble_Dryer_2014-03-23_02,Tumble Dryer,Appliance2,2014-03-23 19:58:00,2014-03-23 20:29:00,2014-03-23 20:58:00,2014-03-23 21:29:00,31,0.10106870138888889,0.0952334236111111,0.0058352777777777864,5.773575496260699,1.0,31
Tumble_Dryer_2014-03-24_01,Tumble Dryer,Appliance2,2014-03-24 18:10:00,2014-03-24 18:51:00,2014-03-24 20:10:00,2014-03-24 20:51:00,41,0.2563848690476191,0.12819243452380955,0.12819243452380955,50.0,2.0,41
Tumble_Dryer_2014-04-07_01,Tumble Dryer,Appliance2,2014-04-07 12:51:00,2014-04-07 14:47:00,2014-04-07 13:06:00,2014-04-07 15:02:00,116,0.426840441468254,0.3733373670634921,0.05350307440476193,12.534677881205683,0.25,115
Tumble_Dryer_2014-04-17_01,Tumble Dryer,Appliance2,2014-04-17 18:07:00,2014-04-17 20:08:00,2014-04-17 20:07:00,2014-04-17 22:08:00,121,0.6106752232142855,0.31160023511904755,0.2990749880952379,48.97447558475657,2.0,121
