event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2013-12-19_01,Tumble Dryer,Appliance2,Shiftable,2013-12-19 11:32:00,2013-12-19 12:33:00,61.0,119218.68,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 28, ""4"": 0, ""5"": 33}",5,3,5,1.0
Tumble_Dryer_2013-12-21_01,Tumble Dryer,Appliance2,Shiftable,2013-12-21 16:50:00,2013-12-21 17:53:00,63.0,133775.97,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 63, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2013-12-21_02,Tumble Dryer,Appliance2,Shiftable,2013-12-21 18:16:00,2013-12-21 19:38:00,82.0,161894.47,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 82, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-01-03_01,Tumble Dryer,Appliance2,Shiftable,2014-01-03 18:44:00,2014-01-03 20:12:00,88.0,140441.23,True,"{""0"": 0, ""1"": 0, ""2"": 12, ""3"": 0, ""4"": 76, ""5"": 0}",4,4,2,0.8
Tumble_Dryer_2014-01-03_02,Tumble Dryer,Appliance2,Shiftable,2014-01-03 20:57:00,2014-01-03 21:48:00,51.0,57546.77,True,"{""0"": 0, ""1"": 0, ""2"": 51, ""3"": 0, ""4"": 0, ""5"": 0}",2,2,2,0.4
Tumble_Dryer_2014-01-04_01,Tumble Dryer,Appliance2,Shiftable,2014-01-04 12:52:00,2014-01-04 14:13:00,81.0,173261.37,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 81}",5,5,5,1.0
Tumble_Dryer_2014-01-04_02,Tumble Dryer,Appliance2,Shiftable,2014-01-04 14:58:00,2014-01-04 16:19:00,81.0,147768.86,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 19, ""5"": 62}",5,5,4,1.0
Tumble_Dryer_2014-01-10_01,Tumble Dryer,Appliance2,Shiftable,2014-01-10 10:16:00,2014-01-10 11:42:00,86.0,143807.4,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 86, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-01-11_02,Tumble Dryer,Appliance2,Shiftable,2014-01-11 17:59:00,2014-01-11 18:35:00,36.0,61761.73,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 36, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-01-12_01,Tumble Dryer,Appliance2,Shiftable,2014-01-12 15:56:00,2014-01-12 17:17:00,81.0,139038.46,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 77, ""5"": 4}",4,5,4,0.8
Tumble_Dryer_2014-01-13_01,Tumble Dryer,Appliance2,Shiftable,2014-01-13 13:22:00,2014-01-13 14:18:00,56.0,90436.49,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 56}",5,5,5,1.0
Tumble_Dryer_2014-01-21_01,Tumble Dryer,Appliance2,Shiftable,2014-01-21 10:46:00,2014-01-21 12:07:00,81.0,122112.33,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 74, ""4"": 0, ""5"": 7}",3,3,5,0.6
Tumble_Dryer_2014-01-22_01,Tumble Dryer,Appliance2,Shiftable,2014-01-22 12:44:00,2014-01-22 14:00:00,76.0,104501.45,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 76}",5,5,5,1.0
Tumble_Dryer_2014-01-22_02,Tumble Dryer,Appliance2,Shiftable,2014-01-22 18:45:00,2014-01-22 19:46:00,61.0,69882.21,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 61, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-01-23_01,Tumble Dryer,Appliance2,Shiftable,2014-01-23 11:09:00,2014-01-23 12:55:00,106.0,211498.96,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 51, ""4"": 0, ""5"": 55}",5,3,5,1.0
Tumble_Dryer_2014-01-29_01,Tumble Dryer,Appliance2,Shiftable,2014-01-29 12:49:00,2014-01-29 13:03:00,14.0,8245.67,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 14}",5,5,5,1.0
Tumble_Dryer_2014-01-29_02,Tumble Dryer,Appliance2,Shiftable,2014-01-29 13:05:00,2014-01-29 14:57:00,112.0,50727.74,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 112}",5,5,5,1.0
Tumble_Dryer_2014-02-03_01,Tumble Dryer,Appliance2,Shiftable,2014-02-03 08:44:00,2014-02-03 10:55:00,131.0,23788.33,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 131, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-02-11_01,Tumble Dryer,Appliance2,Shiftable,2014-02-11 14:11:00,2014-02-11 14:29:00,18.0,6879.0,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 18}",5,5,5,1.0
Tumble_Dryer_2014-02-12_01,Tumble Dryer,Appliance2,Shiftable,2014-02-12 19:29:00,2014-02-12 20:22:00,53.0,7366.13,True,"{""0"": 0, ""1"": 0, ""2"": 22, ""3"": 0, ""4"": 31, ""5"": 0}",4,4,2,0.8
Tumble_Dryer_2014-02-21_01,Tumble Dryer,Appliance2,Shiftable,2014-02-21 14:39:00,2014-02-21 15:20:00,41.0,53881.57,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 41}",5,5,5,1.0
Tumble_Dryer_2014-02-24_01,Tumble Dryer,Appliance2,Shiftable,2014-02-24 12:30:00,2014-02-24 14:56:00,146.0,187920.66,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 146}",5,5,5,1.0
Tumble_Dryer_2014-03-03_02,Tumble Dryer,Appliance2,Shiftable,2014-03-03 16:50:00,2014-03-03 18:16:00,86.0,1373.71,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 86, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-03-23_01,Tumble Dryer,Appliance2,Shiftable,2014-03-23 19:07:00,2014-03-23 19:52:00,45.0,76567.4,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 45, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-03-23_02,Tumble Dryer,Appliance2,Shiftable,2014-03-23 19:58:00,2014-03-23 20:29:00,31.0,38093.37,True,"{""0"": 0, ""1"": 0, ""2"": 29, ""3"": 0, ""4"": 2, ""5"": 0}",2,4,2,0.4
Tumble_Dryer_2014-03-24_01,Tumble Dryer,Appliance2,Shiftable,2014-03-24 18:10:00,2014-03-24 18:51:00,41.0,51276.97,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 41, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-04-07_01,Tumble Dryer,Appliance2,Shiftable,2014-04-07 12:51:00,2014-04-07 14:47:00,116.0,149334.95,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 116}",5,5,5,1.0
Tumble_Dryer_2014-04-17_01,Tumble Dryer,Appliance2,Shiftable,2014-04-17 18:07:00,2014-04-17 20:08:00,121.0,122970.06,True,"{""0"": 0, ""1"": 0, ""2"": 8, ""3"": 0, ""4"": 113, ""5"": 0}",4,4,2,0.8
Tumble_Dryer_2014-04-24_01,Tumble Dryer,Appliance2,Shiftable,2014-04-24 08:31:00,2014-04-24 09:02:00,31.0,24684.82,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 31, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-04-24_02,Tumble Dryer,Appliance2,Shiftable,2014-04-24 09:24:00,2014-04-24 10:10:00,46.0,38356.45,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 46, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-04-24_03,Tumble Dryer,Appliance2,Shiftable,2014-04-24 10:30:00,2014-04-24 11:12:00,42.0,41013.83,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 42, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-04-24_04,Tumble Dryer,Appliance2,Shiftable,2014-04-24 11:14:00,2014-04-24 12:04:00,50.0,37105.61,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 46, ""4"": 0, ""5"": 4}",3,3,5,0.6
Tumble_Dryer_2014-04-27_01,Tumble Dryer,Appliance2,Shiftable,2014-04-27 13:36:00,2014-04-27 14:27:00,51.0,38956.56,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 51}",5,5,5,1.0
