event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
house3_event_25477,Tumble Dryer,original,,2013-09-26 08:02:00,2013-09-26 09:15:00,73,72803.91,0.3640195500000007,0,0.0,0.15,0.0,73,72803.91000000013,0.3,0.3640195500000007,scheduled,,2013-09-27 06:00:00,2013-09-27 07:13:00,73,72803.91,0.18200977500000035,73,72803.91000000013,0.15,0.18200977500000035,0,0.0,0.3,0.0
house3_event_25481,Tumble Dryer,original,,2013-09-28 18:57:00,2013-09-28 20:09:00,74,82458.34,0.4122917000000001,0,0.0,0.15,0.0,74,82458.34000000003,0.3,0.4122917000000001,scheduled,,2013-09-29 06:00:00,2013-09-29 07:12:00,74,82458.34,0.20614585000000005,74,82458.34000000003,0.15,0.20614585000000005,0,0.0,0.3,0.0
house3_event_25483,Tumble Dryer,original,,2013-09-30 06:59:00,2013-09-30 08:13:00,72,80835.69,0.31716781145833356,31,34804.25541666669,0.15,0.08701063854166671,41,46031.43458333337,0.3,0.23015717291666685,scheduled,,2013-09-30 07:04:00,2013-09-30 08:18:00,72,80835.69,0.3312017854166669,26,29190.66583333335,0.15,0.07297666458333338,46,51645.02416666671,0.3,0.25822512083333354
house3_event_25485,Tumble Dryer,original,,2013-10-23 09:27:00,2013-10-23 10:53:00,86,70773.61,0.3538680499999995,0,0.0,0.15,0.0,86,70773.6099999999,0.3,0.3538680499999995,scheduled,,2013-10-24 06:00:00,2013-10-24 07:26:00,86,70773.61,0.17693402499999974,86,70773.6099999999,0.15,0.17693402499999974,0,0.0,0.3,0.0
house3_event_25486,Tumble Dryer,original,,2013-10-24 14:08:00,2013-10-24 15:22:00,73,51009.05,0.25504525,0,0.0,0.15,0.0,73,51009.05,0.3,0.25504525,scheduled,,2013-10-25 06:00:00,2013-10-25 07:14:00,73,51009.05,0.127522625,73,51009.05,0.15,0.127522625,0,0.0,0.3,0.0
house3_event_25488,Tumble Dryer,original,,2013-10-26 14:08:00,2013-10-26 15:20:00,70,69517.06,0.34758529999999943,0,0.0,0.15,0.0,70,69517.05999999988,0.3,0.34758529999999943,scheduled,,2013-10-27 06:00:00,2013-10-27 07:12:00,70,69517.06,0.17379264999999972,70,69517.05999999988,0.15,0.17379264999999972,0,0.0,0.3,0.0
house3_event_25490,Tumble Dryer,original,,2013-10-28 10:17:00,2013-10-28 11:20:00,66,35256.66,0.17628330000000003,0,0.0,0.15,0.0,66,35256.66,0.3,0.17628330000000003,scheduled,,2013-10-29 06:00:00,2013-10-29 07:03:00,66,35256.66,0.08814165000000002,66,35256.66,0.15,0.08814165000000002,0,0.0,0.3,0.0
house3_event_25494,Tumble Dryer,original,,2013-10-29 19:16:00,2013-10-29 20:34:00,80,90001.71,0.4500085499999991,0,0.0,0.15,0.0,80,90001.70999999983,0.3,0.4500085499999991,scheduled,,2013-10-30 06:00:00,2013-10-30 07:18:00,80,90001.71,0.22500427499999956,80,90001.70999999983,0.15,0.22500427499999956,0,0.0,0.3,0.0
house3_event_25497,Tumble Dryer,original,,2013-10-31 10:22:00,2013-10-31 10:30:00,8,23.73,0.00011864999999999998,0,0.0,0.15,0.0,8,23.729999999999997,0.3,0.00011864999999999998,scheduled,,2013-11-01 06:00:00,2013-11-01 06:08:00,8,23.73,5.932499999999999e-05,8,23.729999999999997,0.15,5.932499999999999e-05,0,0.0,0.3,0.0
house3_event_25499,Tumble Dryer,original,,2013-11-01 20:40:00,2013-11-01 21:54:00,74,84168.46,0.4208422999999998,0,0.0,0.15,0.0,74,84168.45999999995,0.3,0.4208422999999998,scheduled,,2013-11-02 06:00:00,2013-11-02 07:14:00,74,84168.46,0.2104211499999999,74,84168.45999999995,0.15,0.2104211499999999,0,0.0,0.3,0.0
house3_event_25503,Tumble Dryer,original,,2013-11-03 13:35:00,2013-11-03 14:54:00,79,69753.62,0.34876810000000036,0,0.0,0.15,0.0,79,69753.62000000007,0.3,0.34876810000000036,scheduled,,2013-11-04 06:00:00,2013-11-04 07:19:00,79,69753.62,0.17438405000000018,79,69753.62000000007,0.15,0.17438405000000018,0,0.0,0.3,0.0
house3_event_25509,Tumble Dryer,original,,2013-11-05 13:40:00,2013-11-05 14:55:00,74,84113.92,0.42056959999999943,0,0.0,0.15,0.0,74,84113.9199999999,0.3,0.42056959999999943,scheduled,,2013-11-06 06:00:00,2013-11-06 07:15:00,74,84113.92,0.21028479999999972,74,84113.9199999999,0.15,0.21028479999999972,0,0.0,0.3,0.0
house3_event_25511,Tumble Dryer,original,,2013-11-06 08:50:00,2013-11-06 10:06:00,75,87781.62,0.4389081000000004,0,0.0,0.15,0.0,75,87781.62000000008,0.3,0.4389081000000004,scheduled,,2013-11-07 06:00:00,2013-11-07 07:16:00,75,87781.62,0.2194540500000002,75,87781.62000000008,0.15,0.2194540500000002,0,0.0,0.3,0.0
house3_event_25513,Tumble Dryer,original,,2013-11-10 11:18:00,2013-11-10 12:35:00,78,33323.68,0.16661839999999986,0,0.0,0.15,0.0,78,33323.67999999997,0.3,0.16661839999999986,scheduled,,2013-11-11 06:00:00,2013-11-11 07:17:00,78,33323.68,0.08330919999999993,78,33323.67999999997,0.15,0.08330919999999993,0,0.0,0.3,0.0
house3_event_25515,Tumble Dryer,original,,2013-11-11 07:26:00,2013-11-11 08:42:00,74,87694.82,0.42662344864864865,4,4740.260540540541,0.15,0.011850651351351353,70,82954.55945945947,0.3,0.4147727972972973,scheduled,,2013-11-12 06:00:00,2013-11-12 07:16:00,74,87694.82,0.21923705000000007,74,87694.82000000004,0.15,0.21923705000000007,0,0.0,0.3,0.0
house3_event_25519,Tumble Dryer,original,,2013-11-12 19:00:00,2013-11-12 20:16:00,74,82704.62,0.41352310000000003,0,0.0,0.15,0.0,74,82704.62000000001,0.3,0.41352310000000003,scheduled,,2013-11-13 06:00:00,2013-11-13 07:16:00,74,82704.62,0.20676155000000002,74,82704.62000000001,0.15,0.20676155000000002,0,0.0,0.3,0.0
house3_event_25522,Tumble Dryer,original,,2013-11-14 08:43:00,2013-11-14 09:57:00,74,86082.34,0.4304117000000001,0,0.0,0.15,0.0,74,86082.34000000003,0.3,0.4304117000000001,scheduled,,2013-11-15 06:00:00,2013-11-15 07:14:00,74,86082.34,0.21520585000000006,74,86082.34000000003,0.15,0.21520585000000006,0,0.0,0.3,0.0
house3_event_25524,Tumble Dryer,original,,2013-11-16 08:28:00,2013-11-16 09:49:00,80,91747.42,0.4587371,0,0.0,0.15,0.0,80,91747.42000000001,0.3,0.4587371,scheduled,,2013-11-17 06:00:00,2013-11-17 07:21:00,80,91747.42,0.22936855,80,91747.42000000001,0.15,0.22936855,0,0.0,0.3,0.0
house3_event_25526,Tumble Dryer,original,,2013-11-18 09:57:00,2013-11-18 11:11:00,73,89637.75,0.4481887499999995,0,0.0,0.15,0.0,73,89637.74999999991,0.3,0.4481887499999995,scheduled,,2013-11-19 06:00:00,2013-11-19 07:14:00,73,89637.75,0.22409437499999976,73,89637.74999999991,0.15,0.22409437499999976,0,0.0,0.3,0.0
house3_event_25528,Tumble Dryer,original,,2013-11-19 09:01:00,2013-11-19 10:15:00,74,88111.47,0.4405573500000001,0,0.0,0.15,0.0,74,88111.47000000003,0.3,0.4405573500000001,scheduled,,2013-11-20 06:00:00,2013-11-20 07:14:00,74,88111.47,0.22027867500000006,74,88111.47000000003,0.15,0.22027867500000006,0,0.0,0.3,0.0
house3_event_25530,Tumble Dryer,original,,2013-11-20 07:54:00,2013-11-20 09:10:00,75,91817.3,0.45908650000000073,0,0.0,0.15,0.0,75,91817.30000000015,0.3,0.45908650000000073,scheduled,,2013-11-21 06:00:00,2013-11-21 07:16:00,75,91817.3,0.22954325000000037,75,91817.30000000015,0.15,0.22954325000000037,0,0.0,0.3,0.0
house3_event_25532,Tumble Dryer,original,,2013-11-21 08:43:00,2013-11-21 09:57:00,74,89195.17,0.44597585,0,0.0,0.15,0.0,74,89195.17,0.3,0.44597585,scheduled,,2013-11-22 06:00:00,2013-11-22 07:14:00,74,89195.17,0.222987925,74,89195.17,0.15,0.222987925,0,0.0,0.3,0.0
house3_event_25533,Tumble Dryer,original,,2013-11-23 08:56:00,2013-11-23 10:14:00,80,91227.18,0.4561358999999997,0,0.0,0.15,0.0,80,91227.17999999995,0.3,0.4561358999999997,scheduled,,2013-11-24 06:00:00,2013-11-24 07:18:00,80,91227.18,0.22806794999999985,80,91227.17999999995,0.15,0.22806794999999985,0,0.0,0.3,0.0
house3_event_25535,Tumble Dryer,original,,2013-11-24 19:33:00,2013-11-24 20:46:00,76,88593.62,0.4429681000000006,0,0.0,0.15,0.0,76,88593.62000000011,0.3,0.4429681000000006,scheduled,,2013-11-25 06:00:00,2013-11-25 07:13:00,76,88593.62,0.2214840500000003,76,88593.62000000011,0.15,0.2214840500000003,0,0.0,0.3,0.0
house3_event_25537,Tumble Dryer,original,,2013-11-25 09:27:00,2013-11-25 10:39:00,75,85757.48,0.42878739999999965,0,0.0,0.15,0.0,75,85757.47999999994,0.3,0.42878739999999965,scheduled,,2013-11-26 06:00:00,2013-11-26 07:12:00,75,85757.48,0.21439369999999983,75,85757.47999999994,0.15,0.21439369999999983,0,0.0,0.3,0.0
house3_event_25539,Tumble Dryer,original,,2013-11-26 18:59:00,2013-11-26 20:15:00,76,95874.95,0.47937474999999935,0,0.0,0.15,0.0,76,95874.94999999987,0.3,0.47937474999999935,scheduled,,2013-11-27 06:00:00,2013-11-27 07:16:00,76,95874.95,0.23968737499999967,76,95874.94999999987,0.15,0.23968737499999967,0,0.0,0.3,0.0
house3_event_25541,Tumble Dryer,original,,2013-11-28 15:22:00,2013-11-28 16:39:00,77,89744.13,0.44872064999999933,0,0.0,0.15,0.0,77,89744.12999999987,0.3,0.44872064999999933,scheduled,,2013-11-29 06:00:00,2013-11-29 07:17:00,77,89744.13,0.22436032499999967,77,89744.12999999987,0.15,0.22436032499999967,0,0.0,0.3,0.0
