event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,duration(min),energy(W)
house21_event_7023,Tumble Dryer,2014-03-07 16:22:00,2014-03-07 22:08:00,2014-03-08 06:00:00,2014-03-08 11:46:00,SUCCESS,348.0,9773.43
house21_event_7024,Tumble Dryer,2014-04-08 16:10:00,2014-04-08 16:23:00,2014-04-09 06:00:00,2014-04-09 06:13:00,SUCCESS,13.0,617.28
house21_event_7026,Tumble Dryer,2014-04-26 09:34:00,2014-04-26 09:41:00,2014-04-27 06:00:00,2014-04-27 06:07:00,SUCCESS,7.0,284.91
house21_event_7032,Tumble Dryer,2014-05-27 14:38:00,2014-05-27 14:48:00,2014-05-28 06:00:00,2014-05-28 06:10:00,SUCCESS,7.0,383.26
house21_event_7036,Tumble Dryer,2014-06-07 10:28:00,2014-06-07 10:40:00,2014-06-08 06:00:00,2014-06-08 06:12:00,SUCCESS,12.0,548.68
house21_event_7037,Tumble Dryer,2014-06-10 14:49:00,2014-06-10 14:55:00,2014-06-11 06:00:00,2014-06-11 06:06:00,SUCCESS,6.0,535.03
house21_event_7039,Tumble Dryer,2014-06-14 10:11:00,2014-06-14 10:19:00,2014-06-15 06:00:00,2014-06-15 06:08:00,SUCCESS,11.0,735.58
house21_event_7042,Tumble Dryer,2014-06-24 19:06:00,2014-06-24 19:19:00,2014-06-25 06:00:00,2014-06-25 06:13:00,SUCCESS,12.0,635.31
house21_event_7044,Tumble Dryer,2014-08-13 10:52:00,2014-08-13 10:58:00,2014-08-14 06:00:00,2014-08-14 06:06:00,SUCCESS,6.0,292.43
house21_event_7048,Tumble Dryer,2014-08-16 10:32:00,2014-08-16 10:49:00,2014-08-17 06:00:00,2014-08-17 06:17:00,SUCCESS,17.0,149.17
house21_event_7054,Tumble Dryer,2014-09-09 14:45:00,2014-09-09 16:20:00,2014-09-10 06:00:00,2014-09-10 07:35:00,SUCCESS,98.0,3217.43
house21_event_7055,Tumble Dryer,2014-09-13 08:08:00,2014-09-13 08:27:00,2014-09-14 06:00:00,2014-09-14 06:19:00,SUCCESS,19.0,800.75
house21_event_7056,Tumble Dryer,2014-09-26 13:03:00,2014-09-26 13:09:00,2014-09-27 06:00:00,2014-09-27 06:06:00,SUCCESS,9.0,615.6
house21_event_7058,Tumble Dryer,2014-10-21 12:01:00,2014-10-21 12:15:00,2014-10-22 06:00:00,2014-10-22 06:14:00,SUCCESS,14.0,695.16
house21_event_7062,Tumble Dryer,2014-11-16 17:48:00,2014-11-16 17:55:00,2014-11-17 06:00:00,2014-11-17 06:07:00,SUCCESS,7.0,522.75
house21_event_7064,Tumble Dryer,2014-12-07 14:53:00,2014-12-07 15:07:00,2014-12-08 06:00:00,2014-12-08 06:14:00,SUCCESS,14.0,699.54
house21_event_7067,Tumble Dryer,2014-12-22 12:10:00,2014-12-22 12:26:00,2014-12-23 06:00:00,2014-12-23 06:16:00,SUCCESS,16.0,1190.19
house21_event_7075,Washing Machine,2014-03-07 22:03:00,2014-03-07 22:27:00,2014-03-08 06:00:00,2014-03-08 06:24:00,SUCCESS,24.0,484.93
house21_event_7076,Washing Machine,2014-03-08 07:49:00,2014-03-08 09:26:00,2014-03-08 07:54:00,2014-03-08 09:31:00,SUCCESS,97.0,3031.48
house21_event_7077,Washing Machine,2014-03-08 10:01:00,2014-03-08 11:01:00,2014-03-09 06:00:00,2014-03-09 07:00:00,SUCCESS,60.0,2380.79
house21_event_7078,Washing Machine,2014-03-08 18:49:00,2014-03-09 00:03:00,2014-03-09 07:30:00,2014-03-09 12:44:00,SUCCESS,314.0,10405.24
house21_event_7082,Washing Machine,2014-03-09 15:24:00,2014-03-09 16:48:00,2014-03-09 15:29:00,2014-03-09 16:53:00,SUCCESS,87.0,3739.31
house21_event_7083,Washing Machine,2014-03-09 18:31:00,2014-03-09 19:29:00,2014-03-10 06:00:00,2014-03-10 06:58:00,SUCCESS,58.0,1566.43
house21_event_7084,Washing Machine,2014-03-09 21:21:00,2014-03-09 22:58:00,2014-03-09 21:26:00,2014-03-09 23:03:00,SUCCESS,97.0,2478.74
house21_event_7086,Washing Machine,2014-03-10 19:22:00,2014-03-10 20:48:00,2014-03-11 06:00:00,2014-03-11 07:26:00,SUCCESS,85.0,2283.58
house21_event_7089,Washing Machine,2014-03-11 16:23:00,2014-03-11 17:15:00,2014-03-12 06:34:00,2014-03-12 07:26:00,SUCCESS,54.0,1631.35
house21_event_7090,Washing Machine,2014-03-11 19:23:00,2014-03-11 19:57:00,2014-03-12 06:00:00,2014-03-12 06:34:00,SUCCESS,34.0,970.41
house21_event_7091,Washing Machine,2014-03-11 20:21:00,2014-03-11 22:34:00,2014-03-11 20:26:00,2014-03-11 22:39:00,SUCCESS,134.0,3874.19
house21_event_7093,Washing Machine,2014-03-12 19:26:00,2014-03-12 21:58:00,2014-03-13 06:00:00,2014-03-13 08:32:00,SUCCESS,149.0,4182.31
house21_event_7095,Washing Machine,2014-03-13 19:20:00,2014-03-13 23:06:00,2014-03-14 06:00:00,2014-03-14 09:46:00,SUCCESS,227.0,6531.62
house21_event_7097,Washing Machine,2014-03-14 17:32:00,2014-03-14 19:25:00,2014-03-14 17:37:00,2014-03-14 19:30:00,SUCCESS,115.0,2721.29
house21_event_7098,Washing Machine,2014-03-14 22:52:00,2014-03-15 00:30:00,2014-03-15 06:00:00,2014-03-15 07:38:00,SUCCESS,97.0,2494.69
house21_event_7102,Washing Machine,2014-03-15 13:20:00,2014-03-15 14:06:00,2014-03-15 13:25:00,2014-03-15 14:11:00,SUCCESS,47.0,1664.82
house21_event_7103,Washing Machine,2014-03-15 20:57:00,2014-03-15 22:40:00,2014-03-16 06:00:00,2014-03-16 07:43:00,SUCCESS,103.0,2669.62
house21_event_7106,Washing Machine,2014-03-16 09:13:00,2014-03-16 12:39:00,2014-03-16 09:18:00,2014-03-16 12:44:00,SUCCESS,206.0,5593.54
house21_event_7107,Washing Machine,2014-03-16 16:00:00,2014-03-17 00:06:00,2014-03-17 06:00:00,2014-03-17 14:06:00,SUCCESS,484.0,14194.38
house21_event_7109,Washing Machine,2014-03-17 16:26:00,2014-03-17 17:19:00,2014-03-17 16:31:00,2014-03-17 17:24:00,SUCCESS,53.0,1226.41
house21_event_7110,Washing Machine,2014-03-17 17:56:00,2014-03-17 23:01:00,2014-03-18 06:00:00,2014-03-18 11:05:00,SUCCESS,305.0,8076.9
house21_event_7112,Washing Machine,2014-03-18 12:30:00,2014-03-18 13:59:00,2014-03-18 12:35:00,2014-03-18 14:04:00,SUCCESS,89.0,3702.54
house21_event_7113,Washing Machine,2014-03-18 16:05:00,2014-03-18 16:42:00,2014-03-19 06:00:00,2014-03-19 06:37:00,SUCCESS,37.0,1304.03
house21_event_7114,Washing Machine,2014-03-18 16:50:00,2014-03-18 17:05:00,2014-03-19 06:37:00,2014-03-19 06:52:00,SUCCESS,16.0,392.7
house21_event_7115,Washing Machine,2014-03-18 18:00:00,2014-03-18 22:09:00,2014-03-18 18:05:00,2014-03-18 22:14:00,SUCCESS,249.0,6698.9
house21_event_7116,Washing Machine,2014-03-18 22:46:00,2014-03-19 01:01:00,2014-03-19 07:30:00,2014-03-19 09:45:00,SUCCESS,136.0,3594.12
house21_event_7118,Washing Machine,2014-03-19 18:00:00,2014-03-19 20:15:00,2014-03-20 06:00:00,2014-03-20 08:15:00,SUCCESS,134.0,4567.59
house21_event_7122,Washing Machine,2014-03-20 18:57:00,2014-03-20 21:07:00,2014-03-21 06:00:00,2014-03-21 08:10:00,SUCCESS,130.0,4161.69
house21_event_7124,Washing Machine,2014-03-21 08:13:00,2014-03-21 08:19:00,2014-03-22 06:04:00,2014-03-22 06:10:00,SUCCESS,6.0,35.71
house21_event_7125,Washing Machine,2014-03-21 08:52:00,2014-03-21 08:56:00,2014-03-22 06:00:00,2014-03-22 06:04:00,SUCCESS,6.0,33.89
house21_event_7126,Washing Machine,2014-03-21 17:17:00,2014-03-21 19:21:00,2014-03-21 17:22:00,2014-03-21 19:26:00,SUCCESS,124.0,3979.81
house21_event_7127,Washing Machine,2014-03-21 23:05:00,2014-03-22 00:24:00,2014-03-22 06:10:00,2014-03-22 07:29:00,SUCCESS,79.0,1983.01
house21_event_7129,Washing Machine,2014-03-22 14:25:00,2014-03-22 14:31:00,2014-03-23 06:06:00,2014-03-23 06:12:00,SUCCESS,6.0,36.54
house21_event_7130,Washing Machine,2014-03-22 18:59:00,2014-03-22 19:05:00,2014-03-23 06:00:00,2014-03-23 06:06:00,SUCCESS,6.0,35.88
house21_event_7133,Washing Machine,2014-03-23 18:30:00,2014-03-23 20:17:00,2014-03-23 18:35:00,2014-03-23 20:22:00,SUCCESS,107.0,2923.73
house21_event_7134,Washing Machine,2014-03-23 21:11:00,2014-03-23 22:36:00,2014-03-24 06:00:00,2014-03-24 07:25:00,SUCCESS,85.0,2163.73
house21_event_7135,Washing Machine,2014-03-23 23:42:00,2014-03-23 23:48:00,2014-03-24 07:30:00,2014-03-24 07:36:00,SUCCESS,6.0,34.97
house21_event_7137,Washing Machine,2014-03-24 16:11:00,2014-03-24 19:20:00,2014-03-24 16:16:00,2014-03-24 19:25:00,SUCCESS,189.0,6665.8
house21_event_7138,Washing Machine,2014-03-24 20:06:00,2014-03-25 00:15:00,2014-03-25 06:00:00,2014-03-25 10:09:00,SUCCESS,252.0,8695.8
house21_event_7141,Washing Machine,2014-03-25 15:39:00,2014-03-26 00:18:00,2014-03-26 06:00:00,2014-03-26 14:39:00,SUCCESS,519.0,14726.46
house21_event_7143,Washing Machine,2014-03-26 09:27:00,2014-03-26 10:10:00,2014-03-26 09:32:00,2014-03-26 10:15:00,SUCCESS,41.0,1443.72
house21_event_7144,Washing Machine,2014-03-26 13:06:00,2014-03-26 18:13:00,2014-03-27 06:00:00,2014-03-27 11:07:00,SUCCESS,307.0,9124.68
house21_event_7145,Washing Machine,2014-03-26 18:47:00,2014-03-26 20:25:00,2014-03-26 18:52:00,2014-03-26 20:30:00,SUCCESS,98.0,2624.54
house21_event_7146,Washing Machine,2014-03-26 21:56:00,2014-03-27 00:04:00,2014-03-27 11:07:00,2014-03-27 13:15:00,SUCCESS,128.0,4115.3
house21_event_7149,Washing Machine,2014-03-27 09:04:00,2014-03-27 14:21:00,2014-03-27 09:09:00,2014-03-27 14:26:00,SUCCESS,317.0,9157.12
house21_event_7150,Washing Machine,2014-03-27 15:51:00,2014-03-27 18:20:00,2014-03-28 06:00:00,2014-03-28 08:29:00,SUCCESS,148.0,5160.96
house21_event_7151,Washing Machine,2014-03-27 18:23:00,2014-03-27 19:30:00,2014-03-27 18:28:00,2014-03-27 19:35:00,SUCCESS,64.0,2120.55
house21_event_7152,Washing Machine,2014-03-27 19:29:00,2014-03-27 19:46:00,2014-03-27 19:35:00,2014-03-27 19:52:00,SUCCESS,17.0,406.97
house21_event_7153,Washing Machine,2014-03-27 19:47:00,2014-03-27 21:10:00,2014-03-27 19:52:00,2014-03-27 21:15:00,SUCCESS,81.0,2208.9
house21_event_7154,Washing Machine,2014-03-28 08:51:00,2014-03-28 11:51:00,2014-03-28 08:56:00,2014-03-28 11:56:00,SUCCESS,182.0,7170.16
house21_event_7155,Washing Machine,2014-03-28 13:35:00,2014-03-28 16:29:00,2014-03-29 06:00:00,2014-03-29 08:54:00,SUCCESS,172.0,5645.24
house21_event_7157,Washing Machine,2014-03-29 15:39:00,2014-03-29 21:31:00,2014-03-30 06:00:00,2014-03-30 11:52:00,SUCCESS,352.0,11415.84
house21_event_7158,Washing Machine,2014-03-30 12:40:00,2014-03-30 13:51:00,2014-03-30 12:45:00,2014-03-30 13:56:00,SUCCESS,71.0,2439.13
house21_event_7159,Washing Machine,2014-03-30 14:52:00,2014-03-30 18:54:00,2014-03-31 06:00:00,2014-03-31 10:02:00,SUCCESS,242.0,9141.36
house21_event_7160,Washing Machine,2014-03-30 19:46:00,2014-03-30 21:39:00,2014-03-30 19:51:00,2014-03-30 21:44:00,SUCCESS,113.0,2867.55
house21_event_7161,Washing Machine,2014-03-31 17:32:00,2014-03-31 17:47:00,2014-03-31 17:37:00,2014-03-31 17:52:00,SUCCESS,15.0,320.53
house21_event_7162,Washing Machine,2014-03-31 18:05:00,2014-03-31 20:16:00,2014-04-01 06:00:00,2014-04-01 08:11:00,SUCCESS,131.0,3570.27
house21_event_7163,Washing Machine,2014-04-01 15:24:00,2014-04-01 16:09:00,2014-04-01 15:29:00,2014-04-01 16:14:00,SUCCESS,45.0,1414.8
house21_event_7164,Washing Machine,2014-04-01 17:33:00,2014-04-01 21:40:00,2014-04-02 06:00:00,2014-04-02 10:07:00,SUCCESS,247.0,7338.85
house21_event_7165,Washing Machine,2014-04-02 17:29:00,2014-04-02 18:11:00,2014-04-02 17:34:00,2014-04-02 18:16:00,SUCCESS,42.0,1249.93
house21_event_7166,Washing Machine,2014-04-02 18:35:00,2014-04-02 22:46:00,2014-04-03 06:00:00,2014-04-03 10:11:00,SUCCESS,251.0,6807.72
house21_event_7167,Washing Machine,2014-04-03 17:45:00,2014-04-03 21:23:00,2014-04-04 06:00:00,2014-04-04 09:38:00,SUCCESS,218.0,6061.25
house21_event_7168,Washing Machine,2014-04-04 16:10:00,2014-04-04 22:51:00,2014-04-05 06:00:00,2014-04-05 12:41:00,SUCCESS,401.0,12614.91
house21_event_7169,Washing Machine,2014-04-06 17:36:00,2014-04-06 19:27:00,2014-04-07 06:00:00,2014-04-07 07:51:00,SUCCESS,111.0,3514.83
house21_event_7170,Washing Machine,2014-04-07 10:27:00,2014-04-07 12:51:00,2014-04-07 10:32:00,2014-04-07 12:56:00,SUCCESS,144.0,3307.02
house21_event_7171,Washing Machine,2014-04-07 15:26:00,2014-04-07 15:54:00,2014-04-08 06:00:00,2014-04-08 06:28:00,SUCCESS,28.0,958.83
house21_event_7172,Washing Machine,2014-04-07 16:03:00,2014-04-07 16:44:00,2014-04-08 06:28:00,2014-04-08 07:09:00,SUCCESS,43.0,1530.17
house21_event_7173,Washing Machine,2014-04-07 16:49:00,2014-04-07 19:04:00,2014-04-07 16:54:00,2014-04-07 19:09:00,SUCCESS,135.0,4383.72
house21_event_7174,Washing Machine,2014-04-07 19:41:00,2014-04-07 22:11:00,2014-04-07 19:46:00,2014-04-07 22:16:00,SUCCESS,150.0,4241.26
house21_event_7175,Washing Machine,2014-04-08 14:53:00,2014-04-08 17:32:00,2014-04-08 14:58:00,2014-04-08 17:37:00,SUCCESS,158.0,6671.29
house21_event_7176,Washing Machine,2014-04-08 20:27:00,2014-04-08 22:31:00,2014-04-09 06:00:00,2014-04-09 08:04:00,SUCCESS,124.0,3372.53
house21_event_7177,Washing Machine,2014-04-09 17:29:00,2014-04-09 22:06:00,2014-04-10 06:00:00,2014-04-10 10:37:00,SUCCESS,280.0,8534.82
house21_event_7178,Washing Machine,2014-04-10 17:29:00,2014-04-10 21:39:00,2014-04-11 06:00:00,2014-04-11 10:10:00,SUCCESS,250.0,7255.47
house21_event_7179,Washing Machine,2014-04-11 16:52:00,2014-04-11 17:54:00,2014-04-11 16:57:00,2014-04-11 17:59:00,SUCCESS,59.0,2284.01
house21_event_7180,Washing Machine,2014-04-11 21:39:00,2014-04-11 23:43:00,2014-04-12 06:00:00,2014-04-12 08:04:00,SUCCESS,124.0,3895.99
house21_event_7181,Washing Machine,2014-04-12 18:58:00,2014-04-12 22:38:00,2014-04-12 19:03:00,2014-04-12 22:43:00,SUCCESS,220.0,5580.53
house21_event_7182,Washing Machine,2014-04-12 23:16:00,2014-04-13 00:54:00,2014-04-13 06:00:00,2014-04-13 07:38:00,SUCCESS,97.0,2543.59
