event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washer_Dryer_2014-05-01_02,Washer Dryer,2014-05-01 18:55:00,2014-05-01 19:25:00,2014-05-01 20:00:00,2014-05-01 20:30:00,SUCCESS,summer,30.0,27518.1
Washer_Dryer_2014-05-05_06,Washer Dryer,2014-05-05 21:23:00,2014-05-05 22:09:00,2014-05-05 21:28:00,2014-05-05 22:14:00,SUCCESS,summer,46.0,41233.04
Washer_Dryer_2014-05-12_01,Washer Dryer,2014-05-12 16:32:00,2014-05-12 18:23:00,2014-05-12 16:37:00,2014-05-12 18:28:00,SUCCESS,summer,111.0,93473.59
Washer_Dryer_2014-05-15_01,Washer Dryer,2014-05-15 17:14:00,2014-05-15 17:54:00,2014-05-15 20:00:00,2014-05-15 20:40:00,SUCCESS,summer,40.0,41703.81
Washer_Dryer_2014-05-18_01,Washer Dryer,2014-05-18 16:51:00,2014-05-18 18:42:00,2014-05-18 16:56:00,2014-05-18 18:47:00,SUCCESS,summer,111.0,84498.03
Washer_Dryer_2014-05-25_10,Washer Dryer,2014-05-25 18:03:00,2014-05-25 18:27:00,2014-05-25 20:00:00,2014-05-25 20:24:00,SUCCESS,summer,24.0,96.4
Washer_Dryer_2014-05-31_02,Washer Dryer,2014-05-31 20:45:00,2014-05-31 21:36:00,2014-05-31 20:50:00,2014-05-31 21:41:00,SUCCESS,summer,51.0,46123.39
Washer_Dryer_2014-06-01_03,Washer Dryer,2014-06-01 20:58:00,2014-06-01 22:49:00,2014-06-01 21:03:00,2014-06-01 22:54:00,SUCCESS,summer,111.0,94219.16
Washer_Dryer_2014-06-05_02,Washer Dryer,2014-06-05 17:31:00,2014-06-05 17:37:00,2014-06-05 20:00:00,2014-06-05 20:06:00,SUCCESS,summer,6.0,220.56
Washer_Dryer_2014-06-09_02,Washer Dryer,2014-06-09 22:38:00,2014-06-09 22:43:00,2014-06-09 22:43:00,2014-06-09 22:48:00,SUCCESS,summer,5.0,267.64
Washer_Dryer_2014-06-15_06,Washer Dryer,2014-06-15 20:45:00,2014-06-15 22:36:00,2014-06-15 20:50:00,2014-06-15 22:41:00,SUCCESS,summer,111.0,115460.8
Washer_Dryer_2014-06-19_01,Washer Dryer,2014-06-19 21:30:00,2014-06-19 21:40:00,2014-06-19 21:35:00,2014-06-19 21:45:00,SUCCESS,summer,10.0,569.02
Washer_Dryer_2014-06-26_01,Washer Dryer,2014-06-26 20:26:00,2014-06-26 21:17:00,2014-06-26 20:31:00,2014-06-26 21:22:00,SUCCESS,summer,51.0,46895.91
Washer_Dryer_2014-07-11_04,Washer Dryer,2014-07-11 20:22:00,2014-07-11 20:55:00,2014-07-11 20:27:00,2014-07-11 21:00:00,SUCCESS,summer,33.0,476.0
Washer_Dryer_2014-07-12_02,Washer Dryer,2014-07-12 21:32:00,2014-07-12 21:56:00,2014-07-12 21:37:00,2014-07-12 22:01:00,SUCCESS,summer,24.0,761.6
Washer_Dryer_2014-07-13_10,Washer Dryer,2014-07-13 18:04:00,2014-07-13 20:16:00,2014-07-13 20:00:00,2014-07-13 22:12:00,SUCCESS,summer,132.0,114275.29
Washer_Dryer_2014-07-26_01,Washer Dryer,2014-07-26 13:11:00,2014-07-26 14:52:00,2014-07-26 13:16:00,2014-07-26 14:57:00,SUCCESS,summer,101.0,107999.61
Washer_Dryer_2014-07-28_01,Washer Dryer,2014-07-28 20:43:00,2014-07-28 21:42:00,2014-07-28 20:48:00,2014-07-28 21:47:00,SUCCESS,summer,59.0,69266.71
Washer_Dryer_2014-08-04_01,Washer Dryer,2014-08-04 19:49:00,2014-08-04 21:30:00,2014-08-04 20:00:00,2014-08-04 21:41:00,SUCCESS,summer,101.0,119997.0
Washer_Dryer_2014-08-24_01,Washer Dryer,2014-08-24 14:31:00,2014-08-24 16:22:00,2014-08-24 14:36:00,2014-08-24 16:27:00,SUCCESS,summer,111.0,116382.43
Washer_Dryer_2014-08-27_01,Washer Dryer,2014-08-27 17:26:00,2014-08-27 19:22:00,2014-08-27 20:00:00,2014-08-27 21:56:00,SUCCESS,summer,116.0,118736.62
Washer_Dryer_2014-08-29_01,Washer Dryer,2014-08-29 18:31:00,2014-08-29 22:04:00,2014-08-29 18:36:00,2014-08-29 22:09:00,SUCCESS,summer,213.0,166749.14
Washer_Dryer_2014-09-15_02,Washer Dryer,2014-09-15 16:07:00,2014-09-15 17:53:00,2014-09-15 16:12:00,2014-09-15 17:58:00,SUCCESS,summer,106.0,126282.98
Washer_Dryer_2014-09-17_01,Washer Dryer,2014-09-17 17:09:00,2014-09-17 18:55:00,2014-09-17 20:00:00,2014-09-17 21:46:00,SUCCESS,summer,106.0,127896.53
Washer_Dryer_2014-09-20_01,Washer Dryer,2014-09-20 14:21:00,2014-09-20 16:12:00,2014-09-20 14:26:00,2014-09-20 16:17:00,SUCCESS,summer,111.0,126694.28
Washer_Dryer_2014-09-30_01,Washer Dryer,2014-09-30 16:27:00,2014-09-30 18:13:00,2014-09-30 16:32:00,2014-09-30 18:18:00,SUCCESS,summer,106.0,103528.15
Washer_Dryer_2014-10-02_01,Washer Dryer,2014-10-02 18:04:00,2014-10-02 19:55:00,2014-10-02 20:00:00,2014-10-02 21:51:00,SUCCESS,summer,111.0,108080.48
Washer_Dryer_2014-10-04_01,Washer Dryer,2014-10-04 14:05:00,2014-10-04 17:06:00,2014-10-04 14:10:00,2014-10-04 17:11:00,SUCCESS,summer,181.0,124768.66
Washer_Dryer_2014-10-05_01,Washer Dryer,2014-10-05 15:32:00,2014-10-05 17:19:00,2014-10-05 15:37:00,2014-10-05 17:24:00,SUCCESS,summer,107.0,115852.7
Washer_Dryer_2014-10-19_01,Washer Dryer,2014-10-19 17:45:00,2014-10-19 19:28:00,2014-10-19 20:00:00,2014-10-19 21:43:00,SUCCESS,summer,103.0,131580.37
Washer_Dryer_2014-10-30_02,Washer Dryer,2014-10-30 18:15:00,2014-10-30 20:01:00,2014-10-30 20:00:00,2014-10-30 21:46:00,SUCCESS,summer,106.0,97404.45
Washer_Dryer_2015-05-02_03,Washer Dryer,2015-05-02 15:34:00,2015-05-02 17:21:00,2015-05-02 15:39:00,2015-05-02 17:26:00,SUCCESS,summer,107.0,116702.19
Washer_Dryer_2015-05-09_01,Washer Dryer,2015-05-09 15:51:00,2015-05-09 17:42:00,2015-05-09 15:56:00,2015-05-09 17:47:00,SUCCESS,summer,111.0,103280.63
Washer_Dryer_2015-05-27_01,Washer Dryer,2015-05-27 18:06:00,2015-05-27 19:48:00,2015-05-27 20:00:00,2015-05-27 21:42:00,SUCCESS,summer,102.0,123879.06
Washer_Dryer_2015-05-28_01,Washer Dryer,2015-05-28 18:03:00,2015-05-28 19:50:00,2015-05-28 20:00:00,2015-05-28 21:47:00,SUCCESS,summer,107.0,132648.31
Washer_Dryer_2015-05-29_02,Washer Dryer,2015-05-29 20:43:00,2015-05-29 22:49:00,2015-05-29 20:48:00,2015-05-29 22:54:00,SUCCESS,summer,126.0,141563.44
Washer_Dryer_2015-05-31_01,Washer Dryer,2015-05-31 19:05:00,2015-05-31 20:46:00,2015-05-31 20:00:00,2015-05-31 21:41:00,SUCCESS,summer,101.0,107145.88
Washer_Dryer_2015-06-02_01,Washer Dryer,2015-06-02 17:57:00,2015-06-02 19:43:00,2015-06-02 20:00:00,2015-06-02 21:46:00,SUCCESS,summer,106.0,104176.25
Washer_Dryer_2015-06-09_01,Washer Dryer,2015-06-09 17:52:00,2015-06-09 19:43:00,2015-06-09 20:00:00,2015-06-09 21:51:00,SUCCESS,summer,111.0,137465.19
Washer_Dryer_2015-06-20_01,Washer Dryer,2015-06-20 12:23:00,2015-06-20 14:10:00,2015-06-20 12:28:00,2015-06-20 14:15:00,SUCCESS,summer,107.0,131521.77
Washer_Dryer_2015-07-02_01,Washer Dryer,2015-07-02 17:21:00,2015-07-02 19:13:00,2015-07-02 20:00:00,2015-07-02 21:52:00,SUCCESS,summer,112.0,114708.26
Washer_Dryer_2015-07-06_01,Washer Dryer,2015-07-06 14:34:00,2015-07-06 16:25:00,2015-07-06 14:39:00,2015-07-06 16:30:00,SUCCESS,summer,111.0,102263.24
Washing_Machine_2014-05-03_03,Washing Machine,2014-05-03 16:40:00,2014-05-03 18:13:00,2014-05-04 06:00:00,2014-05-04 07:33:00,SUCCESS,summer,93.0,47838.69
Washing_Machine_2014-05-12_01,Washing Machine,2014-05-12 16:32:00,2014-05-12 17:48:00,2014-05-13 06:00:00,2014-05-13 07:16:00,SUCCESS,summer,76.0,34690.99
Washing_Machine_2014-05-18_02,Washing Machine,2014-05-18 15:53:00,2014-05-18 17:03:00,2014-05-19 06:00:00,2014-05-19 07:10:00,SUCCESS,summer,70.0,36050.08
Washing_Machine_2014-05-19_01,Washing Machine,2014-05-19 17:46:00,2014-05-19 19:10:00,2014-05-20 06:00:00,2014-05-20 07:24:00,SUCCESS,summer,84.0,60728.77
Washing_Machine_2014-05-25_02,Washing Machine,2014-05-25 16:05:00,2014-05-25 17:25:00,2014-05-26 06:00:00,2014-05-26 07:20:00,SUCCESS,summer,80.0,49286.52
Washing_Machine_2014-05-26_01,Washing Machine,2014-05-26 21:29:00,2014-05-26 22:45:00,2014-05-27 06:00:00,2014-05-27 07:16:00,SUCCESS,summer,76.0,44374.27
Washing_Machine_2014-06-14_02,Washing Machine,2014-06-14 13:55:00,2014-06-14 15:05:00,2014-06-15 06:00:00,2014-06-15 07:10:00,SUCCESS,summer,70.0,26819.95
Washing_Machine_2014-06-15_01,Washing Machine,2014-06-15 20:48:00,2014-06-15 21:58:00,2014-06-16 06:00:00,2014-06-16 07:10:00,SUCCESS,summer,70.0,30962.87
Washing_Machine_2014-06-21_01,Washing Machine,2014-06-21 18:34:00,2014-06-21 19:56:00,2014-06-22 06:00:00,2014-06-22 07:22:00,SUCCESS,summer,82.0,56661.27
Washing_Machine_2014-06-25_01,Washing Machine,2014-06-25 20:37:00,2014-06-25 21:50:00,2014-06-26 06:00:00,2014-06-26 07:13:00,SUCCESS,summer,73.0,8121.64
Washing_Machine_2014-06-26_01,Washing Machine,2014-06-26 20:30:00,2014-06-26 21:36:00,2014-06-27 06:00:00,2014-06-27 07:06:00,SUCCESS,summer,66.0,23260.79
Washing_Machine_2014-07-01_01,Washing Machine,2014-07-01 16:01:00,2014-07-01 17:00:00,2014-07-02 06:00:00,2014-07-02 06:59:00,SUCCESS,summer,59.0,8117.39
Washing_Machine_2014-07-05_01,Washing Machine,2014-07-05 19:14:00,2014-07-05 20:28:00,2014-07-06 06:00:00,2014-07-06 07:14:00,SUCCESS,summer,74.0,28939.22
Washing_Machine_2014-07-06_02,Washing Machine,2014-07-06 16:17:00,2014-07-06 17:27:00,2014-07-07 06:00:00,2014-07-07 07:10:00,SUCCESS,summer,70.0,28645.58
Washing_Machine_2014-07-06_03,Washing Machine,2014-07-06 18:27:00,2014-07-06 19:35:00,2014-07-07 07:10:00,2014-07-07 08:18:00,SUCCESS,summer,68.0,26597.66
Washing_Machine_2014-07-13_01,Washing Machine,2014-07-13 16:29:00,2014-07-13 17:35:00,2014-07-14 06:00:00,2014-07-14 07:06:00,SUCCESS,summer,66.0,26211.83
Washing_Machine_2014-07-20_01,Washing Machine,2014-07-20 14:58:00,2014-07-20 16:07:00,2014-07-21 06:00:00,2014-07-21 07:09:00,SUCCESS,summer,69.0,28540.01
Washing_Machine_2014-07-22_01,Washing Machine,2014-07-22 15:39:00,2014-07-22 16:49:00,2014-07-23 06:00:00,2014-07-23 07:10:00,SUCCESS,summer,70.0,27813.12
Washing_Machine_2014-07-22_02,Washing Machine,2014-07-22 17:10:00,2014-07-22 18:27:00,2014-07-23 07:10:00,2014-07-23 08:27:00,SUCCESS,summer,77.0,42079.63
Washing_Machine_2014-07-24_01,Washing Machine,2014-07-24 18:45:00,2014-07-24 20:00:00,2014-07-25 06:00:00,2014-07-25 07:15:00,SUCCESS,summer,75.0,26789.18
