event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-12-19_01,Tumble Dryer,Appliance2,2013-12-19 11:32:00,2013-12-19 12:33:00,2013-12-20 06:02:00,2013-12-20 07:03:00,61,0.59609339484127,0.298046697420635,0.298046697420635,50.0,18.5,61
Tumble_Dryer_2013-12-21_01,Tumble Dryer,Appliance2,2013-12-21 16:50:00,2013-12-21 17:53:00,2013-12-22 06:05:00,2013-12-22 07:08:00,63,0.6688798472222218,0.3344399236111109,0.3344399236111109,50.0,13.25,63
Tumble_Dryer_2013-12-21_02,Tumble Dryer,Appliance2,2013-12-21 18:16:00,2013-12-21 19:38:00,2013-12-22 07:16:00,2013-12-22 08:38:00,82,0.809472339285714,0.72860925,0.08086308928571406,9.989605000841463,13.0,82
Tumble_Dryer_2014-01-03_01,Tumble Dryer,Appliance2,2014-01-03 18:44:00,2014-01-03 20:12:00,2014-01-04 06:14:00,2014-01-04 07:42:00,88,0.7022061388888893,0.360765138888889,0.34144100000000027,48.624040874986825,11.5,88
Tumble_Dryer_2014-01-03_02,Tumble Dryer,Appliance2,2014-01-03 20:57:00,2014-01-03 21:48:00,2014-01-03 20:57:00,2014-01-03 21:48:00,51,0.28773384325396817,0.28773384325396817,0.0,0.0,0.0,51
Tumble_Dryer_2014-01-04_01,Tumble Dryer,Appliance2,2014-01-04 12:52:00,2014-01-04 14:13:00,2014-01-05 06:07:00,2014-01-05 07:28:00,81,0.8663068571428574,0.4331534285714287,0.4331534285714287,50.0,17.25,81
Tumble_Dryer_2014-01-04_02,Tumble Dryer,Appliance2,2014-01-04 14:58:00,2014-01-04 16:19:00,2014-01-05 07:28:00,2014-01-05 08:49:00,81,0.7388442976190477,0.7288947976190476,0.009949500000000056,1.3466301400799434,16.5,81
Tumble_Dryer_2014-01-10_01,Tumble Dryer,Appliance2,2014-01-10 10:16:00,2014-01-10 11:42:00,2014-01-11 06:01:00,2014-01-11 07:27:00,86,0.7190369940476187,0.35951849702380934,0.35951849702380934,50.0,19.75,86
Tumble_Dryer_2014-01-11_02,Tumble Dryer,Appliance2,2014-01-11 17:59:00,2014-01-11 18:35:00,2014-01-12 06:14:00,2014-01-12 06:50:00,36,0.308808626984127,0.1544043134920635,0.1544043134920635,50.0,12.25,36
Tumble_Dryer_2014-01-12_01,Tumble Dryer,Appliance2,2014-01-12 15:56:00,2014-01-12 17:17:00,2014-01-13 06:11:00,2014-01-13 07:32:00,81,0.695192304112554,0.3481893663419913,0.3470029377705626,49.91466903730017,14.25,81
