event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Tumble_Dryer_2014-03-31_01,Tumble Dryer,2014-03-31 16:50:00,2014-03-31 17:05:00,2014-03-31 20:00:00,2014-03-31 20:15:00,1,0,1.0,190,SUCCESS,,
Tumble_Dryer_2014-03-31_02,Tumble Dryer,2014-03-31 17:07:00,2014-03-31 17:18:00,2014-03-31 20:00:00,2014-03-31 20:11:00,1,0,1.0,173,SUCCESS,,
Tumble_Dryer_2014-03-31_03,Tumble Dryer,2014-03-31 17:19:00,2014-03-31 17:34:00,2014-03-31 20:00:00,2014-03-31 20:15:00,1,0,1.0,161,SUCCESS,,
Tumble_Dryer_2014-06-05_01,Tumble Dryer,2014-06-05 16:08:00,2014-06-05 16:15:00,2014-06-05 20:00:00,2014-06-05 20:07:00,1,0,1.0,232,SUCCESS,,
Tumble_Dryer_2014-06-09_01,Tumble Dryer,2014-06-09 09:30:00,2014-06-09 09:37:00,2014-06-09 13:00:00,2014-06-09 13:07:00,1,0,1.0,210,SUCCESS,,
Tumble_Dryer_2014-07-17_02,Tumble Dryer,2014-07-17 14:42:00,2014-07-17 16:47:00,2014-07-17 14:47:00,2014-07-17 16:52:00,0,0,0.1,5,SUCCESS,,
Tumble_Dryer_2014-11-03_01,Tumble Dryer,2014-11-03 18:03:00,2014-11-03 19:10:00,2014-11-03 20:00:00,2014-11-03 21:07:00,1,0,1.0,117,SUCCESS,,
Tumble_Dryer_2014-12-05_01,Tumble Dryer,2014-12-05 19:12:00,2014-12-05 19:50:00,2014-12-05 20:00:00,2014-12-05 20:38:00,1,0,1.0,48,SUCCESS,,
Tumble_Dryer_2014-12-10_01,Tumble Dryer,2014-12-10 12:41:00,2014-12-10 12:56:00,2014-12-10 13:00:00,2014-12-10 13:15:00,1,0,1.0,19,SUCCESS,,
Tumble_Dryer_2014-12-10_02,Tumble Dryer,2014-12-10 16:40:00,2014-12-10 18:40:00,2014-12-10 20:00:00,2014-12-10 22:00:00,1,0,1.0,200,SUCCESS,,
Tumble_Dryer_2014-12-13_01,Tumble Dryer,2014-12-13 15:59:00,2014-12-13 17:39:00,2014-12-13 20:00:00,2014-12-13 21:40:00,1,0,1.0,241,SUCCESS,,
Tumble_Dryer_2014-12-24_01,Tumble Dryer,2014-12-24 17:11:00,2014-12-24 17:27:00,2014-12-24 20:00:00,2014-12-24 20:16:00,1,0,1.0,169,SUCCESS,,
Tumble_Dryer_2014-12-24_02,Tumble Dryer,2014-12-24 19:43:00,2014-12-24 19:58:00,2014-12-24 20:00:00,2014-12-24 20:15:00,1,0,1.0,17,SUCCESS,,
Tumble_Dryer_2014-12-30_01,Tumble Dryer,2014-12-30 10:43:00,2014-12-30 12:42:00,2014-12-30 13:00:00,2014-12-30 14:59:00,1,0,1.0,137,SUCCESS,,
Tumble_Dryer_2015-01-03_01,Tumble Dryer,2015-01-03 19:21:00,2015-01-03 19:41:00,2015-01-03 20:00:00,2015-01-03 20:20:00,1,0,1.0,39,SUCCESS,,
Tumble_Dryer_2015-01-06_01,Tumble Dryer,2015-01-06 11:23:00,2015-01-06 12:25:00,2015-01-06 13:00:00,2015-01-06 14:02:00,1,0,1.0,97,SUCCESS,,
Tumble_Dryer_2015-01-11_01,Tumble Dryer,2015-01-11 17:27:00,2015-01-11 17:45:00,2015-01-11 20:00:00,2015-01-11 20:18:00,1,0,1.0,153,SUCCESS,,
Tumble_Dryer_2015-01-17_01,Tumble Dryer,2015-01-17 15:37:00,2015-01-17 16:04:00,2015-01-17 15:42:00,2015-01-17 16:09:00,0,0,0.1,5,SUCCESS,,
Tumble_Dryer_2015-01-22_01,Tumble Dryer,2015-01-22 15:19:00,2015-01-22 16:26:00,2015-01-22 15:24:00,2015-01-22 16:31:00,0,0,0.1,5,SUCCESS,,
Tumble_Dryer_2015-01-27_01,Tumble Dryer,2015-01-27 12:45:00,2015-01-27 13:03:00,2015-01-27 13:00:00,2015-01-27 13:18:00,1,0,1.0,15,SUCCESS,,
Tumble_Dryer_2015-01-31_01,Tumble Dryer,2015-01-31 11:16:00,2015-01-31 13:05:00,2015-01-31 13:00:00,2015-01-31 14:49:00,1,0,1.0,104,SUCCESS,,
Tumble_Dryer_2015-02-02_01,Tumble Dryer,2015-02-02 09:30:00,2015-02-02 10:19:00,2015-02-02 13:00:00,2015-02-02 13:49:00,1,0,1.0,210,SUCCESS,,
Tumble_Dryer_2015-02-06_01,Tumble Dryer,2015-02-06 12:56:00,2015-02-06 13:20:00,2015-02-06 13:01:00,2015-02-06 13:25:00,0,0,0.1,5,SUCCESS,,
Tumble_Dryer_2015-02-09_01,Tumble Dryer,2015-02-09 15:40:00,2015-02-09 17:07:00,2015-02-09 15:45:00,2015-02-09 17:12:00,1,0,1.0,5,SUCCESS,,
Tumble_Dryer_2015-02-17_01,Tumble Dryer,2015-02-17 17:40:00,2015-02-17 18:12:00,2015-02-17 20:00:00,2015-02-17 20:32:00,1,0,1.0,140,SUCCESS,,
Tumble_Dryer_2015-02-21_01,Tumble Dryer,2015-02-21 16:23:00,2015-02-21 16:50:00,2015-02-21 20:00:00,2015-02-21 20:27:00,1,0,1.0,217,SUCCESS,,
Tumble_Dryer_2015-02-25_01,Tumble Dryer,2015-02-25 09:01:00,2015-02-25 10:20:00,2015-02-25 13:00:00,2015-02-25 14:19:00,1,0,1.0,239,SUCCESS,,
Tumble_Dryer_2015-02-25_02,Tumble Dryer,2015-02-25 12:34:00,2015-02-25 13:05:00,2015-02-25 13:00:00,2015-02-25 13:31:00,1,0,1.0,26,SUCCESS,,
Tumble_Dryer_2015-02-25_03,Tumble Dryer,2015-02-25 17:17:00,2015-02-25 18:20:00,2015-02-25 20:00:00,2015-02-25 21:03:00,1,0,1.0,163,SUCCESS,,
Tumble_Dryer_2015-03-12_01,Tumble Dryer,2015-03-12 17:27:00,2015-03-12 17:42:00,2015-03-12 20:00:00,2015-03-12 20:15:00,1,0,1.0,153,SUCCESS,,
Tumble_Dryer_2015-04-01_01,Tumble Dryer,2015-04-01 16:35:00,2015-04-01 16:51:00,2015-04-01 20:00:00,2015-04-01 20:16:00,1,0,1.0,205,SUCCESS,,
Tumble_Dryer_2015-04-27_01,Tumble Dryer,2015-04-27 17:20:00,2015-04-27 17:46:00,2015-04-27 20:00:00,2015-04-27 20:26:00,1,0,1.0,160,SUCCESS,,
Tumble_Dryer_2015-06-08_01,Tumble Dryer,2015-06-08 18:39:00,2015-06-08 19:27:00,2015-06-08 20:00:00,2015-06-08 20:48:00,1,0,1.0,81,SUCCESS,,
Tumble_Dryer_2015-06-08_02,Tumble Dryer,2015-06-08 19:37:00,2015-06-08 20:07:00,2015-06-08 20:00:00,2015-06-08 20:30:00,1,0,1.0,23,SUCCESS,,
Tumble_Dryer_2015-06-18_01,Tumble Dryer,2015-06-18 17:50:00,2015-06-18 18:02:00,2015-06-18 20:00:00,2015-06-18 20:12:00,1,0,1.0,130,SUCCESS,,
Washing_Machine_2014-03-07_02,Washing Machine,2014-03-07 23:52:00,2014-03-08 01:01:00,2014-03-08 13:00:00,2014-03-08 14:09:00,1,0,1.0,788,SUCCESS,,
Washing_Machine_2014-03-10_01,Washing Machine,2014-03-10 07:34:00,2014-03-10 08:18:00,2014-03-10 13:00:00,2014-03-10 13:44:00,1,0,1.0,326,SUCCESS,,
Washing_Machine_2014-03-14_01,Washing Machine,2014-03-14 07:37:00,2014-03-14 08:46:00,2014-03-14 13:00:00,2014-03-14 14:09:00,1,0,1.0,323,SUCCESS,,
Washing_Machine_2014-03-15_01,Washing Machine,2014-03-15 12:02:00,2014-03-15 12:48:00,2014-03-15 13:00:00,2014-03-15 13:46:00,1,0,1.0,58,SUCCESS,,
Washing_Machine_2014-03-17_03,Washing Machine,2014-03-17 15:15:00,2014-03-17 16:24:00,2014-03-17 15:20:00,2014-03-17 16:29:00,0,0,0.1,5,SUCCESS,,
Washing_Machine_2014-03-20_01,Washing Machine,2014-03-20 07:08:00,2014-03-20 08:15:00,2014-03-20 13:00:00,2014-03-20 14:07:00,1,0,1.0,352,SUCCESS,,
Washing_Machine_2014-03-21_01,Washing Machine,2014-03-21 17:36:00,2014-03-21 17:52:00,2014-03-21 20:00:00,2014-03-21 20:16:00,1,0,1.0,144,SUCCESS,,
