event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
house3_event_25477,Tumble Dryer,original,,2013-09-26 08:07:00,2013-09-26 09:20:00,73,72803.91,0.3640195500000007,0,0.0,0.15,0.0,73,72803.91000000013,0.3,0.3640195500000007,scheduled,,2013-09-26 13:00:00,2013-09-26 14:13:00,73,72803.91,0.18200977500000035,73,72803.91000000013,0.15,0.18200977500000035,0,0.0,0.3,0.0
house3_event_25481,Tumble Dryer,original,,2013-09-28 18:56:00,2013-09-28 20:10:00,74,82458.34,0.38443415270270254,10,11143.018918918917,0.15,0.02785754729729729,64,71315.32108108106,0.3,0.35657660540540526,scheduled,,2013-09-28 20:00:00,2013-09-28 21:14:00,74,82458.34,0.20614585000000005,74,82458.34000000003,0.15,0.20614585000000005,0,0.0,0.3,0.0
house3_event_25483,Tumble Dryer,original,,2013-09-30 07:03:00,2013-09-30 08:15:00,72,80835.69,0.40417844999999997,0,0.0,0.15,0.0,72,80835.68999999999,0.3,0.40417844999999997,scheduled,,2013-09-30 13:00:00,2013-09-30 14:12:00,72,80835.69,0.20208922499999998,72,80835.68999999999,0.15,0.20208922499999998,0,0.0,0.3,0.0
house3_event_25485,Tumble Dryer,original,,2013-10-23 09:24:00,2013-10-23 10:50:00,86,70773.61,0.3538680499999995,0,0.0,0.15,0.0,86,70773.6099999999,0.3,0.3538680499999995,scheduled,,2013-10-23 13:00:00,2013-10-23 14:26:00,86,70773.61,0.17693402499999974,86,70773.6099999999,0.15,0.17693402499999974,0,0.0,0.3,0.0
house3_event_25490,Tumble Dryer,original,,2013-10-28 10:18:00,2013-10-28 11:24:00,66,35256.66,0.17628330000000003,0,0.0,0.15,0.0,66,35256.66,0.3,0.17628330000000003,scheduled,,2013-10-28 13:00:00,2013-10-28 14:06:00,66,35256.66,0.08814165000000002,66,35256.66,0.15,0.08814165000000002,0,0.0,0.3,0.0
house3_event_25492,Tumble Dryer,original,,2013-10-29 09:55:00,2013-10-29 11:08:00,73,50747.23,0.25373614999999994,0,0.0,0.15,0.0,73,50747.22999999999,0.3,0.25373614999999994,scheduled,,2013-10-29 13:00:00,2013-10-29 14:13:00,73,50747.23,0.12686807499999997,73,50747.22999999999,0.15,0.12686807499999997,0,0.0,0.3,0.0
house3_event_25494,Tumble Dryer,original,,2013-10-29 19:13:00,2013-10-29 20:33:00,80,90001.71,0.3571942865624997,33,37125.70537499999,0.15,0.09281426343749997,47,52876.00462499994,0.3,0.2643800231249997,scheduled,,2013-10-29 20:00:00,2013-10-29 21:20:00,80,90001.71,0.22500427499999956,80,90001.70999999983,0.15,0.22500427499999956,0,0.0,0.3,0.0
house3_event_25496,Tumble Dryer,original,,2013-10-31 09:02:00,2013-10-31 10:15:00,73,86346.78,0.4317339000000003,0,0.0,0.15,0.0,73,86346.78000000006,0.3,0.4317339000000003,scheduled,,2013-10-31 13:00:00,2013-10-31 14:13:00,73,86346.78,0.21586695000000014,73,86346.78000000006,0.15,0.21586695000000014,0,0.0,0.3,0.0
house3_event_25498,Tumble Dryer,original,,2013-11-01 16:17:00,2013-11-01 16:52:00,35,48402.79,0.24201394999999998,0,0.0,0.15,0.0,35,48402.78999999999,0.3,0.24201394999999998,scheduled,,2013-11-01 20:00:00,2013-11-01 20:35:00,35,48402.79,0.12100697499999999,35,48402.78999999999,0.15,0.12100697499999999,0,0.0,0.3,0.0
house3_event_25501,Tumble Dryer,original,,2013-11-03 07:55:00,2013-11-03 09:12:00,77,81028.89,0.40514444999999977,0,0.0,0.15,0.0,77,81028.88999999996,0.3,0.40514444999999977,scheduled,,2013-11-03 13:00:00,2013-11-03 14:17:00,77,81028.89,0.20257222499999988,77,81028.88999999996,0.15,0.20257222499999988,0,0.0,0.3,0.0
