event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Television_Site_2014-03-09_01,Television Site,original,winter,2014-03-09 19:05:00,2014-03-09 21:10:00,125,26656.26,0.21413862199999983,0,0.0,0.43,0.0,70,14927.505599999988,0.46,0.1144442095999999,55,11728.75439999999,0.51,0.09969441239999992
Television_Site_2014-03-13_01,Television Site,original,winter,2014-03-13 18:16:00,2014-03-13 19:14:00,58,7962.26,0.06767921000000003,0,0.0,0.43,0.0,0,0.0,0.46,0.0,58,7962.260000000005,0.51,0.06767921000000003
Television_Site_2014-03-14_01,Television Site,original,winter,2014-03-14 18:52:00,2014-03-14 22:15:00,203,34791.73,0.27516316509852196,15,2570.817487684729,0.43,0.018424191995073887,120,20566.539901477812,0.46,0.1576768059113299,68,11654.372610837429,0.51,0.09906216719211815
Television_Site_2014-03-17_01,Television Site,original,winter,2014-03-17 20:19:00,2014-03-17 22:49:00,150,19465.34,0.14605493446666667,49,6358.677733333339,0.43,0.0455705237555556,101,13106.662266666659,0.46,0.10048441071111107,0,0.0,0.51,0.0
Television_Site_2014-03-23_01,Television Site,original,winter,2014-03-23 07:41:00,2014-03-23 07:50:00,9,1781.37,0.012766485000000001,9,1781.3700000000001,0.43,0.012766485000000001,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-03-23_02,Television Site,original,winter,2014-03-23 18:49:00,2014-03-23 22:31:00,222,43555.21,0.3424904425975972,31,6082.03382882883,0.43,0.043587909106606613,120,23543.356756756697,0.46,0.18049906846846803,71,13929.819414414418,0.51,0.11840346502252255
Television_Site_2014-03-24_01,Television Site,original,winter,2014-03-24 18:59:00,2014-03-24 22:41:00,222,40925.2,0.31935174834834834,41,7558.257657657664,0.43,0.05416751321321325,120,22121.72972972971,0.46,0.16959992792792777,61,11245.212612612626,0.51,0.09558430720720733
Television_Site_2014-03-25_01,Television Site,original,winter,2014-03-25 18:35:00,2014-03-25 22:43:00,248,43517.96,0.3422944918279572,43,7545.452741935481,0.43,0.05407574465053762,120,21057.07741935488,0.46,0.1614375935483874,85,14915.429838709671,0.51,0.1267811536290322
Television_Site_2014-03-29_01,Television Site,original,winter,2014-03-29 08:21:00,2014-03-29 10:11:00,110,16252.84,0.11647868666666676,110,16252.840000000011,0.43,0.11647868666666676,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-03-29_02,Television Site,original,winter,2014-03-29 19:25:00,2014-03-29 22:30:00,185,41118.91,0.31839372202702737,30,6667.931351351354,0.43,0.047786841351351375,120,26671.72540540544,0.46,0.2044832281081084,35,7779.253243243248,0.51,0.06612365256756761
Television_Site_2014-03-30_01,Television Site,original,winter,2014-03-30 07:35:00,2014-03-30 10:06:00,151,20920.2,0.14992810000000012,151,20920.20000000002,0.43,0.14992810000000012,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-03-30_02,Television Site,original,winter,2014-03-30 16:24:00,2014-03-30 17:26:00,62,8953.37,0.06917200370967744,36,5198.730967741938,0.43,0.03725757193548389,0,0.0,0.46,0.0,26,3754.639032258064,0.51,0.03191443177419354
Television_Site_2014-04-06_01,Television Site,original,winter,2014-04-06 14:40:00,2014-04-06 14:49:00,9,914.29,0.0065524116666666665,9,914.29,0.43,0.0065524116666666665,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-04-15_01,Television Site,original,winter,2014-04-15 09:50:00,2014-04-15 10:19:00,29,3663.11,0.026252288333333342,29,3663.1100000000015,0.43,0.026252288333333342,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-04-19_01,Television Site,original,winter,2014-04-19 18:31:00,2014-04-19 20:01:00,90,18420.8,0.15640623703703715,0,0.0,0.43,0.0,1,204.67555555555555,0.46,0.0015691792592592594,89,18216.12444444446,0.51,0.1548370577777779
Television_Site_2014-04-20_01,Television Site,original,winter,2014-04-20 18:17:00,2014-04-20 19:52:00,95,15879.65,0.13497702500000014,0,0.0,0.43,0.0,0,0.0,0.46,0.0,95,15879.65000000002,0.51,0.13497702500000014
Television_Site_2014-04-30_01,Television Site,original,winter,2014-04-30 18:20:00,2014-04-30 21:46:00,206,36181.7,0.2920296433656955,0,0.0,0.43,0.0,106,18617.767961165027,0.46,0.14273622103559855,100,17563.932038834933,0.51,0.14929342233009693
Television_Site_2014-05-05_01,Television Site,original,winter,2014-05-05 09:51:00,2014-05-05 10:52:00,61,3248.47,0.023280701666666685,61,3248.4700000000025,0.43,0.023280701666666685,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-05-06_01,Television Site,original,winter,2014-05-06 18:05:00,2014-05-06 21:45:00,220,47949.8,0.38850235681818157,0,0.0,0.43,0.0,105,22885.131818181802,0.46,0.17545267727272715,115,25064.668181818164,0.51,0.21304967954545442
Television_Site_2014-05-11_01,Television Site,original,winter,2014-05-11 17:36:00,2014-05-11 20:06:00,150,33453.5,0.2832396333333338,0,0.0,0.43,0.0,6,1338.14,0.46,0.010259073333333334,144,32115.36000000006,0.51,0.2729805600000005
Television_Site_2014-05-18_01,Television Site,original,winter,2014-05-18 18:20:00,2014-05-18 21:16:00,176,38545.88,0.313769303484848,0,0.0,0.43,0.0,76,16644.8118181818,0.46,0.12761022393939378,100,21901.068181818147,0.51,0.18615907954545424
Television_Site_2014-05-21_01,Television Site,original,winter,2014-05-21 18:13:00,2014-05-21 21:34:00,201,39555.18,0.32080366134328353,0,0.0,0.43,0.0,94,18498.442388059706,0.46,0.14182139164179108,107,21056.737611940287,0.51,0.17898226970149245
Television_Site_2014-05-25_01,Television Site,original,winter,2014-05-25 06:41:00,2014-05-25 09:19:00,158,240.8,0.0017257333333333292,158,240.79999999999944,0.43,0.0017257333333333292,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-05-31_01,Television Site,original,winter,2014-05-31 18:24:00,2014-05-31 21:22:00,178,35690.37,0.28966678573033666,0,0.0,0.43,0.0,82,16441.631123595474,0.46,0.12605250528089865,96,19248.738876404477,0.51,0.16361428044943804
Television_Site_2014-10-04_01,Television Site,original,winter,2014-10-04 19:07:00,2014-10-04 20:37:00,90,17056.91,0.13914016398148155,0,0.0,0.43,0.0,37,7012.285222222227,0.46,0.05376085337037041,53,10044.62477777778,0.51,0.08537931061111115
Television_Site_2014-10-16_01,Television Site,original,winter,2014-10-16 20:31:00,2014-10-16 20:33:00,2,26.0,0.00019933333333333334,0,0.0,0.43,0.0,2,26.0,0.46,0.00019933333333333334,0,0.0,0.51,0.0
Television_Site_2014-10-21_01,Television Site,original,winter,2014-10-21 20:55:00,2014-10-21 21:25:00,30,1852.8,0.0142048,0,0.0,0.43,0.0,30,1852.8,0.46,0.0142048,0,0.0,0.51,0.0
Television_Site_2014-10-23_01,Television Site,original,winter,2014-10-23 02:28:00,2014-10-23 02:30:00,2,288.0,0.002064,2,288.0,0.43,0.002064,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-23_02,Television Site,original,winter,2014-10-23 02:39:00,2014-10-23 02:48:00,9,408.0,0.0029239999999999995,9,407.99999999999994,0.43,0.0029239999999999995,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-23_03,Television Site,original,winter,2014-10-23 03:38:00,2014-10-23 03:44:00,6,23.56,0.00016884666666666667,6,23.56,0.43,0.00016884666666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-25_01,Television Site,original,winter,2014-10-25 19:48:00,2014-10-26 00:05:00,257,26322.7,0.19643016141374814,125,12802.86964980543,0.43,0.09175389915693892,120,12290.754863813214,0.46,0.09422912062256798,12,1229.075486381323,0.51,0.010447141634241243
Television_Site_2014-10-30_01,Television Site,original,winter,2014-10-30 20:57:00,2014-10-30 22:03:00,66,3849.33,0.0294240452272727,3,174.96954545454545,0.43,0.001253948409090909,63,3674.360454545451,0.46,0.028170096818181792,0,0.0,0.51,0.0
Television_Site_2014-10-31_01,Television Site,original,winter,2014-10-31 13:43:00,2014-10-31 13:46:00,3,12.0,8.6e-05,3,12.0,0.43,8.6e-05,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-31_02,Television Site,original,winter,2014-10-31 14:05:00,2014-10-31 14:44:00,39,1625.14,0.011646836666666662,39,1625.1399999999994,0.43,0.011646836666666662,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-31_03,Television Site,original,winter,2014-10-31 14:57:00,2014-10-31 14:59:00,2,26.67,0.000191135,2,26.67,0.43,0.000191135,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-31_04,Television Site,original,winter,2014-10-31 15:07:00,2014-10-31 15:12:00,5,144.0,0.001032,5,144.0,0.43,0.001032,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-31_05,Television Site,original,winter,2014-10-31 15:21:00,2014-10-31 15:29:00,8,415.09,0.0029748116666666667,8,415.09000000000003,0.43,0.0029748116666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-31_06,Television Site,original,winter,2014-10-31 23:28:00,2014-10-31 23:32:00,4,51.14,0.0003665033333333334,4,51.14,0.43,0.0003665033333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-10-31_07,Television Site,original,winter,2014-10-31 23:48:00,2014-10-31 23:51:00,3,11.33,8.119833333333334e-05,3,11.33,0.43,8.119833333333334e-05,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_01,Television Site,original,winter,2014-11-01 00:08:00,2014-11-01 00:13:00,5,68.57,0.0004914183333333332,5,68.57,0.43,0.0004914183333333332,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_02,Television Site,original,winter,2014-11-01 01:23:00,2014-11-01 01:28:00,5,141.71,0.0010155883333333336,5,141.71,0.43,0.0010155883333333336,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_03,Television Site,original,winter,2014-11-01 04:26:00,2014-11-01 04:34:00,8,416.0,0.0029813333333333337,8,416.0,0.43,0.0029813333333333337,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_04,Television Site,original,winter,2014-11-01 04:47:00,2014-11-01 04:52:00,5,34.67,0.00024846833333333333,5,34.67,0.43,0.00024846833333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_05,Television Site,original,winter,2014-11-01 04:56:00,2014-11-01 04:59:00,3,50.14,0.00035933666666666667,3,50.14,0.43,0.00035933666666666667,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_06,Television Site,original,winter,2014-11-01 05:36:00,2014-11-01 06:06:00,30,224.38,0.001608056666666666,30,224.3799999999999,0.43,0.001608056666666666,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_07,Television Site,original,winter,2014-11-01 06:27:00,2014-11-01 06:29:00,2,20.57,0.00014741833333333334,2,20.57,0.43,0.00014741833333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-01_08,Television Site,original,winter,2014-11-01 07:00:00,2014-11-01 07:57:00,57,10935.51,0.07837115499999991,57,10935.509999999987,0.43,0.07837115499999991,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-05_01,Television Site,original,winter,2014-11-05 19:25:00,2014-11-05 20:09:00,44,8539.01,0.07112607193181815,0,0.0,0.43,0.0,9,1746.6156818181817,0.46,0.013390720227272727,35,6792.394318181815,0.51,0.057735351704545426
Television_Site_2014-11-06_01,Television Site,original,winter,2014-11-06 17:25:00,2014-11-06 17:27:00,2,8.67,7.369499999999999e-05,0,0.0,0.43,0.0,0,0.0,0.46,0.0,2,8.67,0.51,7.369499999999999e-05
Television_Site_2014-11-15_01,Television Site,original,winter,2014-11-15 13:10:00,2014-11-15 13:12:00,2,12.22,8.757666666666667e-05,2,12.22,0.43,8.757666666666667e-05,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-15_02,Television Site,original,winter,2014-11-15 19:08:00,2014-11-15 22:45:00,217,44131.01,0.3425745914516128,45,9151.591935483868,0.43,0.06558640887096771,120,24404.245161290313,0.46,0.18709921290322573,52,10575.172903225803,0.51,0.08988896967741933
Television_Site_2014-11-18_01,Television Site,original,winter,2014-11-18 08:23:00,2014-11-18 08:26:00,3,67.43,0.00048324833333333335,3,67.43,0.43,0.00048324833333333335,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-18_02,Television Site,original,winter,2014-11-18 14:13:00,2014-11-18 14:15:00,2,10.57,7.575166666666667e-05,2,10.57,0.43,7.575166666666667e-05,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-20_01,Television Site,original,winter,2014-11-20 15:30:00,2014-11-20 15:33:00,3,20.57,0.00014741833333333334,3,20.57,0.43,0.00014741833333333334,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Television_Site_2014-11-22_01,Television Site,original,winter,2014-11-22 20:09:00,2014-11-22 23:05:00,176,35228.37,0.2635789312215913,65,13010.477556818194,0.43,0.09324175582386372,111,22217.89244318186,0.46,0.1703371753977276,0,0.0,0.51,0.0
Television_Site_2014-11-28_01,Television Site,original,winter,2014-11-28 19:30:00,2014-11-28 22:53:00,203,41515.38,0.3179778161083747,53,10838.990837438418,0.43,0.07767943433497533,120,24541.111330049316,0.46,0.18814852019704476,30,6135.277832512313,0.51,0.05214986157635466
Television_Site_2014-11-29_01,Television Site,original,winter,2014-11-29 18:19:00,2014-11-29 20:32:00,133,24980.6,0.20732645839599007,0,0.0,0.43,0.0,32,6010.369924812027,0.46,0.04607950275689221,101,18970.230075187985,0.51,0.16124695563909786
Television_Site_2014-12-03_01,Television Site,original,winter,2014-12-03 18:37:00,2014-12-03 22:45:00,248,9811.53,0.07706798564516136,45,1780.317943548386,0.43,0.012758945262096767,120,4747.51451612904,0.46,0.03639761129032264,83,3283.6975403225833,0.51,0.02791142909274196
Television_Site_2014-12-04_01,Television Site,original,winter,2014-12-04 07:30:00,2014-12-04 09:36:00,126,4928.15,0.03531840833333341,126,4928.1500000000115,0.43,0.03531840833333341,0,0.0,0.46,0.0,0,0.0,0.51,0.0
