event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost
Washing_Machine_2014-01-20_01,Washing Machine,original,winter,2014-01-20 16:58:00,2014-01-20 18:07:00,69,30430.69,0.25748479968599,2,882.0489855072464,0.43,0.006321351062801932,0,0.0,0.46,0.0,67,29548.641014492714,0.51,0.25116344862318807,scheduled,winter,2014-01-20 22:00:00,2014-01-20 23:09:00,69,30430.69,0.21808661166666635,69,30430.68999999996,0.43,0.21808661166666635,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-01-23_01,Washing Machine,original,winter,2014-01-23 17:29:00,2014-01-23 18:06:00,37,15497.2,0.13172620000000013,0,0.0,0.43,0.0,0,0.0,0.46,0.0,37,15497.200000000012,0.51,0.13172620000000013,scheduled,winter,2014-01-23 22:00:00,2014-01-23 22:37:00,37,15497.2,0.11106326666666676,37,15497.200000000012,0.43,0.11106326666666676,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-06_01,Washing Machine,original,winter,2014-03-06 16:36:00,2014-03-06 17:48:00,72,25394.86,0.20456970555555573,24,8464.953333333333,0.43,0.060665498888888884,0,0.0,0.46,0.0,48,16929.906666666684,0.51,0.14390420666666684,scheduled,winter,2014-03-06 16:41:00,2014-03-06 17:53:00,72,25394.86,0.20692108148148158,19,6701.421388888888,0.43,0.048026853287037034,0,0.0,0.46,0.0,53,18693.438611111123,0.51,0.15889422819444454
Washing_Machine_2014-03-06_02,Washing Machine,original,winter,2014-03-06 18:23:00,2014-03-06 18:42:00,19,2396.78,0.020372629999999996,0,0.0,0.43,0.0,0,0.0,0.46,0.0,19,2396.7799999999997,0.51,0.020372629999999996,scheduled,winter,2014-03-07 06:00:00,2014-03-07 06:19:00,19,2396.78,0.01717692333333333,19,2396.7799999999997,0.43,0.01717692333333333,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-06_03,Washing Machine,original,winter,2014-03-06 19:12:00,2014-03-06 20:25:00,73,27210.05,0.22351999977168954,0,0.0,0.43,0.0,25,9318.510273972604,0.46,0.07144191210045664,48,17891.5397260274,0.51,0.1520780876712329,scheduled,winter,2014-03-07 06:19:00,2014-03-07 07:32:00,73,27210.05,0.19500535833333338,73,27210.050000000007,0.43,0.19500535833333338,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-15_04,Washing Machine,original,winter,2014-03-15 19:34:00,2014-03-15 20:44:00,70,36654.59,0.2923639916666666,0,0.0,0.43,0.0,44,23040.02799999999,0.46,0.1766402146666666,26,13614.562000000004,0.51,0.11572377700000003,scheduled,winter,2014-03-15 22:00:00,2014-03-15 23:10:00,70,36654.59,0.26269122833333325,70,36654.58999999999,0.43,0.26269122833333325,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-16_05,Washing Machine,original,winter,2014-03-16 17:05:00,2014-03-16 17:22:00,17,2686.23,0.022832954999999988,0,0.0,0.43,0.0,0,0.0,0.46,0.0,17,2686.2299999999987,0.51,0.022832954999999988,scheduled,winter,2014-03-17 06:00:00,2014-03-17 06:17:00,17,2686.23,0.01925131499999999,17,2686.2299999999987,0.43,0.01925131499999999,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-16_06,Washing Machine,original,winter,2014-03-16 17:24:00,2014-03-16 18:34:00,70,47463.07,0.40343609500000044,0,0.0,0.43,0.0,0,0.0,0.46,0.0,70,47463.07000000005,0.51,0.40343609500000044,scheduled,winter,2014-03-17 06:17:00,2014-03-17 07:27:00,70,47463.07,0.34015200166666704,70,47463.07000000005,0.43,0.34015200166666704,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-16_07,Washing Machine,original,winter,2014-03-16 19:17:00,2014-03-16 19:52:00,35,7331.03,0.062313754999999964,0,0.0,0.43,0.0,0,0.0,0.46,0.0,35,7331.029999999995,0.51,0.062313754999999964,scheduled,winter,2014-03-17 07:27:00,2014-03-17 08:02:00,35,7331.03,0.052539048333333296,35,7331.029999999995,0.43,0.052539048333333296,0,0.0,0.46,0.0,0,0.0,0.51,0.0
Washing_Machine_2014-03-28_02,Washing Machine,original,winter,2014-03-28 19:06:00,2014-03-28 20:21:00,75,25717.43,0.21259742133333334,0,0.0,0.43,0.0,21,7200.880400000003,0.46,0.05520674973333336,54,18516.549599999995,0.51,0.15739067159999998,scheduled,winter,2014-03-28 22:00:00,2014-03-28 23:15:00,75,25717.43,0.18430824833333306,75,25717.42999999996,0.43,0.18430824833333306,0,0.0,0.46,0.0,0,0.0,0.51,0.0
