event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Fridge-Freezer_2013-09-17_01,Fridge-Freezer,original,summer,2013-09-17 22:08:00,2013-09-17 22:29:00,21,1731.66,0.013853280000000004,0,0.0,0.4,0.0,21,1731.6600000000005,0.48,0.013853280000000004,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-17_02,Fridge-Freezer,original,summer,2013-09-17 23:16:00,2013-09-17 23:41:00,25,2026.49,0.016211920000000008,0,0.0,0.4,0.0,25,2026.4900000000007,0.48,0.016211920000000008,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_01,Fridge-Freezer,original,summer,2013-09-18 00:35:00,2013-09-18 00:59:00,24,2016.89,0.013445933333333339,24,2016.8900000000008,0.4,0.013445933333333339,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_02,Fridge-Freezer,original,summer,2013-09-18 01:57:00,2013-09-18 02:22:00,25,2034.72,0.013564799999999995,25,2034.7199999999991,0.4,0.013564799999999995,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_03,Fridge-Freezer,original,summer,2013-09-18 03:25:00,2013-09-18 03:51:00,26,2101.56,0.01401039999999999,26,2101.5599999999986,0.4,0.01401039999999999,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_04,Fridge-Freezer,original,summer,2013-09-18 04:56:00,2013-09-18 05:22:00,26,2132.35,0.014215666666666668,26,2132.3500000000004,0.4,0.014215666666666668,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_05,Fridge-Freezer,original,summer,2013-09-18 06:26:00,2013-09-18 06:58:00,32,2690.33,0.017935533333333344,32,2690.3300000000013,0.4,0.017935533333333344,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_06,Fridge-Freezer,original,summer,2013-09-18 07:45:00,2013-09-18 08:18:00,33,2791.86,0.018612399999999987,33,2791.8599999999983,0.4,0.018612399999999987,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_07,Fridge-Freezer,original,summer,2013-09-18 09:23:00,2013-09-18 09:51:00,28,2341.2,0.015608,28,2341.2,0.4,0.015608,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_08,Fridge-Freezer,original,summer,2013-09-18 10:57:00,2013-09-18 11:26:00,29,2394.68,0.015964533333333333,29,2394.68,0.4,0.015964533333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_09,Fridge-Freezer,original,summer,2013-09-18 12:34:00,2013-09-18 13:03:00,29,2436.92,0.016246133333333333,29,2436.92,0.4,0.016246133333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_10,Fridge-Freezer,original,summer,2013-09-18 14:10:00,2013-09-18 14:25:00,15,1158.02,0.00926416,0,0.0,0.4,0.0,15,1158.02,0.48,0.00926416,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_11,Fridge-Freezer,original,summer,2013-09-18 15:02:00,2013-09-18 15:49:00,47,4915.75,0.03932599999999995,0,0.0,0.4,0.0,47,4915.749999999994,0.48,0.03932599999999995,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_12,Fridge-Freezer,original,summer,2013-09-18 15:57:00,2013-09-18 16:59:00,62,5451.76,0.04361408000000002,0,0.0,0.4,0.0,62,5451.760000000003,0.48,0.04361408000000002,0,0.0,0.6,0.0
Fridge-Freezer_2013-09-18_13,Fridge-Freezer,original,summer,2013-09-18 17:43:00,2013-09-18 18:18:00,35,2892.17,0.02892169999999997,0,0.0,0.4,0.0,0,0.0,0.48,0.0,35,2892.1699999999973,0.6,0.02892169999999997
