event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Washing_Machine_2013-09-20_01,Washing Machine,2013-09-20 07:49:00,2013-09-20 09:27:00,2013-09-20 13:00:00,2013-09-20 14:38:00,1,0,1.0,311,SUCCESS,,
Washing_Machine_2013-09-22_02,Washing Machine,2013-09-22 08:51:00,2013-09-22 08:58:00,2013-09-22 13:00:00,2013-09-22 13:07:00,1,0,1.0,249,SUCCESS,,
Washing_Machine_2013-09-22_03,Washing Machine,2013-09-22 09:07:00,2013-09-22 11:54:00,2013-09-22 13:07:00,2013-09-22 15:54:00,1,0,1.0,233,SUCCESS,,
Washing_Machine_2013-09-22_04,Washing Machine,2013-09-22 17:09:00,2013-09-22 17:17:00,2013-09-22 20:00:00,2013-09-22 20:08:00,1,0,1.0,171,SUCCESS,,
Washing_Machine_2013-09-23_01,Washing Machine,2013-09-23 19:08:00,2013-09-23 21:33:00,2013-09-23 20:00:00,2013-09-23 22:25:00,0,0,0.1,52,SUCCESS,,
Washing_Machine_2013-09-24_01,Washing Machine,2013-09-24 08:21:00,2013-09-24 08:27:00,2013-09-24 13:00:00,2013-09-24 13:06:00,1,0,1.0,279,SUCCESS,,
Washing_Machine_2013-09-25_01,Washing Machine,2013-09-25 13:22:00,2013-09-25 16:17:00,2013-09-25 13:27:00,2013-09-25 16:22:00,0,0,0.1,5,SUCCESS,,
Washing_Machine_2013-09-26_01,Washing Machine,2013-09-26 09:23:00,2013-09-26 11:05:00,2013-09-26 13:00:00,2013-09-26 14:42:00,1,0,1.0,217,SUCCESS,,
Washing_Machine_2013-09-29_01,Washing Machine,2013-09-29 14:49:00,2013-09-29 17:36:00,2013-09-29 14:54:00,2013-09-29 17:41:00,1,0,1.0,5,SUCCESS,,
Washing_Machine_2013-10-01_01,Washing Machine,2013-10-01 18:12:00,2013-10-01 20:44:00,2013-10-01 20:00:00,2013-10-01 22:32:00,1,0,1.0,108,SUCCESS,,
Washing_Machine_2013-10-02_01,Washing Machine,2013-10-02 17:21:00,2013-10-02 19:52:00,2013-10-02 20:00:00,2013-10-02 22:31:00,1,0,1.0,159,SUCCESS,,
Washing_Machine_2013-10-04_01,Washing Machine,2013-10-04 12:54:00,2013-10-04 14:30:00,2013-10-04 13:00:00,2013-10-04 14:36:00,0,0,0.1,6,SUCCESS,,
Washing_Machine_2013-10-06_01,Washing Machine,2013-10-06 15:09:00,2013-10-06 17:33:00,2013-10-06 15:14:00,2013-10-06 17:38:00,1,0,1.0,5,SUCCESS,,
Washing_Machine_2013-10-07_01,Washing Machine,2013-10-07 14:46:00,2013-10-07 17:43:00,2013-10-07 14:51:00,2013-10-07 17:48:00,1,0,1.0,5,SUCCESS,,
Washing_Machine_2013-10-11_01,Washing Machine,2013-10-11 13:13:00,2013-10-11 16:08:00,2013-10-11 13:18:00,2013-10-11 16:13:00,0,0,0.1,5,SUCCESS,,
Washing_Machine_2013-10-13_01,Washing Machine,2013-10-13 17:19:00,2013-10-13 18:54:00,2013-10-13 20:00:00,2013-10-13 21:35:00,1,0,1.0,161,SUCCESS,,
Washing_Machine_2013-10-15_01,Washing Machine,2013-10-15 08:01:00,2013-10-15 09:36:00,2013-10-15 13:00:00,2013-10-15 14:35:00,1,0,1.0,299,SUCCESS,,
Washing_Machine_2013-10-20_01,Washing Machine,2013-10-20 14:55:00,2013-10-20 17:11:00,2013-10-20 15:00:00,2013-10-20 17:16:00,1,0,1.0,5,SUCCESS,,
Washing_Machine_2013-10-21_01,Washing Machine,2013-10-21 07:02:00,2013-10-21 09:29:00,2013-10-21 13:00:00,2013-10-21 15:27:00,1,0,1.0,358,SUCCESS,,
Washing_Machine_2013-10-23_01,Washing Machine,2013-10-23 07:28:00,2013-10-23 09:56:00,2013-10-23 13:00:00,2013-10-23 15:28:00,1,0,1.0,332,SUCCESS,,
Washing_Machine_2013-10-23_02,Washing Machine,2013-10-23 12:47:00,2013-10-23 14:23:00,2013-10-23 20:00:00,2013-10-23 21:36:00,0,0,0.1,13,SUCCESS,,
Washing_Machine_2013-12-26_01,Washing Machine,2013-12-26 15:25:00,2014-02-13 16:06:00,2013-12-27 13:00:00,2014-02-14 13:41:00,1,0,1.0,1295,SUCCESS,,
Washing_Machine_2014-02-17_01,Washing Machine,2014-02-17 23:01:00,2014-02-18 01:55:00,2014-02-18 13:00:00,2014-02-18 15:54:00,1,0,1.0,839,SUCCESS,,
Washing_Machine_2014-02-18_01,Washing Machine,2014-02-18 09:55:00,2014-02-18 13:22:00,2014-02-18 13:00:00,2014-02-18 16:27:00,1,0,1.0,185,SUCCESS,,
Washing_Machine_2014-02-18_02,Washing Machine,2014-02-18 17:57:00,2014-02-18 18:52:00,2014-02-18 20:00:00,2014-02-18 20:55:00,1,0,1.0,123,SUCCESS,,
Washing_Machine_2014-02-20_01,Washing Machine,2014-02-20 20:52:00,2014-02-20 22:47:00,2014-02-20 20:57:00,2014-02-20 22:52:00,0,0,0.1,5,SUCCESS,,
Washing_Machine_2014-02-21_01,Washing Machine,2014-02-21 18:39:00,2014-02-22 15:58:00,2014-02-22 13:00:00,2014-02-23 10:19:00,1,0,1.0,1101,SUCCESS,,
Washing_Machine_2014-02-24_01,Washing Machine,2014-02-24 11:17:00,2014-02-24 12:50:00,2014-02-24 13:00:00,2014-02-24 14:33:00,1,0,1.0,103,SUCCESS,,
Washing_Machine_2014-02-26_01,Washing Machine,2014-02-26 09:37:00,2014-02-26 09:47:00,2014-02-26 13:00:00,2014-02-26 13:10:00,1,0,1.0,203,SUCCESS,,
Washing_Machine_2014-03-02_01,Washing Machine,2014-03-02 16:41:00,2014-03-02 19:27:00,2014-03-02 20:00:00,2014-03-02 22:46:00,1,0,1.0,199,SUCCESS,,
