event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Blender_2014-06-01_01,Blender,Appliance1,Shiftable,2014-06-01 07:50:00,2014-06-01 11:14:00,204.0,17219.0,False,"{""0"": 204, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-01_02,Blender,Appliance1,Shiftable,2014-06-01 18:52:00,2014-06-01 22:09:00,197.0,16624.45,True,"{""0"": 0, ""1"": 129, ""2"": 68}",1,2,1,0.5,6
Blender_2014-06-02_01,Blender,Appliance1,Shiftable,2014-06-02 05:58:00,2014-06-02 09:29:00,211.0,17795.93,False,"{""0"": 211, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-02_02,Blender,Appliance1,Shiftable,2014-06-02 15:43:00,2014-06-02 18:58:00,195.0,16201.13,True,"{""0"": 0, ""1"": 77, ""2"": 118}",2,1,2,1.0,6
Blender_2014-06-03_01,Blender,Appliance1,Shiftable,2014-06-03 02:33:00,2014-06-03 05:47:00,194.0,16407.19,False,"{""0"": 194, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-03_02,Blender,Appliance1,Shiftable,2014-06-03 12:09:00,2014-06-03 15:43:00,214.0,17791.58,True,"{""0"": 111, ""1"": 103, ""2"": 0}",0,0,1,0.0,6
Blender_2014-06-03_03,Blender,Appliance1,Shiftable,2014-06-03 23:12:00,2014-06-04 02:21:00,189.0,16101.66,True,"{""0"": 0, ""1"": 48, ""2"": 0}",1,1,0,0.5,6
Blender_2014-06-04_01,Blender,Appliance1,Shiftable,2014-06-04 09:35:00,2014-06-04 12:53:00,198.0,16579.59,False,"{""0"": 198, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-04_02,Blender,Appliance1,Shiftable,2014-06-04 20:28:00,2014-06-04 23:33:00,185.0,15708.49,True,"{""0"": 0, ""1"": 185, ""2"": 0}",1,1,1,0.5,6
Blender_2014-06-05_01,Blender,Appliance1,Shiftable,2014-06-05 07:10:00,2014-06-05 10:13:00,183.0,15329.88,False,"{""0"": 183, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-05_02,Blender,Appliance1,Shiftable,2014-06-05 18:20:00,2014-06-05 21:43:00,203.0,17066.17,True,"{""0"": 0, ""1"": 103, ""2"": 100}",1,2,1,0.5,6
Blender_2014-06-06_01,Blender,Appliance1,Shiftable,2014-06-06 06:45:00,2014-06-06 09:47:00,182.0,15376.35,False,"{""0"": 182, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-06_02,Blender,Appliance1,Shiftable,2014-06-06 16:59:00,2014-06-06 20:55:00,236.0,19482.11,True,"{""0"": 0, ""1"": 56, ""2"": 180}",2,1,1,1.0,6
Blender_2014-06-07_01,Blender,Appliance1,Shiftable,2014-06-07 04:49:00,2014-06-07 08:06:00,197.0,16320.01,False,"{""0"": 197, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Blender_2014-06-07_02,Blender,Appliance1,Shiftable,2014-06-07 13:58:00,2014-06-07 18:36:00,278.0,22544.83,True,"{""0"": 2, ""1"": 180, ""2"": 96}",1,0,2,0.5,6
