event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washing_Machine_2014-05-10_07,Washing Machine,2014-05-10 17:04:00,2014-05-10 17:40:00,2014-05-11 06:00:00,2014-05-11 06:36:00,SUCCESS,summer,36.0,6990.34
Washing_Machine_2014-05-10_08,Washing Machine,2014-05-10 19:45:00,2014-05-10 20:03:00,2014-05-11 06:36:00,2014-05-11 06:54:00,SUCCESS,summer,18.0,311.6
Washing_Machine_2014-05-17_04,Washing Machine,2014-05-17 16:37:00,2014-05-17 17:47:00,2014-05-18 06:00:00,2014-05-18 07:10:00,SUCCESS,summer,70.0,15607.49
Washing_Machine_2014-05-25_02,Washing Machine,2014-05-25 12:00:00,2014-05-25 17:47:00,2014-05-25 12:05:00,2014-05-25 17:52:00,SUCCESS,summer,347.0,10.0
Washing_Machine_2014-05-31_04,Washing Machine,2014-05-31 17:03:00,2014-05-31 17:43:00,2014-06-01 06:00:00,2014-06-01 06:40:00,SUCCESS,summer,40.0,11297.72
Washing_Machine_2014-06-01_02,Washing Machine,2014-06-01 13:12:00,2014-06-01 14:24:00,2014-06-02 06:00:00,2014-06-02 07:12:00,SUCCESS,summer,72.0,27836.81
Washing_Machine_2014-06-01_03,Washing Machine,2014-06-01 19:47:00,2014-06-01 20:25:00,2014-06-02 07:12:00,2014-06-02 07:50:00,SUCCESS,summer,38.0,7764.39
Washing_Machine_2014-06-02_01,Washing Machine,2014-06-02 17:17:00,2014-06-02 18:23:00,2014-06-03 06:00:00,2014-06-03 07:06:00,SUCCESS,summer,66.0,20223.46
Washing_Machine_2014-06-07_05,Washing Machine,2014-06-07 13:53:00,2014-06-07 15:07:00,2014-06-07 13:58:00,2014-06-07 15:12:00,SUCCESS,summer,74.0,20497.74
Washing_Machine_2014-06-21_03,Washing Machine,2014-06-21 13:07:00,2014-06-21 14:16:00,2014-06-22 06:00:00,2014-06-22 07:09:00,SUCCESS,summer,69.0,21716.05
Washing_Machine_2014-06-21_04,Washing Machine,2014-06-21 15:31:00,2014-06-21 16:38:00,2014-06-22 07:09:00,2014-06-22 08:16:00,SUCCESS,summer,67.0,15872.49
Washing_Machine_2014-06-24_01,Washing Machine,2014-06-24 16:19:00,2014-06-24 16:57:00,2014-06-25 06:00:00,2014-06-25 06:38:00,SUCCESS,summer,38.0,7708.79
Washing_Machine_2014-06-26_01,Washing Machine,2014-06-26 16:04:00,2014-06-26 17:13:00,2014-06-27 06:00:00,2014-06-27 07:09:00,SUCCESS,summer,69.0,22093.27
