event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Television_Site_2014-06-14_01,Television Site,Appliance1,Non-shiftable,2014-06-14 17:48:00,2014-06-14 19:08:00,80.0,14627.76,False
Television_Site_2014-06-15_01,Television Site,Appliance1,Non-shiftable,2014-06-15 18:05:00,2014-06-15 19:34:00,89.0,16645.93,False
Television_Site_2014-06-18_01,Television Site,Appliance1,Non-shiftable,2014-06-18 06:12:00,2014-06-18 07:12:00,60.0,1489.6,False
Television_Site_2014-06-19_01,Television Site,Appliance1,Non-shiftable,2014-06-19 18:11:00,2014-06-19 19:18:00,67.0,13611.09,False
Television_Site_2014-06-22_01,Television Site,Appliance1,Non-shiftable,2014-06-22 18:04:00,2014-06-22 19:45:00,101.0,18956.98,False
Television_Site_2014-06-27_01,Television Site,Appliance1,Non-shiftable,2014-06-27 19:29:00,2014-06-27 22:24:00,175.0,26913.77,False
Television_Site_2014-06-28_01,Television Site,Appliance1,Non-shiftable,2014-06-28 17:52:00,2014-06-28 18:51:00,59.0,11798.73,False
Television_Site_2014-06-29_01,Television Site,Appliance1,Non-shiftable,2014-06-29 18:25:00,2014-06-29 19:18:00,53.0,11370.66,False
Television_Site_2014-06-30_01,Television Site,Appliance1,Non-shiftable,2014-06-30 17:13:00,2014-07-01 05:37:00,744.0,88484.47,False
Television_Site_2014-07-01_01,Television Site,Appliance1,Non-shiftable,2014-07-01 05:38:00,2014-07-01 22:28:00,1010.0,40112.44,False
Television_Site_2014-07-02_01,Television Site,Appliance1,Non-shiftable,2014-07-02 05:48:00,2014-07-02 18:05:00,737.0,22112.22,False
Television_Site_2014-07-03_01,Television Site,Appliance1,Non-shiftable,2014-07-03 13:04:00,2014-07-03 13:16:00,12.0,153.6,False
Television_Site_2014-07-03_02,Television Site,Appliance1,Non-shiftable,2014-07-03 21:55:00,2014-07-03 22:01:00,6.0,178.13,False
Television_Site_2014-07-03_03,Television Site,Appliance1,Non-shiftable,2014-07-03 23:33:00,2014-07-03 23:48:00,15.0,921.6,False
Television_Site_2014-07-07_01,Television Site,Appliance1,Non-shiftable,2014-07-07 18:35:00,2014-07-08 19:28:00,1493.0,35099.32,False
Television_Site_2014-07-08_01,Television Site,Appliance1,Non-shiftable,2014-07-08 19:30:00,2014-07-08 21:33:00,123.0,2718.1,False
Television_Site_2014-07-16_01,Television Site,Appliance1,Non-shiftable,2014-07-16 20:03:00,2014-07-16 20:05:00,2.0,256.0,False
Television_Site_2014-07-17_01,Television Site,Appliance1,Non-shiftable,2014-07-17 00:50:00,2014-07-17 00:52:00,2.0,25.6,False
Television_Site_2014-07-17_02,Television Site,Appliance1,Non-shiftable,2014-07-17 13:48:00,2014-07-17 13:50:00,2.0,12.8,False
Television_Site_2014-07-26_01,Television Site,Appliance1,Non-shiftable,2014-07-26 15:09:00,2014-07-27 10:08:00,1139.0,6711.02,False
Television_Site_2014-07-30_01,Television Site,Appliance1,Non-shiftable,2014-07-30 18:28:00,2014-07-30 18:51:00,23.0,4204.1,False
Television_Site_2014-07-31_01,Television Site,Appliance1,Non-shiftable,2014-07-31 18:15:00,2014-07-31 18:54:00,39.0,7506.83,False
Television_Site_2014-08-02_01,Television Site,Appliance1,Non-shiftable,2014-08-02 13:46:00,2014-08-02 14:46:00,60.0,11430.05,False
Television_Site_2014-08-04_01,Television Site,Appliance1,Non-shiftable,2014-08-04 18:06:00,2014-08-04 22:14:00,248.0,50600.27,False
Television_Site_2014-08-05_01,Television Site,Appliance1,Non-shiftable,2014-08-05 18:18:00,2014-08-05 19:15:00,57.0,8681.76,False
Television_Site_2014-08-06_01,Television Site,Appliance1,Non-shiftable,2014-08-06 07:52:00,2014-08-06 08:41:00,49.0,6317.8,False
Television_Site_2014-08-06_02,Television Site,Appliance1,Non-shiftable,2014-08-06 13:37:00,2014-08-06 13:48:00,11.0,2016.84,False
Television_Site_2014-08-06_03,Television Site,Appliance1,Non-shiftable,2014-08-06 18:18:00,2014-08-06 19:06:00,48.0,9149.8,False
Television_Site_2014-08-06_04,Television Site,Appliance1,Non-shiftable,2014-08-06 21:26:00,2014-08-06 21:29:00,3.0,263.31,False
Television_Site_2014-08-06_05,Television Site,Appliance1,Non-shiftable,2014-08-06 21:59:00,2014-08-06 22:02:00,3.0,24.0,False
Television_Site_2014-08-06_06,Television Site,Appliance1,Non-shiftable,2014-08-06 22:04:00,2014-08-06 22:06:00,2.0,22.4,False
Television_Site_2014-08-07_01,Television Site,Appliance1,Non-shiftable,2014-08-07 18:19:00,2014-08-07 18:58:00,39.0,7431.8,False
Television_Site_2014-08-08_01,Television Site,Appliance1,Non-shiftable,2014-08-08 18:41:00,2014-08-08 19:05:00,24.0,4331.71,False
Television_Site_2014-08-08_02,Television Site,Appliance1,Non-shiftable,2014-08-08 21:39:00,2014-08-08 21:41:00,2.0,100.7,False
Television_Site_2014-08-09_01,Television Site,Appliance1,Non-shiftable,2014-08-09 03:40:00,2014-08-09 03:42:00,2.0,32.0,False
Television_Site_2014-08-11_01,Television Site,Appliance1,Non-shiftable,2014-08-11 18:28:00,2014-08-11 19:02:00,34.0,6495.05,False
Television_Site_2014-08-18_01,Television Site,Appliance1,Non-shiftable,2014-08-18 08:21:00,2014-08-18 09:53:00,92.0,5518.58,False
Television_Site_2014-08-18_02,Television Site,Appliance1,Non-shiftable,2014-08-18 18:02:00,2014-08-18 19:19:00,77.0,14594.72,False
Television_Site_2014-08-25_01,Television Site,Appliance1,Non-shiftable,2014-08-25 18:21:00,2014-08-25 19:09:00,48.0,13121.1,False
Television_Site_2014-08-28_01,Television Site,Appliance1,Non-shiftable,2014-08-28 06:17:00,2014-08-28 06:19:00,2.0,27.2,False
Television_Site_2014-08-29_01,Television Site,Appliance1,Non-shiftable,2014-08-29 05:45:00,2014-08-29 05:51:00,6.0,272.25,False
Television_Site_2014-09-05_01,Television Site,Appliance1,Non-shiftable,2014-09-05 17:50:00,2014-09-05 18:38:00,48.0,8763.53,False
Television_Site_2014-09-07_01,Television Site,Appliance1,Non-shiftable,2014-09-07 17:53:00,2014-09-07 19:04:00,71.0,12094.63,False
Television_Site_2014-09-28_01,Television Site,Appliance1,Non-shiftable,2014-09-28 12:47:00,2014-09-28 12:50:00,3.0,21.71,False
Television_Site_2014-09-29_01,Television Site,Appliance1,Non-shiftable,2014-09-29 18:52:00,2014-09-29 20:15:00,83.0,16204.14,False
Xbox_2014-06-01_01,Xbox,Appliance2,Non-shiftable,2014-06-01 07:40:00,2014-06-01 08:58:00,78.0,101855.56,False
Xbox_2014-06-01_02,Xbox,Appliance2,Non-shiftable,2014-06-01 09:18:00,2014-06-01 09:21:00,3.0,72.1,False
Xbox_2014-06-01_03,Xbox,Appliance2,Non-shiftable,2014-06-01 10:17:00,2014-06-01 10:19:00,2.0,44.5,False
Xbox_2014-06-01_04,Xbox,Appliance2,Non-shiftable,2014-06-01 10:22:00,2014-06-01 10:24:00,2.0,122.1,False
Xbox_2014-06-01_05,Xbox,Appliance2,Non-shiftable,2014-06-01 11:05:00,2014-06-01 11:07:00,2.0,99.1,False
Xbox_2014-06-01_06,Xbox,Appliance2,Non-shiftable,2014-06-01 11:37:00,2014-06-01 11:39:00,2.0,112.4,False
Xbox_2014-06-01_07,Xbox,Appliance2,Non-shiftable,2014-06-01 13:12:00,2014-06-01 14:01:00,49.0,56764.49,False
Xbox_2014-06-01_08,Xbox,Appliance2,Non-shiftable,2014-06-01 14:04:00,2014-06-01 14:06:00,2.0,252.0,False
Xbox_2014-06-01_09,Xbox,Appliance2,Non-shiftable,2014-06-01 14:25:00,2014-06-01 15:07:00,42.0,48394.36,False
Xbox_2014-06-01_10,Xbox,Appliance2,Non-shiftable,2014-06-01 15:16:00,2014-06-01 15:18:00,2.0,47.1,False
Xbox_2014-06-01_11,Xbox,Appliance2,Non-shiftable,2014-06-01 16:26:00,2014-06-01 16:28:00,2.0,221.88,False
Xbox_2014-06-01_12,Xbox,Appliance2,Non-shiftable,2014-06-01 16:47:00,2014-06-01 16:50:00,3.0,27.9,False
Xbox_2014-06-01_13,Xbox,Appliance2,Non-shiftable,2014-06-01 16:58:00,2014-06-01 17:00:00,2.0,176.5,False
Xbox_2014-06-01_14,Xbox,Appliance2,Non-shiftable,2014-06-01 17:03:00,2014-06-01 17:05:00,2.0,243.6,False
Xbox_2014-06-01_15,Xbox,Appliance2,Non-shiftable,2014-06-01 17:24:00,2014-06-01 17:28:00,4.0,337.5,False
Xbox_2014-06-01_16,Xbox,Appliance2,Non-shiftable,2014-06-01 17:30:00,2014-06-01 17:33:00,3.0,382.4,False
Xbox_2014-06-02_01,Xbox,Appliance2,Non-shiftable,2014-06-02 19:07:00,2014-06-02 19:51:00,44.0,46858.76,False
Xbox_2014-06-07_01,Xbox,Appliance2,Non-shiftable,2014-06-07 08:30:00,2014-06-07 09:59:00,89.0,106724.53,False
Xbox_2014-06-07_02,Xbox,Appliance2,Non-shiftable,2014-06-07 10:03:00,2014-06-07 10:06:00,3.0,330.07,False
