event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,orig_level_3_minutes,orig_level_3_W,orig_level_3_rate,orig_level_3_cost,orig_level_4_minutes,orig_level_4_W,orig_level_4_rate,orig_level_4_cost,orig_level_5_minutes,orig_level_5_W,orig_level_5_rate,orig_level_5_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost,sched_level_3_minutes,sched_level_3_W,sched_level_3_rate,sched_level_3_cost,sched_level_4_minutes,sched_level_4_W,sched_level_4_rate,sched_level_4_cost,sched_level_5_minutes,sched_level_5_W,sched_level_5_rate,sched_level_5_cost
Washing_Machine_2013-09-20_01,Washing Machine,original,,2013-09-20 07:49:00,2013-09-20 09:29:00,100,72063.57,0.3550331881999997,0,0.0,0.22,0.0,11,7926.992699999999,0.26,0.034350301699999995,89,64136.57729999994,0.3,0.3206828864999997,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-20 07:54:00,2013-09-20 09:34:00,100,72063.57,0.35743530719999966,0,0.0,0.22,0.0,6,4323.8142,0.26,0.018736528199999998,94,67739.75579999994,0.3,0.3386987789999997,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-22_02,Washing Machine,original,,2013-09-22 08:47:00,2013-09-22 08:54:00,7,36.6,0.00018299999999999998,0,0.0,0.22,0.0,0,0.0,0.26,0.0,7,36.6,0.3,0.00018299999999999998,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-23 06:00:00,2013-09-23 06:07:00,7,36.6,0.0001586,0,0.0,0.22,0.0,7,36.6,0.26,0.0001586,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-22_03,Washing Machine,original,,2013-09-22 09:05:00,2013-09-22 11:51:00,166,45503.92,0.22751960000000043,0,0.0,0.22,0.0,0,0.0,0.26,0.0,166,45503.920000000086,0.3,0.22751960000000043,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-22 20:00:00,2013-09-22 22:46:00,166,45503.92,0.2123516266666671,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,166,45503.920000000086,0.28,0.2123516266666671
Washing_Machine_2013-09-22_04,Washing Machine,original,,2013-09-22 17:05:00,2013-09-22 17:13:00,8,40.8,0.00021760000000000003,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,8,40.800000000000004,0.32,0.00021760000000000003,0,0.0,0.28,0.0,scheduled,,2013-09-23 06:07:00,2013-09-23 06:15:00,8,40.8,0.00017680000000000001,0,0.0,0.22,0.0,8,40.800000000000004,0.26,0.00017680000000000001,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-23_01,Washing Machine,original,,2013-09-23 19:07:00,2013-09-23 21:31:00,144,76629.05,0.3764047317129635,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,53,28203.747569444444,0.32,0.15041998703703705,91,48425.30243055566,0.28,0.22598474467592644,scheduled,,2013-09-24 06:00:00,2013-09-24 08:24:00,144,76629.05,0.34057355555555646,0,0.0,0.22,0.0,120,63857.541666666875,0.26,0.2767160138888898,24,12771.508333333333,0.3,0.06385754166666666,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-24_01,Washing Machine,original,,2013-09-24 08:19:00,2013-09-24 08:26:00,7,36.67,0.00018335,0,0.0,0.22,0.0,0,0.0,0.26,0.0,7,36.67,0.3,0.00018335,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-25 06:00:00,2013-09-25 06:07:00,7,36.67,0.00015890333333333335,0,0.0,0.22,0.0,7,36.67,0.26,0.00015890333333333335,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-25_01,Washing Machine,original,,2013-09-25 13:21:00,2013-09-25 16:17:00,176,48849.71,0.2752422107007575,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,159,44131.272102272706,0.34,0.25007720857954535,17,4718.437897727273,0.32,0.02516500212121212,0,0.0,0.28,0.0,scheduled,,2013-09-26 06:00:00,2013-09-26 08:56:00,176,48849.71,0.22204413636363657,0,0.0,0.22,0.0,120,33306.62045454552,0.26,0.14432868863636392,56,15543.089545454532,0.3,0.07771544772727265,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-26_01,Washing Machine,original,,2013-09-26 09:21:00,2013-09-26 11:05:00,104,61051.43,0.30525715000000053,0,0.0,0.22,0.0,0,0.0,0.26,0.0,104,61051.43000000012,0.3,0.30525715000000053,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-09-27 06:00:00,2013-09-27 07:44:00,104,61051.43,0.26455619666666713,0,0.0,0.22,0.0,104,61051.43000000012,0.26,0.26455619666666713,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-09-29_01,Washing Machine,original,,2013-09-29 14:50:00,2013-09-29 17:35:00,165,44917.25,0.24591060101010104,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,70,19055.803030303032,0.34,0.10798288383838386,95,25861.44696969697,0.32,0.13792771717171717,0,0.0,0.28,0.0,scheduled,,2013-09-30 06:00:00,2013-09-30 08:45:00,165,44917.25,0.2028081893939394,0,0.0,0.22,0.0,120,32667.09090909091,0.26,0.14155739393939396,45,12250.159090909092,0.3,0.061250795454545454,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-01_01,Washing Machine,original,,2013-10-01 18:17:00,2013-10-01 20:47:00,150,77701.21,0.39817553391111143,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,103,53354.830866666736,0.32,0.2845590979555559,47,24346.37913333333,0.28,0.11361643595555554,scheduled,,2013-10-02 06:00:00,2013-10-02 08:30:00,150,77701.21,0.3470654046666672,0,0.0,0.22,0.0,120,62160.96800000011,0.26,0.2693641946666671,30,15540.242000000013,0.3,0.07770121000000006,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-02_01,Washing Machine,original,,2013-10-02 17:19:00,2013-10-02 19:50:00,151,78212.99,0.4171359466666658,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,151,78212.98999999983,0.32,0.4171359466666658,0,0.0,0.28,0.0,scheduled,,2013-10-03 06:00:00,2013-10-03 08:31:00,151,78212.99,0.3496276043046353,0,0.0,0.22,0.0,120,62156.01854304626,0.26,0.26934274701986716,31,16056.971456953632,0.3,0.08028485728476815,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-04_01,Washing Machine,original,,2013-10-04 12:55:00,2013-10-04 14:31:00,96,34930.03,0.19793683666666698,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,96,34930.03000000005,0.34,0.19793683666666698,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-05 06:00:00,2013-10-05 07:36:00,96,34930.03,0.1513634633333336,0,0.0,0.22,0.0,96,34930.03000000005,0.26,0.1513634633333336,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-06_01,Washing Machine,original,,2013-10-06 15:13:00,2013-10-06 17:37:00,144,75209.64,0.4093006102777781,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,47,24547.590833333325,0.34,0.13910301472222217,97,50662.04916666673,0.32,0.2701975955555559,0,0.0,0.28,0.0,scheduled,,2013-10-07 06:00:00,2013-10-07 08:24:00,144,75209.64,0.3342650666666672,0,0.0,0.22,0.0,120,62674.70000000012,0.26,0.2715903666666672,24,12534.940000000004,0.3,0.06267470000000003,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-07_01,Washing Machine,original,,2013-10-07 14:50:00,2013-10-07 17:44:00,174,45428.07,0.24837492678160897,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,70,18275.66034482759,0.34,0.10356207528735634,104,27152.409655172367,0.32,0.14481285149425263,0,0.0,0.28,0.0,scheduled,,2013-10-08 06:00:00,2013-10-08 08:54:00,174,45428.07,0.2062538810344825,0,0.0,0.22,0.0,120,31329.70344827579,0.26,0.13576204827586175,54,14098.36655172415,0.3,0.07049183275862074,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-09_01,Washing Machine,original,,2013-10-09 14:23:00,2013-10-09 15:59:00,96,71048.89,0.4026103766666672,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,96,71048.89000000009,0.34,0.4026103766666672,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-10 06:00:00,2013-10-10 07:36:00,96,71048.89,0.30787852333333376,0,0.0,0.22,0.0,96,71048.89000000009,0.26,0.30787852333333376,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-11_01,Washing Machine,original,,2013-10-11 13:10:00,2013-10-11 16:05:00,175,51349.21,0.29048981657142914,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,170,49882.089714285816,0.34,0.2826651750476196,5,1467.1202857142857,0.32,0.007824641523809526,0,0.0,0.28,0.0,scheduled,,2013-10-12 06:00:00,2013-10-12 08:55:00,175,51349.21,0.23327212542857118,0,0.0,0.22,0.0,120,35210.88685714282,0.26,0.15258050971428558,55,16138.323142857122,0.3,0.08069161571428561,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-13_01,Washing Machine,original,,2013-10-13 17:16:00,2013-10-13 18:49:00,93,34487.16,0.18393152,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,93,34487.159999999996,0.32,0.18393152,0,0.0,0.28,0.0,scheduled,,2013-10-14 06:00:00,2013-10-14 07:33:00,93,34487.16,0.14944435999999997,0,0.0,0.22,0.0,93,34487.159999999996,0.26,0.14944435999999997,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-15_01,Washing Machine,original,,2013-10-15 08:05:00,2013-10-15 09:37:00,92,29950.78,0.14975390000000008,0,0.0,0.22,0.0,0,0.0,0.26,0.0,92,29950.780000000017,0.3,0.14975390000000008,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-16 06:00:00,2013-10-16 07:32:00,92,29950.78,0.12978671333333341,0,0.0,0.22,0.0,92,29950.780000000017,0.26,0.12978671333333341,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-20_01,Washing Machine,original,,2013-10-20 14:57:00,2013-10-20 17:15:00,138,74985.95,0.411335972101449,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,63,34232.7163043478,0.34,0.19398539239130425,75,40753.23369565214,0.32,0.21735057971014474,0,0.0,0.28,0.0,scheduled,,2013-10-21 06:00:00,2013-10-21 08:18:00,138,74985.95,0.33145963405797074,0,0.0,0.22,0.0,120,65205.173913043414,0.26,0.28255575362318813,18,9780.776086956523,0.3,0.04890388043478261,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-21_01,Washing Machine,original,,2013-10-21 07:06:00,2013-10-21 09:33:00,147,75701.14,0.35996664530612305,0,0.0,0.22,0.0,54,27808.58204081636,0.26,0.12050385551020423,93,47892.55795918377,0.3,0.2394627897959188,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-21 07:11:00,2013-10-21 09:38:00,147,75701.14,0.36168322444444506,0,0.0,0.22,0.0,49,25233.71333333336,0.26,0.10934609111111122,98,50467.42666666677,0.3,0.25233713333333385,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-23_01,Washing Machine,original,,2013-10-23 07:28:00,2013-10-23 09:56:00,148,72942.39,0.3541977316216218,0,0.0,0.22,0.0,32,15771.327567567572,0.26,0.06834241945945949,116,57171.062432432474,0.3,0.28585531216216237,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-23 07:33:00,2013-10-23 10:01:00,148,72942.39,0.3558405782432435,0,0.0,0.22,0.0,27,13307.057635135137,0.26,0.05766391641891893,121,59635.33236486491,0.3,0.29817666182432456,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-10-23_02,Washing Machine,original,,2013-10-23 12:44:00,2013-10-23 14:20:00,96,67386.82,0.38185864666666747,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,96,67386.82000000014,0.34,0.38185864666666747,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-24 06:00:00,2013-10-24 07:36:00,96,67386.82,0.29200955333333395,0,0.0,0.22,0.0,96,67386.82000000014,0.26,0.29200955333333395,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2013-12-26_01,Washing Machine,original,,2013-12-26 15:25:00,2014-02-13 16:08:00,70603,37614.22,0.17973132690426835,11760,6265.218577115302,0.22,0.02297246811608944,11760,6265.218577115302,0.26,0.027149280500832977,11760,6265.218577115302,0.3,0.03132609288557651,11795,6283.865060975772,0.34,0.03560856867886271,11768,6269.480630569124,0.32,0.03343723002970199,11760,6265.218577115302,0.28,0.029237686693204746,scheduled,,2013-12-27 06:00:00,2014-02-14 06:43:00,70603,37614.22,0.17970220287233393,11760,6265.218577115302,0.22,0.02297246811608944,11803,6288.127114429594,0.26,0.02724855082919491,11760,6265.218577115302,0.3,0.03132609288557651,11760,6265.218577115302,0.34,0.035502905270320045,11760,6265.218577115302,0.32,0.03341449907794828,11760,6265.218577115302,0.28,0.029237686693204746
Washing_Machine_2014-02-17_01,Washing Machine,original,,2014-02-17 22:56:00,2014-02-18 01:50:00,174,6658.5,0.02686360344827582,110,4209.39655172413,0.22,0.01543445402298848,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,64,2449.103448275858,0.28,0.01142914942528734,scheduled,,2014-02-18 06:00:00,2014-02-18 08:54:00,174,6658.5,0.03023112068965514,0,0.0,0.22,0.0,120,4592.068965517237,0.26,0.019898965517241362,54,2066.431034482756,0.3,0.010332155172413779,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2014-02-18_01,Washing Machine,original,,2014-02-18 09:56:00,2014-02-18 13:23:00,207,891.57,0.004696176280193238,0,0.0,0.22,0.0,0,0.0,0.26,0.0,124,534.0805797101451,0.3,0.0026704028985507253,83,357.4894202898552,0.34,0.0020257733816425134,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2014-02-19 06:00:00,2014-02-19 09:27:00,207,891.57,0.0041132818840579725,0,0.0,0.22,0.0,120,516.8521739130437,0.26,0.0022396927536231896,87,374.7178260869567,0.3,0.0018735891304347834,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2014-02-18_02,Washing Machine,original,,2014-02-18 17:52:00,2014-02-18 18:47:00,55,1339.0,0.007141333333333332,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,55,1338.9999999999998,0.32,0.007141333333333332,0,0.0,0.28,0.0,scheduled,,2014-02-18 20:00:00,2014-02-18 20:55:00,55,1339.0,0.006248666666666666,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,55,1338.9999999999998,0.28,0.006248666666666666
Washing_Machine_2014-02-20_01,Washing Machine,original,,2014-02-20 20:54:00,2014-02-20 22:49:00,115,32146.36,0.150016346666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,115,32146.360000000062,0.28,0.150016346666667,scheduled,,2014-02-21 06:00:00,2014-02-21 07:55:00,115,32146.36,0.13930089333333362,0,0.0,0.22,0.0,115,32146.360000000062,0.26,0.13930089333333362,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_2014-02-21_01,Washing Machine,original,,2014-02-21 18:42:00,2014-02-22 16:01:00,1279,12.0,5.649413604378435e-05,240,2.2517591868647435,0.22,8.256450351837394e-06,240,2.2517591868647435,0.26,9.757623143080557e-06,240,2.2517591868647435,0.3,1.1258795934323719e-05,240,2.2517591868647435,0.34,1.2759968725566883e-05,79,0.7412040656763099,0.32,3.953088350273653e-06,240,2.2517591868647435,0.28,1.050820953870214e-05,scheduled,,2014-02-22 06:00:00,2014-02-23 03:19:00,1279,12.0,5.8261141516810155e-05,199,1.8670836591086828,0.22,6.845973416731837e-06,120,1.1258795934323707,0.26,4.878811571540273e-06,240,2.2517591868647435,0.3,1.1258795934323719e-05,240,2.2517591868647435,0.34,1.2759968725566883e-05,240,2.2517591868647435,0.32,1.2009382329945301e-05,240,2.2517591868647435,0.28,1.050820953870214e-05
Washing_Machine_2014-02-24_01,Washing Machine,original,,2014-02-24 11:18:00,2014-02-24 12:51:00,93,9979.52,0.05354602666666667,0,0.0,0.22,0.0,0,0.0,0.26,0.0,42,4506.880000000002,0.3,0.022534400000000007,51,5472.639999999999,0.34,0.031011626666666663,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2014-02-25 06:00:00,2014-02-25 07:33:00,93,9979.52,0.043244586666666675,0,0.0,0.22,0.0,93,9979.520000000002,0.26,0.043244586666666675,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
