event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Washer_Dryer_2013-12-24_01,Washer Dryer,Appliance2,Shiftable,2013-12-24 12:22:00,2013-12-24 13:35:00,73.0,70084.45,True,"{""0"": 35, ""1"": 38}",1,1,0,1.0
Washer_Dryer_2013-12-28_01,Washer Dryer,Appliance2,Shiftable,2013-12-28 11:26:00,2013-12-28 13:22:00,116.0,85129.36,True,"{""0"": 22, ""1"": 94}",1,1,0,1.0
Washer_Dryer_2013-12-29_04,Washer Dryer,Appliance2,Shiftable,2013-12-29 11:19:00,2013-12-29 13:06:00,107.0,94185.28,True,"{""0"": 6, ""1"": 101}",1,1,0,1.0
Washer_Dryer_2013-12-29_05,Washer Dryer,Appliance2,Shiftable,2013-12-29 13:08:00,2013-12-29 16:37:00,209.0,256078.46,True,"{""0"": 172, ""1"": 37}",0,0,1,0.0
Washer_Dryer_2013-12-29_07,Washer Dryer,Appliance2,Shiftable,2013-12-29 16:46:00,2013-12-29 18:27:00,101.0,102387.3,True,"{""0"": 0, ""1"": 101}",1,1,1,1.0
Washer_Dryer_2013-12-30_01,Washer Dryer,Appliance2,Shiftable,2013-12-30 18:37:00,2013-12-30 20:28:00,111.0,116083.67,True,"{""0"": 28, ""1"": 83}",1,1,0,1.0
Washer_Dryer_2013-12-30_02,Washer Dryer,Appliance2,Shiftable,2013-12-30 20:54:00,2013-12-30 22:10:00,76.0,84955.0,True,"{""0"": 66, ""1"": 10}",0,0,1,0.0
Washer_Dryer_2013-12-31_01,Washer Dryer,Appliance2,Shiftable,2013-12-31 11:19:00,2013-12-31 13:10:00,111.0,131713.91,True,"{""0"": 10, ""1"": 101}",1,1,0,1.0
Washer_Dryer_2014-01-03_01,Washer Dryer,Appliance2,Shiftable,2014-01-03 08:07:00,2014-01-03 09:59:00,112.0,82072.02,True,"{""0"": 0, ""1"": 112}",1,1,1,1.0
Washer_Dryer_2014-01-04_02,Washer Dryer,Appliance2,Shiftable,2014-01-04 08:51:00,2014-01-04 09:42:00,51.0,10529.26,True,"{""0"": 0, ""1"": 51}",1,1,1,1.0
Washer_Dryer_2014-01-04_03,Washer Dryer,Appliance2,Shiftable,2014-01-04 09:50:00,2014-01-04 10:42:00,52.0,11239.77,True,"{""0"": 0, ""1"": 52}",1,1,1,1.0
Washer_Dryer_2014-01-04_04,Washer Dryer,Appliance2,Shiftable,2014-01-04 18:04:00,2014-01-04 18:35:00,31.0,6675.36,True,"{""0"": 0, ""1"": 31}",1,1,1,1.0
Washer_Dryer_2014-01-05_02,Washer Dryer,Appliance2,Shiftable,2014-01-05 08:08:00,2014-01-05 08:54:00,46.0,10144.87,True,"{""0"": 0, ""1"": 46}",1,1,1,1.0
Washer_Dryer_2014-01-06_01,Washer Dryer,Appliance2,Shiftable,2014-01-06 07:58:00,2014-01-06 08:59:00,61.0,13300.08,True,"{""0"": 0, ""1"": 61}",1,1,1,1.0
Washer_Dryer_2014-01-06_03,Washer Dryer,Appliance2,Shiftable,2014-01-06 22:54:00,2014-01-06 23:46:00,52.0,76469.89,True,"{""0"": 0, ""1"": 52}",1,1,1,1.0
Washer_Dryer_2014-01-07_01,Washer Dryer,Appliance2,Shiftable,2014-01-07 06:41:00,2014-01-07 07:21:00,40.0,49086.14,True,"{""0"": 0, ""1"": 40}",1,1,1,1.0
