event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2013-09-26_01,Tumble Dryer,Appliance4,Shiftable,2013-09-26 13:08:00,2013-09-26 14:02:00,54.0,3951.64,True,"{""0"": 0, ""1"": 54}",1,1,1,1.0
Tumble_Dryer_2013-09-27_01,Tumble Dryer,Appliance4,Shiftable,2013-09-27 10:18:00,2013-09-27 10:39:00,21.0,8930.8,True,"{""0"": 0, ""1"": 21}",1,1,1,1.0
Tumble_Dryer_2013-09-27_02,Tumble Dryer,Appliance4,Shiftable,2013-09-27 13:26:00,2013-09-27 14:05:00,39.0,4492.85,True,"{""0"": 0, ""1"": 39}",1,1,1,1.0
Tumble_Dryer_2013-09-28_01,Tumble Dryer,Appliance4,Shiftable,2013-09-28 08:15:00,2013-09-28 08:39:00,24.0,22535.31,True,"{""0"": 0, ""1"": 24}",1,1,1,1.0
Tumble_Dryer_2013-09-28_02,Tumble Dryer,Appliance4,Shiftable,2013-09-28 09:00:00,2013-09-28 09:05:00,5.0,9312.65,True,"{""0"": 0, ""1"": 5}",1,1,1,1.0
Tumble_Dryer_2013-09-28_04,Tumble Dryer,Appliance4,Shiftable,2013-09-28 13:33:00,2013-09-28 15:39:00,126.0,9469.49,True,"{""0"": 0, ""1"": 126}",1,1,1,1.0
Tumble_Dryer_2013-09-29_01,Tumble Dryer,Appliance4,Shiftable,2013-09-29 06:40:00,2013-09-29 07:19:00,39.0,59212.79,False,"{""0"": 39, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2013-09-29_02,Tumble Dryer,Appliance4,Shiftable,2013-09-29 07:52:00,2013-09-29 08:35:00,43.0,57498.77,True,"{""0"": 0, ""1"": 43}",1,1,1,1.0
Tumble_Dryer_2013-09-30_01,Tumble Dryer,Appliance4,Shiftable,2013-09-30 06:09:00,2013-09-30 06:43:00,34.0,50540.11,False,"{""0"": 34, ""1"": 0}",0,0,0,0.0
Tumble_Dryer_2013-10-23_01,Tumble Dryer,Appliance4,Shiftable,2013-10-23 16:19:00,2013-10-23 16:39:00,20.0,17108.16,True,"{""0"": 0, ""1"": 20}",1,1,1,1.0
