event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,Shiftable,2014-03-31 16:50:00,2014-03-31 17:05:00,15.0,6526.47,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 15, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-03-31_02,Tumble Dryer,Appliance3,Shiftable,2014-03-31 17:07:00,2014-03-31 17:18:00,11.0,2587.0,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 11, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-03-31_03,Tumble Dryer,Appliance3,Shiftable,2014-03-31 17:19:00,2014-03-31 17:34:00,15.0,1052.36,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 15, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-06-05_01,Tumble Dryer,Appliance3,Shiftable,2014-06-05 16:08:00,2014-06-05 16:15:00,7.0,1361.56,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 7, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance3,Shiftable,2014-06-09 09:30:00,2014-06-09 09:37:00,7.0,6673.78,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 7, ""4"": 0, ""5"": 0}",3,3,3,0.6
Tumble_Dryer_2014-07-17_02,Tumble Dryer,Appliance3,Shiftable,2014-07-17 14:42:00,2014-07-17 16:47:00,125.0,1618.76,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 47, ""5"": 78}",5,5,4,1.0
Tumble_Dryer_2014-10-27_01,Tumble Dryer,Appliance3,Shiftable,2014-10-27 13:04:00,2014-10-27 14:05:00,61.0,163.44,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 61}",5,5,5,1.0
Tumble_Dryer_2014-11-03_01,Tumble Dryer,Appliance3,Shiftable,2014-11-03 18:03:00,2014-11-03 19:10:00,67.0,136275.01,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 67, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-11-13_01,Tumble Dryer,Appliance3,Shiftable,2014-11-13 14:09:00,2014-11-13 14:26:00,17.0,35447.13,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 17}",5,5,5,1.0
Tumble_Dryer_2014-12-03_01,Tumble Dryer,Appliance3,Shiftable,2014-12-03 14:13:00,2014-12-03 14:38:00,25.0,49949.71,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 25}",5,5,5,1.0
Tumble_Dryer_2014-12-03_02,Tumble Dryer,Appliance3,Shiftable,2014-12-03 14:39:00,2014-12-03 15:36:00,57.0,106216.33,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 57}",5,5,5,1.0
Tumble_Dryer_2014-12-05_01,Tumble Dryer,Appliance3,Shiftable,2014-12-05 19:12:00,2014-12-05 19:50:00,38.0,81887.48,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 38, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-12-10_01,Tumble Dryer,Appliance3,Shiftable,2014-12-10 12:41:00,2014-12-10 12:56:00,15.0,35066.41,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 15}",5,5,5,1.0
Tumble_Dryer_2014-12-10_02,Tumble Dryer,Appliance3,Shiftable,2014-12-10 16:40:00,2014-12-10 18:40:00,120.0,232216.87,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 120, ""5"": 0}",4,4,4,0.8
Tumble_Dryer_2014-12-13_01,Tumble Dryer,Appliance3,Shiftable,2014-12-13 15:59:00,2014-12-13 17:39:00,100.0,190786.38,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 99, ""5"": 1}",4,5,4,0.8
