event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost,level_2_minutes,level_2_W,level_2_rate,level_2_cost
Freezer_2014-06-01_01,Freezer,original,summer,2014-06-01 00:09:00,2014-06-01 00:20:00,11,531.56,0.003543733333333333,11,531.56,0.4,0.003543733333333333,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_02,Freezer,original,summer,2014-06-01 00:33:00,2014-06-01 00:43:00,10,533.23,0.003554866666666666,10,533.2299999999999,0.4,0.003554866666666666,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_03,Freezer,original,summer,2014-06-01 00:56:00,2014-06-01 01:07:00,11,545.21,0.003634733333333334,11,545.21,0.4,0.003634733333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_04,Freezer,original,summer,2014-06-01 01:20:00,2014-06-01 01:31:00,11,553.85,0.003692333333333334,11,553.8500000000001,0.4,0.003692333333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_05,Freezer,original,summer,2014-06-01 01:44:00,2014-06-01 01:54:00,10,550.95,0.0036730000000000014,10,550.9500000000002,0.4,0.0036730000000000014,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_06,Freezer,original,summer,2014-06-01 02:06:00,2014-06-01 02:17:00,11,534.22,0.0035614666666666673,11,534.22,0.4,0.0035614666666666673,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_07,Freezer,original,summer,2014-06-01 02:29:00,2014-06-01 02:40:00,11,582.41,0.003882733333333334,11,582.4100000000001,0.4,0.003882733333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_08,Freezer,original,summer,2014-06-01 02:53:00,2014-06-01 03:04:00,11,540.49,0.0036032666666666667,11,540.49,0.4,0.0036032666666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_09,Freezer,original,summer,2014-06-01 03:17:00,2014-06-01 03:27:00,10,536.99,0.0035799333333333336,10,536.99,0.4,0.0035799333333333336,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_10,Freezer,original,summer,2014-06-01 03:40:00,2014-06-01 03:51:00,11,539.31,0.0035953999999999986,11,539.3099999999998,0.4,0.0035953999999999986,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_11,Freezer,original,summer,2014-06-01 04:04:00,2014-06-01 04:14:00,10,526.67,0.0035111333333333323,10,526.6699999999998,0.4,0.0035111333333333323,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Freezer_2014-06-01_12,Freezer,original,summer,2014-06-01 04:27:00,2014-06-01 04:38:00,11,530.73,0.0035382,11,530.73,0.4,0.0035382,0,0.0,0.48,0.0,0,0.0,0.6,0.0
