event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washing_Machine_2014-06-20_02,Washing Machine,Appliance3,Shiftable,2014-06-20 14:03:00,2014-06-20 14:18:00,15.0,1390.84,True,"{""0"": 0, ""1"": 15, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-22_52,Washing Machine,Appliance3,Shiftable,2014-06-22 14:07:00,2014-06-22 14:24:00,17.0,1801.5,True,"{""0"": 0, ""1"": 17, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-06-22_54,Washing Machine,Appliance3,Shiftable,2014-06-22 14:28:00,2014-06-22 14:33:00,5.0,30.1,True,"{""0"": 0, ""1"": 5, ""2"": 0}",1,1,1,0.5,6
Washing_Machine_2014-07-02_01,Washing Machine,Appliance3,Shiftable,2014-07-02 16:22:00,2014-07-02 17:58:00,96.0,7739.61,True,"{""0"": 0, ""1"": 38, ""2"": 58}",2,1,2,1.0,7
Washing_Machine_2014-07-03_21,Washing Machine,Appliance3,Shiftable,2014-07-03 13:25:00,2014-07-03 14:23:00,58.0,1426.86,True,"{""0"": 35, ""1"": 23, ""2"": 0}",0,0,1,0.0,7
Washing_Machine_2014-07-03_22,Washing Machine,Appliance3,Shiftable,2014-07-03 17:57:00,2014-07-03 18:09:00,12.0,1073.87,True,"{""0"": 0, ""1"": 0, ""2"": 12}",2,2,2,1.0,7
Washing_Machine_2014-07-07_01,Washing Machine,Appliance3,Shiftable,2014-07-07 14:14:00,2014-07-07 14:27:00,13.0,657.31,True,"{""0"": 0, ""1"": 13, ""2"": 0}",1,1,1,0.5,7
Washing_Machine_2014-07-07_02,Washing Machine,Appliance3,Shiftable,2014-07-07 14:28:00,2014-07-07 14:42:00,14.0,941.66,True,"{""0"": 0, ""1"": 14, ""2"": 0}",1,1,1,0.5,7
Washing_Machine_2014-07-22_02,Washing Machine,Appliance3,Shiftable,2014-07-22 17:02:00,2014-07-22 17:20:00,18.0,1898.17,True,"{""0"": 0, ""1"": 0, ""2"": 18}",2,2,2,1.0,7
Washing_Machine_2014-07-22_04,Washing Machine,Appliance3,Shiftable,2014-07-22 17:26:00,2014-07-22 17:44:00,18.0,1609.7,True,"{""0"": 0, ""1"": 0, ""2"": 18}",2,2,2,1.0,7
Washing_Machine_2014-07-29_02,Washing Machine,Appliance3,Shiftable,2014-07-29 14:12:00,2014-07-29 14:28:00,16.0,2090.5,True,"{""0"": 0, ""1"": 16, ""2"": 0}",1,1,1,0.5,7
Washing_Machine_2014-07-29_03,Washing Machine,Appliance3,Shiftable,2014-07-29 14:29:00,2014-07-29 14:36:00,7.0,44.55,True,"{""0"": 0, ""1"": 7, ""2"": 0}",1,1,1,0.5,7
Washing_Machine_2014-08-20_02,Washing Machine,Appliance3,Shiftable,2014-08-20 17:56:00,2014-08-20 18:03:00,7.0,1405.58,True,"{""0"": 0, ""1"": 0, ""2"": 7}",2,2,2,1.0,8
Washing_Machine_2014-09-04_04,Washing Machine,Appliance3,Shiftable,2014-09-04 14:42:00,2014-09-04 14:47:00,5.0,1038.07,True,"{""0"": 0, ""1"": 5, ""2"": 0}",1,1,1,0.5,9
Washing_Machine_2014-09-12_02,Washing Machine,Appliance3,Shiftable,2014-09-12 17:03:00,2014-09-12 17:20:00,17.0,1698.35,True,"{""0"": 0, ""1"": 0, ""2"": 17}",2,2,2,1.0,9
Washing_Machine_2014-09-13_01,Washing Machine,Appliance3,Shiftable,2014-09-13 14:50:00,2014-09-13 15:25:00,35.0,21704.63,True,"{""0"": 0, ""1"": 35, ""2"": 0}",1,1,1,0.5,9
