event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2013-10-24_01,Tumble Dryer,original,,2013-10-24 10:56:00,2013-10-24 11:07:00,11,1487.94,0.007439699999999999,0,0.0,0.15,0.0,11,1487.94,0.3,0.007439699999999999,scheduled,,2013-10-24 13:00:00,2013-10-24 13:11:00,11,1487.94,0.0037198499999999994,11,1487.94,0.15,0.0037198499999999994,0,0.0,0.3,0.0
Tumble_Dryer_2013-10-28_01,Tumble Dryer,original,,2013-10-28 08:12:00,2013-10-28 08:19:00,7,8761.62,0.0438081,0,0.0,0.15,0.0,7,8761.62,0.3,0.0438081,scheduled,,2013-10-28 13:00:00,2013-10-28 13:07:00,7,8761.62,0.02190405,7,8761.62,0.15,0.02190405,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-01_01,Tumble Dryer,original,,2013-11-01 07:13:00,2013-11-01 07:31:00,18,15417.07,0.07708534999999997,0,0.0,0.15,0.0,18,15417.069999999994,0.3,0.07708534999999997,scheduled,,2013-11-01 13:00:00,2013-11-01 13:18:00,18,15417.07,0.038542674999999985,18,15417.069999999994,0.15,0.038542674999999985,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-08_01,Tumble Dryer,original,,2013-11-08 16:12:00,2013-11-08 16:18:00,6,24.0,0.00012,0,0.0,0.15,0.0,6,24.0,0.3,0.00012,scheduled,,2013-11-08 20:00:00,2013-11-08 20:06:00,6,24.0,6e-05,6,24.0,0.15,6e-05,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-13_01,Tumble Dryer,original,,2013-11-13 11:51:00,2013-11-13 11:56:00,5,279.25,0.00139625,0,0.0,0.15,0.0,5,279.25,0.3,0.00139625,scheduled,,2013-11-13 13:00:00,2013-11-13 13:05:00,5,279.25,0.000698125,5,279.25,0.15,0.000698125,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-14_01,Tumble Dryer,original,,2013-11-14 18:11:00,2013-11-14 18:20:00,9,544.0,0.0027199999999999998,0,0.0,0.15,0.0,9,544.0,0.3,0.0027199999999999998,scheduled,,2013-11-14 20:00:00,2013-11-14 20:09:00,9,544.0,0.0013599999999999999,9,544.0,0.15,0.0013599999999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-15_01,Tumble Dryer,original,,2013-11-15 06:59:00,2013-11-15 07:11:00,12,1536.0,0.00768,0,0.0,0.15,0.0,12,1536.0,0.3,0.00768,scheduled,,2013-11-15 13:00:00,2013-11-15 13:12:00,12,1536.0,0.00384,12,1536.0,0.15,0.00384,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-16_01,Tumble Dryer,original,,2013-11-16 07:16:00,2013-11-16 07:23:00,7,12769.66,0.06384829999999998,0,0.0,0.15,0.0,7,12769.659999999998,0.3,0.06384829999999998,scheduled,,2013-11-16 13:00:00,2013-11-16 13:07:00,7,12769.66,0.03192414999999999,7,12769.659999999998,0.15,0.03192414999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-11-27_01,Tumble Dryer,original,,2013-11-27 12:36:00,2013-11-27 12:49:00,13,2659.61,0.013298049999999999,0,0.0,0.15,0.0,13,2659.6099999999997,0.3,0.013298049999999999,scheduled,,2013-11-27 13:00:00,2013-11-27 13:13:00,13,2659.61,0.006649024999999999,13,2659.6099999999997,0.15,0.006649024999999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-08_01,Tumble Dryer,original,,2013-12-08 09:33:00,2013-12-08 09:41:00,8,8015.26,0.0400763,0,0.0,0.15,0.0,8,8015.260000000001,0.3,0.0400763,scheduled,,2013-12-08 13:00:00,2013-12-08 13:08:00,8,8015.26,0.02003815,8,8015.260000000001,0.15,0.02003815,0,0.0,0.3,0.0
