event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Tumble_Dryer_2014-03-31_01,Tumble Dryer,2014-03-31 16:50:00,2014-03-31 17:05:00,2014-04-01 06:00:00,2014-04-01 06:15:00,4,1,3.0,790,SUCCESS,,
Tumble_Dryer_2014-03-31_02,Tumble Dryer,2014-03-31 17:07:00,2014-03-31 17:18:00,2014-04-01 06:15:00,2014-04-01 06:26:00,4,1,3.0,773,SUCCESS,,
Tumble_Dryer_2014-03-31_03,Tumble Dryer,2014-03-31 17:19:00,2014-03-31 17:34:00,2014-04-01 06:26:00,2014-04-01 06:41:00,4,1,3.0,761,SUCCESS,,
Tumble_Dryer_2014-06-05_01,Tumble Dryer,2014-06-05 16:08:00,2014-06-05 16:15:00,2014-06-06 06:00:00,2014-06-06 06:07:00,4,1,3.0,832,SUCCESS,,
Tumble_Dryer_2014-06-09_01,Tumble Dryer,2014-06-09 09:30:00,2014-06-09 09:37:00,2014-06-10 06:00:00,2014-06-10 06:07:00,3,1,2.0,1230,SUCCESS,,
Tumble_Dryer_2014-07-17_02,Tumble Dryer,2014-07-17 14:42:00,2014-07-17 16:47:00,2014-07-18 06:00:00,2014-07-18 08:05:00,5,1,4.0,918,SUCCESS,,
Tumble_Dryer_2014-10-27_01,Tumble Dryer,2014-10-27 13:04:00,2014-10-27 14:05:00,2014-10-28 06:00:00,2014-10-28 07:01:00,5,1,4.0,1016,SUCCESS,,
Tumble_Dryer_2014-11-03_01,Tumble Dryer,2014-11-03 18:03:00,2014-11-03 19:10:00,2014-11-04 06:00:00,2014-11-04 07:07:00,4,1,3.0,717,SUCCESS,,
Tumble_Dryer_2014-11-13_01,Tumble Dryer,2014-11-13 14:09:00,2014-11-13 14:26:00,2014-11-14 06:00:00,2014-11-14 06:17:00,5,1,4.0,951,SUCCESS,,
Tumble_Dryer_2014-12-03_01,Tumble Dryer,2014-12-03 14:13:00,2014-12-03 14:38:00,2014-12-04 06:00:00,2014-12-04 06:25:00,5,1,4.0,947,SUCCESS,,
Tumble_Dryer_2014-12-03_02,Tumble Dryer,2014-12-03 14:39:00,2014-12-03 15:36:00,2014-12-04 06:25:00,2014-12-04 07:22:00,5,1,4.0,921,SUCCESS,,
Tumble_Dryer_2014-12-05_01,Tumble Dryer,2014-12-05 19:12:00,2014-12-05 19:50:00,2014-12-06 06:00:00,2014-12-06 06:38:00,4,1,3.0,648,SUCCESS,,
Tumble_Dryer_2014-12-10_01,Tumble Dryer,2014-12-10 12:41:00,2014-12-10 12:56:00,2014-12-11 06:00:00,2014-12-11 06:15:00,5,1,4.0,1039,SUCCESS,,
Tumble_Dryer_2014-12-10_02,Tumble Dryer,2014-12-10 16:40:00,2014-12-10 18:40:00,2014-12-10 20:00:00,2014-12-10 22:00:00,4,1,3.0,800,SUCCESS,,
Tumble_Dryer_2014-12-13_01,Tumble Dryer,2014-12-13 15:59:00,2014-12-13 17:39:00,2014-12-14 06:00:00,2014-12-14 07:40:00,4,1,3.0,841,SUCCESS,,
Tumble_Dryer_2014-12-14_02,Tumble Dryer,2014-12-14 14:24:00,2014-12-14 14:43:00,2014-12-15 06:00:00,2014-12-15 06:19:00,5,1,4.0,936,SUCCESS,,
Tumble_Dryer_2014-12-24_01,Tumble Dryer,2014-12-24 17:11:00,2014-12-24 17:27:00,2014-12-25 06:00:00,2014-12-25 06:16:00,4,1,3.0,769,SUCCESS,,
Tumble_Dryer_2014-12-24_02,Tumble Dryer,2014-12-24 19:43:00,2014-12-24 19:58:00,2014-12-25 06:16:00,2014-12-25 06:31:00,4,1,3.0,617,SUCCESS,,
Tumble_Dryer_2014-12-30_01,Tumble Dryer,2014-12-30 10:43:00,2014-12-30 12:42:00,2014-12-31 06:00:00,2014-12-31 07:59:00,3,1,2.0,1157,SUCCESS,,
Tumble_Dryer_2014-12-31_01,Tumble Dryer,2014-12-31 14:49:00,2014-12-31 15:08:00,2015-01-01 06:00:00,2015-01-01 06:19:00,5,1,4.0,911,SUCCESS,,
Tumble_Dryer_2015-01-02_01,Tumble Dryer,2015-01-02 13:15:00,2015-01-02 13:25:00,2015-01-03 06:00:00,2015-01-03 06:10:00,5,1,4.0,1005,SUCCESS,,
Tumble_Dryer_2015-01-03_01,Tumble Dryer,2015-01-03 19:21:00,2015-01-03 19:41:00,2015-01-04 06:00:00,2015-01-04 06:20:00,4,1,3.0,639,SUCCESS,,
Tumble_Dryer_2015-01-06_01,Tumble Dryer,2015-01-06 11:23:00,2015-01-06 12:25:00,2015-01-07 06:00:00,2015-01-07 07:02:00,3,1,2.0,1117,SUCCESS,,
Tumble_Dryer_2015-01-11_01,Tumble Dryer,2015-01-11 17:27:00,2015-01-11 17:45:00,2015-01-12 06:00:00,2015-01-12 06:18:00,4,1,3.0,753,SUCCESS,,
Tumble_Dryer_2015-01-15_01,Tumble Dryer,2015-01-15 13:53:00,2015-01-15 14:11:00,2015-01-16 06:00:00,2015-01-16 06:18:00,5,1,4.0,967,SUCCESS,,
Tumble_Dryer_2015-01-17_01,Tumble Dryer,2015-01-17 15:37:00,2015-01-17 16:04:00,2015-01-18 06:00:00,2015-01-18 06:27:00,5,1,4.0,863,SUCCESS,,
Tumble_Dryer_2015-01-22_01,Tumble Dryer,2015-01-22 15:19:00,2015-01-22 16:26:00,2015-01-23 06:00:00,2015-01-23 07:07:00,5,1,4.0,881,SUCCESS,,
Tumble_Dryer_2015-01-24_01,Tumble Dryer,2015-01-24 14:27:00,2015-01-24 15:56:00,2015-01-25 06:00:00,2015-01-25 07:29:00,5,1,4.0,933,SUCCESS,,
Tumble_Dryer_2015-01-27_01,Tumble Dryer,2015-01-27 12:45:00,2015-01-27 13:03:00,2015-01-28 06:00:00,2015-01-28 06:18:00,5,1,4.0,1035,SUCCESS,,
Tumble_Dryer_2015-01-31_01,Tumble Dryer,2015-01-31 11:16:00,2015-01-31 13:05:00,2015-02-01 06:00:00,2015-02-01 07:49:00,5,1,4.0,1124,SUCCESS,,
Tumble_Dryer_2015-02-02_01,Tumble Dryer,2015-02-02 09:30:00,2015-02-02 10:19:00,2015-02-03 06:00:00,2015-02-03 06:49:00,3,1,2.0,1230,SUCCESS,,
Tumble_Dryer_2015-02-05_01,Tumble Dryer,2015-02-05 14:38:00,2015-02-05 15:12:00,2015-02-06 06:00:00,2015-02-06 06:34:00,5,1,4.0,922,SUCCESS,,
Tumble_Dryer_2015-02-06_01,Tumble Dryer,2015-02-06 12:56:00,2015-02-06 13:20:00,2015-02-07 06:00:00,2015-02-07 06:24:00,5,1,4.0,1024,SUCCESS,,
Tumble_Dryer_2015-02-09_01,Tumble Dryer,2015-02-09 15:40:00,2015-02-09 17:07:00,2015-02-10 06:00:00,2015-02-10 07:27:00,4,1,3.0,860,SUCCESS,,
Tumble_Dryer_2015-02-17_01,Tumble Dryer,2015-02-17 17:40:00,2015-02-17 18:12:00,2015-02-18 06:00:00,2015-02-18 06:32:00,4,1,3.0,740,SUCCESS,,
Tumble_Dryer_2015-02-20_01,Tumble Dryer,2015-02-20 20:33:00,2015-02-20 20:48:00,2015-02-21 06:00:00,2015-02-21 06:15:00,2,1,1.0,567,SUCCESS,,
Tumble_Dryer_2015-02-21_01,Tumble Dryer,2015-02-21 16:23:00,2015-02-21 16:50:00,2015-02-22 06:00:00,2015-02-22 06:27:00,4,1,3.0,817,SUCCESS,,
Tumble_Dryer_2015-02-25_01,Tumble Dryer,2015-02-25 09:01:00,2015-02-25 10:20:00,2015-02-26 06:00:00,2015-02-26 07:19:00,3,1,2.0,1259,SUCCESS,,
Tumble_Dryer_2015-02-25_02,Tumble Dryer,2015-02-25 12:34:00,2015-02-25 13:05:00,2015-02-26 07:19:00,2015-02-26 07:50:00,5,1,4.0,1046,SUCCESS,,
Tumble_Dryer_2015-02-25_03,Tumble Dryer,2015-02-25 17:17:00,2015-02-25 18:20:00,2015-02-25 20:00:00,2015-02-25 21:03:00,4,1,3.0,763,SUCCESS,,
Tumble_Dryer_2015-02-25_04,Tumble Dryer,2015-02-25 20:11:00,2015-02-25 20:30:00,2015-02-25 21:03:00,2015-02-25 21:22:00,2,1,1.0,589,SUCCESS,,
Tumble_Dryer_2015-03-07_01,Tumble Dryer,2015-03-07 13:07:00,2015-03-07 13:32:00,2015-03-08 06:00:00,2015-03-08 06:25:00,5,1,4.0,1013,SUCCESS,,
Tumble_Dryer_2015-03-12_01,Tumble Dryer,2015-03-12 17:27:00,2015-03-12 17:42:00,2015-03-13 06:00:00,2015-03-13 06:15:00,4,1,3.0,753,SUCCESS,,
Tumble_Dryer_2015-03-21_01,Tumble Dryer,2015-03-21 13:38:00,2015-03-21 14:08:00,2015-03-22 06:00:00,2015-03-22 06:30:00,5,1,4.0,982,SUCCESS,,
Tumble_Dryer_2015-04-01_01,Tumble Dryer,2015-04-01 16:35:00,2015-04-01 16:51:00,2015-04-02 06:00:00,2015-04-02 06:16:00,4,1,3.0,805,SUCCESS,,
Tumble_Dryer_2015-04-12_01,Tumble Dryer,2015-04-12 14:23:00,2015-04-12 14:52:00,2015-04-13 06:00:00,2015-04-13 06:29:00,5,1,4.0,937,SUCCESS,,
Tumble_Dryer_2015-04-27_01,Tumble Dryer,2015-04-27 17:20:00,2015-04-27 17:46:00,2015-04-28 06:00:00,2015-04-28 06:26:00,4,1,3.0,760,SUCCESS,,
Tumble_Dryer_2015-06-08_01,Tumble Dryer,2015-06-08 18:39:00,2015-06-08 19:27:00,2015-06-09 06:00:00,2015-06-09 06:48:00,4,1,3.0,681,SUCCESS,,
Tumble_Dryer_2015-06-08_02,Tumble Dryer,2015-06-08 19:37:00,2015-06-08 20:07:00,2015-06-09 06:48:00,2015-06-09 07:18:00,4,1,3.0,623,SUCCESS,,
Tumble_Dryer_2015-06-18_01,Tumble Dryer,2015-06-18 17:50:00,2015-06-18 18:02:00,2015-06-19 06:00:00,2015-06-19 06:12:00,4,1,3.0,730,SUCCESS,,
Washing_Machine_2014-03-07_02,Washing Machine,2014-03-07 23:52:00,2014-03-08 01:01:00,2014-03-08 06:00:00,2014-03-08 07:09:00,2,1,1.0,368,SUCCESS,,
Washing_Machine_2014-03-10_01,Washing Machine,2014-03-10 07:34:00,2014-03-10 08:18:00,2014-03-10 07:39:00,2014-03-10 08:23:00,1,1,0.1,5,SUCCESS,,
Washing_Machine_2014-03-14_01,Washing Machine,2014-03-14 07:37:00,2014-03-14 08:46:00,2014-03-14 07:42:00,2014-03-14 08:51:00,3,1,2.0,5,SUCCESS,,
Washing_Machine_2014-03-15_01,Washing Machine,2014-03-15 12:02:00,2014-03-15 12:48:00,2014-03-16 06:00:00,2014-03-16 06:46:00,5,1,4.0,1078,SUCCESS,,
Washing_Machine_2014-03-17_01,Washing Machine,2014-03-17 14:06:00,2014-03-17 14:15:00,2014-03-18 06:00:00,2014-03-18 06:09:00,5,1,4.0,954,SUCCESS,,
