appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge-Freezer,Base,2013-12-17 18:39:00,2013-12-17 21:32:00,173.0,11582.99
Appliance1,Fridge-Freezer,Base,2013-12-18 00:03:00,2013-12-18 00:31:00,28.0,2008.26
Appliance1,Fridge-Freezer,Base,2013-12-18 02:17:00,2013-12-18 03:15:00,58.0,3983.71
Appliance1,Fridge-Freezer,Base,2013-12-18 05:40:00,2013-12-18 06:18:00,38.0,2815.06
Appliance1,Fridge-Freezer,Base,2013-12-18 08:20:00,2013-12-18 08:58:00,38.0,2835.92
Appliance1,Fridge-Freezer,Base,2013-12-18 10:53:00,2013-12-18 11:30:00,37.0,2756.27
Appliance1,Fridge-Freezer,Base,2013-12-18 13:13:00,2013-12-18 13:40:00,27.0,2107.59
Appliance1,Fridge-Freezer,Base,2013-12-18 15:05:00,2013-12-18 15:36:00,31.0,2335.33
Appliance1,Fridge-Freezer,Base,2013-12-18 16:20:00,2013-12-18 16:52:00,32.0,2294.3
Appliance1,Fridge-Freezer,Base,2013-12-18 18:02:00,2013-12-18 18:57:00,55.0,3958.37
Appliance1,Fridge-Freezer,Base,2013-12-18 20:27:00,2013-12-18 21:05:00,38.0,2788.89
Appliance1,Fridge-Freezer,Base,2013-12-18 22:30:00,2013-12-18 23:02:00,32.0,2321.66
Appliance1,Fridge-Freezer,Base,2013-12-19 00:30:00,2013-12-19 01:04:00,34.0,2522.19
Appliance1,Fridge-Freezer,Base,2013-12-19 02:40:00,2013-12-19 03:18:00,38.0,2792.69
Appliance1,Fridge-Freezer,Base,2013-12-19 05:09:00,2013-12-19 05:51:00,42.0,3127.66
Appliance1,Fridge-Freezer,Base,2013-12-19 08:04:00,2013-12-19 09:00:00,56.0,4023.2
Appliance1,Fridge-Freezer,Base,2013-12-19 11:10:00,2013-12-19 12:13:00,63.0,4582.96
Appliance1,Fridge-Freezer,Base,2013-12-19 13:56:00,2013-12-19 14:45:00,49.0,3515.94
Appliance1,Fridge-Freezer,Base,2013-12-19 16:26:00,2013-12-19 17:13:00,47.0,3355.12
Appliance1,Fridge-Freezer,Base,2013-12-19 18:57:00,2013-12-19 23:01:00,244.0,15981.45
Appliance1,Fridge-Freezer,Base,2013-12-20 01:33:00,2013-12-20 02:00:00,27.0,1971.6
Appliance1,Fridge-Freezer,Base,2013-12-20 04:32:00,2013-12-20 04:59:00,27.0,2005.62
Appliance1,Fridge-Freezer,Base,2013-12-20 07:31:00,2013-12-20 07:58:00,27.0,2034.46
Appliance1,Fridge-Freezer,Base,2013-12-20 10:00:00,2013-12-20 10:47:00,47.0,3451.9
Appliance1,Fridge-Freezer,Base,2013-12-20 12:53:00,2013-12-20 13:30:00,37.0,2807.23
Appliance1,Fridge-Freezer,Base,2013-12-20 15:18:00,2013-12-20 16:03:00,45.0,3340.49
Appliance1,Fridge-Freezer,Base,2013-12-20 17:38:00,2013-12-20 18:09:00,31.0,2316.34
Appliance1,Fridge-Freezer,Base,2013-12-20 19:34:00,2013-12-20 20:12:00,38.0,2848.32
Appliance1,Fridge-Freezer,Base,2013-12-20 21:26:00,2013-12-20 22:08:00,42.0,2845.91
Appliance1,Fridge-Freezer,Base,2013-12-20 23:51:00,2013-12-21 00:24:00,33.0,2430.32
Appliance1,Fridge-Freezer,Base,2013-12-21 02:04:00,2013-12-21 02:31:00,27.0,2107.38
Appliance1,Fridge-Freezer,Base,2013-12-21 04:07:00,2013-12-21 04:35:00,28.0,2102.07
Appliance1,Fridge-Freezer,Base,2013-12-21 06:11:00,2013-12-21 06:39:00,28.0,2141.14
Appliance1,Fridge-Freezer,Base,2013-12-21 08:17:00,2013-12-21 08:44:00,27.0,2058.6
