appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge,Base,2013-11-01 23:11:00,2013-11-01 23:33:00,22.0,2524.09
Appliance1,Fridge,Base,2013-11-02 00:48:00,2013-11-02 01:10:00,22.0,2540.5
Appliance1,Fridge,Base,2013-11-02 02:27:00,2013-11-02 02:50:00,23.0,2554.81
Appliance1,Fridge,Base,2013-11-02 04:10:00,2013-11-02 04:32:00,22.0,2538.64
Appliance1,Fridge,Base,2013-11-02 05:55:00,2013-11-02 06:17:00,22.0,2548.81
Appliance1,Fridge,Base,2013-11-02 07:29:00,2013-11-02 08:00:00,31.0,3519.38
Appliance1,Fridge,Base,2013-11-02 08:27:00,2013-11-02 08:54:00,27.0,2992.28
Appliance1,Fridge,Base,2013-11-02 09:20:00,2013-11-02 09:43:00,23.0,2547.33
Appliance1,Fridge,Base,2013-11-02 10:23:00,2013-11-02 10:42:00,19.0,2188.76
Appliance1,Fridge,Base,2013-11-02 11:36:00,2013-11-02 11:57:00,21.0,2296.72
Appliance1,Fridge,Base,2013-11-02 13:06:00,2013-11-02 13:26:00,20.0,2359.8
Appliance1,Fridge,Base,2013-11-02 14:45:00,2013-11-02 15:07:00,22.0,2439.95
Appliance1,Fridge,Base,2013-11-02 16:31:00,2013-11-02 16:53:00,22.0,2557.46
Appliance1,Fridge,Base,2013-11-02 17:53:00,2013-11-02 18:16:00,23.0,2648.28
Appliance1,Fridge,Base,2013-11-02 19:04:00,2013-11-02 19:26:00,22.0,2512.07
Appliance1,Fridge,Base,2013-11-02 20:33:00,2013-11-02 20:56:00,23.0,2689.77
Appliance1,Fridge,Base,2013-11-02 21:58:00,2013-11-02 22:17:00,19.0,2186.33
Appliance1,Fridge,Base,2013-11-02 23:18:00,2013-11-02 23:39:00,21.0,2329.1
Appliance1,Fridge,Base,2013-11-03 00:42:00,2013-11-03 01:03:00,21.0,2392.92
Appliance1,Fridge,Base,2013-11-03 02:10:00,2013-11-03 02:30:00,20.0,2259.09
Appliance1,Fridge,Base,2013-11-03 03:39:00,2013-11-03 04:03:00,24.0,2743.08
Appliance1,Fridge,Base,2013-11-03 05:19:00,2013-11-03 05:42:00,23.0,2601.4
Appliance1,Fridge,Base,2013-11-03 07:02:00,2013-11-03 07:24:00,22.0,2612.7
Appliance1,Fridge,Base,2013-11-03 08:06:00,2013-11-03 08:27:00,21.0,2459.36
Appliance1,Fridge,Base,2013-11-03 09:38:00,2013-11-03 10:00:00,22.0,2491.49
Appliance1,Fridge,Base,2013-11-03 10:41:00,2013-11-03 11:06:00,25.0,2795.52
Appliance1,Fridge,Base,2013-11-03 11:42:00,2013-11-03 12:06:00,24.0,2667.16
Appliance1,Fridge,Base,2013-11-03 12:40:00,2013-11-03 13:07:00,27.0,2851.25
Appliance1,Fridge,Base,2013-11-03 13:43:00,2013-11-03 14:03:00,20.0,2218.18
Appliance1,Fridge,Base,2013-11-03 14:59:00,2013-11-03 15:19:00,20.0,2291.59
