event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washing_Machine_2014-01-20_01,Washing Machine,2014-01-20 16:58:00,2014-01-20 18:07:00,2014-01-20 22:00:00,2014-01-20 23:09:00,SUCCESS,winter,69.0,30430.69
Washing_Machine_2014-01-23_01,Washing Machine,2014-01-23 17:29:00,2014-01-23 18:06:00,2014-01-23 22:00:00,2014-01-23 22:37:00,SUCCESS,winter,37.0,15497.2
Washing_Machine_2014-03-06_01,Washing Machine,2014-03-06 16:36:00,2014-03-06 17:48:00,2014-03-06 16:41:00,2014-03-06 17:53:00,SUCCESS,winter,72.0,25394.86
Washing_Machine_2014-03-06_02,Washing Machine,2014-03-06 18:23:00,2014-03-06 18:42:00,2014-03-07 06:00:00,2014-03-07 06:19:00,SUCCESS,winter,19.0,2396.78
Washing_Machine_2014-03-06_03,Washing Machine,2014-03-06 19:12:00,2014-03-06 20:25:00,2014-03-07 06:19:00,2014-03-07 07:32:00,SUCCESS,winter,73.0,27210.05
Washing_Machine_2014-03-15_04,Washing Machine,2014-03-15 19:34:00,2014-03-15 20:44:00,2014-03-15 22:00:00,2014-03-15 23:10:00,SUCCESS,winter,70.0,36654.59
Washing_Machine_2014-03-16_05,Washing Machine,2014-03-16 17:05:00,2014-03-16 17:22:00,2014-03-17 06:00:00,2014-03-17 06:17:00,SUCCESS,winter,17.0,2686.23
Washing_Machine_2014-03-16_06,Washing Machine,2014-03-16 17:24:00,2014-03-16 18:34:00,2014-03-17 06:17:00,2014-03-17 07:27:00,SUCCESS,winter,70.0,47463.07
Washing_Machine_2014-03-16_07,Washing Machine,2014-03-16 19:17:00,2014-03-16 19:52:00,2014-03-17 07:27:00,2014-03-17 08:02:00,SUCCESS,winter,35.0,7331.03
Washing_Machine_2014-03-28_02,Washing Machine,2014-03-28 19:06:00,2014-03-28 20:21:00,2014-03-28 22:00:00,2014-03-28 23:15:00,SUCCESS,winter,75.0,25717.43
Washing_Machine_2014-03-30_03,Washing Machine,2014-03-30 16:51:00,2014-03-30 17:28:00,2014-03-30 16:56:00,2014-03-30 17:33:00,SUCCESS,winter,37.0,17626.27
Washing_Machine_2014-04-08_01,Washing Machine,2014-04-08 19:29:00,2014-04-08 20:40:00,2014-04-08 22:00:00,2014-04-08 23:11:00,SUCCESS,winter,71.0,40500.29
Washing_Machine_2014-04-24_03,Washing Machine,2014-04-24 18:23:00,2014-04-24 19:07:00,2014-04-25 06:00:00,2014-04-25 06:44:00,SUCCESS,winter,44.0,10557.98
Washing_Machine_2014-04-24_04,Washing Machine,2014-04-24 19:08:00,2014-04-24 19:25:00,2014-04-25 06:44:00,2014-04-25 07:01:00,SUCCESS,winter,17.0,706.65
Washing_Machine_2014-04-24_05,Washing Machine,2014-04-24 19:39:00,2014-04-24 20:19:00,2014-04-25 07:01:00,2014-04-25 07:41:00,SUCCESS,winter,40.0,17406.29
Washing_Machine_2014-04-27_05,Washing Machine,2014-04-27 16:13:00,2014-04-27 17:21:00,2014-04-27 16:18:00,2014-04-27 17:26:00,SUCCESS,winter,68.0,22819.32
Washing_Machine_2014-04-29_01,Washing Machine,2014-04-29 16:20:00,2014-04-29 17:36:00,2014-04-29 16:25:00,2014-04-29 17:41:00,SUCCESS,winter,76.0,12501.85
