event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Dryer_2013-11-03_01,Dryer,Appliance3,2013-11-03 00:33:00,2013-11-03 01:07:00,2013-11-03 01:03:00,2013-11-03 01:37:00,34,0.17560919444444445,0.08911522222222223,0.08649397222222222,49.25366948800928,0.5,34
Dryer_2013-11-04_02,Dryer,Appliance3,2013-11-04 12:08:00,2013-11-04 12:13:00,2013-11-04 13:08:00,2013-11-04 13:13:00,5,0.0006653968253968254,0.0003326984126984127,0.0003326984126984127,50.0,1.0,5
Dryer_2013-11-11_01,Dryer,Appliance3,2013-11-11 06:04:00,2013-11-11 06:29:00,2013-11-11 13:04:00,2013-11-11 13:29:00,25,0.15704076551226553,0.07852038275613277,0.07852038275613277,50.0,7.0,25
Dryer_2013-11-11_07,Dryer,Appliance3,2013-11-11 06:45:00,2013-11-11 06:56:00,2013-11-11 13:30:00,2013-11-11 13:41:00,11,0.0022445492424242423,0.0011222746212121212,0.0011222746212121212,50.0,6.75,11
Dryer_2013-11-16_01,Dryer,Appliance3,2013-11-16 06:27:00,2013-11-16 07:13:00,2013-11-16 13:12:00,2013-11-16 13:58:00,46,0.31917617658730163,0.15958808829365081,0.15958808829365081,50.0,6.75,46
Dryer_2013-11-27_01,Dryer,Appliance3,2013-11-27 09:38:00,2013-11-27 09:43:00,2013-11-27 13:08:00,2013-11-27 13:13:00,5,0.0032,0.0016,0.0016,50.0,3.5,5
Dryer_2013-11-30_01,Dryer,Appliance3,2013-11-30 06:56:00,2013-11-30 07:24:00,2013-11-30 13:11:00,2013-11-30 13:39:00,28,0.12498032936507937,0.062490164682539685,0.062490164682539685,50.0,6.25,28
Dryer_2013-11-30_03,Dryer,Appliance3,2013-11-30 07:27:00,2013-11-30 07:33:00,2013-11-30 13:42:00,2013-11-30 13:48:00,6,0.001091936507936508,0.000545968253968254,0.000545968253968254,50.0,6.25,6
Dryer_2013-11-30_04,Dryer,Appliance3,2013-11-30 07:35:00,2013-11-30 07:42:00,2013-11-30 13:50:00,2013-11-30 13:57:00,7,0.0012567301587301587,0.0006283650793650794,0.0006283650793650794,50.0,6.25,7
Dryer_2013-12-08_01,Dryer,Appliance3,2013-12-08 06:37:00,2013-12-08 07:25:00,2013-12-08 13:07:00,2013-12-08 13:55:00,48,0.25964746626984136,0.12982373313492068,0.12982373313492068,50.0,6.5,48
Dryer_2013-12-08_05,Dryer,Appliance3,2013-12-08 07:36:00,2013-12-08 07:41:00,2013-12-08 14:06:00,2013-12-08 14:11:00,5,0.0010177857142857141,0.0005088928571428571,0.0005088928571428571,50.0,6.5,5
Dryer_2013-12-14_01,Dryer,Appliance3,2013-12-14 06:24:00,2013-12-14 07:09:00,2013-12-14 13:09:00,2013-12-14 13:54:00,45,0.24848067424242426,0.12424033712121213,0.12424033712121213,50.0,6.75,45
Dryer_2013-12-14_07,Dryer,Appliance3,2013-12-14 07:28:00,2013-12-14 07:34:00,2013-12-14 13:58:00,2013-12-14 14:04:00,6,0.0009090555555555555,0.00045452777777777776,0.00045452777777777776,50.0,6.5,6
Dryer_2013-12-21_01,Dryer,Appliance3,2013-12-21 06:40:00,2013-12-21 07:15:00,2013-12-21 13:10:00,2013-12-21 13:45:00,35,0.24945841215728717,0.12472920607864359,0.12472920607864359,50.0,6.5,35
Dryer_2013-12-21_04,Dryer,Appliance3,2013-12-21 07:21:00,2013-12-21 07:27:00,2013-12-21 13:51:00,2013-12-21 13:57:00,6,0.0009672857142857141,0.0004836428571428571,0.0004836428571428571,50.0,6.5,6
Dryer_2013-12-21_05,Dryer,Appliance3,2013-12-21 07:28:00,2013-12-21 07:36:00,2013-12-21 13:58:00,2013-12-21 14:06:00,8,0.0008386428571428572,0.0004193214285714286,0.0004193214285714286,50.0,6.5,8
Dryer_2013-12-21_06,Dryer,Appliance3,2013-12-21 07:37:00,2013-12-21 07:45:00,2013-12-21 14:07:00,2013-12-21 14:15:00,8,0.0014067261904761907,0.0007033630952380953,0.0007033630952380953,50.0,6.5,8
Dryer_2013-12-24_01,Dryer,Appliance3,2013-12-24 06:31:00,2013-12-24 07:09:00,2013-12-24 13:01:00,2013-12-24 13:39:00,38,0.24903448214285714,0.12451724107142857,0.12451724107142857,50.0,6.5,38
Dryer_2013-12-24_02,Dryer,Appliance3,2013-12-24 07:11:00,2013-12-24 07:16:00,2013-12-24 13:41:00,2013-12-24 13:46:00,5,0.0008662222222222222,0.0004331111111111111,0.0004331111111111111,50.0,6.5,5
Dryer_2013-12-24_07,Dryer,Appliance3,2013-12-24 07:31:00,2013-12-24 07:37:00,2013-12-24 13:46:00,2013-12-24 13:52:00,6,0.0013888750000000001,0.0006944375000000001,0.0006944375000000001,50.0,6.25,6
Dryer_2013-12-31_01,Dryer,Appliance3,2013-12-31 06:58:00,2013-12-31 07:31:00,2013-12-31 13:13:00,2013-12-31 13:46:00,33,0.15061094444444445,0.07530547222222223,0.07530547222222223,50.0,6.25,33
Dryer_2013-12-31_02,Dryer,Appliance3,2013-12-31 07:32:00,2013-12-31 07:43:00,2013-12-31 13:02:00,2013-12-31 13:13:00,11,0.0020451111111111113,0.0010225555555555556,0.0010225555555555556,50.0,5.5,11
Dryer_2013-12-31_03,Dryer,Appliance3,2013-12-31 07:44:00,2013-12-31 07:54:00,2013-12-31 13:59:00,2013-12-31 14:09:00,10,0.0016925,0.00084625,0.00084625,50.0,6.25,10
Dryer_2014-01-08_01,Dryer,Appliance3,2014-01-08 07:00:00,2014-01-08 07:30:00,2014-01-08 13:00:00,2014-01-08 13:30:00,30,0.1482595,0.07412975,0.07412975,50.0,6.0,30
Dryer_2014-01-08_03,Dryer,Appliance3,2014-01-08 07:33:00,2014-01-08 07:42:00,2014-01-08 13:33:00,2014-01-08 13:42:00,9,0.001183753968253968,0.000591876984126984,0.000591876984126984,50.0,6.0,9
Dryer_2014-01-08_04,Dryer,Appliance3,2014-01-08 07:43:00,2014-01-08 07:52:00,2014-01-08 13:43:00,2014-01-08 13:52:00,9,0.0015754999999999999,0.0007877499999999999,0.0007877499999999999,50.0,6.0,9
Dryer_2014-01-15_01,Dryer,Appliance3,2014-01-15 17:28:00,2014-01-15 17:48:00,2014-01-15 20:13:00,2014-01-15 20:33:00,20,0.028342857142857145,0.014171428571428573,0.014171428571428573,50.0,2.75,12
Dryer_2014-01-15_02,Dryer,Appliance3,2014-01-15 19:45:00,2014-01-15 20:02:00,2014-01-15 20:45:00,2014-01-15 21:02:00,17,0.0012443636363636363,0.0006603636363636363,0.000584,46.93161893629457,1.0,17
