event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Freezer_2013-11-28_01,Freezer,Appliance1,Base,2013-11-28 12:28:00,2013-11-28 12:43:00,15.0,828.11,False
Freezer_2013-11-28_02,Freezer,Appliance1,Base,2013-11-28 13:25:00,2013-11-28 13:40:00,15.0,820.37,False
Freezer_2013-11-28_03,Freezer,Appliance1,Base,2013-11-28 14:20:00,2013-11-28 14:35:00,15.0,815.66,False
Freezer_2013-11-28_04,Freezer,Appliance1,Base,2013-11-28 15:18:00,2013-11-28 15:34:00,16.0,846.6,False
Freezer_2013-11-28_05,Freezer,Appliance1,Base,2013-11-28 16:18:00,2013-11-28 16:33:00,15.0,826.4,False
Freezer_2013-11-28_06,Freezer,Appliance1,Base,2013-11-28 17:15:00,2013-11-28 17:30:00,15.0,816.23,False
Freezer_2013-11-28_07,Freezer,Appliance1,Base,2013-11-28 18:12:00,2013-11-28 18:27:00,15.0,831.74,False
Freezer_2013-11-28_08,Freezer,Appliance1,Base,2013-11-28 19:07:00,2013-11-28 19:23:00,16.0,868.0,False
Freezer_2013-11-28_09,Freezer,Appliance1,Base,2013-11-28 20:08:00,2013-11-28 20:24:00,16.0,853.79,False
Freezer_2013-11-28_10,Freezer,Appliance1,Base,2013-11-28 21:05:00,2013-11-28 21:20:00,15.0,831.16,False
Freezer_2013-11-28_11,Freezer,Appliance1,Base,2013-11-28 22:01:00,2013-11-28 22:17:00,16.0,837.91,False
Freezer_2013-11-28_12,Freezer,Appliance1,Base,2013-11-28 22:58:00,2013-11-28 23:14:00,16.0,1008.36,False
Freezer_2013-11-28_13,Freezer,Appliance1,Base,2013-11-28 23:57:00,2013-11-29 00:12:00,15.0,838.26,False
Freezer_2013-11-29_01,Freezer,Appliance1,Base,2013-11-29 00:54:00,2013-11-29 01:10:00,16.0,860.0,False
Freezer_2013-11-29_02,Freezer,Appliance1,Base,2013-11-29 01:51:00,2013-11-29 02:07:00,16.0,853.66,False
Freezer_2013-11-29_03,Freezer,Appliance1,Base,2013-11-29 02:50:00,2013-11-29 03:06:00,16.0,879.26,False
Freezer_2013-11-29_04,Freezer,Appliance1,Base,2013-11-29 03:50:00,2013-11-29 04:06:00,16.0,868.58,False
Freezer_2013-11-29_05,Freezer,Appliance1,Base,2013-11-29 04:48:00,2013-11-29 05:04:00,16.0,867.18,False
Freezer_2013-11-29_06,Freezer,Appliance1,Base,2013-11-29 05:45:00,2013-11-29 06:00:00,15.0,830.05,False
Freezer_2013-11-29_07,Freezer,Appliance1,Base,2013-11-29 06:45:00,2013-11-29 07:00:00,15.0,842.52,False
Freezer_2013-11-29_08,Freezer,Appliance1,Base,2013-11-29 07:44:00,2013-11-29 07:59:00,15.0,844.99,False
Freezer_2013-11-29_09,Freezer,Appliance1,Base,2013-11-29 08:41:00,2013-11-29 08:56:00,15.0,839.37,False
Freezer_2013-11-29_10,Freezer,Appliance1,Base,2013-11-29 09:38:00,2013-11-29 09:53:00,15.0,829.12,False
Freezer_2013-11-29_11,Freezer,Appliance1,Base,2013-11-29 10:38:00,2013-11-29 10:53:00,15.0,828.06,False
Freezer_2013-11-29_12,Freezer,Appliance1,Base,2013-11-29 11:36:00,2013-11-29 11:52:00,16.0,837.2,False
Freezer_2013-11-29_13,Freezer,Appliance1,Base,2013-11-29 12:34:00,2013-11-29 12:49:00,15.0,859.17,False
Freezer_2013-11-29_14,Freezer,Appliance1,Base,2013-11-29 13:33:00,2013-11-29 13:48:00,15.0,852.71,False
Freezer_2013-11-29_15,Freezer,Appliance1,Base,2013-11-29 14:31:00,2013-11-29 14:46:00,15.0,828.41,False
Freezer_2013-11-29_16,Freezer,Appliance1,Base,2013-11-29 15:28:00,2013-11-29 15:44:00,16.0,855.52,False
Freezer_2013-11-29_17,Freezer,Appliance1,Base,2013-11-29 16:28:00,2013-11-29 16:44:00,16.0,843.13,False
Freezer_2013-11-29_18,Freezer,Appliance1,Base,2013-11-29 17:27:00,2013-11-29 17:43:00,16.0,849.15,False
Freezer_2013-11-29_19,Freezer,Appliance1,Base,2013-11-29 18:25:00,2013-11-29 18:40:00,15.0,849.02,False
Freezer_2013-11-29_20,Freezer,Appliance1,Base,2013-11-29 19:25:00,2013-11-29 19:41:00,16.0,855.22,False
Freezer_2013-11-29_21,Freezer,Appliance1,Base,2013-11-29 20:23:00,2013-11-29 20:39:00,16.0,860.58,False
Freezer_2013-11-29_22,Freezer,Appliance1,Base,2013-11-29 21:21:00,2013-11-29 21:36:00,15.0,859.69,False
Freezer_2013-11-29_23,Freezer,Appliance1,Base,2013-11-29 22:18:00,2013-11-29 22:34:00,16.0,870.23,False
Freezer_2013-11-29_24,Freezer,Appliance1,Base,2013-11-29 23:17:00,2013-11-29 23:32:00,15.0,856.12,False
Freezer_2013-11-30_01,Freezer,Appliance1,Base,2013-11-30 00:15:00,2013-11-30 00:31:00,16.0,881.69,False
Freezer_2013-11-30_02,Freezer,Appliance1,Base,2013-11-30 01:13:00,2013-11-30 01:28:00,15.0,861.29,False
Freezer_2013-11-30_03,Freezer,Appliance1,Base,2013-11-30 02:11:00,2013-11-30 02:27:00,16.0,863.71,False
Freezer_2013-11-30_04,Freezer,Appliance1,Base,2013-11-30 03:11:00,2013-11-30 03:26:00,15.0,873.27,False
Freezer_2013-11-30_05,Freezer,Appliance1,Base,2013-11-30 04:11:00,2013-11-30 04:27:00,16.0,868.51,False
Freezer_2013-11-30_06,Freezer,Appliance1,Base,2013-11-30 05:08:00,2013-11-30 05:24:00,16.0,840.08,False
Freezer_2013-11-30_07,Freezer,Appliance1,Base,2013-11-30 06:09:00,2013-11-30 06:24:00,15.0,838.81,False
Freezer_2013-11-30_08,Freezer,Appliance1,Base,2013-11-30 07:09:00,2013-11-30 07:23:00,14.0,808.14,False
Freezer_2013-11-30_09,Freezer,Appliance1,Base,2013-11-30 08:05:00,2013-11-30 08:19:00,14.0,785.13,False
Freezer_2013-11-30_10,Freezer,Appliance1,Base,2013-11-30 09:02:00,2013-11-30 09:17:00,15.0,786.96,False
Freezer_2013-11-30_11,Freezer,Appliance1,Base,2013-11-30 10:02:00,2013-11-30 10:17:00,15.0,821.74,False
Freezer_2013-11-30_12,Freezer,Appliance1,Base,2013-11-30 10:58:00,2013-11-30 11:13:00,15.0,851.08,False
Freezer_2013-11-30_13,Freezer,Appliance1,Base,2013-11-30 11:56:00,2013-11-30 12:11:00,15.0,842.8,False
Freezer_2013-11-30_14,Freezer,Appliance1,Base,2013-11-30 12:56:00,2013-11-30 13:13:00,17.0,901.89,False
Freezer_2013-11-30_15,Freezer,Appliance1,Base,2013-11-30 13:56:00,2013-11-30 14:12:00,16.0,907.58,False
Freezer_2013-11-30_16,Freezer,Appliance1,Base,2013-11-30 14:57:00,2013-11-30 15:14:00,17.0,902.25,False
Freezer_2013-11-30_17,Freezer,Appliance1,Base,2013-11-30 15:56:00,2013-11-30 16:12:00,16.0,849.96,False
Freezer_2013-11-30_18,Freezer,Appliance1,Base,2013-11-30 16:58:00,2013-11-30 17:14:00,16.0,868.54,False
Freezer_2013-11-30_19,Freezer,Appliance1,Base,2013-11-30 17:58:00,2013-11-30 18:13:00,15.0,842.12,False
Freezer_2013-11-30_20,Freezer,Appliance1,Base,2013-11-30 18:58:00,2013-11-30 19:13:00,15.0,819.38,False
Freezer_2013-11-30_21,Freezer,Appliance1,Base,2013-11-30 19:58:00,2013-11-30 20:14:00,16.0,843.15,False
Freezer_2013-11-30_22,Freezer,Appliance1,Base,2013-11-30 20:55:00,2013-11-30 21:10:00,15.0,798.52,False
Freezer_2013-11-30_23,Freezer,Appliance1,Base,2013-11-30 21:54:00,2013-11-30 22:10:00,16.0,826.57,False
Freezer_2013-11-30_24,Freezer,Appliance1,Base,2013-11-30 22:54:00,2013-11-30 23:09:00,15.0,828.98,False
Freezer_2013-11-30_25,Freezer,Appliance1,Base,2013-11-30 23:53:00,2013-12-01 00:09:00,16.0,873.48,False
Freezer_2013-12-01_01,Freezer,Appliance1,Base,2013-12-01 00:53:00,2013-12-01 01:10:00,17.0,929.92,False
Freezer_2013-12-01_02,Freezer,Appliance1,Base,2013-12-01 01:52:00,2013-12-01 02:07:00,15.0,853.59,False
Freezer_2013-12-01_03,Freezer,Appliance1,Base,2013-12-01 02:51:00,2013-12-01 03:06:00,15.0,851.31,False
Freezer_2013-12-01_04,Freezer,Appliance1,Base,2013-12-01 03:54:00,2013-12-01 04:09:00,15.0,839.54,False
Freezer_2013-12-01_05,Freezer,Appliance1,Base,2013-12-01 04:54:00,2013-12-01 05:09:00,15.0,845.96,False
Freezer_2013-12-01_06,Freezer,Appliance1,Base,2013-12-01 05:54:00,2013-12-01 06:09:00,15.0,823.8,False
Freezer_2013-12-01_07,Freezer,Appliance1,Base,2013-12-01 06:54:00,2013-12-01 07:09:00,15.0,806.98,False
Freezer_2013-12-01_08,Freezer,Appliance1,Base,2013-12-01 07:53:00,2013-12-01 08:07:00,14.0,805.49,False
Freezer_2013-12-01_09,Freezer,Appliance1,Base,2013-12-01 08:51:00,2013-12-01 09:06:00,15.0,820.84,False
Freezer_2013-12-01_10,Freezer,Appliance1,Base,2013-12-01 09:52:00,2013-12-01 10:07:00,15.0,839.97,False
Freezer_2013-12-01_11,Freezer,Appliance1,Base,2013-12-01 10:50:00,2013-12-01 11:05:00,15.0,826.29,False
Freezer_2013-12-01_12,Freezer,Appliance1,Base,2013-12-01 11:50:00,2013-12-01 12:05:00,15.0,837.96,False
Freezer_2013-12-01_13,Freezer,Appliance1,Base,2013-12-01 12:50:00,2013-12-01 13:05:00,15.0,835.27,False
Freezer_2013-12-01_14,Freezer,Appliance1,Base,2013-12-01 13:48:00,2013-12-01 14:03:00,15.0,812.31,False
Freezer_2013-12-01_15,Freezer,Appliance1,Base,2013-12-01 14:46:00,2013-12-01 15:01:00,15.0,823.7,False
Freezer_2013-12-01_16,Freezer,Appliance1,Base,2013-12-01 15:46:00,2013-12-01 16:02:00,16.0,825.15,False
Freezer_2013-12-01_17,Freezer,Appliance1,Base,2013-12-01 16:48:00,2013-12-01 17:03:00,15.0,809.57,False
Freezer_2013-12-01_18,Freezer,Appliance1,Base,2013-12-01 17:47:00,2013-12-01 18:01:00,14.0,803.72,False
Freezer_2013-12-01_19,Freezer,Appliance1,Base,2013-12-01 18:46:00,2013-12-01 19:01:00,15.0,795.75,False
Freezer_2013-12-01_20,Freezer,Appliance1,Base,2013-12-01 19:46:00,2013-12-01 20:01:00,15.0,936.17,False
Freezer_2013-12-01_21,Freezer,Appliance1,Base,2013-12-01 20:45:00,2013-12-01 21:00:00,15.0,821.22,False
Freezer_2013-12-01_22,Freezer,Appliance1,Base,2013-12-01 21:43:00,2013-12-01 21:58:00,15.0,804.36,False
Freezer_2013-12-01_23,Freezer,Appliance1,Base,2013-12-01 22:42:00,2013-12-01 22:57:00,15.0,825.03,False
Freezer_2013-12-01_24,Freezer,Appliance1,Base,2013-12-01 23:43:00,2013-12-01 23:59:00,16.0,847.65,False
Freezer_2013-12-02_01,Freezer,Appliance1,Base,2013-12-02 00:42:00,2013-12-02 00:57:00,15.0,824.1,False
Freezer_2013-12-02_02,Freezer,Appliance1,Base,2013-12-02 01:41:00,2013-12-02 01:56:00,15.0,836.54,False
Freezer_2013-12-02_03,Freezer,Appliance1,Base,2013-12-02 02:41:00,2013-12-02 02:56:00,15.0,836.22,False
Freezer_2013-12-02_04,Freezer,Appliance1,Base,2013-12-02 03:41:00,2013-12-02 03:56:00,15.0,816.08,False
Freezer_2013-12-02_05,Freezer,Appliance1,Base,2013-12-02 04:39:00,2013-12-02 04:54:00,15.0,829.65,False
Freezer_2013-12-02_06,Freezer,Appliance1,Base,2013-12-02 05:38:00,2013-12-02 05:52:00,14.0,801.88,False
Freezer_2013-12-02_07,Freezer,Appliance1,Base,2013-12-02 06:36:00,2013-12-02 06:50:00,14.0,795.27,False
Freezer_2013-12-02_08,Freezer,Appliance1,Base,2013-12-02 07:36:00,2013-12-02 07:51:00,15.0,804.88,False
