event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,Shiftable,2014-03-31 16:50:00,2014-03-31 17:05:00,15.0,6526.47,True,"{""0"": 10, ""1"": 0, ""2"": 5}",0,0,2,0.0,3
Tumble_Dryer_2014-03-31_02,Tumble Dryer,Appliance3,Shiftable,2014-03-31 17:07:00,2014-03-31 17:18:00,11.0,2587.0,True,"{""0"": 0, ""1"": 0, ""2"": 11}",2,2,2,1.0,3
Tumble_Dryer_2014-03-31_03,Tumble Dryer,Appliance3,Shiftable,2014-03-31 17:19:00,2014-03-31 17:34:00,15.0,1052.36,True,"{""0"": 0, ""1"": 0, ""2"": 15}",2,2,2,1.0,3
Tumble_Dryer_2014-06-05_01,Tumble Dryer,Appliance3,Shiftable,2014-06-05 16:08:00,2014-06-05 16:15:00,7.0,1361.56,True,"{""0"": 0, ""1"": 7, ""2"": 0}",1,1,1,0.5,6
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance3,Shiftable,2014-06-09 09:30:00,2014-06-09 09:37:00,7.0,6673.78,False,"{""0"": 7, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Tumble_Dryer_2014-07-17_02,Tumble Dryer,Appliance3,Shiftable,2014-07-17 14:42:00,2014-07-17 16:47:00,125.0,1618.76,True,"{""0"": 0, ""1"": 125, ""2"": 0}",1,1,1,0.5,7
Tumble_Dryer_2014-10-27_01,Tumble Dryer,Appliance3,Shiftable,2014-10-27 13:04:00,2014-10-27 14:05:00,61.0,163.44,False,"{""0"": 61, ""1"": 0, ""2"": 0}",0,0,0,0.0,10
Tumble_Dryer_2014-11-03_01,Tumble Dryer,Appliance3,Shiftable,2014-11-03 18:03:00,2014-11-03 19:10:00,67.0,136275.01,True,"{""0"": 0, ""1"": 0, ""2"": 67}",2,2,2,1.0,11
Tumble_Dryer_2014-11-13_01,Tumble Dryer,Appliance3,Shiftable,2014-11-13 14:09:00,2014-11-13 14:26:00,17.0,35447.13,False,"{""0"": 17, ""1"": 0, ""2"": 0}",0,0,0,0.0,11
Tumble_Dryer_2014-12-03_01,Tumble Dryer,Appliance3,Shiftable,2014-12-03 14:13:00,2014-12-03 14:38:00,25.0,49949.71,False,"{""0"": 25, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2014-12-03_02,Tumble Dryer,Appliance3,Shiftable,2014-12-03 14:39:00,2014-12-03 15:36:00,57.0,106216.33,False,"{""0"": 57, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
Tumble_Dryer_2014-12-05_01,Tumble Dryer,Appliance3,Shiftable,2014-12-05 19:12:00,2014-12-05 19:50:00,38.0,81887.48,True,"{""0"": 0, ""1"": 0, ""2"": 38}",2,2,2,1.0,12
Tumble_Dryer_2014-12-10_01,Tumble Dryer,Appliance3,Shiftable,2014-12-10 12:41:00,2014-12-10 12:56:00,15.0,35066.41,False,"{""0"": 15, ""1"": 0, ""2"": 0}",0,0,0,0.0,12
