event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-10-24_01,Tumble Dryer,Appliance4,2013-10-24 10:56:00,2013-10-24 11:07:00,2013-10-25 06:11:00,2013-10-25 06:22:00,11,0.007439696969696969,0.0037198484848484847,0.0037198484848484847,50.0,19.25,11
Tumble_Dryer_2013-10-24_02,Tumble Dryer,Appliance4,2013-10-24 12:36:00,2013-10-24 12:47:00,2013-10-25 06:36:00,2013-10-25 06:47:00,11,0.005187714285714285,0.0025938571428571425,0.0025938571428571425,50.0,18.0,8
Tumble_Dryer_2013-10-27_01,Tumble Dryer,Appliance4,2013-10-27 14:27:00,2013-10-27 14:48:00,2013-10-28 06:12:00,2013-10-28 06:33:00,21,0.016527085858585856,0.008263542929292928,0.008263542929292928,50.0,15.75,14
Tumble_Dryer_2013-10-28_01,Tumble Dryer,Appliance4,2013-10-28 08:12:00,2013-10-28 08:19:00,2013-10-29 06:12:00,2013-10-29 06:19:00,7,0.04380808333333333,0.021904041666666665,0.021904041666666665,50.0,22.0,7
Tumble_Dryer_2013-11-01_01,Tumble Dryer,Appliance4,2013-11-01 07:13:00,2013-11-01 07:31:00,2013-11-02 06:13:00,2013-11-02 06:31:00,18,0.0385536736111111,0.0385426736111111,1.1000000000004062e-05,0.02853165203129665,23.0,18
Tumble_Dryer_2013-11-08_01,Tumble Dryer,Appliance4,2013-11-08 16:12:00,2013-11-08 16:18:00,2013-11-09 06:12:00,2013-11-09 06:18:00,6,0.00012,6e-05,6e-05,50.0,14.0,6
Tumble_Dryer_2013-11-13_01,Tumble Dryer,Appliance4,2013-11-13 11:51:00,2013-11-13 11:56:00,2013-11-14 06:06:00,2013-11-14 06:11:00,5,0.00139625,0.000698125,0.000698125,50.0,18.25,3
Tumble_Dryer_2013-11-14_01,Tumble Dryer,Appliance4,2013-11-14 18:11:00,2013-11-14 18:20:00,2013-11-15 06:11:00,2013-11-15 06:20:00,9,0.00272,0.00136,0.00136,50.0,12.0,9
Tumble_Dryer_2013-11-22_01,Tumble Dryer,Appliance4,2013-11-22 13:07:00,2013-11-22 13:12:00,2013-11-23 06:07:00,2013-11-23 06:12:00,5,0.0077800000000000005,0.0038900000000000002,0.0038900000000000002,50.0,17.0,3
Tumble_Dryer_2013-11-22_02,Tumble Dryer,Appliance4,2013-11-22 13:58:00,2013-11-22 14:11:00,2013-11-23 06:13:00,2013-11-23 06:26:00,13,0.007920000000000002,0.003960000000000001,0.003960000000000001,50.0,16.25,4
Tumble_Dryer_2013-11-27_01,Tumble Dryer,Appliance4,2013-11-27 12:36:00,2013-11-27 12:49:00,2013-11-28 06:06:00,2013-11-28 06:19:00,13,0.013298035714285712,0.006649017857142856,0.006649017857142856,50.0,17.5,11
Tumble_Dryer_2013-12-08_01,Tumble Dryer,Appliance4,2013-12-08 09:33:00,2013-12-08 09:41:00,2013-12-09 06:03:00,2013-12-09 06:11:00,8,0.04007631547619047,0.020038157738095235,0.020038157738095235,50.0,20.5,8
Tumble_Dryer_2013-12-11_01,Tumble Dryer,Appliance4,2013-12-11 13:56:00,2013-12-11 14:04:00,2013-12-12 06:11:00,2013-12-12 06:19:00,8,0.0029258333333333332,0.0014629166666666666,0.0014629166666666666,50.0,16.25,5
Tumble_Dryer_2013-12-11_02,Tumble Dryer,Appliance4,2013-12-11 14:05:00,2013-12-11 14:14:00,2013-12-12 06:20:00,2013-12-12 06:29:00,9,0.0107825,0.00539125,0.00539125,50.0,16.25,6
Tumble_Dryer_2013-12-23_01,Tumble Dryer,Appliance4,2013-12-23 11:01:00,2013-12-23 11:13:00,2013-12-24 06:01:00,2013-12-24 06:13:00,12,0.08701126803751805,0.043505634018759023,0.043505634018759023,50.0,19.0,10
Tumble_Dryer_2013-12-23_02,Tumble Dryer,Appliance4,2013-12-23 11:15:00,2013-12-23 11:27:00,2013-12-24 06:15:00,2013-12-24 06:27:00,12,0.02851971681096681,0.014259858405483406,0.014259858405483406,50.0,19.0,11
Tumble_Dryer_2013-12-26_01,Tumble Dryer,Appliance4,2013-12-26 07:20:00,2013-12-26 07:36:00,2013-12-27 06:05:00,2013-12-27 06:21:00,16,0.08330592261904761,0.06773447817460315,0.015571444444444457,18.691881627254315,22.75,16
Tumble_Dryer_2013-12-26_02,Tumble Dryer,Appliance4,2013-12-26 12:06:00,2013-12-26 12:34:00,2013-12-27 06:21:00,2013-12-27 06:49:00,28,0.10938476190476193,0.054692380952380965,0.054692380952380965,50.0,18.25,17
Tumble_Dryer_2013-12-26_03,Tumble Dryer,Appliance4,2013-12-26 12:35:00,2013-12-26 12:54:00,2013-12-27 06:50:00,2013-12-27 07:09:00,19,0.03054811904761905,0.015274059523809525,0.015274059523809525,50.0,18.25,15
Tumble_Dryer_2013-12-26_04,Tumble Dryer,Appliance4,2013-12-26 12:55:00,2013-12-26 13:11:00,2013-12-27 07:10:00,2013-12-27 07:26:00,16,0.08130680357142857,0.040653401785714284,0.040653401785714284,50.0,18.25,13
Tumble_Dryer_2013-12-28_01,Tumble Dryer,Appliance4,2013-12-28 14:11:00,2013-12-28 14:28:00,2013-12-29 06:11:00,2013-12-29 06:28:00,17,0.04446243650793651,0.022231218253968257,0.022231218253968257,50.0,16.0,12
Tumble_Dryer_2014-01-02_01,Tumble Dryer,Appliance4,2014-01-02 13:30:00,2014-01-02 13:46:00,2014-01-03 06:00:00,2014-01-03 06:16:00,16,0.007736888888888889,0.0038684444444444443,0.0038684444444444443,50.0,16.5,12
Tumble_Dryer_2014-01-03_01,Tumble Dryer,Appliance4,2014-01-03 13:17:00,2014-01-03 13:29:00,2014-01-04 06:02:00,2014-01-04 06:14:00,12,0.006474908369408369,0.0032374541847041845,0.0032374541847041845,50.0,16.75,10
Tumble_Dryer_2014-01-03_02,Tumble Dryer,Appliance4,2014-01-03 13:42:00,2014-01-03 13:57:00,2014-01-04 06:27:00,2014-01-04 06:42:00,15,0.0037013333333333334,0.0018506666666666667,0.0018506666666666667,50.0,16.75,6
Tumble_Dryer_2014-01-08_01,Tumble Dryer,Appliance4,2014-01-08 12:50:00,2014-01-08 13:02:00,2014-01-09 06:05:00,2014-01-09 06:17:00,12,0.00016,8e-05,8e-05,50.0,17.25,1
Tumble_Dryer_2014-03-07_03,Tumble Dryer,Appliance4,2014-03-07 09:29:00,2014-03-07 09:34:00,2014-03-08 06:14:00,2014-03-08 06:19:00,5,0.000312,0.000156,0.000156,50.0,20.75,5
Tumble_Dryer_2014-03-07_04,Tumble Dryer,Appliance4,2014-03-07 09:35:00,2014-03-07 09:48:00,2014-03-08 06:20:00,2014-03-08 06:33:00,13,0.000258,0.000129,0.000129,50.0,20.75,13
Tumble_Dryer_2014-03-07_05,Tumble Dryer,Appliance4,2014-03-07 10:00:00,2014-03-07 10:29:00,2014-03-08 06:45:00,2014-03-08 07:14:00,29,0.000673555555555556,0.000336777777777778,0.000336777777777778,50.0,20.75,29
Tumble_Dryer_2014-03-07_06,Tumble Dryer,Appliance4,2014-03-07 11:47:00,2014-03-07 12:09:00,2014-03-08 07:17:00,2014-03-08 07:39:00,22,0.00044,0.00031,0.00013000000000000002,29.545454545454547,19.5,22
Tumble_Dryer_2014-03-07_08,Tumble Dryer,Appliance4,2014-03-07 22:41:00,2014-03-07 22:47:00,2014-03-07 22:41:00,2014-03-07 22:47:00,6,0.00041777777777777777,0.00041777777777777777,0.0,0.0,0.0,6
Tumble_Dryer_2014-03-07_09,Tumble Dryer,Appliance4,2014-03-07 23:21:00,2014-03-08 00:16:00,2014-03-07 23:21:00,2014-03-08 00:16:00,55,0.004346666666666673,0.004346666666666673,0.0,0.0,0.0,55
Tumble_Dryer_2014-03-19_02,Tumble Dryer,Appliance4,2014-03-19 11:48:00,2014-03-19 12:00:00,2014-03-20 06:03:00,2014-03-20 06:15:00,12,0.001712,0.000856,0.000856,50.0,18.25,12
Tumble_Dryer_2014-03-19_04,Tumble Dryer,Appliance4,2014-03-19 15:11:00,2014-03-19 15:21:00,2014-03-20 06:26:00,2014-03-20 06:36:00,10,0.05526477777777778,0.02763238888888889,0.02763238888888889,50.0,15.25,10
Tumble_Dryer_2014-03-25_01,Tumble Dryer,Appliance4,2014-03-25 10:09:00,2014-03-25 11:09:00,2014-03-26 06:09:00,2014-03-26 07:09:00,60,0.011064000000000006,0.005532000000000003,0.005532000000000003,50.0,20.0,60
Tumble_Dryer_2014-03-27_01,Tumble Dryer,Appliance4,2014-03-27 09:48:00,2014-03-27 09:54:00,2014-03-28 06:03:00,2014-03-28 06:09:00,6,0.0008551111111111112,0.0004275555555555556,0.0004275555555555556,50.0,20.25,6
Tumble_Dryer_2014-04-01_01,Tumble Dryer,Appliance4,2014-04-01 14:57:00,2014-04-01 15:04:00,2014-04-02 06:12:00,2014-04-02 06:19:00,7,0.06354780952380952,0.03177390476190476,0.03177390476190476,50.0,15.25,7
Tumble_Dryer_2014-04-01_04,Tumble Dryer,Appliance4,2014-04-01 23:13:00,2014-04-01 23:21:00,2014-04-02 06:28:00,2014-04-02 06:36:00,8,0.0005709890109890111,0.00028549450549450554,0.00028549450549450554,50.0,7.25,8
Tumble_Dryer_2014-04-02_05,Tumble Dryer,Appliance4,2014-04-02 22:25:00,2014-04-02 22:34:00,2014-04-03 06:10:00,2014-04-03 06:19:00,9,0.002605714285714286,0.001302857142857143,0.001302857142857143,50.0,7.75,9
Tumble_Dryer_2014-04-02_06,Tumble Dryer,Appliance4,2014-04-02 22:36:00,2014-04-02 22:54:00,2014-04-03 06:21:00,2014-04-03 06:39:00,18,0.00072,0.00036,0.00036,50.0,7.75,18
