event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2013-09-28_01,Tumble Dryer,Appliance2,2013-09-28 06:10:00,2013-09-28 07:15:00,2013-09-28 13:10:00,2013-09-28 14:15:00,65,0.2906215436507936,0.1453107718253968,0.1453107718253968,50.0,7.0,64
Tumble_Dryer_2013-09-28_02,Tumble Dryer,Appliance2,2013-09-28 12:47:00,2013-09-28 14:14:00,2013-09-28 14:17:00,2013-09-28 15:44:00,87,0.22856913465007214,0.20026563465007216,0.02830349999999998,12.382905523675023,1.5,86
Tumble_Dryer_2013-09-28_03,Tumble Dryer,Appliance2,2013-09-28 14:16:00,2013-09-28 16:07:00,2013-09-28 20:01:00,2013-09-28 21:52:00,111,0.22614804907592403,0.22319306170218664,0.0029549873737373944,1.3066605640915014,5.75,111
Tumble_Dryer_2013-09-28_09,Tumble Dryer,Appliance2,2013-09-28 16:31:00,2013-09-28 17:34:00,2013-09-29 12:46:00,2013-09-29 13:49:00,63,0.2583380768398269,0.16603783387445892,0.09230024296536798,35.72847026441069,20.25,63
Tumble_Dryer_2013-09-28_16,Tumble Dryer,Appliance2,2013-09-28 17:56:00,2013-09-28 19:19:00,2013-09-28 21:56:00,2013-09-28 23:19:00,83,0.33291734090909086,0.3207472337662338,0.012170107142857045,3.65559424138868,4.0,83
Tumble_Dryer_2013-09-28_17,Tumble Dryer,Appliance2,2013-09-28 19:22:00,2013-09-28 19:27:00,2013-09-29 13:52:00,2013-09-29 13:57:00,5,0.0004854343434343434,0.0002427171717171717,0.0002427171717171717,50.0,18.5,5
Tumble_Dryer_2013-09-28_19,Tumble Dryer,Appliance2,2013-09-28 19:34:00,2013-09-28 19:41:00,2013-09-28 19:34:00,2013-09-28 19:41:00,7,0.0014334999999999999,0.0014334999999999999,0.0,0.0,0.0,7
Tumble_Dryer_2013-09-29_02,Tumble Dryer,Appliance2,2013-09-29 07:13:00,2013-09-29 07:52:00,2013-09-29 13:58:00,2013-09-29 14:37:00,39,0.13834862698412698,0.06917431349206349,0.06917431349206349,50.0,6.75,39
Tumble_Dryer_2013-09-29_08,Tumble Dryer,Appliance2,2013-09-29 08:11:00,2013-09-29 08:16:00,2013-09-29 14:41:00,2013-09-29 14:46:00,5,0.0005123484848484849,0.00025617424242424243,0.00025617424242424243,50.0,6.5,5
Tumble_Dryer_2013-09-29_13,Tumble Dryer,Appliance2,2013-09-29 08:35:00,2013-09-29 08:40:00,2013-09-29 14:50:00,2013-09-29 14:55:00,5,0.0007618181818181818,0.0003809090909090909,0.0003809090909090909,50.0,6.25,5
Tumble_Dryer_2013-09-29_28,Tumble Dryer,Appliance2,2013-09-29 09:44:00,2013-09-29 10:49:00,2013-09-29 20:14:00,2013-09-29 21:19:00,65,0.26515252182539695,0.13257626091269847,0.13257626091269847,50.0,10.5,65
Tumble_Dryer_2013-09-29_30,Tumble Dryer,Appliance2,2013-09-29 12:21:00,2013-09-29 13:21:00,2013-09-29 15:06:00,2013-09-29 16:06:00,60,0.21719894309163051,0.12278576424963925,0.09441317884199127,43.468525904456556,2.75,60
Tumble_Dryer_2013-10-04_01,Tumble Dryer,Appliance2,2013-10-04 10:48:00,2013-10-04 11:59:00,2013-10-04 13:03:00,2013-10-04 14:14:00,71,0.24631710515873018,0.12315855257936509,0.12315855257936509,50.0,2.25,69
