event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge-Freezer_2013-12-17_01,Fridge-Freezer,original,,2013-12-17 18:39:00,2013-12-17 21:32:00,173,11582.99,0.057914949999999916,0,0.0,0.15,0.0,173,11582.989999999983,0.3,0.057914949999999916
Fridge-Freezer_2013-12-18_01,Fridge-Freezer,original,,2013-12-18 00:03:00,2013-12-18 00:30:00,27,2008.26,0.010041300000000005,0,0.0,0.15,0.0,27,2008.2600000000011,0.3,0.010041300000000005
Fridge-Freezer_2013-12-18_02,Fridge-Freezer,original,,2013-12-18 02:17:00,2013-12-18 03:15:00,58,3983.71,0.009959275000000007,58,3983.7100000000023,0.15,0.009959275000000007,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-18_03,Fridge-Freezer,original,,2013-12-18 05:40:00,2013-12-18 06:18:00,38,2815.06,0.00703765,38,2815.06,0.15,0.00703765,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-18_04,Fridge-Freezer,original,,2013-12-18 08:20:00,2013-12-18 08:58:00,38,2835.92,0.014179600000000004,0,0.0,0.15,0.0,38,2835.9200000000005,0.3,0.014179600000000004
Fridge-Freezer_2013-12-18_05,Fridge-Freezer,original,,2013-12-18 10:53:00,2013-12-18 11:30:00,37,2756.27,0.01378135,0,0.0,0.15,0.0,37,2756.27,0.3,0.01378135
Fridge-Freezer_2013-12-18_06,Fridge-Freezer,original,,2013-12-18 13:13:00,2013-12-18 13:40:00,27,2107.59,0.010537950000000003,0,0.0,0.15,0.0,27,2107.590000000001,0.3,0.010537950000000003
Fridge-Freezer_2013-12-18_07,Fridge-Freezer,original,,2013-12-18 15:05:00,2013-12-18 15:36:00,31,2335.33,0.011676649999999993,0,0.0,0.15,0.0,31,2335.329999999999,0.3,0.011676649999999993
Fridge-Freezer_2013-12-18_08,Fridge-Freezer,original,,2013-12-18 16:20:00,2013-12-18 16:52:00,32,2294.3,0.011471500000000006,0,0.0,0.15,0.0,32,2294.300000000001,0.3,0.011471500000000006
Fridge-Freezer_2013-12-18_09,Fridge-Freezer,original,,2013-12-18 18:02:00,2013-12-18 18:57:00,55,3958.37,0.019791850000000014,0,0.0,0.15,0.0,55,3958.370000000003,0.3,0.019791850000000014
Fridge-Freezer_2013-12-18_10,Fridge-Freezer,original,,2013-12-18 20:27:00,2013-12-18 21:05:00,38,2788.89,0.01394444999999999,0,0.0,0.15,0.0,38,2788.889999999998,0.3,0.01394444999999999
Fridge-Freezer_2013-12-18_11,Fridge-Freezer,original,,2013-12-18 22:30:00,2013-12-18 23:02:00,32,2321.66,0.011608300000000007,0,0.0,0.15,0.0,32,2321.6600000000017,0.3,0.011608300000000007
Fridge-Freezer_2013-12-19_01,Fridge-Freezer,original,,2013-12-19 00:30:00,2013-12-19 01:04:00,34,2522.19,0.0063054750000000005,34,2522.19,0.15,0.0063054750000000005,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-19_02,Fridge-Freezer,original,,2013-12-19 02:40:00,2013-12-19 03:18:00,38,2792.69,0.006981724999999998,38,2792.689999999999,0.15,0.006981724999999998,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-19_03,Fridge-Freezer,original,,2013-12-19 05:09:00,2013-12-19 05:51:00,42,3127.66,0.007819150000000006,42,3127.660000000002,0.15,0.007819150000000006,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-19_04,Fridge-Freezer,original,,2013-12-19 08:04:00,2013-12-19 09:00:00,56,4023.2,0.020116000000000002,0,0.0,0.15,0.0,56,4023.2000000000003,0.3,0.020116000000000002
Fridge-Freezer_2013-12-19_05,Fridge-Freezer,original,,2013-12-19 11:10:00,2013-12-19 12:13:00,63,4582.96,0.022914799999999975,0,0.0,0.15,0.0,63,4582.959999999995,0.3,0.022914799999999975
Fridge-Freezer_2013-12-19_06,Fridge-Freezer,original,,2013-12-19 13:56:00,2013-12-19 14:45:00,49,3515.94,0.01757969999999998,0,0.0,0.15,0.0,49,3515.939999999996,0.3,0.01757969999999998
Fridge-Freezer_2013-12-19_07,Fridge-Freezer,original,,2013-12-19 16:26:00,2013-12-19 17:13:00,47,3355.12,0.016775600000000012,0,0.0,0.15,0.0,47,3355.120000000003,0.3,0.016775600000000012
Fridge-Freezer_2013-12-19_08,Fridge-Freezer,original,,2013-12-19 18:57:00,2013-12-19 23:01:00,244,15981.45,0.07990724999999978,0,0.0,0.15,0.0,244,15981.449999999953,0.3,0.07990724999999978
Fridge-Freezer_2013-12-20_01,Fridge-Freezer,original,,2013-12-20 01:33:00,2013-12-20 02:00:00,27,1971.6,0.004928999999999998,27,1971.599999999999,0.15,0.004928999999999998,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-20_02,Fridge-Freezer,original,,2013-12-20 04:32:00,2013-12-20 04:59:00,27,2005.62,0.0050140499999999965,27,2005.6199999999985,0.15,0.0050140499999999965,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-20_03,Fridge-Freezer,original,,2013-12-20 07:31:00,2013-12-20 07:58:00,27,2034.46,0.010172300000000004,0,0.0,0.15,0.0,27,2034.460000000001,0.3,0.010172300000000004
Fridge-Freezer_2013-12-20_04,Fridge-Freezer,original,,2013-12-20 10:00:00,2013-12-20 10:47:00,47,3451.9,0.0172595,0,0.0,0.15,0.0,47,3451.9,0.3,0.0172595
Fridge-Freezer_2013-12-20_05,Fridge-Freezer,original,,2013-12-20 12:53:00,2013-12-20 13:30:00,37,2807.23,0.014036150000000006,0,0.0,0.15,0.0,37,2807.230000000001,0.3,0.014036150000000006
Fridge-Freezer_2013-12-20_06,Fridge-Freezer,original,,2013-12-20 15:18:00,2013-12-20 16:03:00,45,3340.49,0.016702450000000008,0,0.0,0.15,0.0,45,3340.4900000000016,0.3,0.016702450000000008
Fridge-Freezer_2013-12-20_07,Fridge-Freezer,original,,2013-12-20 17:38:00,2013-12-20 18:09:00,31,2316.34,0.011581699999999999,0,0.0,0.15,0.0,31,2316.3399999999997,0.3,0.011581699999999999
Fridge-Freezer_2013-12-20_08,Fridge-Freezer,original,,2013-12-20 19:34:00,2013-12-20 20:12:00,38,2848.32,0.014241599999999995,0,0.0,0.15,0.0,38,2848.3199999999993,0.3,0.014241599999999995
Fridge-Freezer_2013-12-20_09,Fridge-Freezer,original,,2013-12-20 21:26:00,2013-12-20 22:08:00,42,2845.91,0.014229550000000006,0,0.0,0.15,0.0,42,2845.910000000001,0.3,0.014229550000000006
Fridge-Freezer_2013-12-20_10,Fridge-Freezer,original,,2013-12-20 23:51:00,2013-12-21 00:24:00,33,2430.32,0.012151600000000004,0,0.0,0.15,0.0,33,2430.3200000000006,0.3,0.012151600000000004
Fridge-Freezer_2013-12-21_01,Fridge-Freezer,original,,2013-12-21 02:04:00,2013-12-21 02:31:00,27,2107.38,0.005268450000000001,27,2107.3800000000006,0.15,0.005268450000000001,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-21_02,Fridge-Freezer,original,,2013-12-21 04:07:00,2013-12-21 04:34:00,27,2102.07,0.005255174999999999,27,2102.0699999999997,0.15,0.005255174999999999,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-21_03,Fridge-Freezer,original,,2013-12-21 06:11:00,2013-12-21 06:39:00,28,2141.14,0.005352849999999998,28,2141.1399999999994,0.15,0.005352849999999998,0,0.0,0.3,0.0
Fridge-Freezer_2013-12-21_04,Fridge-Freezer,original,,2013-12-21 08:17:00,2013-12-21 08:44:00,27,2058.6,0.010293000000000004,0,0.0,0.15,0.0,27,2058.600000000001,0.3,0.010293000000000004
Fridge-Freezer_2013-12-21_05,Fridge-Freezer,original,,2013-12-21 10:18:00,2013-12-21 10:47:00,29,2212.47,0.011062349999999999,0,0.0,0.15,0.0,29,2212.47,0.3,0.011062349999999999
Fridge-Freezer_2013-12-21_06,Fridge-Freezer,original,,2013-12-21 12:19:00,2013-12-21 12:42:00,23,3195.66,0.015978299999999994,0,0.0,0.15,0.0,23,3195.659999999999,0.3,0.015978299999999994
Fridge-Freezer_2013-12-21_07,Fridge-Freezer,original,,2013-12-21 12:46:00,2013-12-21 13:17:00,31,2476.26,0.01238130000000001,0,0.0,0.15,0.0,31,2476.260000000002,0.3,0.01238130000000001
Fridge-Freezer_2013-12-21_08,Fridge-Freezer,original,,2013-12-21 14:31:00,2013-12-21 14:53:00,22,1737.51,0.008687549999999997,0,0.0,0.15,0.0,22,1737.5099999999993,0.3,0.008687549999999997
Fridge-Freezer_2013-12-21_09,Fridge-Freezer,original,,2013-12-21 16:11:00,2013-12-21 16:36:00,25,1877.0,0.009384999999999996,0,0.0,0.15,0.0,25,1876.9999999999993,0.3,0.009384999999999996
Fridge-Freezer_2013-12-21_10,Fridge-Freezer,original,,2013-12-21 17:22:00,2013-12-21 17:52:00,30,2316.56,0.011582799999999999,0,0.0,0.15,0.0,30,2316.56,0.3,0.011582799999999999
