event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost
Tumble_Dryer_2013-12-19_01,Tumble Dryer,original,,2013-12-19 11:32:00,2013-12-19 12:33:00,61,119218.68,0.5960933999999997,0,0.0,0.15,0.0,61,119218.67999999992,0.3,0.5960933999999997,scheduled,,2013-12-20 06:00:00,2013-12-20 07:01:00,61,119218.68,0.29804669999999983,61,119218.67999999992,0.15,0.29804669999999983,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-21_01,Tumble Dryer,original,,2013-12-21 16:50:00,2013-12-21 17:53:00,63,133775.97,0.6688798499999998,0,0.0,0.15,0.0,63,133775.96999999997,0.3,0.6688798499999998,scheduled,,2013-12-22 06:00:00,2013-12-22 07:03:00,63,133775.97,0.3344399249999999,63,133775.96999999997,0.15,0.3344399249999999,0,0.0,0.3,0.0
Tumble_Dryer_2013-12-21_02,Tumble Dryer,original,,2013-12-21 18:16:00,2013-12-21 19:38:00,82,161894.47,0.8094723500000001,0,0.0,0.15,0.0,82,161894.47000000003,0.3,0.8094723500000001,scheduled,,2013-12-21 18:21:00,2013-12-21 19:43:00,82,161894.47,0.8094723500000001,0,0.0,0.15,0.0,82,161894.47000000003,0.3,0.8094723500000001
Tumble_Dryer_2014-01-03_01,Tumble Dryer,original,,2014-01-03 18:44:00,2014-01-03 20:12:00,88,140441.23,0.7022061499999992,0,0.0,0.15,0.0,88,140441.22999999984,0.3,0.7022061499999992,scheduled,,2014-01-04 06:00:00,2014-01-04 07:28:00,88,140441.23,0.3511030749999996,88,140441.22999999984,0.15,0.3511030749999996,0,0.0,0.3,0.0
Tumble_Dryer_2014-01-03_02,Tumble Dryer,original,,2014-01-03 20:57:00,2014-01-03 21:48:00,51,57546.77,0.2877338500000003,0,0.0,0.15,0.0,51,57546.770000000055,0.3,0.2877338500000003,scheduled,,2014-01-03 21:02:00,2014-01-03 21:53:00,51,57546.77,0.2877338500000003,0,0.0,0.15,0.0,51,57546.770000000055,0.3,0.2877338500000003
Tumble_Dryer_2014-01-04_01,Tumble Dryer,original,,2014-01-04 12:52:00,2014-01-04 14:13:00,81,173261.37,0.86630685,0,0.0,0.15,0.0,81,173261.37,0.3,0.86630685,scheduled,,2014-01-05 06:00:00,2014-01-05 07:21:00,81,173261.37,0.433153425,81,173261.37,0.15,0.433153425,0,0.0,0.3,0.0
Tumble_Dryer_2014-01-04_02,Tumble Dryer,original,,2014-01-04 14:58:00,2014-01-04 16:19:00,81,147768.86,0.7388443000000005,0,0.0,0.15,0.0,81,147768.8600000001,0.3,0.7388443000000005,scheduled,,2014-01-04 15:03:00,2014-01-04 16:24:00,81,147768.86,0.7388443000000005,0,0.0,0.15,0.0,81,147768.8600000001,0.3,0.7388443000000005
Tumble_Dryer_2014-01-10_01,Tumble Dryer,original,,2014-01-10 10:16:00,2014-01-10 11:42:00,86,143807.4,0.7190370000000007,0,0.0,0.15,0.0,86,143807.40000000014,0.3,0.7190370000000007,scheduled,,2014-01-11 06:00:00,2014-01-11 07:26:00,86,143807.4,0.35951850000000035,86,143807.40000000014,0.15,0.35951850000000035,0,0.0,0.3,0.0
Tumble_Dryer_2014-01-11_02,Tumble Dryer,original,,2014-01-11 17:59:00,2014-01-11 18:35:00,36,61761.73,0.30880864999999985,0,0.0,0.15,0.0,36,61761.72999999997,0.3,0.30880864999999985,scheduled,,2014-01-12 06:00:00,2014-01-12 06:36:00,36,61761.73,0.15440432499999993,36,61761.72999999997,0.15,0.15440432499999993,0,0.0,0.3,0.0
Tumble_Dryer_2014-01-12_01,Tumble Dryer,original,,2014-01-12 15:56:00,2014-01-12 17:17:00,81,139038.46,0.6951922999999998,0,0.0,0.15,0.0,81,139038.45999999993,0.3,0.6951922999999998,scheduled,,2014-01-13 06:00:00,2014-01-13 07:21:00,81,139038.46,0.3475961499999999,81,139038.45999999993,0.15,0.3475961499999999,0,0.0,0.3,0.0
