event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washing_Machine_2014-01-10_01,Washing Machine,Appliance5,2014-01-10 17:58:00,2014-01-10 19:21:00,2014-01-11 06:13:00,2014-01-11 07:36:00,83,0.24366571031746034,0.127229316468254,0.11643639384920634,47.78530130378499,12.25,83
Washing_Machine_2014-01-11_01,Washing Machine,Appliance5,2014-01-11 07:33:00,2014-01-11 08:56:00,2014-01-12 06:03:00,2014-01-12 07:26:00,83,0.23627924188311675,0.11813962094155837,0.11813962094155837,50.0,22.5,83
Washing_Machine_2014-01-12_01,Washing Machine,Appliance5,2014-01-12 07:54:00,2014-01-12 09:18:00,2014-01-13 06:09:00,2014-01-13 07:33:00,84,0.25475192857142864,0.1292699920634921,0.12548193650793654,49.25652073042237,22.25,84
Washing_Machine_2014-01-15_01,Washing Machine,Appliance5,2014-01-15 18:26:00,2014-01-15 19:45:00,2014-01-16 06:11:00,2014-01-16 07:30:00,79,0.24953268849206353,0.12476634424603177,0.12476634424603177,50.0,11.75,79
Washing_Machine_2014-01-16_01,Washing Machine,Appliance5,2014-01-16 07:09:00,2014-01-16 08:27:00,2014-01-17 06:09:00,2014-01-17 07:27:00,78,0.12898294391025647,0.11463994093406597,0.014343002976190497,11.12007722987781,23.0,78
Washing_Machine_2014-01-16_02,Washing Machine,Appliance5,2014-01-16 18:56:00,2014-01-16 20:32:00,2014-01-16 18:56:00,2014-01-16 20:32:00,96,0.2708287483766233,0.2708287483766233,0.0,0.0,0.0,96
Washing_Machine_2014-01-17_01,Washing Machine,Appliance5,2014-01-17 18:39:00,2014-01-17 19:55:00,2014-01-18 06:09:00,2014-01-18 07:25:00,76,0.23125177976190475,0.11562588988095238,0.11562588988095238,50.0,11.5,76
Washing_Machine_2014-01-20_01,Washing Machine,Appliance5,2014-01-20 19:31:00,2014-01-20 21:11:00,2014-01-21 06:01:00,2014-01-21 07:41:00,100,0.24237351388888878,0.1289741388888888,0.11339937499999997,46.78703261775773,10.5,100
Washing_Machine_2014-01-22_01,Washing Machine,Appliance5,2014-01-22 19:30:00,2014-01-22 20:50:00,2014-01-23 06:00:00,2014-01-23 07:20:00,80,0.210187740079365,0.1050938700396825,0.1050938700396825,50.0,10.5,80
Washing_Machine_2014-01-23_01,Washing Machine,Appliance5,2014-01-23 12:51:00,2014-01-23 14:19:00,2014-01-24 06:06:00,2014-01-24 07:34:00,88,0.24268254365079361,0.12405427182539681,0.1186282718253968,48.88207863689452,17.25,88
Washing_Machine_2014-01-25_01,Washing Machine,Appliance5,2014-01-25 07:58:00,2014-01-25 09:28:00,2014-01-26 06:13:00,2014-01-26 07:43:00,90,0.061703833333333326,0.030851916666666663,0.030851916666666663,50.0,22.25,9
Washing_Machine_2014-01-28_01,Washing Machine,Appliance5,2014-01-28 07:16:00,2014-01-28 10:24:00,2014-01-29 06:01:00,2014-01-29 09:09:00,188,0.055204642857142855,0.04000151785714285,0.015203125000000005,27.53957676955226,22.75,12
