event_id,appliance_name,when,season,start_time,end_time,minutes,total_W,total_cost,level_0_minutes,level_0_W,level_0_rate,level_0_cost,level_1_minutes,level_1_W,level_1_rate,level_1_cost
Fridge_2014-06-20_01,Fridge,original,,2014-06-20 13:18:00,2014-06-20 13:32:00,14,216.8,0.0005420000000000002,14,216.80000000000004,0.15,0.0005420000000000002,0,0.0,0.3,0.0
Fridge_2014-10-07_01,Fridge,original,,2014-10-07 16:33:00,2014-10-07 17:31:00,58,32824.47,0.16412234999999972,0,0.0,0.15,0.0,58,32824.46999999995,0.3,0.16412234999999972
Fridge_2014-10-07_02,Fridge,original,,2014-10-07 17:58:00,2014-10-07 18:20:00,22,868.93,0.004344649999999999,0,0.0,0.15,0.0,22,868.93,0.3,0.004344649999999999
Fridge_2014-10-07_03,Fridge,original,,2014-10-07 18:53:00,2014-10-07 19:12:00,19,712.48,0.0035624000000000016,0,0.0,0.15,0.0,19,712.4800000000002,0.3,0.0035624000000000016
Fridge_2014-10-07_04,Fridge,original,,2014-10-07 19:49:00,2014-10-07 20:08:00,19,703.41,0.0027766184210526314,8,296.17263157894735,0.15,0.0007404315789473684,11,407.2373684210526,0.3,0.002036186842105263
Fridge_2014-10-07_05,Fridge,original,,2014-10-07 20:47:00,2014-10-07 21:06:00,19,694.07,0.0017351749999999994,19,694.0699999999997,0.15,0.0017351749999999994,0,0.0,0.3,0.0
Fridge_2014-10-07_06,Fridge,original,,2014-10-07 21:47:00,2014-10-07 22:06:00,19,695.38,0.002287434210526315,13,475.7863157894735,0.15,0.0011894657894736837,6,219.5936842105263,0.3,0.0010979684210526315
Fridge_2014-10-07_07,Fridge,original,,2014-10-07 22:48:00,2014-10-07 23:07:00,19,760.38,0.0038018999999999996,0,0.0,0.15,0.0,19,760.3799999999999,0.3,0.0038018999999999996
Fridge_2014-10-07_08,Fridge,original,,2014-10-07 23:50:00,2014-10-08 00:10:00,20,703.95,0.0035197499999999994,0,0.0,0.15,0.0,20,703.9499999999999,0.3,0.0035197499999999994
Fridge_2014-10-08_01,Fridge,original,,2014-10-08 00:54:00,2014-10-08 01:14:00,20,705.29,0.0022921925,14,493.703,0.15,0.0012342575,6,211.587,0.3,0.0010579349999999999
Fridge_2014-10-08_02,Fridge,original,,2014-10-08 01:58:00,2014-10-08 02:18:00,20,713.46,0.00178365,20,713.46,0.15,0.00178365,0,0.0,0.3,0.0
Fridge_2014-10-08_03,Fridge,original,,2014-10-08 03:04:00,2014-10-08 03:24:00,20,731.7,0.0018292500000000004,20,731.7000000000002,0.15,0.0018292500000000004,0,0.0,0.3,0.0
Fridge_2014-10-08_04,Fridge,original,,2014-10-08 04:11:00,2014-10-08 04:31:00,20,723.16,0.0018079000000000003,20,723.1600000000002,0.15,0.0018079000000000003,0,0.0,0.3,0.0
Fridge_2014-10-08_05,Fridge,original,,2014-10-08 05:18:00,2014-10-08 05:38:00,20,734.59,0.0018364750000000008,20,734.5900000000004,0.15,0.0018364750000000008,0,0.0,0.3,0.0
Fridge_2014-10-08_06,Fridge,original,,2014-10-08 06:26:00,2014-10-08 06:46:00,20,696.84,0.0034841999999999994,0,0.0,0.15,0.0,20,696.8399999999998,0.3,0.0034841999999999994
Fridge_2014-10-08_07,Fridge,original,,2014-10-08 07:34:00,2014-10-08 07:55:00,21,730.88,0.0036543999999999995,0,0.0,0.15,0.0,21,730.88,0.3,0.0036543999999999995
Fridge_2014-10-08_08,Fridge,original,,2014-10-08 08:44:00,2014-10-08 09:04:00,20,717.25,0.0035862499999999987,0,0.0,0.15,0.0,20,717.2499999999999,0.3,0.0035862499999999987
Fridge_2014-10-08_09,Fridge,original,,2014-10-08 09:53:00,2014-10-08 10:14:00,21,722.95,0.003614750000000001,0,0.0,0.15,0.0,21,722.9500000000003,0.3,0.003614750000000001
