event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2014-03-22_02,Dishwasher,Appliance5,2014-03-22 19:53:00,2014-03-22 20:31:00,2014-03-23 06:08:00,2014-03-23 06:46:00,38,0.10091711489898988,0.05045855744949494,0.05045855744949494,50.0,True
Dishwasher_2014-03-25_01,Dishwasher,Appliance5,2014-03-25 07:44:00,2014-03-25 08:54:00,2014-03-26 06:14:00,2014-03-26 07:24:00,70,0.25681179797979786,0.12840589898989893,0.12840589898989893,50.0,True
Dishwasher_2014-03-29_01,Dishwasher,Appliance5,2014-03-29 07:17:00,2014-03-29 08:27:00,2014-03-30 06:02:00,2014-03-30 07:12:00,70,0.22049636760461758,0.1346741302308802,0.08582223737373737,38.92229078695267,True
Dishwasher_2014-03-31_01,Dishwasher,Appliance5,2014-03-31 18:03:00,2014-03-31 18:42:00,2014-04-01 06:03:00,2014-04-01 06:42:00,39,0.10164261706349204,0.05082130853174602,0.05082130853174602,50.0,True
Dishwasher_2014-04-03_01,Dishwasher,Appliance5,2014-04-03 19:12:00,2014-04-03 20:22:00,2014-04-04 06:12:00,2014-04-04 07:22:00,70,0.25673559920634925,0.12836779960317463,0.12836779960317463,50.0,True
Dishwasher_2014-04-08_01,Dishwasher,Appliance5,2014-04-08 12:32:00,2014-04-08 13:41:00,2014-04-09 06:02:00,2014-04-09 07:11:00,69,0.25425999603174604,0.12712999801587302,0.12712999801587302,50.0,True
Dishwasher_2014-04-11_01,Dishwasher,Appliance5,2014-04-11 06:43:00,2014-04-11 07:50:00,2014-04-12 06:13:00,2014-04-12 07:20:00,67,0.20198934722222223,0.12577052083333334,0.07621882638888888,37.73408223604751,True
Dishwasher_2014-04-16_01,Dishwasher,Appliance5,2014-04-16 18:53:00,2014-04-16 20:03:00,2014-04-17 06:08:00,2014-04-17 07:18:00,70,0.2624866170634922,0.1312433085317461,0.1312433085317461,50.0,True
Dishwasher_2014-04-19_01,Dishwasher,Appliance5,2014-04-19 19:07:00,2014-04-19 20:13:00,2014-04-20 06:07:00,2014-04-20 07:13:00,66,0.25660622023809515,0.12830311011904758,0.12830311011904758,50.0,True
Dishwasher_2014-04-22_01,Dishwasher,Appliance5,2014-04-22 07:01:00,2014-04-22 08:10:00,2014-04-23 06:01:00,2014-04-23 07:10:00,69,0.2045789384920634,0.12574993650793648,0.07882900198412693,38.532315479379164,True
Dishwasher_2014-04-25_01,Dishwasher,Appliance5,2014-04-25 06:42:00,2014-04-25 07:55:00,2014-04-26 06:12:00,2014-04-26 07:25:00,73,0.2079360863095238,0.12802611706349207,0.07990996924603172,38.43006313347724,True
Dishwasher_2014-04-28_01,Dishwasher,Appliance5,2014-04-28 06:41:00,2014-04-28 07:51:00,2014-04-29 06:11:00,2014-04-29 07:21:00,70,0.20159080925324674,0.12531906619769123,0.07627174305555551,37.83493073820631,True
Dishwasher_2014-04-30_01,Dishwasher,Appliance5,2014-04-30 18:04:00,2014-04-30 19:10:00,2014-05-01 06:04:00,2014-05-01 07:10:00,66,0.2401976845238095,0.12009884226190475,0.12009884226190475,50.0,True
Dishwasher_2014-05-01_01,Dishwasher,Appliance5,2014-05-01 06:11:00,2014-05-01 07:48:00,2014-05-01 06:11:00,2014-05-01 07:48:00,97,0.20021711111111104,0.20021711111111104,0.0,0.0,False
Dishwasher_2014-05-29_01,Dishwasher,Appliance5,2014-05-29 18:24:00,2014-05-29 19:34:00,2014-05-30 06:09:00,2014-05-30 07:19:00,70,0.251810634920635,0.1259053174603175,0.1259053174603175,50.0,True
