event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2014-03-22_02,Dishwasher,Appliance5,2014-03-22 19:53:00,2014-03-22 20:31:00,2014-03-23 06:08:00,2014-03-23 06:46:00,38,0.1009171148989898,0.0504585574494949,0.10091711489898987,0.050458557449494935,0.050458557449494935,50.0,True,0.0,20.18342297979797,0,20.18342297979797,0.0,0
Dishwasher_2014-03-25_01,Dishwasher,Appliance5,2014-03-25 07:44:00,2014-03-25 08:54:00,2014-03-26 06:14:00,2014-03-26 07:24:00,70,0.2568117979797978,0.1284058989898989,0.25681179797979786,0.12840589898989893,0.12840589898989893,50.0,True,0.0,51.3623595959596,0,51.3623595959596,0.0,0
Dishwasher_2014-03-29_01,Dishwasher,Appliance5,2014-03-29 07:17:00,2014-03-29 08:27:00,2014-03-30 06:02:00,2014-03-30 07:12:00,70,0.2204963676046175,0.1346741302308802,0.22049636760461758,0.1346741302308802,0.08582223737373737,38.92229078695267,True,19.540757142857142,34.328894949494945,0,53.8696520923521,0.0,0
Dishwasher_2014-03-31_01,Dishwasher,Appliance5,2014-03-31 18:03:00,2014-03-31 18:42:00,2014-04-01 06:03:00,2014-04-01 06:42:00,39,0.101642617063492,0.050821308531746,0.10164261706349205,0.050821308531746025,0.050821308531746025,50.0,True,0.0,20.32852341269842,0,20.32852341269842,0.0,0
Dishwasher_2014-04-03_01,Dishwasher,Appliance5,2014-04-03 19:12:00,2014-04-03 20:22:00,2014-04-04 06:12:00,2014-04-04 07:22:00,70,0.2567355992063492,0.1283677996031746,0.25673559920634925,0.12836779960317463,0.12836779960317463,50.0,True,0.0,51.34711984126986,0,51.34711984126986,0.0,0
Dishwasher_2014-04-08_01,Dishwasher,Appliance5,2014-04-08 12:32:00,2014-04-08 13:41:00,2014-04-09 06:02:00,2014-04-09 07:11:00,69,0.254259996031746,0.127129998015873,0.25425999603174604,0.12712999801587302,0.12712999801587302,50.0,True,0.0,50.8519992063492,0,50.8519992063492,0.0,0
Dishwasher_2014-04-11_01,Dishwasher,Appliance5,2014-04-11 06:43:00,2014-04-11 07:50:00,2014-04-12 06:13:00,2014-04-12 07:20:00,67,0.2019893472222222,0.1257705208333333,0.20198934722222223,0.12577052083333334,0.07621882638888888,37.73408223604751,True,19.82067777777778,30.48753055555556,0,50.30820833333332,0.0,0
Dishwasher_2014-04-16_01,Dishwasher,Appliance5,2014-04-16 18:53:00,2014-04-16 20:03:00,2014-04-17 06:08:00,2014-04-17 07:18:00,70,0.2624866170634922,0.1312433085317461,0.2624866170634922,0.1312433085317461,0.1312433085317461,50.0,True,0.0,52.497323412698435,0,52.497323412698435,0.0,0
Dishwasher_2014-04-19_01,Dishwasher,Appliance5,2014-04-19 19:07:00,2014-04-19 20:13:00,2014-04-20 06:07:00,2014-04-20 07:13:00,66,0.2566062202380951,0.1283031101190475,0.25660622023809515,0.12830311011904758,0.12830311011904758,50.0,True,0.0,51.32124404761906,0,51.32124404761906,0.0,0
Dishwasher_2014-04-22_01,Dishwasher,Appliance5,2014-04-22 07:01:00,2014-04-22 08:10:00,2014-04-23 06:01:00,2014-04-23 07:10:00,69,0.2045789384920634,0.1257499365079364,0.2045789384920634,0.12574993650793648,0.07882900198412693,38.532315479379164,True,18.768373809523812,31.531600793650796,0,50.29997460317461,0.0,0
Dishwasher_2014-04-25_01,Dishwasher,Appliance5,2014-04-25 06:42:00,2014-04-25 07:55:00,2014-04-26 06:12:00,2014-04-26 07:25:00,73,0.2079360863095238,0.128026117063492,0.20793608630952373,0.12802611706349204,0.07990996924603169,38.43006313347724,True,19.246459126984124,31.963987698412698,0,51.210446825396815,0.0,0
