appliance_id,appliance_name,month,cost_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable,energy_Germany_Variable_Base
Appliance2,Xbox,2014-01,2.3362,2.4707,7.2669,7.2669
Appliance2,Xbox,2014-03,13.6324,14.3202,42.1168,42.1168
Appliance2,Xbox,2014-04,16.2251,17.9846,52.8969,52.8969
Appliance2,Xbox,2014-05,15.2384,16.6991,49.1142,49.1142
Appliance2,Xbox,2014-06,12.2615,13.0192,38.291,38.291
Appliance2,Xbox,2014-07,8.6871,9.4995,27.9406,27.9406
Appliance2,Xbox,2014-08,15.3632,17.2435,50.7161,50.7161
Appliance3,Washing Machine,2014-01,1.127,1.2058,3.5465,3.5465
Appliance3,Washing Machine,2014-03,5.4651,6.0283999999999995,17.7314,17.7314
Appliance3,Washing Machine,2014-04,5.2122,6.1149000000000004,17.986,17.986
Appliance3,Washing Machine,2014-05,4.1175,4.7726,14.038,14.038
Appliance3,Washing Machine,2014-06,3.0846,3.394,9.982800000000001,9.982800000000001
Appliance3,Washing Machine,2014-07,2.4588,2.7976,8.2283,8.2283
Appliance3,Washing Machine,2014-08,4.1846,4.8963,14.4,14.4
Appliance3,Washing Machine,2014-09,1.4977,1.6177000000000001,4.7577,4.7577
Appliance3,Washing Machine,2014-10,4.07,4.4548,13.1025,13.1025
Appliance3,Washing Machine,2014-11,3.4469,3.778,11.1115,11.1115
Appliance3,Washing Machine,2014-12,4.7905,5.2305,15.384,15.384
Appliance3,Washing Machine,2015-01,4.8716,5.258,15.4648,15.4648
Appliance3,Washing Machine,2015-02,5.4147,6.0418,17.7696,17.7696
Appliance3,Washing Machine,2015-03,3.0964,3.3445,9.8368,9.8368
Appliance3,Washing Machine,2015-04,3.1647,3.5056,10.3104,10.3104
Appliance3,Washing Machine,2015-05,3.4482,3.8129,11.2147,11.2147
Appliance4,Dishwasher,2014-01,0.8733,0.9279,2.7291,2.7291
Appliance4,Dishwasher,2014-03,4.0016,4.4439,13.0707,13.0707
Appliance4,Dishwasher,2014-04,3.5553,3.9419,11.5948,11.5948
Appliance4,Dishwasher,2014-05,4.857,5.4037,15.894599999999999,15.894599999999999
Appliance4,Dishwasher,2014-06,5.2513,5.9371,17.4625,17.4625
Appliance4,Dishwasher,2014-07,2.909,3.1887,9.3795,9.3795
Appliance4,Dishwasher,2014-08,5.6845,6.3057,18.546599999999998,18.546599999999998
Appliance4,Dishwasher,2014-09,2.5664,2.8693,8.439,8.439
Appliance4,Dishwasher,2014-10,4.526,5.2047,15.3088,15.3088
Appliance4,Dishwasher,2014-11,3.8591,4.3045,12.661299999999999,12.661299999999999
Appliance4,Dishwasher,2014-12,4.5778,5.2016,15.2995,15.2995
Appliance4,Dishwasher,2015-01,4.5023,5.1902,15.2659,15.2659
Appliance4,Dishwasher,2015-02,5.9675,6.6998,19.7062,19.7062
Appliance4,Dishwasher,2015-03,3.9999000000000002,4.4985,13.2316,13.2316
Appliance4,Dishwasher,2015-04,4.854,5.3081,15.6127,15.6127
Appliance4,Dishwasher,2015-05,2.3319,2.4519,7.2125,7.2125
Appliance5,Tumble Dryer,2014-03,16.1082,19.4282,57.141799999999996,57.141799999999996
Appliance5,Tumble Dryer,2014-04,0.8676999999999999,1.0292999999999999,3.028,3.028
Appliance5,Tumble Dryer,2014-05,5.1739999999999995,5.8209,17.1203,17.1203
Appliance5,Tumble Dryer,2014-06,0.8148000000000001,0.9488,2.7907,2.7907
Appliance5,Tumble Dryer,2014-07,6.0272,7.1276,20.9637,20.9637
Appliance5,Tumble Dryer,2014-08,0.0201,0.0227,0.0669,0.0669
Appliance5,Tumble Dryer,2014-11,2.0294,2.1386,6.291799999999999,6.291799999999999
Appliance5,Tumble Dryer,2014-12,8.6913,9.2381,27.176,27.176
Appliance5,Tumble Dryer,2015-01,11.1683,11.792300000000001,34.6862,34.6862
Appliance5,Tumble Dryer,2015-02,13.2483,14.1893,41.7374,41.7374
Appliance5,Tumble Dryer,2015-03,51.5924,59.248599999999996,174.2612,174.2612
Appliance5,Tumble Dryer,2015-04,10.3539,10.7056,31.487199999999998,31.487199999999998
Appliance5,Tumble Dryer,2015-05,11.1978,12.0775,35.525,35.525
Appliance6,Television Site,2014-01,2.3233,2.6172,7.6975,7.6975
Appliance6,Television Site,2014-03,8.562,9.6954,28.517,28.517
Appliance6,Television Site,2014-04,11.9953,13.3946,39.3976,39.3976
Appliance6,Television Site,2014-05,12.1344,13.4789,39.6444,39.6444
Appliance6,Television Site,2014-06,16.253800000000002,18.5509,54.5614,54.5614
Appliance6,Television Site,2014-07,9.8128,10.9418,32.1815,32.1815
Appliance6,Television Site,2014-08,13.1068,14.5921,42.9182,42.9182
Appliance6,Television Site,2014-09,7.4522,8.2686,24.3196,24.3196
Appliance6,Television Site,2014-10,10.9279,12.2345,35.9834,35.9834
Appliance6,Television Site,2014-11,10.1899,11.5029,33.8328,33.8328
Appliance6,Television Site,2014-12,11.7039,12.9996,38.2337,38.2337
Appliance6,Television Site,2015-01,9.963799999999999,11.1861,32.8996,32.8996
Appliance6,Television Site,2015-02,10.9953,12.2413,36.0019,36.0019
Appliance6,Television Site,2015-03,21.3727,24.4548,71.9258,71.9258
Appliance6,Television Site,2015-04,19.2119,21.8285,64.2007,64.2007
Appliance6,Television Site,2015-05,6.1878,7.0696,20.792099999999998,20.792099999999998
Appliance7,Computer Site,2014-03,23.692899999999998,26.968500000000002,79.3194,79.3194
Appliance7,Computer Site,2014-08,3.6823,4.0366,11.8721,11.8721
Appliance7,Computer Site,2014-09,13.909,15.98,46.9998,46.9998
Appliance7,Computer Site,2014-11,17.8411,21.1417,62.1814,62.1814
Appliance7,Computer Site,2015-01,46.7716,55.7071,163.84449999999998,163.84449999999998
Appliance8,Microwave,2014-01,0.1435,0.1512,0.44480000000000003,0.44480000000000003
Appliance8,Microwave,2014-03,0.6809,0.7273000000000001,2.1387,2.1387
Appliance8,Microwave,2014-04,0.6093000000000001,0.6569,1.9316,1.9316
Appliance8,Microwave,2014-05,0.5347,0.5843,1.7186,1.7186
Appliance8,Microwave,2014-06,0.5022,0.5466,1.6073,1.6073
Appliance8,Microwave,2014-07,0.3889,0.41859999999999997,1.2306,1.2306
Appliance8,Microwave,2014-08,0.4389,0.4732,1.3924,1.3924
Appliance8,Microwave,2014-09,0.6934,0.755,2.2204,2.2204
Appliance8,Microwave,2014-10,0.8012,0.8636,2.5402,2.5402
Appliance8,Microwave,2014-11,0.7787000000000001,0.8403999999999999,2.4721,2.4721
Appliance8,Microwave,2014-12,0.6861,0.7345,2.1603,2.1603
Appliance8,Microwave,2015-01,0.8513,0.9380999999999999,2.7585,2.7585
Appliance8,Microwave,2015-02,0.9216,1.014,2.983,2.983
Appliance8,Microwave,2015-03,0.4762,0.5382,1.5825,1.5825
Appliance8,Microwave,2015-04,0.9832,1.0752,3.1624,3.1624
Appliance8,Microwave,2015-05,0.3518,0.3862,1.1364,1.1364
Appliance9,Kettle,2014-01,0.5943,0.6627000000000001,1.9487,1.9487
Appliance9,Kettle,2014-03,1.9923,2.2779,6.6995000000000005,6.6995000000000005
Appliance9,Kettle,2014-04,2.3737,2.7249,8.0162,8.0162
