event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Washing_Machine_2013-09-20_01,Washing Machine,Appliance2,2013-09-20 07:49:00,2013-09-20 09:29:00,2013-09-20 13:04:00,2013-09-20 14:44:00,100,0.3603118659812411,0.18015593299062055,0.18015593299062055,50.0,5.25,100
Washing_Machine_2013-09-22_02,Washing Machine,Appliance2,2013-09-22 08:47:00,2013-09-22 08:54:00,2013-09-22 13:02:00,2013-09-22 13:09:00,7,0.0001805,9.025e-05,9.025e-05,50.0,4.25,7
Washing_Machine_2013-09-22_03,Washing Machine,Appliance2,2013-09-22 09:05:00,2013-09-22 11:51:00,2013-09-22 13:20:00,2013-09-22 16:06:00,166,0.22751961670274176,0.1144050583513709,0.11311455835137087,49.716398080591425,4.25,166
Washing_Machine_2013-09-22_04,Washing Machine,Appliance2,2013-09-22 17:05:00,2013-09-22 17:13:00,2013-09-22 20:05:00,2013-09-22 20:13:00,8,0.00020399999999999997,0.00010199999999999999,0.00010199999999999999,50.0,3.0,8
Washing_Machine_2013-09-23_01,Washing Machine,Appliance2,2013-09-23 19:07:00,2013-09-23 21:31:00,2013-09-23 19:52:00,2013-09-23 22:16:00,144,0.3611906804653678,0.1953189496753247,0.16587173079004308,45.92359098975906,0.75,144
Washing_Machine_2013-09-24_01,Washing Machine,Appliance2,2013-09-24 08:19:00,2013-09-24 08:26:00,2013-09-24 13:04:00,2013-09-24 13:11:00,7,0.00018337500000000003,9.168750000000001e-05,9.168750000000001e-05,50.0,4.75,7
Washing_Machine_2013-09-25_01,Washing Machine,Appliance2,2013-09-25 13:21:00,2013-09-25 16:17:00,2013-09-25 13:21:00,2013-09-25 16:17:00,176,0.12601740503246767,0.12601740503246767,0.0,0.0,0.0,176
Washing_Machine_2013-09-26_01,Washing Machine,Appliance2,2013-09-26 09:21:00,2013-09-26 11:05:00,2013-09-26 13:06:00,2013-09-26 14:50:00,104,0.3052571296897545,0.15262856484487725,0.15262856484487725,50.0,3.75,104
Washing_Machine_2013-09-29_01,Washing Machine,Appliance2,2013-09-29 14:50:00,2013-09-29 17:35:00,2013-09-29 19:50:00,2013-09-29 22:35:00,165,0.1352365722888223,0.12174372553835054,0.013492846750471757,9.977217347431232,5.0,165
Washing_Machine_2013-10-01_01,Washing Machine,Appliance2,2013-10-01 18:17:00,2013-10-01 20:47:00,2013-10-01 19:47:00,2013-10-01 22:17:00,150,0.3788891227453101,0.19892177507214998,0.17996734767316014,47.498684145159395,1.5,150
Washing_Machine_2013-10-02_01,Washing Machine,Appliance2,2013-10-02 17:19:00,2013-10-02 19:50:00,2013-10-02 19:49:00,2013-10-02 22:20:00,151,0.3910649277597404,0.19982337549603185,0.19124155226370854,48.9027623518318,2.5,151
Washing_Machine_2013-10-04_01,Washing Machine,Appliance2,2013-10-04 12:55:00,2013-10-04 14:31:00,2013-10-04 13:10:00,2013-10-04 14:46:00,96,0.08767895039682545,0.08732507341269848,0.0003538769841269773,0.40360540645772824,0.25,96
Washing_Machine_2013-10-06_01,Washing Machine,Appliance2,2013-10-06 15:13:00,2013-10-06 17:37:00,2013-10-06 19:58:00,2013-10-06 22:22:00,144,0.2100318968253969,0.1932578799603173,0.016774016865079622,7.986414025020279,4.75,144
Washing_Machine_2013-10-07_01,Washing Machine,Appliance2,2013-10-07 14:50:00,2013-10-07 17:44:00,2013-10-07 19:50:00,2013-10-07 22:44:00,174,0.1317218631762443,0.11963006754132359,0.012091795634920702,9.179793956256024,5.0,152
Washing_Machine_2013-10-11_01,Washing Machine,Appliance2,2013-10-11 13:10:00,2013-10-11 16:05:00,2013-10-11 13:10:00,2013-10-11 16:05:00,175,0.12880750892857135,0.12880750892857135,0.0,0.0,0.0,175
Washing_Machine_2013-10-13_01,Washing Machine,Appliance2,2013-10-13 17:16:00,2013-10-13 18:49:00,2013-10-13 20:01:00,2013-10-13 21:34:00,93,0.172433013888889,0.0862165069444445,0.0862165069444445,50.0,2.75,93
Washing_Machine_2013-10-15_01,Washing Machine,Appliance2,2013-10-15 08:05:00,2013-10-15 09:37:00,2013-10-15 13:05:00,2013-10-15 14:37:00,92,0.14975392063492066,0.07487696031746033,0.07487696031746033,50.0,5.0,92
Washing_Machine_2013-10-20_01,Washing Machine,Appliance2,2013-10-20 14:57:00,2013-10-20 17:15:00,2013-10-20 19:57:00,2013-10-20 22:15:00,138,0.20331593353174607,0.1908835843253969,0.01243234920634917,6.114793361440097,5.0,138
Washing_Machine_2013-10-21_01,Washing Machine,Appliance2,2013-10-21 07:06:00,2013-10-21 09:33:00,2013-10-21 13:06:00,2013-10-21 15:33:00,147,0.3785056884920635,0.18925284424603175,0.18925284424603175,50.0,6.0,147
Washing_Machine_2013-10-23_01,Washing Machine,Appliance2,2013-10-23 07:28:00,2013-10-23 09:56:00,2013-10-23 13:13:00,2013-10-23 15:41:00,148,0.36471196428571434,0.18235598214285717,0.18235598214285717,50.0,5.75,148
Washing_Machine_2013-10-23_02,Washing Machine,Appliance2,2013-10-23 12:44:00,2013-10-23 14:20:00,2013-10-23 20:14:00,2013-10-23 21:50:00,96,0.2106054216269841,0.16846704166666665,0.04213837996031744,20.008212340777842,7.5,96
Washing_Machine_2013-12-26_01,Washing Machine,Appliance2,2013-12-26 15:25:00,2014-02-13 16:08:00,2013-12-26 15:25:00,2014-02-13 16:08:00,70603,0.09658058522727272,0.09658058522727272,0.0,0.0,0.0,44
Washing_Machine_2014-02-17_01,Washing Machine,Appliance2,2014-02-17 22:56:00,2014-02-18 01:50:00,2014-02-17 22:56:00,2014-02-18 01:50:00,174,0.0332925,0.0332925,0.0,0.0,0.0,9
Washing_Machine_2014-02-18_01,Washing Machine,Appliance2,2014-02-18 09:56:00,2014-02-18 13:23:00,2014-02-18 13:11:00,2014-02-18 16:38:00,207,0.004457857142857143,0.0022289285714285714,0.0022289285714285714,50.0,3.25,13
Washing_Machine_2014-02-18_02,Washing Machine,Appliance2,2014-02-18 17:52:00,2014-02-18 18:47:00,2014-02-18 20:07:00,2014-02-18 21:02:00,55,0.006694999999999998,0.003347499999999999,0.003347499999999999,50.0,2.25,13
Washing_Machine_2014-02-20_01,Washing Machine,Appliance2,2014-02-20 20:54:00,2014-02-20 22:49:00,2014-02-20 20:54:00,2014-02-20 22:49:00,115,0.0891509910714286,0.0891509910714286,0.0,0.0,0.0,91
Washing_Machine_2014-02-21_01,Washing Machine,Appliance2,2014-02-21 18:42:00,2014-02-22 16:01:00,2014-02-21 18:42:00,2014-02-22 16:01:00,1279,6e-05,6e-05,0.0,0.0,0.0,2
Washing_Machine_2014-02-24_01,Washing Machine,Appliance2,2014-02-24 11:18:00,2014-02-24 12:51:00,2014-02-24 13:03:00,2014-02-24 14:36:00,93,0.049891369949494946,0.024945684974747473,0.024945684974747473,50.0,1.75,57
Washing_Machine_2014-02-26_01,Washing Machine,Appliance2,2014-02-26 09:38:00,2014-02-26 09:48:00,2014-02-26 13:08:00,2014-02-26 13:18:00,10,0.00518495238095238,0.00259247619047619,0.00259247619047619,50.0,3.5,10
Washing_Machine_2014-03-02_01,Washing Machine,Appliance2,2014-03-02 16:41:00,2014-03-02 19:26:00,2014-03-02 19:41:00,2014-03-02 22:26:00,165,0.11031414672827165,0.06186071126096125,0.0484534354673104,43.92313851337854,3.0,140
Washing_Machine_2014-03-03_02,Washing Machine,Appliance2,2014-03-03 14:06:00,2014-03-03 16:48:00,2014-03-03 19:51:00,2014-03-03 22:33:00,162,0.12801582981601736,0.12576032584776337,0.002255503968253997,1.761894580924544,5.75,161
Washing_Machine_2014-03-04_01,Washing Machine,Appliance2,2014-03-04 09:28:00,2014-03-04 12:13:00,2014-03-04 13:13:00,2014-03-04 15:58:00,165,0.23159870238095237,0.11579935119047619,0.11579935119047619,50.0,3.75,165
Washing_Machine_2014-03-07_01,Washing Machine,Appliance2,2014-03-07 08:37:00,2014-03-07 08:45:00,2014-03-07 13:07:00,2014-03-07 13:15:00,8,0.0002245833333333333,0.00011229166666666665,0.00011229166666666665,50.0,4.5,8
Washing_Machine_2014-03-07_02,Washing Machine,Appliance2,2014-03-07 19:58:00,2014-03-07 21:32:00,2014-03-07 20:13:00,2014-03-07 21:47:00,94,0.055622352217227215,0.055544352217227214,7.800000000000168e-05,0.1402313941981111,0.25,62
Washing_Machine_2014-03-08_01,Washing Machine,Appliance2,2014-03-08 09:22:00,2014-03-08 12:01:00,2014-03-08 13:07:00,2014-03-08 15:46:00,159,0.3773155932539683,0.18865779662698415,0.18865779662698415,50.0,3.75,159
Washing_Machine_2014-03-09_01,Washing Machine,Appliance2,2014-03-09 06:51:00,2014-03-09 08:21:00,2014-03-09 13:06:00,2014-03-09 14:36:00,90,0.05904575259462759,0.029522876297313795,0.029522876297313795,50.0,6.25,78
Washing_Machine_2014-03-10_02,Washing Machine,Appliance2,2014-03-10 15:57:00,2014-03-10 17:33:00,2014-03-10 20:12:00,2014-03-10 21:48:00,96,0.2048250238095239,0.10244135912698417,0.10238366468253972,49.98591616313002,4.25,96
Washing_Machine_2014-03-12_01,Washing Machine,Appliance2,2014-03-12 14:38:00,2014-03-12 16:22:00,2014-03-12 20:08:00,2014-03-12 21:52:00,104,0.10745292361111111,0.10252098611111107,0.004931937500000039,4.589858827712766,5.5,104
Washing_Machine_2014-03-14_01,Washing Machine,Appliance2,2014-03-14 10:46:00,2014-03-14 12:27:00,2014-03-14 13:01:00,2014-03-14 14:42:00,101,0.20586957738095232,0.10293478869047616,0.10293478869047616,50.0,2.25,101
Washing_Machine_2014-03-16_01,Washing Machine,Appliance2,2014-03-16 18:00:00,2014-03-16 19:42:00,2014-03-16 20:00:00,2014-03-16 21:42:00,102,0.17193847420634925,0.08596923710317463,0.08596923710317463,50.0,2.0,89
Washing_Machine_2014-03-17_01,Washing Machine,Appliance2,2014-03-17 10:13:00,2014-03-17 11:54:00,2014-03-17 13:13:00,2014-03-17 14:54:00,101,0.35661810714285713,0.17830905357142857,0.17830905357142857,50.0,3.0,101
Washing_Machine_2014-03-18_01,Washing Machine,Appliance2,2014-03-18 16:53:00,2014-03-18 18:19:00,2014-03-18 20:08:00,2014-03-18 21:34:00,86,0.17013407341269837,0.08506703670634919,0.08506703670634919,50.0,3.25,86
Washing_Machine_2014-03-20_01,Washing Machine,Appliance2,2014-03-20 12:29:00,2014-03-20 15:26:00,2014-03-20 12:59:00,2014-03-20 15:56:00,177,0.20394283531746027,0.11489661607142865,0.08904621924603162,43.66234249289563,0.5,177
Washing_Machine_2014-03-22_01,Washing Machine,Appliance2,2014-03-22 13:26:00,2014-03-22 16:11:00,2014-03-22 13:26:00,2014-03-22 16:11:00,165,0.12143871780303031,0.12143871780303031,0.0,0.0,0.0,165
Washing_Machine_2014-03-23_01,Washing Machine,Appliance2,2014-03-23 17:11:00,2014-03-23 18:54:00,2014-03-23 20:11:00,2014-03-23 21:54:00,103,0.2028053667998668,0.1014026833999334,0.1014026833999334,50.0,3.0,91
Washing_Machine_2014-03-26_01,Washing Machine,Appliance2,2014-03-26 15:04:00,2014-03-26 17:45:00,2014-03-26 19:49:00,2014-03-26 22:30:00,161,0.14182909054834053,0.12534485569985568,0.016484234848484852,11.62260491465707,4.75,161
Washing_Machine_2014-03-28_01,Washing Machine,Appliance2,2014-03-28 17:13:00,2014-03-28 18:45:00,2014-03-28 20:13:00,2014-03-28 21:45:00,92,0.18824396338383842,0.09412198169191921,0.09412198169191921,50.0,3.0,92
Washing_Machine_2014-03-29_01,Washing Machine,Appliance2,2014-03-29 19:50:00,2014-03-29 22:43:00,2014-03-29 19:50:00,2014-03-29 22:43:00,173,0.07629289402958149,0.07629289402958149,0.0,0.0,0.0,160
Washing_Machine_2014-03-31_01,Washing Machine,Appliance2,2014-03-31 15:41:00,2014-03-31 18:27:00,2014-03-31 19:56:00,2014-03-31 22:42:00,166,0.2006001736111112,0.12651897420634922,0.07408119940476199,36.9297783103507,4.25,166
Washing_Machine_2014-04-01_01,Washing Machine,Appliance2,2014-04-01 19:19:00,2014-04-01 20:54:00,2014-04-01 20:04:00,2014-04-01 21:39:00,95,0.1188246926615052,0.06448172296453546,0.05434296969696974,45.73373469753131,0.75,95
