event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost
Washing_Machine_(1)_2014-05-01_02,Washing Machine (1),original,summer,2014-05-01 18:16:00,2014-05-05 08:11:00,5155,117223.25,0.875782366957676,3011,68469.29306498881,0.4,0.45646195376659215,1500,34109.57807953549,0.48,0.27287662463628387,644,14644.378855479998,0.6,0.14644378855479998,scheduled,summer,2014-05-02 06:00:00,2014-05-05 19:55:00,5155,117223.25,0.8793449228904262,3000,68219.15615907221,0.4,0.45479437439381476,1440,32745.19495635402,0.48,0.2619615596508321,715,16258.89888457794,0.6,0.16258898884577938
Washing_Machine_(1)_2014-05-15_01,Washing Machine (1),original,summer,2014-05-15 10:29:00,2014-05-29 10:18:00,20149,165038.5,1.2332769277216393,11749,96234.91669559157,0.4,0.6415661113039439,5880,48162.50831306823,0.48,0.38530006650454585,2520,20641.07499131495,0.6,0.20641074991314948,scheduled,summer,2014-05-16 06:00:00,2014-05-30 05:49:00,20149,165038.5,1.2332769277216393,11749,96234.91669559157,0.4,0.6415661113039439,5880,48162.50831306823,0.48,0.38530006650454585,2520,20641.07499131495,0.6,0.20641074991314948
Washing_Machine_(1)_2014-06-16_01,Washing Machine (1),original,summer,2014-06-16 14:09:00,2014-06-16 15:47:00,98,53196.06,0.42556848000000064,0,0.0,0.4,0.0,98,53196.06000000008,0.48,0.42556848000000064,0,0.0,0.6,0.0,scheduled,summer,2014-06-17 06:00:00,2014-06-17 07:38:00,98,53196.06,0.3546404000000005,98,53196.06000000008,0.4,0.3546404000000005,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_(1)_2014-09-30_01,Washing Machine (1),original,summer,2014-09-30 13:18:00,2014-09-30 15:06:00,108,52129.28,0.3900042429629627,42,20272.497777777764,0.4,0.13514998518518512,66,31856.7822222222,0.48,0.2548542577777776,0,0.0,0.6,0.0,scheduled,summer,2014-09-30 13:23:00,2014-09-30 15:11:00,108,52129.28,0.3932220997530862,37,17859.105185185173,0.4,0.11906070123456783,71,34270.1748148148,0.48,0.2741613985185184,0,0.0,0.6,0.0
Washing_Machine_(2)_2014-06-03_01,Washing Machine (2),original,summer,2014-06-03 23:06:00,2014-06-03 23:33:00,27,569.73,0.00455784,0,0.0,0.4,0.0,27,569.7299999999999,0.48,0.00455784,0,0.0,0.6,0.0,scheduled,summer,2014-06-04 06:00:00,2014-06-04 06:27:00,27,569.73,0.0037982,27,569.7299999999999,0.4,0.0037982,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_(2)_2014-06-27_01,Washing Machine (2),original,summer,2014-06-27 22:30:00,2014-06-27 22:35:00,5,56.0,0.000448,0,0.0,0.4,0.0,5,56.0,0.48,0.000448,0,0.0,0.6,0.0,scheduled,summer,2014-06-28 06:00:00,2014-06-28 06:05:00,5,56.0,0.0003733333333333334,5,56.0,0.4,0.0003733333333333334,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_(2)_2014-07-05_01,Washing Machine (2),original,summer,2014-07-05 16:42:00,2014-07-05 16:55:00,13,201.33,0.0016106400000000004,0,0.0,0.4,0.0,13,201.33000000000007,0.48,0.0016106400000000004,0,0.0,0.6,0.0,scheduled,summer,2014-07-06 06:00:00,2014-07-06 06:13:00,13,201.33,0.0013422000000000004,13,201.33000000000007,0.4,0.0013422000000000004,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_(2)_2014-07-18_01,Washing Machine (2),original,summer,2014-07-18 19:43:00,2014-07-18 19:52:00,9,67.94,0.0006793999999999999,0,0.0,0.4,0.0,0,0.0,0.48,0.0,9,67.94,0.6,0.0006793999999999999,scheduled,summer,2014-07-19 06:00:00,2014-07-19 06:09:00,9,67.94,0.00045293333333333336,9,67.94,0.4,0.00045293333333333336,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_(2)_2014-07-22_04,Washing Machine (2),original,summer,2014-07-22 22:15:00,2014-07-22 22:28:00,13,208.0,0.0016640000000000001,0,0.0,0.4,0.0,13,208.0,0.48,0.0016640000000000001,0,0.0,0.6,0.0,scheduled,summer,2014-07-23 06:00:00,2014-07-23 06:13:00,13,208.0,0.001386666666666667,13,208.0,0.4,0.001386666666666667,0,0.0,0.48,0.0,0,0.0,0.6,0.0
Washing_Machine_(2)_2014-08-09_03,Washing Machine (2),original,summer,2014-08-09 14:57:00,2014-08-09 15:02:00,5,677.82,0.005422560000000002,0,0.0,0.4,0.0,5,677.8200000000002,0.48,0.005422560000000002,0,0.0,0.6,0.0,scheduled,summer,2014-08-10 06:00:00,2014-08-10 06:05:00,5,677.82,0.004518800000000002,5,677.8200000000002,0.4,0.004518800000000002,0,0.0,0.48,0.0,0,0.0,0.6,0.0
