appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2013-09-23 03:21:00,2013-09-23 03:27:00,6.0,46.4,house2_event_9204,False,"{""0"": 6, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-24 11:22:00,2013-09-24 11:33:00,11.0,2515.47,house2_event_9209,True,"{""0"": 0, ""1"": 11}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-26 16:54:00,2013-09-26 17:03:00,9.0,5832.65,house2_event_9217,True,"{""0"": 0, ""1"": 9}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-26 17:37:00,2013-09-26 17:40:00,3.0,3833.29,house2_event_9218,True,"{""0"": 0, ""1"": 3}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-28 16:34:00,2013-09-28 16:39:00,5.0,955.37,house2_event_9223,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-28 19:43:00,2013-09-28 19:48:00,5.0,2886.28,house2_event_9225,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 09:43:00,2013-09-29 09:48:00,5.0,913.93,house2_event_9227,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 16:22:00,2013-09-29 16:27:00,5.0,1372.84,house2_event_9228,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 16:25:00,2013-09-29 16:32:00,7.0,6803.25,house2_event_9229,True,"{""0"": 0, ""1"": 7}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-09-29 16:38:00,2013-09-29 16:43:00,5.0,402.26,house2_event_9230,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-02 15:28:00,2013-10-02 15:33:00,5.0,3984.13,house2_event_9243,False,"{""0"": 5, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-04 11:59:00,2013-10-04 12:06:00,7.0,1434.85,house2_event_9248,True,"{""0"": 0, ""1"": 7}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-06 15:50:00,2013-10-06 15:55:00,5.0,92.54,house2_event_9260,False,"{""0"": 5, ""1"": 0}",0,0,0,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-07 16:23:00,2013-10-07 16:29:00,6.0,2498.52,house2_event_9266,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-09 16:37:00,2013-10-09 16:50:00,13.0,13733.7,house2_event_9279,True,"{""0"": 0, ""1"": 13}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-10 12:04:00,2013-10-10 12:10:00,6.0,1067.58,house2_event_9282,True,"{""0"": 0, ""1"": 6}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-10 16:22:00,2013-10-10 16:26:00,4.0,750.45,house2_event_9283,True,"{""0"": 0, ""1"": 4}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-11 12:15:00,2013-10-11 12:24:00,9.0,2989.74,house2_event_9285,True,"{""0"": 0, ""1"": 9}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-15 17:37:00,2013-10-15 17:47:00,10.0,10754.67,house2_event_9306,True,"{""0"": 0, ""1"": 10}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2013-10-16 10:20:00,2013-10-16 10:25:00,5.0,253.53,house2_event_9307,True,"{""0"": 0, ""1"": 5}",1,1,1,0.0
