appliance_id,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W),event_id,is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential
Appliance5,Tumble Dryer,Shiftable,2014-03-22 19:49:00,2014-03-22 20:28:00,39.0,20028.97,house20_event_17933,True,"{""0"": 28, ""1"": 11}",0,1,0,0.717948717948718
Appliance5,Tumble Dryer,Shiftable,2014-03-25 07:44:00,2014-03-25 08:54:00,70.0,51301.71,house20_event_17941,True,"{""0"": 0, ""1"": 70}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-29 07:17:00,2014-03-29 08:27:00,70.0,53614.33,house20_event_17943,True,"{""0"": 0, ""1"": 70}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-31 18:06:00,2014-03-31 18:45:00,39.0,20230.17,house20_event_17948,True,"{""0"": 0, ""1"": 39}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-03-31 18:47:00,2014-03-31 19:20:00,33.0,32856.6,house20_event_17949,True,"{""0"": 0, ""1"": 33}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-03 19:16:00,2014-04-03 20:26:00,70.0,50700.47,house20_event_17952,True,"{""0"": 26, ""1"": 44}",1,1,0,0.3714285714285714
Appliance5,Tumble Dryer,Shiftable,2014-04-08 12:35:00,2014-04-08 13:44:00,69.0,50726.95,house20_event_17955,True,"{""0"": 44, ""1"": 25}",0,1,0,0.6376811594202898
Appliance5,Tumble Dryer,Shiftable,2014-04-11 06:43:00,2014-04-11 07:47:00,64.0,50748.18,house20_event_17960,True,"{""0"": 0, ""1"": 64}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-14 05:55:00,2014-04-14 07:12:00,77.0,52642.79,house20_event_17963,True,"{""0"": 6, ""1"": 71}",1,0,1,0.0779220779220779
Appliance5,Tumble Dryer,Shiftable,2014-04-16 18:50:00,2014-04-16 20:03:00,73.0,52702.18,house20_event_17970,True,"{""0"": 3, ""1"": 70}",1,1,0,0.0410958904109589
Appliance5,Tumble Dryer,Shiftable,2014-04-19 19:07:00,2014-04-19 20:15:00,68.0,50825.43,house20_event_17977,True,"{""0"": 15, ""1"": 53}",1,1,0,0.2205882352941176
Appliance5,Tumble Dryer,Shiftable,2014-04-22 07:02:00,2014-04-22 08:11:00,69.0,50518.74,house20_event_17984,True,"{""0"": 0, ""1"": 69}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-25 06:41:00,2014-04-25 07:57:00,76.0,51462.36,house20_event_17990,True,"{""0"": 0, ""1"": 76}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-28 06:38:00,2014-04-28 07:47:00,69.0,50098.66,house20_event_17995,True,"{""0"": 0, ""1"": 69}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-04-30 18:02:00,2014-04-30 19:05:00,63.0,48382.17,house20_event_18000,True,"{""0"": 0, ""1"": 63}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-01 06:13:00,2014-05-01 07:47:00,94.0,59274.96,house20_event_18007,True,"{""0"": 0, ""1"": 94}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-05-29 18:21:00,2014-05-29 19:32:00,71.0,50235.69,house20_event_18010,True,"{""0"": 0, ""1"": 71}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-01 18:51:00,2014-06-01 19:56:00,65.0,50313.15,house20_event_18016,True,"{""0"": 0, ""1"": 65}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-04 11:54:00,2014-06-04 13:02:00,68.0,49974.83,house20_event_18021,True,"{""0"": 2, ""1"": 66}",1,1,0,0.0294117647058823
Appliance5,Tumble Dryer,Shiftable,2014-06-06 18:54:00,2014-06-06 19:59:00,65.0,48493.65,house20_event_18029,True,"{""0"": 0, ""1"": 65}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-08 18:21:00,2014-06-08 19:33:00,72.0,48797.45,house20_event_18035,True,"{""0"": 0, ""1"": 72}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-11 06:32:00,2014-06-11 08:24:00,112.0,70868.34,house20_event_18036,True,"{""0"": 0, ""1"": 112}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-13 18:56:00,2014-06-13 20:16:00,80.0,49564.58,house20_event_18041,True,"{""0"": 16, ""1"": 64}",1,1,0,0.2
Appliance5,Tumble Dryer,Shiftable,2014-06-16 06:46:00,2014-06-16 07:58:00,72.0,47713.28,house20_event_18045,True,"{""0"": 0, ""1"": 72}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-18 06:47:00,2014-06-18 07:53:00,66.0,49279.79,house20_event_18051,True,"{""0"": 0, ""1"": 66}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-20 06:18:00,2014-06-20 07:22:00,64.0,24599.22,house20_event_18055,True,"{""0"": 0, ""1"": 64}",1,1,1,0.0
Appliance5,Tumble Dryer,Shiftable,2014-06-20 07:22:00,2014-06-20 07:42:00,20.0,29057.78,house20_event_18056,True,"{""0"": 0, ""1"": 20}",1,1,1,0.0
