event_id,appliance_name,appliance_id,shiftability,is_reschedulable,start_time,end_time,duration_minutes,energy_w,cost_calculated,low_price_power,high_price_power,total_minutes,missing_minutes,tariff_type
Fridge-Freezer_2013-09-17_01,Fridge-Freezer,Appliance1,Base,False,2013-09-17 22:08:00,2013-09-17 22:29:00,21.0,1731.66,0.008658303751803752,0.0,1.7316607503607504,22,0,Economy_10
Fridge-Freezer_2013-09-17_02,Fridge-Freezer,Appliance1,Base,False,2013-09-17 23:16:00,2013-09-17 23:41:00,25.0,2026.49,0.010132429292929294,0.0,2.026485858585858,26,0,Economy_10
Fridge-Freezer_2013-09-18_01,Fridge-Freezer,Appliance1,Base,False,2013-09-18 00:35:00,2013-09-18 00:59:00,24.0,2016.89,0.010084434343434343,0.0,2.0168868686868686,25,0,Economy_10
Fridge-Freezer_2013-09-18_02,Fridge-Freezer,Appliance1,Base,False,2013-09-18 01:57:00,2013-09-18 02:22:00,25.0,2034.72,0.005086792929292929,2.0347171717171717,0.0,26,0,Economy_10
Fridge-Freezer_2013-09-18_03,Fridge-Freezer,Appliance1,Base,False,2013-09-18 03:25:00,2013-09-18 03:51:00,26.0,2101.56,0.00525390367965368,2.101561471861472,0.0,27,0,Economy_10
Fridge-Freezer_2013-09-18_04,Fridge-Freezer,Appliance1,Base,False,2013-09-18 04:56:00,2013-09-18 05:22:00,26.0,2132.35,0.005330868686868686,2.132347474747475,0.0,27,0,Economy_10
Fridge-Freezer_2013-09-18_05,Fridge-Freezer,Appliance1,Base,False,2013-09-18 06:26:00,2013-09-18 06:58:00,32.0,2690.33,0.013451652777777778,0.0,2.690330555555555,33,0,Economy_10
Fridge-Freezer_2013-09-18_06,Fridge-Freezer,Appliance1,Base,False,2013-09-18 07:45:00,2013-09-18 08:18:00,33.0,2791.86,0.013959303030303032,0.0,2.791860606060606,34,0,Economy_10
Fridge-Freezer_2013-09-18_07,Fridge-Freezer,Appliance1,Base,False,2013-09-18 09:23:00,2013-09-18 09:51:00,28.0,2341.2,0.01170599253034547,0.0,2.3411985060690945,29,0,Economy_10
Fridge-Freezer_2013-09-18_08,Fridge-Freezer,Appliance1,Base,False,2013-09-18 10:57:00,2013-09-18 11:26:00,29.0,2394.68,0.01197340404040404,0.0,2.3946808080808073,30,0,Economy_10
Fridge-Freezer_2013-09-18_09,Fridge-Freezer,Appliance1,Base,False,2013-09-18 12:34:00,2013-09-18 13:03:00,29.0,2436.92,0.011651366161616161,0.21330000000000002,2.223623232323232,30,0,Economy_10
Fridge-Freezer_2013-09-18_10,Fridge-Freezer,Appliance1,Base,False,2013-09-18 14:10:00,2013-09-18 14:25:00,15.0,1158.02,0.002895052667633784,1.1580210670535136,0.0,16,0,Economy_10
Fridge-Freezer_2013-09-18_11,Fridge-Freezer,Appliance1,Base,False,2013-09-18 15:02:00,2013-09-18 15:49:00,47.0,4915.75,0.012289364898989897,4.915745959595959,0.0,48,0,Economy_10
Fridge-Freezer_2013-09-18_12,Fridge-Freezer,Appliance1,Base,False,2013-09-18 15:57:00,2013-09-18 16:59:00,62.0,5451.76,0.026654817460317462,0.24159999999999998,5.210163492063492,63,0,Economy_10
Fridge-Freezer_2013-09-18_13,Fridge-Freezer,Appliance1,Base,False,2013-09-18 17:43:00,2013-09-18 18:18:00,35.0,2892.17,0.014460833333333332,0.0,2.8921666666666668,36,0,Economy_10
