event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,time_shift_hours,power_profile_points
Tumble_Dryer_2014-03-31_01,Tumble Dryer,Appliance3,2014-03-31 16:50:00,2014-03-31 17:05:00,2014-04-01 06:05:00,2014-04-01 06:20:00,15,0.03263235912698412,0.01631617956349206,0.01631617956349206,50.0,13.25,15
Tumble_Dryer_2014-03-31_02,Tumble Dryer,Appliance3,2014-03-31 17:07:00,2014-03-31 17:18:00,2014-04-01 06:22:00,2014-04-01 06:33:00,11,0.01292,0.00646,0.00646,50.0,13.25,3
Tumble_Dryer_2014-03-31_03,Tumble Dryer,Appliance3,2014-03-31 17:19:00,2014-03-31 17:34:00,2014-04-01 06:34:00,2014-04-01 06:49:00,15,0.005261791666666666,0.002630895833333333,0.002630895833333333,50.0,13.25,7
Tumble_Dryer_2014-06-05_01,Tumble Dryer,Appliance3,2014-06-05 16:08:00,2014-06-05 16:15:00,2014-06-06 06:08:00,2014-06-06 06:15:00,7,0.006807777777777778,0.003403888888888889,0.003403888888888889,50.0,14.0,7
Tumble_Dryer_2014-06-09_01,Tumble Dryer,Appliance3,2014-06-09 09:30:00,2014-06-09 09:37:00,2014-06-10 06:00:00,2014-06-10 06:07:00,7,0.033368875,0.0166844375,0.0166844375,50.0,20.5,7
Tumble_Dryer_2014-07-17_02,Tumble Dryer,Appliance3,2014-07-17 14:42:00,2014-07-17 16:47:00,2014-07-18 06:12:00,2014-07-18 08:17:00,125,0.008093801587301589,0.005629551587301589,0.0024642499999999994,30.44613799115332,15.5,125
Tumble_Dryer_2014-10-27_01,Tumble Dryer,Appliance3,2014-10-27 13:04:00,2014-10-27 14:05:00,2014-10-28 06:04:00,2014-10-28 07:05:00,61,0.0008172222222222223,0.00040861111111111116,0.00040861111111111116,50.0,17.0,1
Tumble_Dryer_2014-11-03_01,Tumble Dryer,Appliance3,2014-11-03 18:03:00,2014-11-03 19:10:00,2014-11-04 06:03:00,2014-11-04 07:10:00,67,0.6813750317460318,0.3406875158730159,0.3406875158730159,50.0,12.0,67
Tumble_Dryer_2014-11-13_01,Tumble Dryer,Appliance3,2014-11-13 14:09:00,2014-11-13 14:26:00,2014-11-14 06:09:00,2014-11-14 06:26:00,17,0.177235625,0.0886178125,0.0886178125,50.0,16.0,17
Tumble_Dryer_2014-12-03_01,Tumble Dryer,Appliance3,2014-12-03 14:13:00,2014-12-03 14:38:00,2014-12-04 06:13:00,2014-12-04 06:38:00,25,0.24974856944444446,0.12487428472222223,0.12487428472222223,50.0,16.0,25
Tumble_Dryer_2014-12-03_02,Tumble Dryer,Appliance3,2014-12-03 14:39:00,2014-12-03 15:36:00,2014-12-04 06:39:00,2014-12-04 07:36:00,57,0.5310816686507936,0.2916865982142858,0.23939507043650787,45.076884510943124,16.0,57
Tumble_Dryer_2014-12-05_01,Tumble Dryer,Appliance3,2014-12-05 19:12:00,2014-12-05 19:50:00,2014-12-06 06:12:00,2014-12-06 06:50:00,38,0.4094374166666666,0.2047187083333333,0.2047187083333333,50.0,11.0,38
Tumble_Dryer_2014-12-10_01,Tumble Dryer,Appliance3,2014-12-10 12:41:00,2014-12-10 12:56:00,2014-12-11 06:11:00,2014-12-11 06:26:00,15,0.1753320436507937,0.08766602182539684,0.08766602182539684,50.0,17.5,15
Tumble_Dryer_2014-12-10_02,Tumble Dryer,Appliance3,2014-12-10 16:40:00,2014-12-10 18:40:00,2014-12-11 06:40:00,2014-12-11 08:40:00,120,1.161084347222222,0.9228661180555555,0.23821822916666657,20.516875430848742,14.0,120
Tumble_Dryer_2014-12-13_01,Tumble Dryer,Appliance3,2014-12-13 15:59:00,2014-12-13 17:39:00,2014-12-14 06:14:00,2014-12-14 07:54:00,100,0.9539318849206349,0.5727679513888889,0.38116393353174594,39.95714364484818,14.25,100
Tumble_Dryer_2014-12-14_02,Tumble Dryer,Appliance3,2014-12-14 14:24:00,2014-12-14 14:43:00,2014-12-15 06:09:00,2014-12-15 06:28:00,19,0.2031261408730159,0.10156307043650795,0.10156307043650795,50.0,15.75,19
Tumble_Dryer_2014-12-24_01,Tumble Dryer,Appliance3,2014-12-24 17:11:00,2014-12-24 17:27:00,2014-12-25 06:11:00,2014-12-25 06:27:00,16,0.1701579861111111,0.08507899305555555,0.08507899305555555,50.0,13.0,16
Tumble_Dryer_2014-12-24_02,Tumble Dryer,Appliance3,2014-12-24 19:43:00,2014-12-24 19:58:00,2014-12-25 06:28:00,2014-12-25 06:43:00,15,0.1581885515873016,0.0790942757936508,0.0790942757936508,50.0,10.75,15
Tumble_Dryer_2014-12-30_01,Tumble Dryer,Appliance3,2014-12-30 10:43:00,2014-12-30 12:42:00,2014-12-31 06:13:00,2014-12-31 08:12:00,119,0.9892138194444445,0.605239875,0.38397394444444455,38.816071601192284,19.5,119
Tumble_Dryer_2014-12-31_01,Tumble Dryer,Appliance3,2014-12-31 14:49:00,2014-12-31 15:08:00,2015-01-01 06:04:00,2015-01-01 06:23:00,19,0.2242068253968254,0.1121034126984127,0.1121034126984127,50.0,15.25,19
Tumble_Dryer_2015-01-02_01,Tumble Dryer,Appliance3,2015-01-02 13:15:00,2015-01-02 13:25:00,2015-01-03 06:00:00,2015-01-03 06:10:00,10,0.030734194444444442,0.015367097222222221,0.015367097222222221,50.0,16.75,10
Tumble_Dryer_2015-01-03_01,Tumble Dryer,Appliance3,2015-01-03 19:21:00,2015-01-03 19:41:00,2015-01-04 06:06:00,2015-01-04 06:26:00,20,0.20787920634920637,0.10393960317460318,0.10393960317460318,50.0,10.75,20
Tumble_Dryer_2015-01-06_01,Tumble Dryer,Appliance3,2015-01-06 11:23:00,2015-01-06 12:25:00,2015-01-07 06:08:00,2015-01-07 07:10:00,62,0.46846844642857144,0.23423422321428572,0.23423422321428572,50.0,18.75,62
Tumble_Dryer_2015-01-11_01,Tumble Dryer,Appliance3,2015-01-11 17:27:00,2015-01-11 17:45:00,2015-01-12 06:12:00,2015-01-12 06:30:00,18,0.18049988888888888,0.09024994444444444,0.09024994444444444,50.0,12.75,18
Tumble_Dryer_2015-01-15_01,Tumble Dryer,Appliance3,2015-01-15 13:53:00,2015-01-15 14:11:00,2015-01-16 06:08:00,2015-01-16 06:26:00,18,0.18137937896825396,0.09068968948412698,0.09068968948412698,50.0,16.25,18
Tumble_Dryer_2015-01-17_01,Tumble Dryer,Appliance3,2015-01-17 15:37:00,2015-01-17 16:04:00,2015-01-18 06:07:00,2015-01-18 06:34:00,27,0.26760798611111114,0.13380399305555557,0.13380399305555557,50.0,14.5,27
