event_id,appliance_name,appliance_ID,Shiftability,original_start_time,original_end_time,duration(min),energy(W),is_reschedulable
Freezer_2014-06-01_01,Freezer,Appliance1,Base,2014-06-01 00:09:00,2014-06-01 00:20:00,11.0,531.56,False
Freezer_2014-06-01_02,Freezer,Appliance1,Base,2014-06-01 00:33:00,2014-06-01 00:43:00,10.0,533.23,False
Freezer_2014-06-01_03,Freezer,Appliance1,Base,2014-06-01 00:56:00,2014-06-01 01:07:00,11.0,545.21,False
Freezer_2014-06-01_04,Freezer,Appliance1,Base,2014-06-01 01:20:00,2014-06-01 01:31:00,11.0,553.85,False
Freezer_2014-06-01_05,Freezer,Appliance1,Base,2014-06-01 01:44:00,2014-06-01 01:54:00,10.0,550.95,False
Freezer_2014-06-01_06,Freezer,Appliance1,Base,2014-06-01 02:06:00,2014-06-01 02:17:00,11.0,534.22,False
Freezer_2014-06-01_07,Freezer,Appliance1,Base,2014-06-01 02:29:00,2014-06-01 02:40:00,11.0,582.41,False
Freezer_2014-06-01_08,Freezer,Appliance1,Base,2014-06-01 02:53:00,2014-06-01 03:04:00,11.0,540.49,False
Freezer_2014-06-01_09,Freezer,Appliance1,Base,2014-06-01 03:17:00,2014-06-01 03:27:00,10.0,536.99,False
Freezer_2014-06-01_10,Freezer,Appliance1,Base,2014-06-01 03:40:00,2014-06-01 03:51:00,11.0,539.31,False
Freezer_2014-06-01_11,Freezer,Appliance1,Base,2014-06-01 04:04:00,2014-06-01 04:14:00,10.0,526.67,False
Freezer_2014-06-01_12,Freezer,Appliance1,Base,2014-06-01 04:27:00,2014-06-01 04:38:00,11.0,530.73,False
Freezer_2014-06-01_13,Freezer,Appliance1,Base,2014-06-01 04:50:00,2014-06-01 05:00:00,10.0,521.59,False
Freezer_2014-06-01_14,Freezer,Appliance1,Base,2014-06-01 05:12:00,2014-06-01 05:22:00,10.0,512.86,False
Freezer_2014-06-01_15,Freezer,Appliance1,Base,2014-06-01 05:35:00,2014-06-01 05:45:00,10.0,525.73,False
Freezer_2014-06-01_16,Freezer,Appliance1,Base,2014-06-01 05:58:00,2014-06-01 06:09:00,11.0,523.56,False
Freezer_2014-06-01_17,Freezer,Appliance1,Base,2014-06-01 06:21:00,2014-06-01 06:31:00,10.0,487.67,False
