event_id,appliance_name,appliance_id,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,price_level_profile,primary_price_level,start_price_level,end_price_level,optimization_potential,month
Washing_Machine_2014-06-01_01,Washing Machine,Appliance3,Shiftable,2014-06-01 08:29:00,2014-06-01 09:40:00,71.0,31759.65,False,"{""0"": 71, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-01_02,Washing Machine,Appliance3,Shiftable,2014-06-01 13:12:00,2014-06-01 14:24:00,72.0,27836.81,True,"{""0"": 48, ""1"": 24, ""2"": 0}",0,0,1,0.0,6
Washing_Machine_2014-06-01_03,Washing Machine,Appliance3,Shiftable,2014-06-01 19:47:00,2014-06-01 20:25:00,38.0,7764.39,True,"{""0"": 0, ""1"": 25, ""2"": 13}",1,2,1,0.5,6
Washing_Machine_2014-06-02_01,Washing Machine,Appliance3,Shiftable,2014-06-02 17:17:00,2014-06-02 18:23:00,66.0,20223.46,True,"{""0"": 0, ""1"": 0, ""2"": 66}",2,2,2,1.0,6
Washing_Machine_2014-06-07_01,Washing Machine,Appliance3,Shiftable,2014-06-07 07:08:00,2014-06-07 08:17:00,69.0,24729.27,False,"{""0"": 69, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-07_02,Washing Machine,Appliance3,Shiftable,2014-06-07 08:32:00,2014-06-07 09:42:00,70.0,22781.54,False,"{""0"": 70, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-07_03,Washing Machine,Appliance3,Shiftable,2014-06-07 10:19:00,2014-06-07 11:29:00,70.0,25536.4,False,"{""0"": 70, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-07_04,Washing Machine,Appliance3,Shiftable,2014-06-07 11:54:00,2014-06-07 13:07:00,73.0,24201.29,False,"{""0"": 73, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-07_05,Washing Machine,Appliance3,Shiftable,2014-06-07 13:53:00,2014-06-07 15:07:00,74.0,20497.74,True,"{""0"": 7, ""1"": 67, ""2"": 0}",1,0,1,0.5,6
Washing_Machine_2014-06-14_01,Washing Machine,Appliance3,Shiftable,2014-06-14 06:49:00,2014-06-14 07:59:00,70.0,27910.08,False,"{""0"": 70, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-14_02,Washing Machine,Appliance3,Shiftable,2014-06-14 08:04:00,2014-06-14 09:13:00,69.0,19025.42,False,"{""0"": 69, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-14_03,Washing Machine,Appliance3,Shiftable,2014-06-14 10:13:00,2014-06-14 11:23:00,70.0,7154.59,False,"{""0"": 70, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
Washing_Machine_2014-06-14_04,Washing Machine,Appliance3,Shiftable,2014-06-14 12:00:00,2014-06-14 13:09:00,69.0,23243.46,False,"{""0"": 69, ""1"": 0, ""2"": 0}",0,0,0,0.0,6
