event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost_reported,optimized_cost_reported,original_cost_calculated,optimized_cost_calculated,cost_savings_calculated,savings_percentage_calculated,is_shifted,original_low_price_power,original_high_price_power,original_missing_minutes,optimized_low_price_power,optimized_high_price_power,optimized_missing_minutes
Dishwasher_2013-11-03_01,Dishwasher,Appliance6,2013-11-03 12:59:00,2013-11-03 14:12:00,2013-11-04 06:14:00,2013-11-04 07:27:00,73,0.137223505050505,0.0686117525252525,0.137223505050505,0.0686117525252525,0.0686117525252525,50.0,True,0.0,27.444701010101006,24,27.444701010101006,0.0,24
Dishwasher_2013-11-04_02,Dishwasher,Appliance6,2013-11-04 13:01:00,2013-11-04 14:20:00,2013-11-05 06:01:00,2013-11-05 07:20:00,79,0.0910747052669552,0.0455373526334776,0.09107470526695526,0.04553735263347763,0.04553735263347763,50.0,True,0.0,18.214941053391062,49,18.214941053391062,0.0,49
Dishwasher_2013-11-05_01,Dishwasher,Appliance6,2013-11-05 08:06:00,2013-11-05 09:20:00,2013-11-06 06:06:00,2013-11-06 07:20:00,74,0.4183556872294373,0.2091778436147186,0.4183556872294373,0.20917784361471864,0.20917784361471864,50.0,True,0.0,83.67113744588742,0,83.67113744588742,0.0,0
Dishwasher_2013-11-06_01,Dishwasher,Appliance6,2013-11-06 17:27:00,2013-11-06 18:45:00,2013-11-07 06:12:00,2013-11-07 07:30:00,78,0.4299567142857142,0.2149783571428571,0.42995671428571425,0.21497835714285712,0.21497835714285712,50.0,True,0.0,85.99134285714288,0,85.99134285714288,0.0,0
Dishwasher_2013-11-09_01,Dishwasher,Appliance6,2013-11-09 07:15:00,2013-11-09 08:31:00,2013-11-10 06:00:00,2013-11-10 07:16:00,76,0.4196490496031746,0.2213360079365079,0.4196490496031746,0.22133600793650793,0.1983130416666667,47.256878540340786,True,9.209186507936508,79.32521666666668,0,88.5344031746032,0.0,0
Dishwasher_2013-11-10_01,Dishwasher,Appliance6,2013-11-10 07:47:00,2013-11-10 09:01:00,2013-11-11 06:02:00,2013-11-11 07:16:00,74,0.4172270053835053,0.2086135026917526,0.4172270053835053,0.20861350269175266,0.20861350269175266,50.0,True,0.0,83.44540107670109,0,83.44540107670109,0.0,0
Dishwasher_2013-11-11_01,Dishwasher,Appliance6,2013-11-11 08:05:00,2013-11-11 09:26:00,2013-11-12 06:05:00,2013-11-12 07:26:00,81,0.4272170654761903,0.2136085327380951,0.4272170654761903,0.21360853273809516,0.21360853273809516,50.0,True,0.0,85.44341309523814,0,85.44341309523814,0.0,0
Dishwasher_2013-11-12_01,Dishwasher,Appliance6,2013-11-12 16:03:00,2013-11-12 17:18:00,2013-11-13 06:03:00,2013-11-13 07:18:00,75,0.4177194464285715,0.2088597232142857,0.4177194464285715,0.20885972321428575,0.20885972321428575,50.0,True,0.0,83.54388928571429,0,83.54388928571429,0.0,0
Dishwasher_2013-11-13_01,Dishwasher,Appliance6,2013-11-13 08:08:00,2013-11-13 09:21:00,2013-11-14 06:08:00,2013-11-14 07:21:00,73,0.3520952261904762,0.1760476130952381,0.35209522619047623,0.17604761309523811,0.17604761309523811,50.0,True,0.0,70.41904523809526,5,70.41904523809526,0.0,5
Dishwasher_2013-11-14_01,Dishwasher,Appliance6,2013-11-14 08:11:00,2013-11-14 09:31:00,2013-11-15 06:11:00,2013-11-15 07:31:00,80,0.4448348948412699,0.2224292529761904,0.4448348948412699,0.22242925297619048,0.22240564186507944,49.997346081502954,True,0.0,88.966978968254,0,88.96225674603177,0.004722222222222223,0
Dishwasher_2013-11-15_01,Dishwasher,Appliance6,2013-11-15 08:02:00,2013-11-15 09:18:00,2013-11-16 06:02:00,2013-11-16 07:18:00,76,0.2761181641414141,0.138059082070707,0.2761181641414141,0.13805908207070705,0.13805908207070705,50.0,True,0.0,55.22363282828284,14,55.22363282828284,0.0,14
Dishwasher_2013-11-16_01,Dishwasher,Appliance6,2013-11-16 13:12:00,2013-11-16 14:26:00,2013-11-17 06:12:00,2013-11-17 07:26:00,74,0.4120220694444443,0.2060110347222221,0.4120220694444443,0.20601103472222215,0.20601103472222215,50.0,True,0.0,82.40441388888887,0,82.40441388888887,0.0,0
Dishwasher_2013-11-17_01,Dishwasher,Appliance6,2013-11-17 13:17:00,2013-11-17 14:27:00,2013-11-18 06:02:00,2013-11-18 07:12:00,70,0.2696670396825396,0.1348335198412698,0.26966703968253963,0.13483351984126982,0.13483351984126982,50.0,True,0.0,53.933407936507926,18,53.933407936507926,0.0,18
Dishwasher_2013-11-18_01,Dishwasher,Appliance6,2013-11-18 17:04:00,2013-11-18 18:22:00,2013-11-19 06:04:00,2013-11-19 07:22:00,78,0.4427977492784993,0.2213988746392496,0.4427977492784993,0.22139887463924965,0.22139887463924965,50.0,True,0.0,88.55954985569986,0,88.55954985569986,0.0,0
Dishwasher_2013-11-19_01,Dishwasher,Appliance6,2013-11-19 18:26:00,2013-11-19 19:40:00,2013-11-20 06:11:00,2013-11-20 07:25:00,74,0.4213470873015872,0.2106735436507936,0.42134708730158715,0.21067354365079358,0.21067354365079358,50.0,True,0.0,84.26941746031746,0,84.26941746031746,0.0,0
