event_id,appliance_name,appliance_id,original_start_time,original_end_time,optimized_start_time,optimized_end_time,duration_minutes,original_cost,optimized_cost,cost_savings,savings_percentage,is_shifted
Dishwasher_2013-11-03_01,Dishwasher,Appliance6,2013-11-03 12:59:00,2013-11-03 14:12:00,2013-11-04 06:14:00,2013-11-04 07:27:00,73,0.137223505050505,0.0686117525252525,0.0686117525252525,50.0,True
Dishwasher_2013-11-04_02,Dishwasher,Appliance6,2013-11-04 13:01:00,2013-11-04 14:20:00,2013-11-05 06:01:00,2013-11-05 07:20:00,79,0.09107470526695526,0.04553735263347763,0.04553735263347763,50.0,True
Dishwasher_2013-11-05_01,Dishwasher,Appliance6,2013-11-05 08:06:00,2013-11-05 09:20:00,2013-11-06 06:06:00,2013-11-06 07:20:00,74,0.4183556872294373,0.20917784361471864,0.20917784361471864,50.0,True
Dishwasher_2013-11-06_01,Dishwasher,Appliance6,2013-11-06 17:27:00,2013-11-06 18:45:00,2013-11-07 06:12:00,2013-11-07 07:30:00,78,0.42995671428571425,0.21497835714285712,0.21497835714285712,50.0,True
Dishwasher_2013-11-09_01,Dishwasher,Appliance6,2013-11-09 07:15:00,2013-11-09 08:31:00,2013-11-10 06:00:00,2013-11-10 07:16:00,76,0.4196490496031746,0.22133600793650793,0.1983130416666667,47.256878540340786,True
Dishwasher_2013-11-10_01,Dishwasher,Appliance6,2013-11-10 07:47:00,2013-11-10 09:01:00,2013-11-11 06:02:00,2013-11-11 07:16:00,74,0.4172270053835053,0.20861350269175266,0.20861350269175266,50.0,True
Dishwasher_2013-11-11_01,Dishwasher,Appliance6,2013-11-11 08:05:00,2013-11-11 09:26:00,2013-11-12 06:05:00,2013-11-12 07:26:00,81,0.4272170654761903,0.21360853273809516,0.21360853273809516,50.0,True
Dishwasher_2013-11-12_01,Dishwasher,Appliance6,2013-11-12 16:03:00,2013-11-12 17:18:00,2013-11-13 06:03:00,2013-11-13 07:18:00,75,0.4177194464285715,0.20885972321428575,0.20885972321428575,50.0,True
Dishwasher_2013-11-13_01,Dishwasher,Appliance6,2013-11-13 08:08:00,2013-11-13 09:21:00,2013-11-14 06:08:00,2013-11-14 07:21:00,73,0.35209522619047623,0.17604761309523811,0.17604761309523811,50.0,True
Dishwasher_2013-11-14_01,Dishwasher,Appliance6,2013-11-14 08:11:00,2013-11-14 09:31:00,2013-11-15 06:11:00,2013-11-15 07:31:00,80,0.4448348948412699,0.22242925297619048,0.22240564186507944,49.997346081502954,True
Dishwasher_2013-11-15_01,Dishwasher,Appliance6,2013-11-15 08:02:00,2013-11-15 09:18:00,2013-11-16 06:02:00,2013-11-16 07:18:00,76,0.2761181641414141,0.13805908207070705,0.13805908207070705,50.0,True
Dishwasher_2013-11-16_01,Dishwasher,Appliance6,2013-11-16 13:12:00,2013-11-16 14:26:00,2013-11-17 06:12:00,2013-11-17 07:26:00,74,0.41202206944444436,0.20601103472222218,0.20601103472222218,50.0,True
Dishwasher_2013-11-17_01,Dishwasher,Appliance6,2013-11-17 13:17:00,2013-11-17 14:27:00,2013-11-18 06:02:00,2013-11-18 07:12:00,70,0.26966703968253963,0.13483351984126982,0.13483351984126982,50.0,True
Dishwasher_2013-11-18_01,Dishwasher,Appliance6,2013-11-18 17:04:00,2013-11-18 18:22:00,2013-11-19 06:04:00,2013-11-19 07:22:00,78,0.44279774927849935,0.22139887463924968,0.22139887463924968,50.0,True
Dishwasher_2013-11-19_01,Dishwasher,Appliance6,2013-11-19 18:26:00,2013-11-19 19:40:00,2013-11-20 06:11:00,2013-11-20 07:25:00,74,0.4213470873015872,0.2106735436507936,0.2106735436507936,50.0,True
Dishwasher_2013-11-20_01,Dishwasher,Appliance6,2013-11-20 12:48:00,2013-11-20 14:04:00,2013-11-21 06:03:00,2013-11-21 07:19:00,76,0.12544030555555555,0.06272015277777777,0.06272015277777777,50.0,True
Dishwasher_2013-11-21_01,Dishwasher,Appliance6,2013-11-21 19:14:00,2013-11-21 20:32:00,2013-11-22 06:14:00,2013-11-22 07:32:00,78,0.44040994426406943,0.2202657221320347,0.22014422213203472,49.98620603353961,True
Dishwasher_2013-11-22_01,Dishwasher,Appliance6,2013-11-22 14:15:00,2013-11-22 15:33:00,2013-11-23 06:00:00,2013-11-23 07:18:00,78,0.45250038293650796,0.22625019146825398,0.22625019146825398,50.0,True
Dishwasher_2013-11-23_01,Dishwasher,Appliance6,2013-11-23 16:37:00,2013-11-23 17:53:00,2013-11-24 06:07:00,2013-11-24 07:23:00,76,0.4393950436507938,0.2196975218253969,0.2196975218253969,50.0,True
Dishwasher_2013-11-24_01,Dishwasher,Appliance6,2013-11-24 10:52:00,2013-11-24 12:06:00,2013-11-25 06:07:00,2013-11-25 07:21:00,74,0.01308649404761905,0.006543247023809525,0.006543247023809525,50.0,True
Dishwasher_2013-11-25_01,Dishwasher,Appliance6,2013-11-25 08:18:00,2013-11-25 09:34:00,2013-11-26 06:03:00,2013-11-26 07:19:00,76,0.42430705753968256,0.21215352876984128,0.21215352876984128,50.0,True
Dishwasher_2013-11-26_01,Dishwasher,Appliance6,2013-11-26 08:21:00,2013-11-26 09:45:00,2013-11-27 06:06:00,2013-11-27 07:30:00,84,0.4697699464285713,0.23488497321428564,0.23488497321428564,50.0,True
Dishwasher_2013-11-27_01,Dishwasher,Appliance6,2013-11-27 18:19:00,2013-11-27 19:38:00,2013-11-28 06:04:00,2013-11-28 07:23:00,79,0.46271595833333323,0.23135797916666662,0.23135797916666662,50.0,True
Dishwasher_2013-11-28_04,Dishwasher,Appliance6,2013-11-28 12:14:00,2013-11-28 13:35:00,2013-11-29 06:14:00,2013-11-29 07:35:00,81,0.4129317480158729,0.20660515972222224,0.20632658829365066,49.96626907111041,True
Dishwasher_2013-11-29_01,Dishwasher,Appliance6,2013-11-29 08:05:00,2013-11-29 08:59:00,2013-11-30 06:05:00,2013-11-30 06:59:00,54,0.2507166646825396,0.1253583323412698,0.1253583323412698,50.0,True
Dishwasher_2013-11-30_01,Dishwasher,Appliance6,2013-11-30 14:57:00,2013-11-30 16:12:00,2013-12-01 06:12:00,2013-12-01 07:27:00,75,0.3564969186507937,0.17824845932539685,0.17824845932539685,50.0,True
Dishwasher_2013-12-01_01,Dishwasher,Appliance6,2013-12-01 10:03:00,2013-12-01 11:18:00,2013-12-02 06:03:00,2013-12-02 07:18:00,75,0.17750513095238096,0.08875256547619048,0.08875256547619048,50.0,True
Dishwasher_2013-12-03_01,Dishwasher,Appliance6,2013-12-03 12:52:00,2013-12-03 14:13:00,2013-12-04 06:07:00,2013-12-04 07:28:00,81,0.12188673376623374,0.06094336688311687,0.06094336688311687,50.0,True
Dishwasher_2013-12-04_02,Dishwasher,Appliance6,2013-12-04 17:22:00,2013-12-04 18:41:00,2013-12-05 06:07:00,2013-12-05 07:26:00,79,0.47211259325396815,0.23605629662698407,0.23605629662698407,50.0,True
Dishwasher_2013-12-05_01,Dishwasher,Appliance6,2013-12-05 13:59:00,2013-12-05 15:14:00,2013-12-06 06:14:00,2013-12-06 07:29:00,75,0.43264281944444455,0.21632140972222227,0.21632140972222227,50.0,True
Dishwasher_2013-12-06_01,Dishwasher,Appliance6,2013-12-06 11:34:00,2013-12-06 12:50:00,2013-12-07 06:04:00,2013-12-07 07:20:00,76,0.3681081621572871,0.18405408107864354,0.18405408107864354,50.0,True
Dishwasher_2013-12-07_01,Dishwasher,Appliance6,2013-12-07 10:33:00,2013-12-07 11:49:00,2013-12-08 06:03:00,2013-12-08 07:19:00,76,0.2936017996031746,0.1468008998015873,0.1468008998015873,50.0,True
Dishwasher_2013-12-08_01,Dishwasher,Appliance6,2013-12-08 08:16:00,2013-12-08 09:35:00,2013-12-09 06:01:00,2013-12-09 07:20:00,79,0.3698201329365079,0.18491006646825395,0.18491006646825395,50.0,True
Dishwasher_2013-12-09_02,Dishwasher,Appliance6,2013-12-09 17:14:00,2013-12-09 18:33:00,2013-12-10 06:14:00,2013-12-10 07:33:00,79,0.4518676706349206,0.2312295942460317,0.2206380763888889,48.828028807387284,True
Dishwasher_2013-12-10_01,Dishwasher,Appliance6,2013-12-10 08:19:00,2013-12-10 09:33:00,2013-12-11 06:04:00,2013-12-11 07:18:00,74,0.39863122943722934,0.19931561471861467,0.19931561471861467,50.0,True
Dishwasher_2013-12-11_01,Dishwasher,Appliance6,2013-12-11 16:08:00,2013-12-11 17:27:00,2013-12-12 06:08:00,2013-12-12 07:27:00,79,0.4549890342712843,0.22749451713564214,0.22749451713564214,50.0,True
Dishwasher_2013-12-12_01,Dishwasher,Appliance6,2013-12-12 08:22:00,2013-12-12 09:39:00,2013-12-13 06:07:00,2013-12-13 07:24:00,77,0.4549236556956114,0.2274618278478057,0.2274618278478057,50.0,True
Dishwasher_2013-12-13_01,Dishwasher,Appliance6,2013-12-13 08:11:00,2013-12-13 09:25:00,2013-12-14 06:11:00,2013-12-14 07:25:00,74,0.41220963354700857,0.20610481677350428,0.20610481677350428,50.0,True
Dishwasher_2013-12-14_01,Dishwasher,Appliance6,2013-12-14 11:48:00,2013-12-14 13:14:00,2013-12-15 06:03:00,2013-12-15 07:29:00,86,0.28851444790513103,0.14425722395256552,0.14425722395256552,50.0,True
Dishwasher_2013-12-15_01,Dishwasher,Appliance6,2013-12-15 13:14:00,2013-12-15 14:34:00,2013-12-16 06:14:00,2013-12-16 07:34:00,80,0.36645921428571415,0.19285724603174598,0.17360196825396818,47.37279388440139,True
Dishwasher_2013-12-16_01,Dishwasher,Appliance6,2013-12-16 08:08:00,2013-12-16 09:26:00,2013-12-17 06:08:00,2013-12-17 07:26:00,78,0.4576297003968255,0.22881485019841274,0.22881485019841274,50.0,True
Dishwasher_2013-12-18_01,Dishwasher,Appliance6,2013-12-18 07:56:00,2013-12-18 09:16:00,2013-12-19 06:11:00,2013-12-19 07:31:00,80,0.4328383214285714,0.2164441607142857,0.21639416071428572,49.99422417129854,True
Dishwasher_2013-12-19_01,Dishwasher,Appliance6,2013-12-19 11:42:00,2013-12-19 12:57:00,2013-12-20 06:12:00,2013-12-20 07:27:00,75,0.019708374999999997,0.009854187499999998,0.009854187499999998,50.0,True
Dishwasher_2013-12-20_01,Dishwasher,Appliance6,2013-12-20 12:46:00,2013-12-20 14:08:00,2013-12-21 06:01:00,2013-12-21 07:23:00,82,0.215476625,0.1077383125,0.1077383125,50.0,True
Dishwasher_2013-12-21_01,Dishwasher,Appliance6,2013-12-21 09:44:00,2013-12-21 11:01:00,2013-12-22 06:14:00,2013-12-22 07:31:00,77,0.42793937085137096,0.21398072709235214,0.21395864375901882,49.99741980583729,True
