event_id,appliance_name,orig_when,orig_season,orig_start_time,orig_end_time,orig_minutes,orig_total_W,orig_total_cost,orig_level_0_minutes,orig_level_0_W,orig_level_0_rate,orig_level_0_cost,orig_level_1_minutes,orig_level_1_W,orig_level_1_rate,orig_level_1_cost,orig_level_2_minutes,orig_level_2_W,orig_level_2_rate,orig_level_2_cost,orig_level_3_minutes,orig_level_3_W,orig_level_3_rate,orig_level_3_cost,orig_level_4_minutes,orig_level_4_W,orig_level_4_rate,orig_level_4_cost,orig_level_5_minutes,orig_level_5_W,orig_level_5_rate,orig_level_5_cost,sched_when,sched_season,sched_start_time,sched_end_time,sched_minutes,sched_total_W,sched_total_cost,sched_level_0_minutes,sched_level_0_W,sched_level_0_rate,sched_level_0_cost,sched_level_1_minutes,sched_level_1_W,sched_level_1_rate,sched_level_1_cost,sched_level_2_minutes,sched_level_2_W,sched_level_2_rate,sched_level_2_cost,sched_level_3_minutes,sched_level_3_W,sched_level_3_rate,sched_level_3_cost,sched_level_4_minutes,sched_level_4_W,sched_level_4_rate,sched_level_4_cost,sched_level_5_minutes,sched_level_5_W,sched_level_5_rate,sched_level_5_cost
Washing_Machine_(1)_2013-10-11_01,Washing Machine (1),original,,2013-10-11 10:19:00,2013-10-13 12:44:00,3025,73095.07,0.3507194085961439,480,11598.556561983482,0.22,0.04252804072727276,480,11598.556561983482,0.26,0.05026041176859508,581,14039.086171900888,0.3,0.07019543085950444,524,12661.757580165322,0.34,0.07174995962093683,480,11598.556561983482,0.32,0.061858968330578565,480,11598.556561983482,0.28,0.05412659728925625,scheduled,,2013-10-12 06:00:00,2013-10-14 08:25:00,3025,73095.07,0.34807751515702534,480,11598.556561983482,0.22,0.04252804072727276,600,14498.19570247941,0.26,0.0628255147107441,505,12202.6480495868,0.3,0.061013240247933996,480,11598.556561983482,0.34,0.06572515385123973,480,11598.556561983482,0.32,0.061858968330578565,480,11598.556561983482,0.28,0.05412659728925625
Washing_Machine_(1)_2013-10-27_01,Washing Machine (1),original,,2013-10-27 07:35:00,2013-10-27 08:41:00,66,53621.24,0.25456548282828284,0,0.0,0.22,0.0,25,20311.075757575753,0.26,0.08801466161616159,41,33310.16424242425,0.3,0.16655082121212125,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-10-27 07:40:00,2013-10-27 08:46:00,66,53621.24,0.2572736262626263,0,0.0,0.22,0.0,20,16248.860606060598,0.26,0.07041172929292926,46,37372.37939393941,0.3,0.18686189696969702,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-11-04_01,Washing Machine (1),original,,2013-11-04 10:06:00,2013-11-04 12:28:00,142,59431.49,0.30497004023474217,0,0.0,0.22,0.0,0,0.0,0.26,0.0,114,47712.6046478874,0.3,0.23856302323943698,28,11718.885352112673,0.34,0.06640701699530516,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-05 06:00:00,2013-11-05 08:22:00,142,59431.49,0.26367492042253565,0,0.0,0.22,0.0,120,50223.794366197275,0.26,0.21763644225352155,22,9207.695633802818,0.3,0.04603847816901409,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-11-11_01,Washing Machine (1),original,,2013-11-11 10:04:00,2013-11-11 11:05:00,61,47981.84,0.23990920000000024,0,0.0,0.22,0.0,0,0.0,0.26,0.0,61,47981.840000000055,0.3,0.23990920000000024,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-12 06:00:00,2013-11-12 07:01:00,61,47981.84,0.2079213066666669,0,0.0,0.22,0.0,61,47981.840000000055,0.26,0.2079213066666669,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-11-18_01,Washing Machine (1),original,,2013-11-18 09:27:00,2013-11-18 10:49:00,82,62592.24,0.31296119999999994,0,0.0,0.22,0.0,0,0.0,0.26,0.0,82,62592.23999999998,0.3,0.31296119999999994,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-19 06:00:00,2013-11-19 07:22:00,82,62592.24,0.27123304,0,0.0,0.22,0.0,82,62592.23999999998,0.26,0.27123304,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-11-25_01,Washing Machine (1),original,,2013-11-25 14:00:00,2013-11-25 15:02:00,62,58381.14,0.3308264599999995,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,62,58381.139999999905,0.34,0.3308264599999995,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-11-26 06:00:00,2013-11-26 07:02:00,62,58381.14,0.2529849399999996,0,0.0,0.22,0.0,62,58381.139999999905,0.26,0.2529849399999996,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-12-02_01,Washing Machine (1),original,,2013-12-02 08:04:00,2013-12-02 09:16:00,72,64970.52,0.32485259999999966,0,0.0,0.22,0.0,0,0.0,0.26,0.0,72,64970.51999999994,0.3,0.32485259999999966,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-12-03 06:00:00,2013-12-03 07:12:00,72,64970.52,0.28153891999999975,0,0.0,0.22,0.0,72,64970.51999999994,0.26,0.28153891999999975,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-12-09_01,Washing Machine (1),original,,2013-12-09 10:53:00,2013-12-09 13:15:00,142,53413.18,0.2858733577464792,0,0.0,0.22,0.0,0,0.0,0.26,0.0,67,25201.993380281714,0.3,0.12600996690140856,75,28211.186619718344,0.34,0.15986339084507065,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2013-12-10 06:00:00,2013-12-10 08:22:00,142,53413.18,0.23697396760563375,0,0.0,0.22,0.0,120,45137.898591549274,0.26,0.1955975605633802,22,8275.281408450708,0.3,0.04137640704225354,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2013-12-24_01,Washing Machine (1),original,,2013-12-24 16:04:00,2013-12-24 17:09:00,65,42182.76,0.22497472000000024,0,0.0,0.22,0.0,0,0.0,0.26,0.0,0,0.0,0.3,0.0,0,0.0,0.34,0.0,65,42182.760000000046,0.32,0.22497472000000024,0,0.0,0.28,0.0,scheduled,,2013-12-25 06:00:00,2013-12-25 07:05:00,65,42182.76,0.1827919600000002,0,0.0,0.22,0.0,65,42182.760000000046,0.26,0.1827919600000002,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2014-01-02_01,Washing Machine (1),original,,2014-01-02 10:46:00,2014-01-02 12:53:00,127,59320.21,0.31310483545931755,0,0.0,0.22,0.0,0,0.0,0.26,0.0,74,34564.53181102362,0.3,0.1728226590551181,53,24755.678188976377,0.34,0.1402821764041995,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2014-01-03 06:00:00,2014-01-03 08:07:00,127,59320.21,0.25923398858267716,0,0.0,0.22,0.0,120,56050.59212598425,0.26,0.24288589921259843,7,3269.617874015748,0.3,0.016348089370078738,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
Washing_Machine_(1)_2014-01-13_01,Washing Machine (1),original,,2014-01-13 10:29:00,2014-01-13 11:59:00,90,73502.82,0.36751409999999957,0,0.0,0.22,0.0,0,0.0,0.26,0.0,90,73502.81999999992,0.3,0.36751409999999957,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0,scheduled,,2014-01-14 06:00:00,2014-01-14 07:30:00,90,73502.82,0.3185122199999997,0,0.0,0.22,0.0,90,73502.81999999992,0.26,0.3185122199999997,0,0.0,0.3,0.0,0,0.0,0.34,0.0,0,0.0,0.32,0.0,0,0.0,0.28,0.0
