event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,original_price_level,scheduled_price_level,optimization_score,shift_minutes,schedule_status,failure_reason,season
Washing_Machine_2013-09-20_01,Washing Machine,2013-09-20 07:49:00,2013-09-20 09:29:00,2013-09-20 07:54:00,2013-09-20 09:34:00,3,1,2.0,5,SUCCESS,,
Washing_Machine_2013-09-22_02,Washing Machine,2013-09-22 08:47:00,2013-09-22 08:54:00,2013-09-23 06:00:00,2013-09-23 06:07:00,3,1,2.0,1273,SUCCESS,,
Washing_Machine_2013-09-22_03,Washing Machine,2013-09-22 09:05:00,2013-09-22 11:51:00,2013-09-22 20:00:00,2013-09-22 22:46:00,3,1,2.0,1255,SUCCESS,,
Washing_Machine_2013-09-22_04,Washing Machine,2013-09-22 17:05:00,2013-09-22 17:13:00,2013-09-23 06:07:00,2013-09-23 06:15:00,4,1,3.0,775,SUCCESS,,
Washing_Machine_2013-09-23_01,Washing Machine,2013-09-23 19:07:00,2013-09-23 21:31:00,2013-09-24 06:00:00,2013-09-24 08:24:00,2,1,1.0,653,SUCCESS,,
Washing_Machine_2013-09-24_01,Washing Machine,2013-09-24 08:19:00,2013-09-24 08:26:00,2013-09-25 06:00:00,2013-09-25 06:07:00,3,1,2.0,1301,SUCCESS,,
Washing_Machine_2013-09-25_01,Washing Machine,2013-09-25 13:21:00,2013-09-25 16:17:00,2013-09-26 06:00:00,2013-09-26 08:56:00,5,1,4.0,999,SUCCESS,,
Washing_Machine_2013-09-26_01,Washing Machine,2013-09-26 09:21:00,2013-09-26 11:05:00,2013-09-27 06:00:00,2013-09-27 07:44:00,3,1,2.0,1239,SUCCESS,,
Washing_Machine_2013-09-29_01,Washing Machine,2013-09-29 14:50:00,2013-09-29 17:35:00,2013-09-30 06:00:00,2013-09-30 08:45:00,4,1,3.0,910,SUCCESS,,
Washing_Machine_2013-10-01_01,Washing Machine,2013-10-01 18:17:00,2013-10-01 20:47:00,2013-10-02 06:00:00,2013-10-02 08:30:00,4,1,3.0,703,SUCCESS,,
Washing_Machine_2013-10-02_01,Washing Machine,2013-10-02 17:19:00,2013-10-02 19:50:00,2013-10-03 06:00:00,2013-10-03 08:31:00,4,1,3.0,761,SUCCESS,,
Washing_Machine_2013-10-04_01,Washing Machine,2013-10-04 12:55:00,2013-10-04 14:31:00,2013-10-05 06:00:00,2013-10-05 07:36:00,5,1,4.0,1025,SUCCESS,,
Washing_Machine_2013-10-06_01,Washing Machine,2013-10-06 15:13:00,2013-10-06 17:37:00,2013-10-07 06:00:00,2013-10-07 08:24:00,4,1,3.0,887,SUCCESS,,
Washing_Machine_2013-10-07_01,Washing Machine,2013-10-07 14:50:00,2013-10-07 17:44:00,2013-10-08 06:00:00,2013-10-08 08:54:00,4,1,3.0,910,SUCCESS,,
Washing_Machine_2013-10-09_01,Washing Machine,2013-10-09 14:23:00,2013-10-09 15:59:00,2013-10-10 06:00:00,2013-10-10 07:36:00,5,1,4.0,937,SUCCESS,,
Washing_Machine_2013-10-11_01,Washing Machine,2013-10-11 13:10:00,2013-10-11 16:05:00,2013-10-12 06:00:00,2013-10-12 08:55:00,5,1,4.0,1010,SUCCESS,,
Washing_Machine_2013-10-13_01,Washing Machine,2013-10-13 17:16:00,2013-10-13 18:49:00,2013-10-14 06:00:00,2013-10-14 07:33:00,4,1,3.0,764,SUCCESS,,
Washing_Machine_2013-10-15_01,Washing Machine,2013-10-15 08:05:00,2013-10-15 09:37:00,2013-10-16 06:00:00,2013-10-16 07:32:00,3,1,2.0,1315,SUCCESS,,
Washing_Machine_2013-10-20_01,Washing Machine,2013-10-20 14:57:00,2013-10-20 17:15:00,2013-10-21 06:00:00,2013-10-21 08:18:00,4,1,3.0,903,SUCCESS,,
Washing_Machine_2013-10-21_01,Washing Machine,2013-10-21 07:06:00,2013-10-21 09:33:00,2013-10-21 07:11:00,2013-10-21 09:38:00,3,1,2.0,5,SUCCESS,,
Washing_Machine_2013-10-23_01,Washing Machine,2013-10-23 07:28:00,2013-10-23 09:56:00,2013-10-23 07:33:00,2013-10-23 10:01:00,3,1,2.0,5,SUCCESS,,
Washing_Machine_2013-10-23_02,Washing Machine,2013-10-23 12:44:00,2013-10-23 14:20:00,2013-10-24 06:00:00,2013-10-24 07:36:00,5,1,4.0,1036,SUCCESS,,
Washing_Machine_2013-12-26_01,Washing Machine,2013-12-26 15:25:00,2014-02-13 16:08:00,2013-12-27 06:00:00,2014-02-14 06:43:00,5,1,4.0,875,SUCCESS,,
Washing_Machine_2014-02-17_01,Washing Machine,2014-02-17 22:56:00,2014-02-18 01:50:00,2014-02-18 06:00:00,2014-02-18 08:54:00,2,1,1.0,424,SUCCESS,,
Washing_Machine_2014-02-18_01,Washing Machine,2014-02-18 09:56:00,2014-02-18 13:23:00,2014-02-19 06:00:00,2014-02-19 09:27:00,3,1,2.0,1204,SUCCESS,,
Washing_Machine_2014-02-18_02,Washing Machine,2014-02-18 17:52:00,2014-02-18 18:47:00,2014-02-18 20:00:00,2014-02-18 20:55:00,4,1,3.0,728,SUCCESS,,
Washing_Machine_2014-02-20_01,Washing Machine,2014-02-20 20:54:00,2014-02-20 22:49:00,2014-02-21 06:00:00,2014-02-21 07:55:00,2,1,1.0,546,SUCCESS,,
Washing_Machine_2014-02-21_01,Washing Machine,2014-02-21 18:42:00,2014-02-22 16:01:00,2014-02-22 06:00:00,2014-02-23 03:19:00,2,1,1.0,678,SUCCESS,,
Washing_Machine_2014-02-24_01,Washing Machine,2014-02-24 11:18:00,2014-02-24 12:51:00,2014-02-25 06:00:00,2014-02-25 07:33:00,5,1,4.0,1122,SUCCESS,,
Washing_Machine_2014-02-24_02,Washing Machine,2014-02-24 13:10:00,2014-02-24 15:56:00,2014-02-24 20:00:00,2014-02-24 22:46:00,5,1,4.0,1010,SUCCESS,,
Washing_Machine_2014-02-26_01,Washing Machine,2014-02-26 09:38:00,2014-02-26 09:48:00,2014-02-27 06:00:00,2014-02-27 06:10:00,3,1,2.0,1222,SUCCESS,,
Washing_Machine_2014-03-02_01,Washing Machine,2014-03-02 16:41:00,2014-03-02 19:26:00,2014-03-03 06:00:00,2014-03-03 08:45:00,4,1,3.0,799,SUCCESS,,
Washing_Machine_2014-03-03_02,Washing Machine,2014-03-03 14:06:00,2014-03-03 16:48:00,2014-03-04 06:00:00,2014-03-04 08:42:00,5,1,4.0,954,SUCCESS,,
