event_id,appliance_name,original_start_time,original_end_time,scheduled_start_time,scheduled_end_time,schedule_status,season,duration(min),energy(W)
Washing_Machine_2014-02-18_02,Washing Machine,2014-02-18 17:52:00,2014-02-18 18:47:00,2014-02-18 22:00:00,2014-02-18 22:55:00,SUCCESS,winter,55.0,1339.0
Washing_Machine_2014-02-20_01,Washing Machine,2014-02-20 20:54:00,2014-02-20 22:49:00,2014-02-21 06:00:00,2014-02-21 07:55:00,SUCCESS,winter,115.0,32146.36
Washing_Machine_2014-02-21_01,Washing Machine,2014-02-21 18:42:00,2014-02-22 16:01:00,2014-02-22 06:00:00,2014-02-23 03:19:00,SUCCESS,winter,1279.0,12.0
Washing_Machine_2014-03-02_01,Washing Machine,2014-03-02 16:41:00,2014-03-02 19:26:00,2014-03-02 16:46:00,2014-03-02 19:31:00,SUCCESS,winter,165.0,22062.83
Washing_Machine_2014-03-07_02,Washing Machine,2014-03-07 19:58:00,2014-03-07 21:32:00,2014-03-08 06:00:00,2014-03-08 07:34:00,SUCCESS,winter,94.0,22217.74
Washing_Machine_2014-03-10_02,Washing Machine,2014-03-10 15:57:00,2014-03-10 17:33:00,2014-03-10 16:02:00,2014-03-10 17:38:00,SUCCESS,winter,96.0,40976.54
Washing_Machine_2014-03-16_01,Washing Machine,2014-03-16 18:00:00,2014-03-16 19:42:00,2014-03-17 06:00:00,2014-03-17 07:42:00,SUCCESS,winter,102.0,34387.69
Washing_Machine_2014-03-18_01,Washing Machine,2014-03-18 16:53:00,2014-03-18 18:19:00,2014-03-18 16:58:00,2014-03-18 18:24:00,SUCCESS,winter,86.0,34027.81
Washing_Machine_2014-03-23_01,Washing Machine,2014-03-23 17:11:00,2014-03-23 18:54:00,2014-03-24 06:00:00,2014-03-24 07:43:00,SUCCESS,winter,103.0,40561.07
Washing_Machine_2014-03-26_01,Washing Machine,2014-03-26 15:04:00,2014-03-26 17:45:00,2014-03-26 15:09:00,2014-03-26 17:50:00,SUCCESS,winter,161.0,47263.55
Washing_Machine_2014-03-28_01,Washing Machine,2014-03-28 17:13:00,2014-03-28 18:45:00,2014-03-29 06:00:00,2014-03-29 07:32:00,SUCCESS,winter,92.0,37650.79
Washing_Machine_2014-03-29_01,Washing Machine,2014-03-29 19:50:00,2014-03-29 22:43:00,2014-03-30 06:00:00,2014-03-30 08:53:00,SUCCESS,winter,173.0,27276.5
Washing_Machine_2014-03-31_01,Washing Machine,2014-03-31 15:41:00,2014-03-31 18:27:00,2014-03-31 15:46:00,2014-03-31 18:32:00,SUCCESS,winter,166.0,47292.89
Washing_Machine_2014-04-01_01,Washing Machine,2014-04-01 19:19:00,2014-04-01 20:54:00,2014-04-02 06:00:00,2014-04-02 07:35:00,SUCCESS,winter,95.0,25792.69
Washing_Machine_2014-04-05_01,Washing Machine,2014-04-05 16:40:00,2014-04-05 19:33:00,2014-04-05 16:45:00,2014-04-05 19:38:00,SUCCESS,winter,173.0,43580.63
Washing_Machine_2014-04-07_01,Washing Machine,2014-04-07 18:49:00,2014-04-07 21:36:00,2014-04-08 06:00:00,2014-04-08 08:47:00,SUCCESS,winter,167.0,46560.41
Washing_Machine_2014-04-10_01,Washing Machine,2014-04-10 14:28:00,2014-04-10 17:20:00,2014-04-10 14:33:00,2014-04-10 17:25:00,SUCCESS,winter,172.0,47843.7
Washing_Machine_2014-04-13_01,Washing Machine,2014-04-13 18:18:00,2014-04-13 19:49:00,2014-04-14 06:00:00,2014-04-14 07:31:00,SUCCESS,winter,91.0,26922.68
Washing_Machine_2014-04-15_02,Washing Machine,2014-04-15 17:10:00,2014-04-15 18:49:00,2014-04-16 06:00:00,2014-04-16 07:39:00,SUCCESS,winter,99.0,27727.32
Washing_Machine_2014-04-21_01,Washing Machine,2014-04-21 19:28:00,2014-04-21 22:17:00,2014-04-22 06:00:00,2014-04-22 08:49:00,SUCCESS,winter,169.0,39456.56
Washing_Machine_2014-04-24_02,Washing Machine,2014-04-24 17:07:00,2014-04-24 18:39:00,2014-04-25 06:00:00,2014-04-25 07:32:00,SUCCESS,winter,92.0,39239.92
Washing_Machine_2014-04-26_01,Washing Machine,2014-04-26 14:25:00,2014-04-26 17:11:00,2014-04-26 14:30:00,2014-04-26 17:16:00,SUCCESS,winter,166.0,48473.5
Washing_Machine_2014-04-26_02,Washing Machine,2014-04-26 17:42:00,2014-04-26 18:56:00,2014-04-27 06:00:00,2014-04-27 07:14:00,SUCCESS,winter,74.0,48721.09
Washing_Machine_2014-04-30_01,Washing Machine,2014-04-30 19:23:00,2014-04-30 22:07:00,2014-05-01 06:00:00,2014-05-01 08:44:00,SUCCESS,winter,164.0,46391.66
Washing_Machine_2014-11-01_01,Washing Machine,2014-11-01 13:21:00,2014-11-05 17:53:00,2014-11-02 06:00:00,2014-11-06 10:32:00,SUCCESS,winter,6032.0,36757.72
Washing_Machine_2014-11-13_02,Washing Machine,2014-11-13 20:23:00,2014-11-13 22:15:00,2014-11-14 06:00:00,2014-11-14 07:52:00,SUCCESS,winter,112.0,40277.47
Washing_Machine_2014-11-16_02,Washing Machine,2014-11-16 17:07:00,2014-11-16 18:51:00,2014-11-17 06:00:00,2014-11-17 07:44:00,SUCCESS,winter,104.0,43207.55
Washing_Machine_2014-11-17_03,Washing Machine,2014-11-17 16:31:00,2014-11-17 17:46:00,2014-11-17 16:36:00,2014-11-17 17:51:00,SUCCESS,winter,75.0,26011.94
Washing_Machine_2014-11-20_02,Washing Machine,2014-11-20 18:04:00,2014-11-20 19:48:00,2014-11-21 06:00:00,2014-11-21 07:44:00,SUCCESS,winter,104.0,38019.47
Washing_Machine_2014-11-25_02,Washing Machine,2014-11-25 15:49:00,2014-11-25 17:03:00,2014-11-25 15:54:00,2014-11-25 17:08:00,SUCCESS,winter,74.0,24581.73
Washing_Machine_2014-12-01_01,Washing Machine,2014-12-01 17:50:00,2014-12-01 19:38:00,2014-12-02 06:00:00,2014-12-02 07:48:00,SUCCESS,winter,108.0,42514.99
Washing_Machine_2014-12-12_01,Washing Machine,2014-12-12 19:46:00,2014-12-12 21:30:00,2014-12-13 06:00:00,2014-12-13 07:44:00,SUCCESS,winter,104.0,42228.52
Washing_Machine_2014-12-16_02,Washing Machine,2014-12-16 15:55:00,2014-12-16 17:41:00,2014-12-16 16:00:00,2014-12-16 17:46:00,SUCCESS,winter,106.0,38190.52
Washing_Machine_2014-12-19_02,Washing Machine,2014-12-19 17:43:00,2014-12-19 17:51:00,2014-12-19 22:00:00,2014-12-19 22:08:00,SUCCESS,winter,8.0,74.47
Washing_Machine_2014-12-22_01,Washing Machine,2014-12-22 15:21:00,2014-12-22 17:08:00,2014-12-22 15:26:00,2014-12-22 17:13:00,SUCCESS,winter,107.0,42089.57
Washing_Machine_2014-12-25_01,Washing Machine,2014-12-25 19:38:00,2014-12-25 21:24:00,2014-12-26 06:00:00,2014-12-26 07:46:00,SUCCESS,winter,106.0,42593.22
Washing_Machine_2014-12-27_02,Washing Machine,2014-12-27 18:34:00,2014-12-27 18:40:00,2014-12-28 06:00:00,2014-12-28 06:06:00,SUCCESS,winter,6.0,31.9
Washing_Machine_2014-12-27_03,Washing Machine,2014-12-27 18:43:00,2014-12-27 18:51:00,2014-12-28 06:06:00,2014-12-28 06:14:00,SUCCESS,winter,8.0,38.33
Washing_Machine_2014-12-29_01,Washing Machine,2014-12-29 19:16:00,2014-12-29 20:52:00,2014-12-30 06:00:00,2014-12-30 07:36:00,SUCCESS,winter,96.0,26950.91
Washing_Machine_2014-12-29_02,Washing Machine,2014-12-29 21:07:00,2014-12-29 22:26:00,2014-12-30 07:36:00,2014-12-30 08:55:00,SUCCESS,winter,79.0,26527.11
Washing_Machine_2015-01-02_01,Washing Machine,2015-01-02 17:48:00,2015-01-02 19:36:00,2015-01-03 06:00:00,2015-01-03 07:48:00,SUCCESS,winter,108.0,41861.28
