appliance_ID,appliance_name,Shiftability,start_time,end_time,duration(min),energy(W)
Appliance1,Fridge,Base,2013-10-11 10:19:00,2013-10-11 10:43:00,24.0,1178.95
Appliance1,Fridge,Base,2013-10-11 12:27:00,2013-10-11 12:52:00,25.0,1197.0
Appliance1,Fridge,Base,2013-10-11 14:36:00,2013-10-11 15:01:00,25.0,1215.32
Appliance1,Fridge,Base,2013-10-11 16:39:00,2013-10-11 17:09:00,30.0,1396.4
Appliance1,Fridge,Base,2013-10-11 18:32:00,2013-10-11 18:59:00,27.0,1322.2
Appliance1,Fridge,Base,2013-10-11 20:33:00,2013-10-11 20:58:00,25.0,1244.3
Appliance1,Fridge,Base,2013-10-11 22:30:00,2013-10-11 22:54:00,24.0,1219.35
Appliance1,Fridge,Base,2013-10-12 00:34:00,2013-10-12 00:58:00,24.0,1204.72
Appliance1,Fridge,Base,2013-10-12 02:41:00,2013-10-12 03:06:00,25.0,1217.16
Appliance1,Fridge,Base,2013-10-12 04:53:00,2013-10-12 05:17:00,24.0,1211.4
Appliance1,Fridge,Base,2013-10-12 07:03:00,2013-10-12 07:28:00,25.0,1201.28
Appliance1,Fridge,Base,2013-10-12 09:18:00,2013-10-12 09:44:00,26.0,1257.83
Appliance1,Fridge,Base,2013-10-12 11:17:00,2013-10-12 11:41:00,24.0,1191.13
Appliance1,Fridge,Base,2013-10-12 13:23:00,2013-10-12 13:49:00,26.0,1252.41
Appliance1,Fridge,Base,2013-10-12 15:27:00,2013-10-12 15:51:00,24.0,1194.14
Appliance1,Fridge,Base,2013-10-12 17:19:00,2013-10-12 17:48:00,29.0,1437.91
Appliance1,Fridge,Base,2013-10-12 20:18:00,2013-10-12 20:44:00,26.0,1242.45
Appliance1,Fridge,Base,2013-10-12 22:52:00,2013-10-12 23:17:00,25.0,1248.93
Appliance1,Fridge,Base,2013-10-13 01:25:00,2013-10-13 01:50:00,25.0,1221.13
Appliance1,Fridge,Base,2013-10-13 03:58:00,2013-10-13 04:32:00,34.0,1138.82
Appliance1,Fridge,Base,2013-10-13 06:46:00,2013-10-13 06:59:00,13.0,623.32
Appliance1,Fridge,Base,2013-10-13 09:03:00,2013-10-13 09:29:00,26.0,1297.78
Appliance1,Fridge,Base,2013-10-13 11:36:00,2013-10-13 12:03:00,27.0,1334.51
Appliance1,Fridge,Base,2013-10-13 14:26:00,2013-10-13 14:52:00,26.0,1324.03
